ADDRESS,POINTS
57 5625 SILVERDALE DR NW,-8068.387 6026.636|-8062.920 6030.061|-8043.396 6115.203|-8043.389 6115.214|-8041.781 6123.120|-8040.565 6131.104|-8039.733 6139.132|-8039.299 6147.194|-8039.299 6147.205|-8043.794 6151.786|-8134.936 6151.908|-8190.916 6151.897|-8190.951 6151.897|-8194.677 6151.730|-8198.382 6151.230|-8202.031 6150.418|-8205.589 6149.284|-8209.035 6147.839|-8212.342 6146.104|-8215.480 6144.080|-8218.437 6141.801|-8221.178 6139.265|-8223.687 6136.497|-8225.938 6133.517|-8227.930 6130.359|-8229.629 6127.034|-8231.034 6123.576|-8232.132 6120.018|-8232.908 6116.359|-8232.915 6116.337|-8241.436 6065.588|-8240.954 6067.578|-8240.213 6069.468|-8239.227 6071.259|-8238.004 6072.893|-8236.578 6074.350|-8234.963 6075.606|-8233.201 6076.629|-8231.314 6077.408|-8229.342 6077.930|-8227.315 6078.186|-8225.274 6078.164|-8223.254 6077.875|-8221.289 6077.308|-8219.423 6076.485|-8217.682 6075.428|-8216.095 6074.139|-8216.082 6074.127|-8196.795 6056.158
58 5625 SILVERDALE DR NW,-8068.387 6026.636|-8062.920 6030.061|-8043.396 6115.203|-8043.389 6115.214|-8041.781 6123.120|-8040.565 6131.104|-8039.733 6139.132|-8039.299 6147.194|-8039.299 6147.205|-8043.794 6151.786|-8134.936 6151.908|-8190.916 6151.897|-8190.951 6151.897|-8194.677 6151.730|-8198.382 6151.230|-8202.031 6150.418|-8205.589 6149.284|-8209.035 6147.839|-8212.342 6146.104|-8215.480 6144.080|-8218.437 6141.801|-8221.178 6139.265|-8223.687 6136.497|-8225.938 6133.517|-8227.930 6130.359|-8229.629 6127.034|-8231.034 6123.576|-8232.132 6120.018|-8232.908 6116.359|-8232.915 6116.337|-8241.436 6065.588|-8240.954 6067.578|-8240.213 6069.468|-8239.227 6071.259|-8238.004 6072.893|-8236.578 6074.350|-8234.963 6075.606|-8233.201 6076.629|-8231.314 6077.408|-8229.342 6077.930|-8227.315 6078.186|-8225.274 6078.164|-8223.254 6077.875|-8221.289 6077.308|-8219.423 6076.485|-8217.682 6075.428|-8216.095 6074.139|-8216.082 6074.127|-8196.795 6056.158
59 5625 SILVERDALE DR NW,-8068.387 6026.636|-8062.920 6030.061|-8043.396 6115.203|-8043.389 6115.214|-8041.781 6123.120|-8040.565 6131.104|-8039.733 6139.132|-8039.299 6147.194|-8039.299 6147.205|-8043.794 6151.786|-8134.936 6151.908|-8190.916 6151.897|-8190.951 6151.897|-8194.677 6151.730|-8198.382 6151.230|-8202.031 6150.418|-8205.589 6149.284|-8209.035 6147.839|-8212.342 6146.104|-8215.480 6144.080|-8218.437 6141.801|-8221.178 6139.265|-8223.687 6136.497|-8225.938 6133.517|-8227.930 6130.359|-8229.629 6127.034|-8231.034 6123.576|-8232.132 6120.018|-8232.908 6116.359|-8232.915 6116.337|-8241.436 6065.588|-8240.954 6067.578|-8240.213 6069.468|-8239.227 6071.259|-8238.004 6072.893|-8236.578 6074.350|-8234.963 6075.606|-8233.201 6076.629|-8231.314 6077.408|-8229.342 6077.930|-8227.315 6078.186|-8225.274 6078.164|-8223.254 6077.875|-8221.289 6077.308|-8219.423 6076.485|-8217.682 6075.428|-8216.095 6074.139|-8216.082 6074.127|-8196.795 6056.158
60 5625 SILVERDALE DR NW,-8068.387 6026.636|-8062.920 6030.061|-8043.396 6115.203|-8043.389 6115.214|-8041.781 6123.120|-8040.565 6131.104|-8039.733 6139.132|-8039.299 6147.194|-8039.299 6147.205|-8043.794 6151.786|-8134.936 6151.908|-8190.916 6151.897|-8190.951 6151.897|-8194.677 6151.730|-8198.382 6151.230|-8202.031 6150.418|-8205.589 6149.284|-8209.035 6147.839|-8212.342 6146.104|-8215.480 6144.080|-8218.437 6141.801|-8221.178 6139.265|-8223.687 6136.497|-8225.938 6133.517|-8227.930 6130.359|-8229.629 6127.034|-8231.034 6123.576|-8232.132 6120.018|-8232.908 6116.359|-8232.915 6116.337|-8241.436 6065.588|-8240.954 6067.578|-8240.213 6069.468|-8239.227 6071.259|-8238.004 6072.893|-8236.578 6074.350|-8234.963 6075.606|-8233.201 6076.629|-8231.314 6077.408|-8229.342 6077.930|-8227.315 6078.186|-8225.274 6078.164|-8223.254 6077.875|-8221.289 6077.308|-8219.423 6076.485|-8217.682 6075.428|-8216.095 6074.139|-8216.082 6074.127|-8196.795 6056.158
61 5625 SILVERDALE DR NW,-8068.387 6026.636|-8062.920 6030.061|-8043.396 6115.203|-8043.389 6115.214|-8041.781 6123.120|-8040.565 6131.104|-8039.733 6139.132|-8039.299 6147.194|-8039.299 6147.205|-8043.794 6151.786|-8134.936 6151.908|-8190.916 6151.897|-8190.951 6151.897|-8194.677 6151.730|-8198.382 6151.230|-8202.031 6150.418|-8205.589 6149.284|-8209.035 6147.839|-8212.342 6146.104|-8215.480 6144.080|-8218.437 6141.801|-8221.178 6139.265|-8223.687 6136.497|-8225.938 6133.517|-8227.930 6130.359|-8229.629 6127.034|-8231.034 6123.576|-8232.132 6120.018|-8232.908 6116.359|-8232.915 6116.337|-8241.436 6065.588|-8240.954 6067.578|-8240.213 6069.468|-8239.227 6071.259|-8238.004 6072.893|-8236.578 6074.350|-8234.963 6075.606|-8233.201 6076.629|-8231.314 6077.408|-8229.342 6077.930|-8227.315 6078.186|-8225.274 6078.164|-8223.254 6077.875|-8221.289 6077.308|-8219.423 6076.485|-8217.682 6075.428|-8216.095 6074.139|-8216.082 6074.127|-8196.795 6056.158
62 5625 SILVERDALE DR NW,-8068.387 6026.636|-8062.920 6030.061|-8043.396 6115.203|-8043.389 6115.214|-8041.781 6123.120|-8040.565 6131.104|-8039.733 6139.132|-8039.299 6147.194|-8039.299 6147.205|-8043.794 6151.786|-8134.936 6151.908|-8190.916 6151.897|-8190.951 6151.897|-8194.677 6151.730|-8198.382 6151.230|-8202.031 6150.418|-8205.589 6149.284|-8209.035 6147.839|-8212.342 6146.104|-8215.480 6144.080|-8218.437 6141.801|-8221.178 6139.265|-8223.687 6136.497|-8225.938 6133.517|-8227.930 6130.359|-8229.629 6127.034|-8231.034 6123.576|-8232.132 6120.018|-8232.908 6116.359|-8232.915 6116.337|-8241.436 6065.588|-8240.954 6067.578|-8240.213 6069.468|-8239.227 6071.259|-8238.004 6072.893|-8236.578 6074.350|-8234.963 6075.606|-8233.201 6076.629|-8231.314 6077.408|-8229.342 6077.930|-8227.315 6078.186|-8225.274 6078.164|-8223.254 6077.875|-8221.289 6077.308|-8219.423 6076.485|-8217.682 6075.428|-8216.095 6074.139|-8216.082 6074.127|-8196.795 6056.158
63 5625 SILVERDALE DR NW,-8068.387 6026.636|-8062.920 6030.061|-8043.396 6115.203|-8043.389 6115.214|-8041.781 6123.120|-8040.565 6131.104|-8039.733 6139.132|-8039.299 6147.194|-8039.299 6147.205|-8043.794 6151.786|-8134.936 6151.908|-8190.916 6151.897|-8190.951 6151.897|-8194.677 6151.730|-8198.382 6151.230|-8202.031 6150.418|-8205.589 6149.284|-8209.035 6147.839|-8212.342 6146.104|-8215.480 6144.080|-8218.437 6141.801|-8221.178 6139.265|-8223.687 6136.497|-8225.938 6133.517|-8227.930 6130.359|-8229.629 6127.034|-8231.034 6123.576|-8232.132 6120.018|-8232.908 6116.359|-8232.915 6116.337|-8241.436 6065.588|-8240.954 6067.578|-8240.213 6069.468|-8239.227 6071.259|-8238.004 6072.893|-8236.578 6074.350|-8234.963 6075.606|-8233.201 6076.629|-8231.314 6077.408|-8229.342 6077.930|-8227.315 6078.186|-8225.274 6078.164|-8223.254 6077.875|-8221.289 6077.308|-8219.423 6076.485|-8217.682 6075.428|-8216.095 6074.139|-8216.082 6074.127|-8196.795 6056.158
64 5625 SILVERDALE DR NW,-8068.387 6026.636|-8062.920 6030.061|-8043.396 6115.203|-8043.389 6115.214|-8041.781 6123.120|-8040.565 6131.104|-8039.733 6139.132|-8039.299 6147.194|-8039.299 6147.205|-8043.794 6151.786|-8134.936 6151.908|-8190.916 6151.897|-8190.951 6151.897|-8194.677 6151.730|-8198.382 6151.230|-8202.031 6150.418|-8205.589 6149.284|-8209.035 6147.839|-8212.342 6146.104|-8215.480 6144.080|-8218.437 6141.801|-8221.178 6139.265|-8223.687 6136.497|-8225.938 6133.517|-8227.930 6130.359|-8229.629 6127.034|-8231.034 6123.576|-8232.132 6120.018|-8232.908 6116.359|-8232.915 6116.337|-8241.436 6065.588|-8240.954 6067.578|-8240.213 6069.468|-8239.227 6071.259|-8238.004 6072.893|-8236.578 6074.350|-8234.963 6075.606|-8233.201 6076.629|-8231.314 6077.408|-8229.342 6077.930|-8227.315 6078.186|-8225.274 6078.164|-8223.254 6077.875|-8221.289 6077.308|-8219.423 6076.485|-8217.682 6075.428|-8216.095 6074.139|-8216.082 6074.127|-8196.795 6056.158
65 5625 SILVERDALE DR NW,-8068.387 6026.636|-8062.920 6030.061|-8043.396 6115.203|-8043.389 6115.214|-8041.781 6123.120|-8040.565 6131.104|-8039.733 6139.132|-8039.299 6147.194|-8039.299 6147.205|-8043.794 6151.786|-8134.936 6151.908|-8190.916 6151.897|-8190.951 6151.897|-8194.677 6151.730|-8198.382 6151.230|-8202.031 6150.418|-8205.589 6149.284|-8209.035 6147.839|-8212.342 6146.104|-8215.480 6144.080|-8218.437 6141.801|-8221.178 6139.265|-8223.687 6136.497|-8225.938 6133.517|-8227.930 6130.359|-8229.629 6127.034|-8231.034 6123.576|-8232.132 6120.018|-8232.908 6116.359|-8232.915 6116.337|-8241.436 6065.588|-8240.954 6067.578|-8240.213 6069.468|-8239.227 6071.259|-8238.004 6072.893|-8236.578 6074.350|-8234.963 6075.606|-8233.201 6076.629|-8231.314 6077.408|-8229.342 6077.930|-8227.315 6078.186|-8225.274 6078.164|-8223.254 6077.875|-8221.289 6077.308|-8219.423 6076.485|-8217.682 6075.428|-8216.095 6074.139|-8216.082 6074.127|-8196.795 6056.158
66 5625 SILVERDALE DR NW,-8068.387 6026.636|-8062.920 6030.061|-8043.396 6115.203|-8043.389 6115.214|-8041.781 6123.120|-8040.565 6131.104|-8039.733 6139.132|-8039.299 6147.194|-8039.299 6147.205|-8043.794 6151.786|-8134.936 6151.908|-8190.916 6151.897|-8190.951 6151.897|-8194.677 6151.730|-8198.382 6151.230|-8202.031 6150.418|-8205.589 6149.284|-8209.035 6147.839|-8212.342 6146.104|-8215.480 6144.080|-8218.437 6141.801|-8221.178 6139.265|-8223.687 6136.497|-8225.938 6133.517|-8227.930 6130.359|-8229.629 6127.034|-8231.034 6123.576|-8232.132 6120.018|-8232.908 6116.359|-8232.915 6116.337|-8241.436 6065.588|-8240.954 6067.578|-8240.213 6069.468|-8239.227 6071.259|-8238.004 6072.893|-8236.578 6074.350|-8234.963 6075.606|-8233.201 6076.629|-8231.314 6077.408|-8229.342 6077.930|-8227.315 6078.186|-8225.274 6078.164|-8223.254 6077.875|-8221.289 6077.308|-8219.423 6076.485|-8217.682 6075.428|-8216.095 6074.139|-8216.082 6074.127|-8196.795 6056.158
67 5625 SILVERDALE DR NW,-8068.387 6026.636|-8062.920 6030.061|-8043.396 6115.203|-8043.389 6115.214|-8041.781 6123.120|-8040.565 6131.104|-8039.733 6139.132|-8039.299 6147.194|-8039.299 6147.205|-8043.794 6151.786|-8134.936 6151.908|-8190.916 6151.897|-8190.951 6151.897|-8194.677 6151.730|-8198.382 6151.230|-8202.031 6150.418|-8205.589 6149.284|-8209.035 6147.839|-8212.342 6146.104|-8215.480 6144.080|-8218.437 6141.801|-8221.178 6139.265|-8223.687 6136.497|-8225.938 6133.517|-8227.930 6130.359|-8229.629 6127.034|-8231.034 6123.576|-8232.132 6120.018|-8232.908 6116.359|-8232.915 6116.337|-8241.436 6065.588|-8240.954 6067.578|-8240.213 6069.468|-8239.227 6071.259|-8238.004 6072.893|-8236.578 6074.350|-8234.963 6075.606|-8233.201 6076.629|-8231.314 6077.408|-8229.342 6077.930|-8227.315 6078.186|-8225.274 6078.164|-8223.254 6077.875|-8221.289 6077.308|-8219.423 6076.485|-8217.682 6075.428|-8216.095 6074.139|-8216.082 6074.127|-8196.795 6056.158
68 5625 SILVERDALE DR NW,-8068.387 6026.636|-8062.920 6030.061|-8043.396 6115.203|-8043.389 6115.214|-8041.781 6123.120|-8040.565 6131.104|-8039.733 6139.132|-8039.299 6147.194|-8039.299 6147.205|-8043.794 6151.786|-8134.936 6151.908|-8190.916 6151.897|-8190.951 6151.897|-8194.677 6151.730|-8198.382 6151.230|-8202.031 6150.418|-8205.589 6149.284|-8209.035 6147.839|-8212.342 6146.104|-8215.480 6144.080|-8218.437 6141.801|-8221.178 6139.265|-8223.687 6136.497|-8225.938 6133.517|-8227.930 6130.359|-8229.629 6127.034|-8231.034 6123.576|-8232.132 6120.018|-8232.908 6116.359|-8232.915 6116.337|-8241.436 6065.588|-8240.954 6067.578|-8240.213 6069.468|-8239.227 6071.259|-8238.004 6072.893|-8236.578 6074.350|-8234.963 6075.606|-8233.201 6076.629|-8231.314 6077.408|-8229.342 6077.930|-8227.315 6078.186|-8225.274 6078.164|-8223.254 6077.875|-8221.289 6077.308|-8219.423 6076.485|-8217.682 6075.428|-8216.095 6074.139|-8216.082 6074.127|-8196.795 6056.158
69 5625 SILVERDALE DR NW,-8068.387 6026.636|-8062.920 6030.061|-8043.396 6115.203|-8043.389 6115.214|-8041.781 6123.120|-8040.565 6131.104|-8039.733 6139.132|-8039.299 6147.194|-8039.299 6147.205|-8043.794 6151.786|-8134.936 6151.908|-8190.916 6151.897|-8190.951 6151.897|-8194.677 6151.730|-8198.382 6151.230|-8202.031 6150.418|-8205.589 6149.284|-8209.035 6147.839|-8212.342 6146.104|-8215.480 6144.080|-8218.437 6141.801|-8221.178 6139.265|-8223.687 6136.497|-8225.938 6133.517|-8227.930 6130.359|-8229.629 6127.034|-8231.034 6123.576|-8232.132 6120.018|-8232.908 6116.359|-8232.915 6116.337|-8241.436 6065.588|-8240.954 6067.578|-8240.213 6069.468|-8239.227 6071.259|-8238.004 6072.893|-8236.578 6074.350|-8234.963 6075.606|-8233.201 6076.629|-8231.314 6077.408|-8229.342 6077.930|-8227.315 6078.186|-8225.274 6078.164|-8223.254 6077.875|-8221.289 6077.308|-8219.423 6076.485|-8217.682 6075.428|-8216.095 6074.139|-8216.082 6074.127|-8196.795 6056.158
70 5625 SILVERDALE DR NW,-8068.387 6026.636|-8062.920 6030.061|-8043.396 6115.203|-8043.389 6115.214|-8041.781 6123.120|-8040.565 6131.104|-8039.733 6139.132|-8039.299 6147.194|-8039.299 6147.205|-8043.794 6151.786|-8134.936 6151.908|-8190.916 6151.897|-8190.951 6151.897|-8194.677 6151.730|-8198.382 6151.230|-8202.031 6150.418|-8205.589 6149.284|-8209.035 6147.839|-8212.342 6146.104|-8215.480 6144.080|-8218.437 6141.801|-8221.178 6139.265|-8223.687 6136.497|-8225.938 6133.517|-8227.930 6130.359|-8229.629 6127.034|-8231.034 6123.576|-8232.132 6120.018|-8232.908 6116.359|-8232.915 6116.337|-8241.436 6065.588|-8240.954 6067.578|-8240.213 6069.468|-8239.227 6071.259|-8238.004 6072.893|-8236.578 6074.350|-8234.963 6075.606|-8233.201 6076.629|-8231.314 6077.408|-8229.342 6077.930|-8227.315 6078.186|-8225.274 6078.164|-8223.254 6077.875|-8221.289 6077.308|-8219.423 6076.485|-8217.682 6075.428|-8216.095 6074.139|-8216.082 6074.127|-8196.795 6056.158
71 5625 SILVERDALE DR NW,-8068.387 6026.636|-8062.920 6030.061|-8043.396 6115.203|-8043.389 6115.214|-8041.781 6123.120|-8040.565 6131.104|-8039.733 6139.132|-8039.299 6147.194|-8039.299 6147.205|-8043.794 6151.786|-8134.936 6151.908|-8190.916 6151.897|-8190.951 6151.897|-8194.677 6151.730|-8198.382 6151.230|-8202.031 6150.418|-8205.589 6149.284|-8209.035 6147.839|-8212.342 6146.104|-8215.480 6144.080|-8218.437 6141.801|-8221.178 6139.265|-8223.687 6136.497|-8225.938 6133.517|-8227.930 6130.359|-8229.629 6127.034|-8231.034 6123.576|-8232.132 6120.018|-8232.908 6116.359|-8232.915 6116.337|-8241.436 6065.588|-8240.954 6067.578|-8240.213 6069.468|-8239.227 6071.259|-8238.004 6072.893|-8236.578 6074.350|-8234.963 6075.606|-8233.201 6076.629|-8231.314 6077.408|-8229.342 6077.930|-8227.315 6078.186|-8225.274 6078.164|-8223.254 6077.875|-8221.289 6077.308|-8219.423 6076.485|-8217.682 6075.428|-8216.095 6074.139|-8216.082 6074.127|-8196.795 6056.158
72 5625 SILVERDALE DR NW,-8068.387 6026.636|-8062.920 6030.061|-8043.396 6115.203|-8043.389 6115.214|-8041.781 6123.120|-8040.565 6131.104|-8039.733 6139.132|-8039.299 6147.194|-8039.299 6147.205|-8043.794 6151.786|-8134.936 6151.908|-8190.916 6151.897|-8190.951 6151.897|-8194.677 6151.730|-8198.382 6151.230|-8202.031 6150.418|-8205.589 6149.284|-8209.035 6147.839|-8212.342 6146.104|-8215.480 6144.080|-8218.437 6141.801|-8221.178 6139.265|-8223.687 6136.497|-8225.938 6133.517|-8227.930 6130.359|-8229.629 6127.034|-8231.034 6123.576|-8232.132 6120.018|-8232.908 6116.359|-8232.915 6116.337|-8241.436 6065.588|-8240.954 6067.578|-8240.213 6069.468|-8239.227 6071.259|-8238.004 6072.893|-8236.578 6074.350|-8234.963 6075.606|-8233.201 6076.629|-8231.314 6077.408|-8229.342 6077.930|-8227.315 6078.186|-8225.274 6078.164|-8223.254 6077.875|-8221.289 6077.308|-8219.423 6076.485|-8217.682 6075.428|-8216.095 6074.139|-8216.082 6074.127|-8196.795 6056.158
73 5625 SILVERDALE DR NW,-8068.387 6026.636|-8062.920 6030.061|-8043.396 6115.203|-8043.389 6115.214|-8041.781 6123.120|-8040.565 6131.104|-8039.733 6139.132|-8039.299 6147.194|-8039.299 6147.205|-8043.794 6151.786|-8134.936 6151.908|-8190.916 6151.897|-8190.951 6151.897|-8194.677 6151.730|-8198.382 6151.230|-8202.031 6150.418|-8205.589 6149.284|-8209.035 6147.839|-8212.342 6146.104|-8215.480 6144.080|-8218.437 6141.801|-8221.178 6139.265|-8223.687 6136.497|-8225.938 6133.517|-8227.930 6130.359|-8229.629 6127.034|-8231.034 6123.576|-8232.132 6120.018|-8232.908 6116.359|-8232.915 6116.337|-8241.436 6065.588|-8240.954 6067.578|-8240.213 6069.468|-8239.227 6071.259|-8238.004 6072.893|-8236.578 6074.350|-8234.963 6075.606|-8233.201 6076.629|-8231.314 6077.408|-8229.342 6077.930|-8227.315 6078.186|-8225.274 6078.164|-8223.254 6077.875|-8221.289 6077.308|-8219.423 6076.485|-8217.682 6075.428|-8216.095 6074.139|-8216.082 6074.127|-8196.795 6056.158
8540 SILVER SPRINGS RD NW,-9724.501 6955.303|-9736.657 6955.303|-9738.013 6940.959|-9739.663 6926.659|-9741.592 6912.393|-9743.801 6898.160|-9743.969 6896.058|-9743.773 6893.968|-9743.214 6891.933|-9742.312 6890.031|-9741.096 6888.308|-9739.607 6886.818|-9737.880 6885.606|-9735.972 6884.716|-9652.820 6854.393|-9652.785 6904.175|-9652.736 6955.336|-9652.883 6955.336
1 8533 SILVER SPRINGS RD NW,-9640.748 6826.684|-9643.789 6827.796|-9676.930 6839.882|-9736.706 6853.137|-9738.195 6853.393|-9739.698 6853.493|-9741.208 6853.448|-9742.704 6853.248|-9744.172 6852.903|-9745.605 6852.425|-9746.975 6851.791|-9748.282 6851.035|-9749.506 6850.146|-9750.631 6849.145|-9751.659 6848.044|-9752.567 6846.843|-9753.350 6845.553|-9754.007 6844.197|-9754.525 6842.773|-9754.895 6841.317|-9764.276 6795.271|-9764.276 6794.337|-9735.671 6794.315|-9719.845 6794.315|-9711.338 6794.304|-9702.572 6794.304|-9693.687 6794.292|-9684.788 6794.292|-9676.357 6794.281|-9676.036 6794.170|-9667.144 6790.923|-9658.399 6787.743|-9649.577 6784.518|-9640.755 6781.305|-9640.755 6791.023
2 8533 SILVER SPRINGS RD NW,-9640.748 6826.684|-9643.789 6827.796|-9676.930 6839.882|-9736.706 6853.137|-9738.195 6853.393|-9739.698 6853.493|-9741.208 6853.448|-9742.704 6853.248|-9744.172 6852.903|-9745.605 6852.425|-9746.975 6851.791|-9748.282 6851.035|-9749.506 6850.146|-9750.631 6849.145|-9751.659 6848.044|-9752.567 6846.843|-9753.350 6845.553|-9754.007 6844.197|-9754.525 6842.773|-9754.895 6841.317|-9764.276 6795.271|-9764.276 6794.337|-9735.671 6794.315|-9719.845 6794.315|-9711.338 6794.304|-9702.572 6794.304|-9693.687 6794.292|-9684.788 6794.292|-9676.357 6794.281|-9676.036 6794.170|-9667.144 6790.923|-9658.399 6787.743|-9649.577 6784.518|-9640.755 6781.305|-9640.755 6791.023
3 8533 SILVER SPRINGS RD NW,-9640.748 6826.684|-9643.789 6827.796|-9676.930 6839.882|-9736.706 6853.137|-9738.195 6853.393|-9739.698 6853.493|-9741.208 6853.448|-9742.704 6853.248|-9744.172 6852.903|-9745.605 6852.425|-9746.975 6851.791|-9748.282 6851.035|-9749.506 6850.146|-9750.631 6849.145|-9751.659 6848.044|-9752.567 6846.843|-9753.350 6845.553|-9754.007 6844.197|-9754.525 6842.773|-9754.895 6841.317|-9764.276 6795.271|-9764.276 6794.337|-9735.671 6794.315|-9719.845 6794.315|-9711.338 6794.304|-9702.572 6794.304|-9693.687 6794.292|-9684.788 6794.292|-9676.357 6794.281|-9676.036 6794.170|-9667.144 6790.923|-9658.399 6787.743|-9649.577 6784.518|-9640.755 6781.305|-9640.755 6791.023
4 8533 SILVER SPRINGS RD NW,-9640.748 6826.684|-9643.789 6827.796|-9676.930 6839.882|-9736.706 6853.137|-9738.195 6853.393|-9739.698 6853.493|-9741.208 6853.448|-9742.704 6853.248|-9744.172 6852.903|-9745.605 6852.425|-9746.975 6851.791|-9748.282 6851.035|-9749.506 6850.146|-9750.631 6849.145|-9751.659 6848.044|-9752.567 6846.843|-9753.350 6845.553|-9754.007 6844.197|-9754.525 6842.773|-9754.895 6841.317|-9764.276 6795.271|-9764.276 6794.337|-9735.671 6794.315|-9719.845 6794.315|-9711.338 6794.304|-9702.572 6794.304|-9693.687 6794.292|-9684.788 6794.292|-9676.357 6794.281|-9676.036 6794.170|-9667.144 6790.923|-9658.399 6787.743|-9649.577 6784.518|-9640.755 6781.305|-9640.755 6791.023
5 8533 SILVER SPRINGS RD NW,-9640.748 6826.684|-9643.789 6827.796|-9676.930 6839.882|-9736.706 6853.137|-9738.195 6853.393|-9739.698 6853.493|-9741.208 6853.448|-9742.704 6853.248|-9744.172 6852.903|-9745.605 6852.425|-9746.975 6851.791|-9748.282 6851.035|-9749.506 6850.146|-9750.631 6849.145|-9751.659 6848.044|-9752.567 6846.843|-9753.350 6845.553|-9754.007 6844.197|-9754.525 6842.773|-9754.895 6841.317|-9764.276 6795.271|-9764.276 6794.337|-9735.671 6794.315|-9719.845 6794.315|-9711.338 6794.304|-9702.572 6794.304|-9693.687 6794.292|-9684.788 6794.292|-9676.357 6794.281|-9676.036 6794.170|-9667.144 6790.923|-9658.399 6787.743|-9649.577 6784.518|-9640.755 6781.305|-9640.755 6791.023
6 8533 SILVER SPRINGS RD NW,-9640.748 6826.684|-9643.789 6827.796|-9676.930 6839.882|-9736.706 6853.137|-9738.195 6853.393|-9739.698 6853.493|-9741.208 6853.448|-9742.704 6853.248|-9744.172 6852.903|-9745.605 6852.425|-9746.975 6851.791|-9748.282 6851.035|-9749.506 6850.146|-9750.631 6849.145|-9751.659 6848.044|-9752.567 6846.843|-9753.350 6845.553|-9754.007 6844.197|-9754.525 6842.773|-9754.895 6841.317|-9764.276 6795.271|-9764.276 6794.337|-9735.671 6794.315|-9719.845 6794.315|-9711.338 6794.304|-9702.572 6794.304|-9693.687 6794.292|-9684.788 6794.292|-9676.357 6794.281|-9676.036 6794.170|-9667.144 6790.923|-9658.399 6787.743|-9649.577 6784.518|-9640.755 6781.305|-9640.755 6791.023
7 8533 SILVER SPRINGS RD NW,-9640.748 6826.684|-9643.789 6827.796|-9676.930 6839.882|-9736.706 6853.137|-9738.195 6853.393|-9739.698 6853.493|-9741.208 6853.448|-9742.704 6853.248|-9744.172 6852.903|-9745.605 6852.425|-9746.975 6851.791|-9748.282 6851.035|-9749.506 6850.146|-9750.631 6849.145|-9751.659 6848.044|-9752.567 6846.843|-9753.350 6845.553|-9754.007 6844.197|-9754.525 6842.773|-9754.895 6841.317|-9764.276 6795.271|-9764.276 6794.337|-9735.671 6794.315|-9719.845 6794.315|-9711.338 6794.304|-9702.572 6794.304|-9693.687 6794.292|-9684.788 6794.292|-9676.357 6794.281|-9676.036 6794.170|-9667.144 6790.923|-9658.399 6787.743|-9649.577 6784.518|-9640.755 6781.305|-9640.755 6791.023
8 8533 SILVER SPRINGS RD NW,-9640.748 6826.684|-9643.789 6827.796|-9676.930 6839.882|-9736.706 6853.137|-9738.195 6853.393|-9739.698 6853.493|-9741.208 6853.448|-9742.704 6853.248|-9744.172 6852.903|-9745.605 6852.425|-9746.975 6851.791|-9748.282 6851.035|-9749.506 6850.146|-9750.631 6849.145|-9751.659 6848.044|-9752.567 6846.843|-9753.350 6845.553|-9754.007 6844.197|-9754.525 6842.773|-9754.895 6841.317|-9764.276 6795.271|-9764.276 6794.337|-9735.671 6794.315|-9719.845 6794.315|-9711.338 6794.304|-9702.572 6794.304|-9693.687 6794.292|-9684.788 6794.292|-9676.357 6794.281|-9676.036 6794.170|-9667.144 6790.923|-9658.399 6787.743|-9649.577 6784.518|-9640.755 6781.305|-9640.755 6791.023
9 8533 SILVER SPRINGS RD NW,-9640.748 6826.684|-9643.789 6827.796|-9676.930 6839.882|-9736.706 6853.137|-9738.195 6853.393|-9739.698 6853.493|-9741.208 6853.448|-9742.704 6853.248|-9744.172 6852.903|-9745.605 6852.425|-9746.975 6851.791|-9748.282 6851.035|-9749.506 6850.146|-9750.631 6849.145|-9751.659 6848.044|-9752.567 6846.843|-9753.350 6845.553|-9754.007 6844.197|-9754.525 6842.773|-9754.895 6841.317|-9764.276 6795.271|-9764.276 6794.337|-9735.671 6794.315|-9719.845 6794.315|-9711.338 6794.304|-9702.572 6794.304|-9693.687 6794.292|-9684.788 6794.292|-9676.357 6794.281|-9676.036 6794.170|-9667.144 6790.923|-9658.399 6787.743|-9649.577 6784.518|-9640.755 6781.305|-9640.755 6791.023
10 8533 SILVER SPRINGS RD NW,-9640.748 6826.684|-9643.789 6827.796|-9676.930 6839.882|-9736.706 6853.137|-9738.195 6853.393|-9739.698 6853.493|-9741.208 6853.448|-9742.704 6853.248|-9744.172 6852.903|-9745.605 6852.425|-9746.975 6851.791|-9748.282 6851.035|-9749.506 6850.146|-9750.631 6849.145|-9751.659 6848.044|-9752.567 6846.843|-9753.350 6845.553|-9754.007 6844.197|-9754.525 6842.773|-9754.895 6841.317|-9764.276 6795.271|-9764.276 6794.337|-9735.671 6794.315|-9719.845 6794.315|-9711.338 6794.304|-9702.572 6794.304|-9693.687 6794.292|-9684.788 6794.292|-9676.357 6794.281|-9676.036 6794.170|-9667.144 6790.923|-9658.399 6787.743|-9649.577 6784.518|-9640.755 6781.305|-9640.755 6791.023
