ADDRESS,POINTS
1920 HIGHFIELD CR SE,2725.840 -4604.944|2697.878 -4594.359|2690.223 -4591.723|2682.429 -4589.566|2674.516 -4587.887|2666.511 -4586.686|2610.364 -4580.081|2605.534 -4579.603|2600.682 -4579.303|2595.824 -4579.181|2590.972 -4579.236|2586.121 -4579.470|2581.277 -4579.881|2576.460 -4580.482|2571.665 -4581.249|2434.169 -4605.934|2422.034 -4608.113|2422.362 -4824.944|2467.660 -4825.722|2467.919 -4823.654|2508.205 -4823.998|2581.549 -4831.493|2633.251 -4851.041|2693.068 -4692.066
1920 HIGHFIELD CR SE,2725.840 -4604.944|2697.878 -4594.359|2690.223 -4591.723|2682.429 -4589.566|2674.516 -4587.887|2666.511 -4586.686|2610.364 -4580.081|2605.534 -4579.603|2600.682 -4579.303|2595.824 -4579.181|2590.972 -4579.236|2586.121 -4579.470|2581.277 -4579.881|2576.460 -4580.482|2571.665 -4581.249|2434.169 -4605.934|2422.034 -4608.113|2422.362 -4824.944|2467.660 -4825.722|2467.919 -4823.654|2508.205 -4823.998|2581.549 -4831.493|2633.251 -4851.041|2693.068 -4692.066
