ADDRESS,POINTS
185 SCENIC ACRES DR NW,-9720.097 7184.998|-9826.618 7223.649|-9831.553 7212.519|-9836.873 7201.555|-9842.556 7190.791|-9848.603 7180.228|-9904.701 7085.957|-9864.345 7061.872|-9853.244 7055.245|-9851.287 7054.077|-9832.322 7054.066|-9805.380 7054.055|-9773.182 7054.044|-9756.426 7054.044|-9752.987 7070.690|-9749.226 7087.269|-9745.150 7103.781|-9740.760 7120.216|-9736.063 7136.550|-9731.051 7152.796|-9725.724 7168.953
