ADDRESS,POINTS
940 MAHOGANY BV SE,11146.988 -17332.149|11145.359 -17330.481|11143.493 -17329.069|11141.437 -17327.968|11139.242 -17327.178|11133.000 -17325.455|11122.304 -17325.488|11124.457 -17335.952|11126.722 -17346.404|11154.803 -17339.577|11153.188 -17337.931|11150.937 -17335.963|11148.861 -17334.162
213 24 MAHOGANY PH SE,9652.871 -16814.937|9653.843 -16815.037|9654.773 -16815.326|9655.632 -16815.782|9656.380 -16816.405|9656.996 -16817.161|9657.457 -16818.028|9657.737 -16818.962|9657.827 -16819.941|9657.806 -16846.349|9657.695 -16847.517|9657.359 -16848.640|9656.807 -16849.674|9656.066 -16850.586|9655.157 -16851.331|9654.129 -16851.887|9653.004 -16852.232|9651.844 -16852.343|9648.565 -16852.343|9647.118 -16852.410|9645.692 -16852.621|9644.294 -16852.977|9642.931 -16853.466|9641.623 -16854.089|9640.386 -16854.834|9639.226 -16855.701|9638.156 -16856.668|9637.185 -16857.747|9636.325 -16858.914|9635.584 -16860.149|9634.969 -16861.461|9634.479 -16862.828|9634.130 -16864.241|9633.920 -16865.664|9633.850 -16867.121|9633.822 -16892.084|9635.255 -16892.084|9700.483 -16892.139|9702.259 -16892.139|9702.322 -16819.974|9702.364 -16770.103|9701.126 -16770.103|9619.051 -16770.036|9617.905 -16770.025|9617.884 -16786.738|9607.335 -16786.727|9607.335 -16790.051|9617.891 -16790.063|9617.863 -16816.961|9634.409 -16816.983|9634.409 -16814.915
207 24 MAHOGANY PH SE,9652.871 -16814.937|9653.843 -16815.037|9654.773 -16815.326|9655.632 -16815.782|9656.380 -16816.405|9656.996 -16817.161|9657.457 -16818.028|9657.737 -16818.962|9657.827 -16819.941|9657.806 -16846.349|9657.695 -16847.517|9657.359 -16848.640|9656.807 -16849.674|9656.066 -16850.586|9655.157 -16851.331|9654.129 -16851.887|9653.004 -16852.232|9651.844 -16852.343|9648.565 -16852.343|9647.118 -16852.410|9645.692 -16852.621|9644.294 -16852.977|9642.931 -16853.466|9641.623 -16854.089|9640.386 -16854.834|9639.226 -16855.701|9638.156 -16856.668|9637.185 -16857.747|9636.325 -16858.914|9635.584 -16860.149|9634.969 -16861.461|9634.479 -16862.828|9634.130 -16864.241|9633.920 -16865.664|9633.850 -16867.121|9633.822 -16892.084|9635.255 -16892.084|9700.483 -16892.139|9702.259 -16892.139|9702.322 -16819.974|9702.364 -16770.103|9701.126 -16770.103|9619.051 -16770.036|9617.905 -16770.025|9617.884 -16786.738|9607.335 -16786.727|9607.335 -16790.051|9617.891 -16790.063|9617.863 -16816.961|9634.409 -16816.983|9634.409 -16814.915
205 24 MAHOGANY PH SE,9652.871 -16814.937|9653.843 -16815.037|9654.773 -16815.326|9655.632 -16815.782|9656.380 -16816.405|9656.996 -16817.161|9657.457 -16818.028|9657.737 -16818.962|9657.827 -16819.941|9657.806 -16846.349|9657.695 -16847.517|9657.359 -16848.640|9656.807 -16849.674|9656.066 -16850.586|9655.157 -16851.331|9654.129 -16851.887|9653.004 -16852.232|9651.844 -16852.343|9648.565 -16852.343|9647.118 -16852.410|9645.692 -16852.621|9644.294 -16852.977|9642.931 -16853.466|9641.623 -16854.089|9640.386 -16854.834|9639.226 -16855.701|9638.156 -16856.668|9637.185 -16857.747|9636.325 -16858.914|9635.584 -16860.149|9634.969 -16861.461|9634.479 -16862.828|9634.130 -16864.241|9633.920 -16865.664|9633.850 -16867.121|9633.822 -16892.084|9635.255 -16892.084|9700.483 -16892.139|9702.259 -16892.139|9702.322 -16819.974|9702.364 -16770.103|9701.126 -16770.103|9619.051 -16770.036|9617.905 -16770.025|9617.884 -16786.738|9607.335 -16786.727|9607.335 -16790.051|9617.891 -16790.063|9617.863 -16816.961|9634.409 -16816.983|9634.409 -16814.915
301 24 MAHOGANY PH SE,9652.871 -16814.937|9653.843 -16815.037|9654.773 -16815.326|9655.632 -16815.782|9656.380 -16816.405|9656.996 -16817.161|9657.457 -16818.028|9657.737 -16818.962|9657.827 -16819.941|9657.806 -16846.349|9657.695 -16847.517|9657.359 -16848.640|9656.807 -16849.674|9656.066 -16850.586|9655.157 -16851.331|9654.129 -16851.887|9653.004 -16852.232|9651.844 -16852.343|9648.565 -16852.343|9647.118 -16852.410|9645.692 -16852.621|9644.294 -16852.977|9642.931 -16853.466|9641.623 -16854.089|9640.386 -16854.834|9639.226 -16855.701|9638.156 -16856.668|9637.185 -16857.747|9636.325 -16858.914|9635.584 -16860.149|9634.969 -16861.461|9634.479 -16862.828|9634.130 -16864.241|9633.920 -16865.664|9633.850 -16867.121|9633.822 -16892.084|9635.255 -16892.084|9700.483 -16892.139|9702.259 -16892.139|9702.322 -16819.974|9702.364 -16770.103|9701.126 -16770.103|9619.051 -16770.036|9617.905 -16770.025|9617.884 -16786.738|9607.335 -16786.727|9607.335 -16790.051|9617.891 -16790.063|9617.863 -16816.961|9634.409 -16816.983|9634.409 -16814.915
302 24 MAHOGANY PH SE,9652.871 -16814.937|9653.843 -16815.037|9654.773 -16815.326|9655.632 -16815.782|9656.380 -16816.405|9656.996 -16817.161|9657.457 -16818.028|9657.737 -16818.962|9657.827 -16819.941|9657.806 -16846.349|9657.695 -16847.517|9657.359 -16848.640|9656.807 -16849.674|9656.066 -16850.586|9655.157 -16851.331|9654.129 -16851.887|9653.004 -16852.232|9651.844 -16852.343|9648.565 -16852.343|9647.118 -16852.410|9645.692 -16852.621|9644.294 -16852.977|9642.931 -16853.466|9641.623 -16854.089|9640.386 -16854.834|9639.226 -16855.701|9638.156 -16856.668|9637.185 -16857.747|9636.325 -16858.914|9635.584 -16860.149|9634.969 -16861.461|9634.479 -16862.828|9634.130 -16864.241|9633.920 -16865.664|9633.850 -16867.121|9633.822 -16892.084|9635.255 -16892.084|9700.483 -16892.139|9702.259 -16892.139|9702.322 -16819.974|9702.364 -16770.103|9701.126 -16770.103|9619.051 -16770.036|9617.905 -16770.025|9617.884 -16786.738|9607.335 -16786.727|9607.335 -16790.051|9617.891 -16790.063|9617.863 -16816.961|9634.409 -16816.983|9634.409 -16814.915
304 24 MAHOGANY PH SE,9652.871 -16814.937|9653.843 -16815.037|9654.773 -16815.326|9655.632 -16815.782|9656.380 -16816.405|9656.996 -16817.161|9657.457 -16818.028|9657.737 -16818.962|9657.827 -16819.941|9657.806 -16846.349|9657.695 -16847.517|9657.359 -16848.640|9656.807 -16849.674|9656.066 -16850.586|9655.157 -16851.331|9654.129 -16851.887|9653.004 -16852.232|9651.844 -16852.343|9648.565 -16852.343|9647.118 -16852.410|9645.692 -16852.621|9644.294 -16852.977|9642.931 -16853.466|9641.623 -16854.089|9640.386 -16854.834|9639.226 -16855.701|9638.156 -16856.668|9637.185 -16857.747|9636.325 -16858.914|9635.584 -16860.149|9634.969 -16861.461|9634.479 -16862.828|9634.130 -16864.241|9633.920 -16865.664|9633.850 -16867.121|9633.822 -16892.084|9635.255 -16892.084|9700.483 -16892.139|9702.259 -16892.139|9702.322 -16819.974|9702.364 -16770.103|9701.126 -16770.103|9619.051 -16770.036|9617.905 -16770.025|9617.884 -16786.738|9607.335 -16786.727|9607.335 -16790.051|9617.891 -16790.063|9617.863 -16816.961|9634.409 -16816.983|9634.409 -16814.915
306 24 MAHOGANY PH SE,9652.871 -16814.937|9653.843 -16815.037|9654.773 -16815.326|9655.632 -16815.782|9656.380 -16816.405|9656.996 -16817.161|9657.457 -16818.028|9657.737 -16818.962|9657.827 -16819.941|9657.806 -16846.349|9657.695 -16847.517|9657.359 -16848.640|9656.807 -16849.674|9656.066 -16850.586|9655.157 -16851.331|9654.129 -16851.887|9653.004 -16852.232|9651.844 -16852.343|9648.565 -16852.343|9647.118 -16852.410|9645.692 -16852.621|9644.294 -16852.977|9642.931 -16853.466|9641.623 -16854.089|9640.386 -16854.834|9639.226 -16855.701|9638.156 -16856.668|9637.185 -16857.747|9636.325 -16858.914|9635.584 -16860.149|9634.969 -16861.461|9634.479 -16862.828|9634.130 -16864.241|9633.920 -16865.664|9633.850 -16867.121|9633.822 -16892.084|9635.255 -16892.084|9700.483 -16892.139|9702.259 -16892.139|9702.322 -16819.974|9702.364 -16770.103|9701.126 -16770.103|9619.051 -16770.036|9617.905 -16770.025|9617.884 -16786.738|9607.335 -16786.727|9607.335 -16790.051|9617.891 -16790.063|9617.863 -16816.961|9634.409 -16816.983|9634.409 -16814.915
308 24 MAHOGANY PH SE,9652.871 -16814.937|9653.843 -16815.037|9654.773 -16815.326|9655.632 -16815.782|9656.380 -16816.405|9656.996 -16817.161|9657.457 -16818.028|9657.737 -16818.962|9657.827 -16819.941|9657.806 -16846.349|9657.695 -16847.517|9657.359 -16848.640|9656.807 -16849.674|9656.066 -16850.586|9655.157 -16851.331|9654.129 -16851.887|9653.004 -16852.232|9651.844 -16852.343|9648.565 -16852.343|9647.118 -16852.410|9645.692 -16852.621|9644.294 -16852.977|9642.931 -16853.466|9641.623 -16854.089|9640.386 -16854.834|9639.226 -16855.701|9638.156 -16856.668|9637.185 -16857.747|9636.325 -16858.914|9635.584 -16860.149|9634.969 -16861.461|9634.479 -16862.828|9634.130 -16864.241|9633.920 -16865.664|9633.850 -16867.121|9633.822 -16892.084|9635.255 -16892.084|9700.483 -16892.139|9702.259 -16892.139|9702.322 -16819.974|9702.364 -16770.103|9701.126 -16770.103|9619.051 -16770.036|9617.905 -16770.025|9617.884 -16786.738|9607.335 -16786.727|9607.335 -16790.051|9617.891 -16790.063|9617.863 -16816.961|9634.409 -16816.983|9634.409 -16814.915
310 24 MAHOGANY PH SE,9652.871 -16814.937|9653.843 -16815.037|9654.773 -16815.326|9655.632 -16815.782|9656.380 -16816.405|9656.996 -16817.161|9657.457 -16818.028|9657.737 -16818.962|9657.827 -16819.941|9657.806 -16846.349|9657.695 -16847.517|9657.359 -16848.640|9656.807 -16849.674|9656.066 -16850.586|9655.157 -16851.331|9654.129 -16851.887|9653.004 -16852.232|9651.844 -16852.343|9648.565 -16852.343|9647.118 -16852.410|9645.692 -16852.621|9644.294 -16852.977|9642.931 -16853.466|9641.623 -16854.089|9640.386 -16854.834|9639.226 -16855.701|9638.156 -16856.668|9637.185 -16857.747|9636.325 -16858.914|9635.584 -16860.149|9634.969 -16861.461|9634.479 -16862.828|9634.130 -16864.241|9633.920 -16865.664|9633.850 -16867.121|9633.822 -16892.084|9635.255 -16892.084|9700.483 -16892.139|9702.259 -16892.139|9702.322 -16819.974|9702.364 -16770.103|9701.126 -16770.103|9619.051 -16770.036|9617.905 -16770.025|9617.884 -16786.738|9607.335 -16786.727|9607.335 -16790.051|9617.891 -16790.063|9617.863 -16816.961|9634.409 -16816.983|9634.409 -16814.915
312 24 MAHOGANY PH SE,9652.871 -16814.937|9653.843 -16815.037|9654.773 -16815.326|9655.632 -16815.782|9656.380 -16816.405|9656.996 -16817.161|9657.457 -16818.028|9657.737 -16818.962|9657.827 -16819.941|9657.806 -16846.349|9657.695 -16847.517|9657.359 -16848.640|9656.807 -16849.674|9656.066 -16850.586|9655.157 -16851.331|9654.129 -16851.887|9653.004 -16852.232|9651.844 -16852.343|9648.565 -16852.343|9647.118 -16852.410|9645.692 -16852.621|9644.294 -16852.977|9642.931 -16853.466|9641.623 -16854.089|9640.386 -16854.834|9639.226 -16855.701|9638.156 -16856.668|9637.185 -16857.747|9636.325 -16858.914|9635.584 -16860.149|9634.969 -16861.461|9634.479 -16862.828|9634.130 -16864.241|9633.920 -16865.664|9633.850 -16867.121|9633.822 -16892.084|9635.255 -16892.084|9700.483 -16892.139|9702.259 -16892.139|9702.322 -16819.974|9702.364 -16770.103|9701.126 -16770.103|9619.051 -16770.036|9617.905 -16770.025|9617.884 -16786.738|9607.335 -16786.727|9607.335 -16790.051|9617.891 -16790.063|9617.863 -16816.961|9634.409 -16816.983|9634.409 -16814.915
314 24 MAHOGANY PH SE,9652.871 -16814.937|9653.843 -16815.037|9654.773 -16815.326|9655.632 -16815.782|9656.380 -16816.405|9656.996 -16817.161|9657.457 -16818.028|9657.737 -16818.962|9657.827 -16819.941|9657.806 -16846.349|9657.695 -16847.517|9657.359 -16848.640|9656.807 -16849.674|9656.066 -16850.586|9655.157 -16851.331|9654.129 -16851.887|9653.004 -16852.232|9651.844 -16852.343|9648.565 -16852.343|9647.118 -16852.410|9645.692 -16852.621|9644.294 -16852.977|9642.931 -16853.466|9641.623 -16854.089|9640.386 -16854.834|9639.226 -16855.701|9638.156 -16856.668|9637.185 -16857.747|9636.325 -16858.914|9635.584 -16860.149|9634.969 -16861.461|9634.479 -16862.828|9634.130 -16864.241|9633.920 -16865.664|9633.850 -16867.121|9633.822 -16892.084|9635.255 -16892.084|9700.483 -16892.139|9702.259 -16892.139|9702.322 -16819.974|9702.364 -16770.103|9701.126 -16770.103|9619.051 -16770.036|9617.905 -16770.025|9617.884 -16786.738|9607.335 -16786.727|9607.335 -16790.051|9617.891 -16790.063|9617.863 -16816.961|9634.409 -16816.983|9634.409 -16814.915
316 24 MAHOGANY PH SE,9652.871 -16814.937|9653.843 -16815.037|9654.773 -16815.326|9655.632 -16815.782|9656.380 -16816.405|9656.996 -16817.161|9657.457 -16818.028|9657.737 -16818.962|9657.827 -16819.941|9657.806 -16846.349|9657.695 -16847.517|9657.359 -16848.640|9656.807 -16849.674|9656.066 -16850.586|9655.157 -16851.331|9654.129 -16851.887|9653.004 -16852.232|9651.844 -16852.343|9648.565 -16852.343|9647.118 -16852.410|9645.692 -16852.621|9644.294 -16852.977|9642.931 -16853.466|9641.623 -16854.089|9640.386 -16854.834|9639.226 -16855.701|9638.156 -16856.668|9637.185 -16857.747|9636.325 -16858.914|9635.584 -16860.149|9634.969 -16861.461|9634.479 -16862.828|9634.130 -16864.241|9633.920 -16865.664|9633.850 -16867.121|9633.822 -16892.084|9635.255 -16892.084|9700.483 -16892.139|9702.259 -16892.139|9702.322 -16819.974|9702.364 -16770.103|9701.126 -16770.103|9619.051 -16770.036|9617.905 -16770.025|9617.884 -16786.738|9607.335 -16786.727|9607.335 -16790.051|9617.891 -16790.063|9617.863 -16816.961|9634.409 -16816.983|9634.409 -16814.915
317 24 MAHOGANY PH SE,9652.871 -16814.937|9653.843 -16815.037|9654.773 -16815.326|9655.632 -16815.782|9656.380 -16816.405|9656.996 -16817.161|9657.457 -16818.028|9657.737 -16818.962|9657.827 -16819.941|9657.806 -16846.349|9657.695 -16847.517|9657.359 -16848.640|9656.807 -16849.674|9656.066 -16850.586|9655.157 -16851.331|9654.129 -16851.887|9653.004 -16852.232|9651.844 -16852.343|9648.565 -16852.343|9647.118 -16852.410|9645.692 -16852.621|9644.294 -16852.977|9642.931 -16853.466|9641.623 -16854.089|9640.386 -16854.834|9639.226 -16855.701|9638.156 -16856.668|9637.185 -16857.747|9636.325 -16858.914|9635.584 -16860.149|9634.969 -16861.461|9634.479 -16862.828|9634.130 -16864.241|9633.920 -16865.664|9633.850 -16867.121|9633.822 -16892.084|9635.255 -16892.084|9700.483 -16892.139|9702.259 -16892.139|9702.322 -16819.974|9702.364 -16770.103|9701.126 -16770.103|9619.051 -16770.036|9617.905 -16770.025|9617.884 -16786.738|9607.335 -16786.727|9607.335 -16790.051|9617.891 -16790.063|9617.863 -16816.961|9634.409 -16816.983|9634.409 -16814.915
315 24 MAHOGANY PH SE,9652.871 -16814.937|9653.843 -16815.037|9654.773 -16815.326|9655.632 -16815.782|9656.380 -16816.405|9656.996 -16817.161|9657.457 -16818.028|9657.737 -16818.962|9657.827 -16819.941|9657.806 -16846.349|9657.695 -16847.517|9657.359 -16848.640|9656.807 -16849.674|9656.066 -16850.586|9655.157 -16851.331|9654.129 -16851.887|9653.004 -16852.232|9651.844 -16852.343|9648.565 -16852.343|9647.118 -16852.410|9645.692 -16852.621|9644.294 -16852.977|9642.931 -16853.466|9641.623 -16854.089|9640.386 -16854.834|9639.226 -16855.701|9638.156 -16856.668|9637.185 -16857.747|9636.325 -16858.914|9635.584 -16860.149|9634.969 -16861.461|9634.479 -16862.828|9634.130 -16864.241|9633.920 -16865.664|9633.850 -16867.121|9633.822 -16892.084|9635.255 -16892.084|9700.483 -16892.139|9702.259 -16892.139|9702.322 -16819.974|9702.364 -16770.103|9701.126 -16770.103|9619.051 -16770.036|9617.905 -16770.025|9617.884 -16786.738|9607.335 -16786.727|9607.335 -16790.051|9617.891 -16790.063|9617.863 -16816.961|9634.409 -16816.983|9634.409 -16814.915
313 24 MAHOGANY PH SE,9652.871 -16814.937|9653.843 -16815.037|9654.773 -16815.326|9655.632 -16815.782|9656.380 -16816.405|9656.996 -16817.161|9657.457 -16818.028|9657.737 -16818.962|9657.827 -16819.941|9657.806 -16846.349|9657.695 -16847.517|9657.359 -16848.640|9656.807 -16849.674|9656.066 -16850.586|9655.157 -16851.331|9654.129 -16851.887|9653.004 -16852.232|9651.844 -16852.343|9648.565 -16852.343|9647.118 -16852.410|9645.692 -16852.621|9644.294 -16852.977|9642.931 -16853.466|9641.623 -16854.089|9640.386 -16854.834|9639.226 -16855.701|9638.156 -16856.668|9637.185 -16857.747|9636.325 -16858.914|9635.584 -16860.149|9634.969 -16861.461|9634.479 -16862.828|9634.130 -16864.241|9633.920 -16865.664|9633.850 -16867.121|9633.822 -16892.084|9635.255 -16892.084|9700.483 -16892.139|9702.259 -16892.139|9702.322 -16819.974|9702.364 -16770.103|9701.126 -16770.103|9619.051 -16770.036|9617.905 -16770.025|9617.884 -16786.738|9607.335 -16786.727|9607.335 -16790.051|9617.891 -16790.063|9617.863 -16816.961|9634.409 -16816.983|9634.409 -16814.915
307 24 MAHOGANY PH SE,9652.871 -16814.937|9653.843 -16815.037|9654.773 -16815.326|9655.632 -16815.782|9656.380 -16816.405|9656.996 -16817.161|9657.457 -16818.028|9657.737 -16818.962|9657.827 -16819.941|9657.806 -16846.349|9657.695 -16847.517|9657.359 -16848.640|9656.807 -16849.674|9656.066 -16850.586|9655.157 -16851.331|9654.129 -16851.887|9653.004 -16852.232|9651.844 -16852.343|9648.565 -16852.343|9647.118 -16852.410|9645.692 -16852.621|9644.294 -16852.977|9642.931 -16853.466|9641.623 -16854.089|9640.386 -16854.834|9639.226 -16855.701|9638.156 -16856.668|9637.185 -16857.747|9636.325 -16858.914|9635.584 -16860.149|9634.969 -16861.461|9634.479 -16862.828|9634.130 -16864.241|9633.920 -16865.664|9633.850 -16867.121|9633.822 -16892.084|9635.255 -16892.084|9700.483 -16892.139|9702.259 -16892.139|9702.322 -16819.974|9702.364 -16770.103|9701.126 -16770.103|9619.051 -16770.036|9617.905 -16770.025|9617.884 -16786.738|9607.335 -16786.727|9607.335 -16790.051|9617.891 -16790.063|9617.863 -16816.961|9634.409 -16816.983|9634.409 -16814.915
305 24 MAHOGANY PH SE,9652.871 -16814.937|9653.843 -16815.037|9654.773 -16815.326|9655.632 -16815.782|9656.380 -16816.405|9656.996 -16817.161|9657.457 -16818.028|9657.737 -16818.962|9657.827 -16819.941|9657.806 -16846.349|9657.695 -16847.517|9657.359 -16848.640|9656.807 -16849.674|9656.066 -16850.586|9655.157 -16851.331|9654.129 -16851.887|9653.004 -16852.232|9651.844 -16852.343|9648.565 -16852.343|9647.118 -16852.410|9645.692 -16852.621|9644.294 -16852.977|9642.931 -16853.466|9641.623 -16854.089|9640.386 -16854.834|9639.226 -16855.701|9638.156 -16856.668|9637.185 -16857.747|9636.325 -16858.914|9635.584 -16860.149|9634.969 -16861.461|9634.479 -16862.828|9634.130 -16864.241|9633.920 -16865.664|9633.850 -16867.121|9633.822 -16892.084|9635.255 -16892.084|9700.483 -16892.139|9702.259 -16892.139|9702.322 -16819.974|9702.364 -16770.103|9701.126 -16770.103|9619.051 -16770.036|9617.905 -16770.025|9617.884 -16786.738|9607.335 -16786.727|9607.335 -16790.051|9617.891 -16790.063|9617.863 -16816.961|9634.409 -16816.983|9634.409 -16814.915
401 24 MAHOGANY PH SE,9652.871 -16814.937|9653.843 -16815.037|9654.773 -16815.326|9655.632 -16815.782|9656.380 -16816.405|9656.996 -16817.161|9657.457 -16818.028|9657.737 -16818.962|9657.827 -16819.941|9657.806 -16846.349|9657.695 -16847.517|9657.359 -16848.640|9656.807 -16849.674|9656.066 -16850.586|9655.157 -16851.331|9654.129 -16851.887|9653.004 -16852.232|9651.844 -16852.343|9648.565 -16852.343|9647.118 -16852.410|9645.692 -16852.621|9644.294 -16852.977|9642.931 -16853.466|9641.623 -16854.089|9640.386 -16854.834|9639.226 -16855.701|9638.156 -16856.668|9637.185 -16857.747|9636.325 -16858.914|9635.584 -16860.149|9634.969 -16861.461|9634.479 -16862.828|9634.130 -16864.241|9633.920 -16865.664|9633.850 -16867.121|9633.822 -16892.084|9635.255 -16892.084|9700.483 -16892.139|9702.259 -16892.139|9702.322 -16819.974|9702.364 -16770.103|9701.126 -16770.103|9619.051 -16770.036|9617.905 -16770.025|9617.884 -16786.738|9607.335 -16786.727|9607.335 -16790.051|9617.891 -16790.063|9617.863 -16816.961|9634.409 -16816.983|9634.409 -16814.915
402 24 MAHOGANY PH SE,9652.871 -16814.937|9653.843 -16815.037|9654.773 -16815.326|9655.632 -16815.782|9656.380 -16816.405|9656.996 -16817.161|9657.457 -16818.028|9657.737 -16818.962|9657.827 -16819.941|9657.806 -16846.349|9657.695 -16847.517|9657.359 -16848.640|9656.807 -16849.674|9656.066 -16850.586|9655.157 -16851.331|9654.129 -16851.887|9653.004 -16852.232|9651.844 -16852.343|9648.565 -16852.343|9647.118 -16852.410|9645.692 -16852.621|9644.294 -16852.977|9642.931 -16853.466|9641.623 -16854.089|9640.386 -16854.834|9639.226 -16855.701|9638.156 -16856.668|9637.185 -16857.747|9636.325 -16858.914|9635.584 -16860.149|9634.969 -16861.461|9634.479 -16862.828|9634.130 -16864.241|9633.920 -16865.664|9633.850 -16867.121|9633.822 -16892.084|9635.255 -16892.084|9700.483 -16892.139|9702.259 -16892.139|9702.322 -16819.974|9702.364 -16770.103|9701.126 -16770.103|9619.051 -16770.036|9617.905 -16770.025|9617.884 -16786.738|9607.335 -16786.727|9607.335 -16790.051|9617.891 -16790.063|9617.863 -16816.961|9634.409 -16816.983|9634.409 -16814.915
404 24 MAHOGANY PH SE,9652.871 -16814.937|9653.843 -16815.037|9654.773 -16815.326|9655.632 -16815.782|9656.380 -16816.405|9656.996 -16817.161|9657.457 -16818.028|9657.737 -16818.962|9657.827 -16819.941|9657.806 -16846.349|9657.695 -16847.517|9657.359 -16848.640|9656.807 -16849.674|9656.066 -16850.586|9655.157 -16851.331|9654.129 -16851.887|9653.004 -16852.232|9651.844 -16852.343|9648.565 -16852.343|9647.118 -16852.410|9645.692 -16852.621|9644.294 -16852.977|9642.931 -16853.466|9641.623 -16854.089|9640.386 -16854.834|9639.226 -16855.701|9638.156 -16856.668|9637.185 -16857.747|9636.325 -16858.914|9635.584 -16860.149|9634.969 -16861.461|9634.479 -16862.828|9634.130 -16864.241|9633.920 -16865.664|9633.850 -16867.121|9633.822 -16892.084|9635.255 -16892.084|9700.483 -16892.139|9702.259 -16892.139|9702.322 -16819.974|9702.364 -16770.103|9701.126 -16770.103|9619.051 -16770.036|9617.905 -16770.025|9617.884 -16786.738|9607.335 -16786.727|9607.335 -16790.051|9617.891 -16790.063|9617.863 -16816.961|9634.409 -16816.983|9634.409 -16814.915
406 24 MAHOGANY PH SE,9652.871 -16814.937|9653.843 -16815.037|9654.773 -16815.326|9655.632 -16815.782|9656.380 -16816.405|9656.996 -16817.161|9657.457 -16818.028|9657.737 -16818.962|9657.827 -16819.941|9657.806 -16846.349|9657.695 -16847.517|9657.359 -16848.640|9656.807 -16849.674|9656.066 -16850.586|9655.157 -16851.331|9654.129 -16851.887|9653.004 -16852.232|9651.844 -16852.343|9648.565 -16852.343|9647.118 -16852.410|9645.692 -16852.621|9644.294 -16852.977|9642.931 -16853.466|9641.623 -16854.089|9640.386 -16854.834|9639.226 -16855.701|9638.156 -16856.668|9637.185 -16857.747|9636.325 -16858.914|9635.584 -16860.149|9634.969 -16861.461|9634.479 -16862.828|9634.130 -16864.241|9633.920 -16865.664|9633.850 -16867.121|9633.822 -16892.084|9635.255 -16892.084|9700.483 -16892.139|9702.259 -16892.139|9702.322 -16819.974|9702.364 -16770.103|9701.126 -16770.103|9619.051 -16770.036|9617.905 -16770.025|9617.884 -16786.738|9607.335 -16786.727|9607.335 -16790.051|9617.891 -16790.063|9617.863 -16816.961|9634.409 -16816.983|9634.409 -16814.915
408 24 MAHOGANY PH SE,9652.871 -16814.937|9653.843 -16815.037|9654.773 -16815.326|9655.632 -16815.782|9656.380 -16816.405|9656.996 -16817.161|9657.457 -16818.028|9657.737 -16818.962|9657.827 -16819.941|9657.806 -16846.349|9657.695 -16847.517|9657.359 -16848.640|9656.807 -16849.674|9656.066 -16850.586|9655.157 -16851.331|9654.129 -16851.887|9653.004 -16852.232|9651.844 -16852.343|9648.565 -16852.343|9647.118 -16852.410|9645.692 -16852.621|9644.294 -16852.977|9642.931 -16853.466|9641.623 -16854.089|9640.386 -16854.834|9639.226 -16855.701|9638.156 -16856.668|9637.185 -16857.747|9636.325 -16858.914|9635.584 -16860.149|9634.969 -16861.461|9634.479 -16862.828|9634.130 -16864.241|9633.920 -16865.664|9633.850 -16867.121|9633.822 -16892.084|9635.255 -16892.084|9700.483 -16892.139|9702.259 -16892.139|9702.322 -16819.974|9702.364 -16770.103|9701.126 -16770.103|9619.051 -16770.036|9617.905 -16770.025|9617.884 -16786.738|9607.335 -16786.727|9607.335 -16790.051|9617.891 -16790.063|9617.863 -16816.961|9634.409 -16816.983|9634.409 -16814.915
410 24 MAHOGANY PH SE,9652.871 -16814.937|9653.843 -16815.037|9654.773 -16815.326|9655.632 -16815.782|9656.380 -16816.405|9656.996 -16817.161|9657.457 -16818.028|9657.737 -16818.962|9657.827 -16819.941|9657.806 -16846.349|9657.695 -16847.517|9657.359 -16848.640|9656.807 -16849.674|9656.066 -16850.586|9655.157 -16851.331|9654.129 -16851.887|9653.004 -16852.232|9651.844 -16852.343|9648.565 -16852.343|9647.118 -16852.410|9645.692 -16852.621|9644.294 -16852.977|9642.931 -16853.466|9641.623 -16854.089|9640.386 -16854.834|9639.226 -16855.701|9638.156 -16856.668|9637.185 -16857.747|9636.325 -16858.914|9635.584 -16860.149|9634.969 -16861.461|9634.479 -16862.828|9634.130 -16864.241|9633.920 -16865.664|9633.850 -16867.121|9633.822 -16892.084|9635.255 -16892.084|9700.483 -16892.139|9702.259 -16892.139|9702.322 -16819.974|9702.364 -16770.103|9701.126 -16770.103|9619.051 -16770.036|9617.905 -16770.025|9617.884 -16786.738|9607.335 -16786.727|9607.335 -16790.051|9617.891 -16790.063|9617.863 -16816.961|9634.409 -16816.983|9634.409 -16814.915
