ADDRESS,POINTS
19699 56 ST SE,8324.715 -19597.001|8339.374 -19589.595|8339.367 -19589.595|8339.242 -19529.661|8338.815 -19333.724|8318.843 -19333.769|8318.788 -19333.769|8319.403 -19599.680|8319.403 -19599.691
19600 56 ST SE,8361.919 -19339.707|8361.422 -19338.584|8360.751 -19337.572|8359.920 -19336.671|8358.948 -19335.926|8357.871 -19335.348|8356.718 -19334.947|8355.516 -19334.747|8354.292 -19334.747|8345.079 -19335.470|8343.450 -19313.042|8345.093 -19312.742|8346.624 -19312.075|8347.966 -19311.074|8349.063 -19309.806|8349.839 -19308.327|8350.280 -19306.715|8350.343 -19305.036|8350.035 -19303.390|8346.987 -19293.038|8344.072 -19282.641|8341.304 -19272.211|8338.668 -19261.748|8339.340 -19589.528|8448.342 -19534.542|8449.894 -19533.486|8451.138 -19532.074|8451.998 -19530.395|8452.411 -19528.560|8452.424 -19527.493|8452.285 -19526.436|8452.005 -19525.413|8451.579 -19524.435|8445.930 -19513.593|8438.604 -19500.083|8431.013 -19486.717|8428.503 -19482.459|8420.995 -19469.471|8413.732 -19456.339|8406.707 -19443.073|8399.926 -19429.686|8395.117 -19419.800|8390.447 -19409.848|8385.903 -19399.841|8381.499 -19389.767|8377.228 -19379.637|8373.097 -19369.451|8369.098 -19359.210|8365.239 -19348.914
19600 56 ST SE,8361.919 -19339.707|8361.422 -19338.584|8360.751 -19337.572|8359.920 -19336.671|8358.948 -19335.926|8357.871 -19335.348|8356.718 -19334.947|8355.516 -19334.747|8354.292 -19334.747|8345.079 -19335.470|8343.450 -19313.042|8345.093 -19312.742|8346.624 -19312.075|8347.966 -19311.074|8349.063 -19309.806|8349.839 -19308.327|8350.280 -19306.715|8350.343 -19305.036|8350.035 -19303.390|8346.987 -19293.038|8344.072 -19282.641|8341.304 -19272.211|8338.668 -19261.748|8339.340 -19589.528|8448.342 -19534.542|8449.894 -19533.486|8451.138 -19532.074|8451.998 -19530.395|8452.411 -19528.560|8452.424 -19527.493|8452.285 -19526.436|8452.005 -19525.413|8451.579 -19524.435|8445.930 -19513.593|8438.604 -19500.083|8431.013 -19486.717|8428.503 -19482.459|8420.995 -19469.471|8413.732 -19456.339|8406.707 -19443.073|8399.926 -19429.686|8395.117 -19419.800|8390.447 -19409.848|8385.903 -19399.841|8381.499 -19389.767|8377.228 -19379.637|8373.097 -19369.451|8369.098 -19359.210|8365.239 -19348.914
