ADDRESS,POINTS
5520 68 ST SE,10368.151 -5078.813|10360.629 -4452.163|10337.260 -4452.163|9534.648 -4452.051|9533.970 -5180.467|10336.743 -5179.622|10346.760 -5179.611|10346.774 -5078.813
5520 68 ST SE,10368.151 -5078.813|10360.629 -4452.163|10337.260 -4452.163|9534.648 -4452.051|9533.970 -5180.467|10336.743 -5179.622|10346.760 -5179.611|10346.774 -5078.813
5520 68 ST SE,10368.151 -5078.813|10360.629 -4452.163|10337.260 -4452.163|9534.648 -4452.051|9533.970 -5180.467|10336.743 -5179.622|10346.760 -5179.611|10346.774 -5078.813
