ADDRESS,POINTS
5305 COUNTRY HILLS BV NE,8004.670 11843.343|8004.587 11903.966|7914.004 11903.955|7914.018 11860.122|7914.249 11857.453|7914.962 11854.885|7916.108 11852.472|7917.674 11850.304|7919.596 11848.458|7921.819 11846.968|7924.273 11845.900|7926.880 11845.289|7947.495 11842.342|7976.079 11842.976
