ADDRESS,POINTS
136V 103 VALLEY RIDGE MR NW,-12895.276 5529.439|-12886.105 5525.325|-12877.010 5521.044|-12867.999 5516.596|-12859.066 5511.993|-12849.677 5506.878|-12840.394 5501.574|-12831.208 5496.092|-12822.135 5490.432|-12787.686 5468.771|-12818.192 5525.536|-12808.720 5547.875|-12782.219 5551.256|-12764.079 5575.196|-12766.456 5586.415|-12774.369 5623.777|-12817.409 5606.608|-12843.218 5620.341|-12855.773 5627.024|-12866.482 5605.363|-12871.075 5596.078|-12898.981 5539.636|-12899.498 5538.212|-12899.722 5536.722|-12899.645 5535.221|-12899.275 5533.765|-12898.618 5532.397|-12897.709 5531.196|-12896.583 5530.195
137V 103 VALLEY RIDGE MR NW,-12895.276 5529.439|-12886.105 5525.325|-12877.010 5521.044|-12867.999 5516.596|-12859.066 5511.993|-12849.677 5506.878|-12840.394 5501.574|-12831.208 5496.092|-12822.135 5490.432|-12787.686 5468.771|-12818.192 5525.536|-12808.720 5547.875|-12782.219 5551.256|-12764.079 5575.196|-12766.456 5586.415|-12774.369 5623.777|-12817.409 5606.608|-12843.218 5620.341|-12855.773 5627.024|-12866.482 5605.363|-12871.075 5596.078|-12898.981 5539.636|-12899.498 5538.212|-12899.722 5536.722|-12899.645 5535.221|-12899.275 5533.765|-12898.618 5532.397|-12897.709 5531.196|-12896.583 5530.195
138V 103 VALLEY RIDGE MR NW,-12895.276 5529.439|-12886.105 5525.325|-12877.010 5521.044|-12867.999 5516.596|-12859.066 5511.993|-12849.677 5506.878|-12840.394 5501.574|-12831.208 5496.092|-12822.135 5490.432|-12787.686 5468.771|-12818.192 5525.536|-12808.720 5547.875|-12782.219 5551.256|-12764.079 5575.196|-12766.456 5586.415|-12774.369 5623.777|-12817.409 5606.608|-12843.218 5620.341|-12855.773 5627.024|-12866.482 5605.363|-12871.075 5596.078|-12898.981 5539.636|-12899.498 5538.212|-12899.722 5536.722|-12899.645 5535.221|-12899.275 5533.765|-12898.618 5532.397|-12897.709 5531.196|-12896.583 5530.195
139V 103 VALLEY RIDGE MR NW,-12895.276 5529.439|-12886.105 5525.325|-12877.010 5521.044|-12867.999 5516.596|-12859.066 5511.993|-12849.677 5506.878|-12840.394 5501.574|-12831.208 5496.092|-12822.135 5490.432|-12787.686 5468.771|-12818.192 5525.536|-12808.720 5547.875|-12782.219 5551.256|-12764.079 5575.196|-12766.456 5586.415|-12774.369 5623.777|-12817.409 5606.608|-12843.218 5620.341|-12855.773 5627.024|-12866.482 5605.363|-12871.075 5596.078|-12898.981 5539.636|-12899.498 5538.212|-12899.722 5536.722|-12899.645 5535.221|-12899.275 5533.765|-12898.618 5532.397|-12897.709 5531.196|-12896.583 5530.195
140V 103 VALLEY RIDGE MR NW,-12895.276 5529.439|-12886.105 5525.325|-12877.010 5521.044|-12867.999 5516.596|-12859.066 5511.993|-12849.677 5506.878|-12840.394 5501.574|-12831.208 5496.092|-12822.135 5490.432|-12787.686 5468.771|-12818.192 5525.536|-12808.720 5547.875|-12782.219 5551.256|-12764.079 5575.196|-12766.456 5586.415|-12774.369 5623.777|-12817.409 5606.608|-12843.218 5620.341|-12855.773 5627.024|-12866.482 5605.363|-12871.075 5596.078|-12898.981 5539.636|-12899.498 5538.212|-12899.722 5536.722|-12899.645 5535.221|-12899.275 5533.765|-12898.618 5532.397|-12897.709 5531.196|-12896.583 5530.195
141V 103 VALLEY RIDGE MR NW,-12895.276 5529.439|-12886.105 5525.325|-12877.010 5521.044|-12867.999 5516.596|-12859.066 5511.993|-12849.677 5506.878|-12840.394 5501.574|-12831.208 5496.092|-12822.135 5490.432|-12787.686 5468.771|-12818.192 5525.536|-12808.720 5547.875|-12782.219 5551.256|-12764.079 5575.196|-12766.456 5586.415|-12774.369 5623.777|-12817.409 5606.608|-12843.218 5620.341|-12855.773 5627.024|-12866.482 5605.363|-12871.075 5596.078|-12898.981 5539.636|-12899.498 5538.212|-12899.722 5536.722|-12899.645 5535.221|-12899.275 5533.765|-12898.618 5532.397|-12897.709 5531.196|-12896.583 5530.195
142V 103 VALLEY RIDGE MR NW,-12895.276 5529.439|-12886.105 5525.325|-12877.010 5521.044|-12867.999 5516.596|-12859.066 5511.993|-12849.677 5506.878|-12840.394 5501.574|-12831.208 5496.092|-12822.135 5490.432|-12787.686 5468.771|-12818.192 5525.536|-12808.720 5547.875|-12782.219 5551.256|-12764.079 5575.196|-12766.456 5586.415|-12774.369 5623.777|-12817.409 5606.608|-12843.218 5620.341|-12855.773 5627.024|-12866.482 5605.363|-12871.075 5596.078|-12898.981 5539.636|-12899.498 5538.212|-12899.722 5536.722|-12899.645 5535.221|-12899.275 5533.765|-12898.618 5532.397|-12897.709 5531.196|-12896.583 5530.195
143V 103 VALLEY RIDGE MR NW,-12895.276 5529.439|-12886.105 5525.325|-12877.010 5521.044|-12867.999 5516.596|-12859.066 5511.993|-12849.677 5506.878|-12840.394 5501.574|-12831.208 5496.092|-12822.135 5490.432|-12787.686 5468.771|-12818.192 5525.536|-12808.720 5547.875|-12782.219 5551.256|-12764.079 5575.196|-12766.456 5586.415|-12774.369 5623.777|-12817.409 5606.608|-12843.218 5620.341|-12855.773 5627.024|-12866.482 5605.363|-12871.075 5596.078|-12898.981 5539.636|-12899.498 5538.212|-12899.722 5536.722|-12899.645 5535.221|-12899.275 5533.765|-12898.618 5532.397|-12897.709 5531.196|-12896.583 5530.195
144V 103 VALLEY RIDGE MR NW,-12895.276 5529.439|-12886.105 5525.325|-12877.010 5521.044|-12867.999 5516.596|-12859.066 5511.993|-12849.677 5506.878|-12840.394 5501.574|-12831.208 5496.092|-12822.135 5490.432|-12787.686 5468.771|-12818.192 5525.536|-12808.720 5547.875|-12782.219 5551.256|-12764.079 5575.196|-12766.456 5586.415|-12774.369 5623.777|-12817.409 5606.608|-12843.218 5620.341|-12855.773 5627.024|-12866.482 5605.363|-12871.075 5596.078|-12898.981 5539.636|-12899.498 5538.212|-12899.722 5536.722|-12899.645 5535.221|-12899.275 5533.765|-12898.618 5532.397|-12897.709 5531.196|-12896.583 5530.195
145V 103 VALLEY RIDGE MR NW,-12895.276 5529.439|-12886.105 5525.325|-12877.010 5521.044|-12867.999 5516.596|-12859.066 5511.993|-12849.677 5506.878|-12840.394 5501.574|-12831.208 5496.092|-12822.135 5490.432|-12787.686 5468.771|-12818.192 5525.536|-12808.720 5547.875|-12782.219 5551.256|-12764.079 5575.196|-12766.456 5586.415|-12774.369 5623.777|-12817.409 5606.608|-12843.218 5620.341|-12855.773 5627.024|-12866.482 5605.363|-12871.075 5596.078|-12898.981 5539.636|-12899.498 5538.212|-12899.722 5536.722|-12899.645 5535.221|-12899.275 5533.765|-12898.618 5532.397|-12897.709 5531.196|-12896.583 5530.195
146V 103 VALLEY RIDGE MR NW,-12895.276 5529.439|-12886.105 5525.325|-12877.010 5521.044|-12867.999 5516.596|-12859.066 5511.993|-12849.677 5506.878|-12840.394 5501.574|-12831.208 5496.092|-12822.135 5490.432|-12787.686 5468.771|-12818.192 5525.536|-12808.720 5547.875|-12782.219 5551.256|-12764.079 5575.196|-12766.456 5586.415|-12774.369 5623.777|-12817.409 5606.608|-12843.218 5620.341|-12855.773 5627.024|-12866.482 5605.363|-12871.075 5596.078|-12898.981 5539.636|-12899.498 5538.212|-12899.722 5536.722|-12899.645 5535.221|-12899.275 5533.765|-12898.618 5532.397|-12897.709 5531.196|-12896.583 5530.195
58S 103 VALLEY RIDGE MR NW,-12895.276 5529.439|-12886.105 5525.325|-12877.010 5521.044|-12867.999 5516.596|-12859.066 5511.993|-12849.677 5506.878|-12840.394 5501.574|-12831.208 5496.092|-12822.135 5490.432|-12787.686 5468.771|-12818.192 5525.536|-12808.720 5547.875|-12782.219 5551.256|-12764.079 5575.196|-12766.456 5586.415|-12774.369 5623.777|-12817.409 5606.608|-12843.218 5620.341|-12855.773 5627.024|-12866.482 5605.363|-12871.075 5596.078|-12898.981 5539.636|-12899.498 5538.212|-12899.722 5536.722|-12899.645 5535.221|-12899.275 5533.765|-12898.618 5532.397|-12897.709 5531.196|-12896.583 5530.195
59S 103 VALLEY RIDGE MR NW,-12895.276 5529.439|-12886.105 5525.325|-12877.010 5521.044|-12867.999 5516.596|-12859.066 5511.993|-12849.677 5506.878|-12840.394 5501.574|-12831.208 5496.092|-12822.135 5490.432|-12787.686 5468.771|-12818.192 5525.536|-12808.720 5547.875|-12782.219 5551.256|-12764.079 5575.196|-12766.456 5586.415|-12774.369 5623.777|-12817.409 5606.608|-12843.218 5620.341|-12855.773 5627.024|-12866.482 5605.363|-12871.075 5596.078|-12898.981 5539.636|-12899.498 5538.212|-12899.722 5536.722|-12899.645 5535.221|-12899.275 5533.765|-12898.618 5532.397|-12897.709 5531.196|-12896.583 5530.195
203 VALLEY RIDGE MR NW,-12895.276 5529.439|-12886.105 5525.325|-12877.010 5521.044|-12867.999 5516.596|-12859.066 5511.993|-12849.677 5506.878|-12840.394 5501.574|-12831.208 5496.092|-12822.135 5490.432|-12787.686 5468.771|-12818.192 5525.536|-12808.720 5547.875|-12782.219 5551.256|-12764.079 5575.196|-12766.456 5586.415|-12774.369 5623.777|-12817.409 5606.608|-12843.218 5620.341|-12855.773 5627.024|-12866.482 5605.363|-12871.075 5596.078|-12898.981 5539.636|-12899.498 5538.212|-12899.722 5536.722|-12899.645 5535.221|-12899.275 5533.765|-12898.618 5532.397|-12897.709 5531.196|-12896.583 5530.195
205 VALLEY RIDGE MR NW,-12895.276 5529.439|-12886.105 5525.325|-12877.010 5521.044|-12867.999 5516.596|-12859.066 5511.993|-12849.677 5506.878|-12840.394 5501.574|-12831.208 5496.092|-12822.135 5490.432|-12787.686 5468.771|-12818.192 5525.536|-12808.720 5547.875|-12782.219 5551.256|-12764.079 5575.196|-12766.456 5586.415|-12774.369 5623.777|-12817.409 5606.608|-12843.218 5620.341|-12855.773 5627.024|-12866.482 5605.363|-12871.075 5596.078|-12898.981 5539.636|-12899.498 5538.212|-12899.722 5536.722|-12899.645 5535.221|-12899.275 5533.765|-12898.618 5532.397|-12897.709 5531.196|-12896.583 5530.195
207 VALLEY RIDGE MR NW,-12895.276 5529.439|-12886.105 5525.325|-12877.010 5521.044|-12867.999 5516.596|-12859.066 5511.993|-12849.677 5506.878|-12840.394 5501.574|-12831.208 5496.092|-12822.135 5490.432|-12787.686 5468.771|-12818.192 5525.536|-12808.720 5547.875|-12782.219 5551.256|-12764.079 5575.196|-12766.456 5586.415|-12774.369 5623.777|-12817.409 5606.608|-12843.218 5620.341|-12855.773 5627.024|-12866.482 5605.363|-12871.075 5596.078|-12898.981 5539.636|-12899.498 5538.212|-12899.722 5536.722|-12899.645 5535.221|-12899.275 5533.765|-12898.618 5532.397|-12897.709 5531.196|-12896.583 5530.195
209 VALLEY RIDGE MR NW,-12895.276 5529.439|-12886.105 5525.325|-12877.010 5521.044|-12867.999 5516.596|-12859.066 5511.993|-12849.677 5506.878|-12840.394 5501.574|-12831.208 5496.092|-12822.135 5490.432|-12787.686 5468.771|-12818.192 5525.536|-12808.720 5547.875|-12782.219 5551.256|-12764.079 5575.196|-12766.456 5586.415|-12774.369 5623.777|-12817.409 5606.608|-12843.218 5620.341|-12855.773 5627.024|-12866.482 5605.363|-12871.075 5596.078|-12898.981 5539.636|-12899.498 5538.212|-12899.722 5536.722|-12899.645 5535.221|-12899.275 5533.765|-12898.618 5532.397|-12897.709 5531.196|-12896.583 5530.195
211 VALLEY RIDGE MR NW,-12895.276 5529.439|-12886.105 5525.325|-12877.010 5521.044|-12867.999 5516.596|-12859.066 5511.993|-12849.677 5506.878|-12840.394 5501.574|-12831.208 5496.092|-12822.135 5490.432|-12787.686 5468.771|-12818.192 5525.536|-12808.720 5547.875|-12782.219 5551.256|-12764.079 5575.196|-12766.456 5586.415|-12774.369 5623.777|-12817.409 5606.608|-12843.218 5620.341|-12855.773 5627.024|-12866.482 5605.363|-12871.075 5596.078|-12898.981 5539.636|-12899.498 5538.212|-12899.722 5536.722|-12899.645 5535.221|-12899.275 5533.765|-12898.618 5532.397|-12897.709 5531.196|-12896.583 5530.195
213 VALLEY RIDGE MR NW,-12895.276 5529.439|-12886.105 5525.325|-12877.010 5521.044|-12867.999 5516.596|-12859.066 5511.993|-12849.677 5506.878|-12840.394 5501.574|-12831.208 5496.092|-12822.135 5490.432|-12787.686 5468.771|-12818.192 5525.536|-12808.720 5547.875|-12782.219 5551.256|-12764.079 5575.196|-12766.456 5586.415|-12774.369 5623.777|-12817.409 5606.608|-12843.218 5620.341|-12855.773 5627.024|-12866.482 5605.363|-12871.075 5596.078|-12898.981 5539.636|-12899.498 5538.212|-12899.722 5536.722|-12899.645 5535.221|-12899.275 5533.765|-12898.618 5532.397|-12897.709 5531.196|-12896.583 5530.195
303 VALLEY RIDGE MR NW,-12895.276 5529.439|-12886.105 5525.325|-12877.010 5521.044|-12867.999 5516.596|-12859.066 5511.993|-12849.677 5506.878|-12840.394 5501.574|-12831.208 5496.092|-12822.135 5490.432|-12787.686 5468.771|-12818.192 5525.536|-12808.720 5547.875|-12782.219 5551.256|-12764.079 5575.196|-12766.456 5586.415|-12774.369 5623.777|-12817.409 5606.608|-12843.218 5620.341|-12855.773 5627.024|-12866.482 5605.363|-12871.075 5596.078|-12898.981 5539.636|-12899.498 5538.212|-12899.722 5536.722|-12899.645 5535.221|-12899.275 5533.765|-12898.618 5532.397|-12897.709 5531.196|-12896.583 5530.195
305 VALLEY RIDGE MR NW,-12895.276 5529.439|-12886.105 5525.325|-12877.010 5521.044|-12867.999 5516.596|-12859.066 5511.993|-12849.677 5506.878|-12840.394 5501.574|-12831.208 5496.092|-12822.135 5490.432|-12787.686 5468.771|-12818.192 5525.536|-12808.720 5547.875|-12782.219 5551.256|-12764.079 5575.196|-12766.456 5586.415|-12774.369 5623.777|-12817.409 5606.608|-12843.218 5620.341|-12855.773 5627.024|-12866.482 5605.363|-12871.075 5596.078|-12898.981 5539.636|-12899.498 5538.212|-12899.722 5536.722|-12899.645 5535.221|-12899.275 5533.765|-12898.618 5532.397|-12897.709 5531.196|-12896.583 5530.195
307 VALLEY RIDGE MR NW,-12895.276 5529.439|-12886.105 5525.325|-12877.010 5521.044|-12867.999 5516.596|-12859.066 5511.993|-12849.677 5506.878|-12840.394 5501.574|-12831.208 5496.092|-12822.135 5490.432|-12787.686 5468.771|-12818.192 5525.536|-12808.720 5547.875|-12782.219 5551.256|-12764.079 5575.196|-12766.456 5586.415|-12774.369 5623.777|-12817.409 5606.608|-12843.218 5620.341|-12855.773 5627.024|-12866.482 5605.363|-12871.075 5596.078|-12898.981 5539.636|-12899.498 5538.212|-12899.722 5536.722|-12899.645 5535.221|-12899.275 5533.765|-12898.618 5532.397|-12897.709 5531.196|-12896.583 5530.195
309 VALLEY RIDGE MR NW,-12895.276 5529.439|-12886.105 5525.325|-12877.010 5521.044|-12867.999 5516.596|-12859.066 5511.993|-12849.677 5506.878|-12840.394 5501.574|-12831.208 5496.092|-12822.135 5490.432|-12787.686 5468.771|-12818.192 5525.536|-12808.720 5547.875|-12782.219 5551.256|-12764.079 5575.196|-12766.456 5586.415|-12774.369 5623.777|-12817.409 5606.608|-12843.218 5620.341|-12855.773 5627.024|-12866.482 5605.363|-12871.075 5596.078|-12898.981 5539.636|-12899.498 5538.212|-12899.722 5536.722|-12899.645 5535.221|-12899.275 5533.765|-12898.618 5532.397|-12897.709 5531.196|-12896.583 5530.195
403 VALLEY RIDGE MR NW,-12895.276 5529.439|-12886.105 5525.325|-12877.010 5521.044|-12867.999 5516.596|-12859.066 5511.993|-12849.677 5506.878|-12840.394 5501.574|-12831.208 5496.092|-12822.135 5490.432|-12787.686 5468.771|-12818.192 5525.536|-12808.720 5547.875|-12782.219 5551.256|-12764.079 5575.196|-12766.456 5586.415|-12774.369 5623.777|-12817.409 5606.608|-12843.218 5620.341|-12855.773 5627.024|-12866.482 5605.363|-12871.075 5596.078|-12898.981 5539.636|-12899.498 5538.212|-12899.722 5536.722|-12899.645 5535.221|-12899.275 5533.765|-12898.618 5532.397|-12897.709 5531.196|-12896.583 5530.195
405 VALLEY RIDGE MR NW,-12895.276 5529.439|-12886.105 5525.325|-12877.010 5521.044|-12867.999 5516.596|-12859.066 5511.993|-12849.677 5506.878|-12840.394 5501.574|-12831.208 5496.092|-12822.135 5490.432|-12787.686 5468.771|-12818.192 5525.536|-12808.720 5547.875|-12782.219 5551.256|-12764.079 5575.196|-12766.456 5586.415|-12774.369 5623.777|-12817.409 5606.608|-12843.218 5620.341|-12855.773 5627.024|-12866.482 5605.363|-12871.075 5596.078|-12898.981 5539.636|-12899.498 5538.212|-12899.722 5536.722|-12899.645 5535.221|-12899.275 5533.765|-12898.618 5532.397|-12897.709 5531.196|-12896.583 5530.195
407 VALLEY RIDGE MR NW,-12895.276 5529.439|-12886.105 5525.325|-12877.010 5521.044|-12867.999 5516.596|-12859.066 5511.993|-12849.677 5506.878|-12840.394 5501.574|-12831.208 5496.092|-12822.135 5490.432|-12787.686 5468.771|-12818.192 5525.536|-12808.720 5547.875|-12782.219 5551.256|-12764.079 5575.196|-12766.456 5586.415|-12774.369 5623.777|-12817.409 5606.608|-12843.218 5620.341|-12855.773 5627.024|-12866.482 5605.363|-12871.075 5596.078|-12898.981 5539.636|-12899.498 5538.212|-12899.722 5536.722|-12899.645 5535.221|-12899.275 5533.765|-12898.618 5532.397|-12897.709 5531.196|-12896.583 5530.195
409 VALLEY RIDGE MR NW,-12895.276 5529.439|-12886.105 5525.325|-12877.010 5521.044|-12867.999 5516.596|-12859.066 5511.993|-12849.677 5506.878|-12840.394 5501.574|-12831.208 5496.092|-12822.135 5490.432|-12787.686 5468.771|-12818.192 5525.536|-12808.720 5547.875|-12782.219 5551.256|-12764.079 5575.196|-12766.456 5586.415|-12774.369 5623.777|-12817.409 5606.608|-12843.218 5620.341|-12855.773 5627.024|-12866.482 5605.363|-12871.075 5596.078|-12898.981 5539.636|-12899.498 5538.212|-12899.722 5536.722|-12899.645 5535.221|-12899.275 5533.765|-12898.618 5532.397|-12897.709 5531.196|-12896.583 5530.195
411 VALLEY RIDGE MR NW,-12895.276 5529.439|-12886.105 5525.325|-12877.010 5521.044|-12867.999 5516.596|-12859.066 5511.993|-12849.677 5506.878|-12840.394 5501.574|-12831.208 5496.092|-12822.135 5490.432|-12787.686 5468.771|-12818.192 5525.536|-12808.720 5547.875|-12782.219 5551.256|-12764.079 5575.196|-12766.456 5586.415|-12774.369 5623.777|-12817.409 5606.608|-12843.218 5620.341|-12855.773 5627.024|-12866.482 5605.363|-12871.075 5596.078|-12898.981 5539.636|-12899.498 5538.212|-12899.722 5536.722|-12899.645 5535.221|-12899.275 5533.765|-12898.618 5532.397|-12897.709 5531.196|-12896.583 5530.195
102 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
101 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
103 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
105 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
109 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
111 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
113 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
226 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
224 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
222 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
220 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
218 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
216 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
214 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
212 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
210 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
208 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
