ADDRESS,POINTS
150 LEGACY MAIN ST SE,3416.639 -20712.686|3416.632 -20692.915|3416.632 -20691.970|3311.935 -20691.993|3311.942 -20703.568|3291.097 -20703.568|3265.323 -20703.579|3259.360 -20703.579|3259.360 -20704.002|3259.353 -20707.804|3259.290 -20745.944|3259.220 -20764.469|3259.136 -20789.433|3265.092 -20790.778|3274.606 -20792.435|3284.155 -20793.847|3297.437 -20795.504|3310.768 -20796.694|3324.134 -20797.416|3337.520 -20797.672|3455.219 -20797.895|3456.939 -20797.795|3458.637 -20797.472|3460.280 -20796.938|3461.846 -20796.216|3463.307 -20795.293|3464.642 -20794.203|3465.838 -20792.958|3466.865 -20791.568|3469.109 -20788.121|3469.242 -20712.675|3423.503 -20712.686
435V 215 LEGACY BV SE,3372.039 -20837.980|3372.780 -20840.749|3373.305 -20843.573|3373.626 -20846.431|3373.738 -20849.300|3373.738 -20858.240|3373.787 -20941.058|3373.787 -20948.141|3373.801 -20978.987|3395.835 -20979.042|3429.816 -20979.020|3471.758 -20979.020|3471.626 -20972.237|3470.948 -20950.721|3470.598 -20939.657|3469.102 -20892.277|3468.948 -20882.125|3468.969 -20871.094|3468.990 -20860.698|3469.025 -20836.435|3468.934 -20834.834|3468.641 -20833.243|3468.165 -20831.698|3467.508 -20830.230|3466.669 -20828.851|3465.677 -20827.584|3464.530 -20826.449|3463.265 -20825.460|3458.784 -20822.391|3455.177 -20822.391|3413.486 -20822.280|3383.867 -20822.235|3382.700 -20822.235|3376.730 -20822.224|3370.180 -20822.213|3370.173 -20825.271|3370.278 -20828.484|3370.627 -20831.687|3371.214 -20834.856
436V 215 LEGACY BV SE,3372.039 -20837.980|3372.780 -20840.749|3373.305 -20843.573|3373.626 -20846.431|3373.738 -20849.300|3373.738 -20858.240|3373.787 -20941.058|3373.787 -20948.141|3373.801 -20978.987|3395.835 -20979.042|3429.816 -20979.020|3471.758 -20979.020|3471.626 -20972.237|3470.948 -20950.721|3470.598 -20939.657|3469.102 -20892.277|3468.948 -20882.125|3468.969 -20871.094|3468.990 -20860.698|3469.025 -20836.435|3468.934 -20834.834|3468.641 -20833.243|3468.165 -20831.698|3467.508 -20830.230|3466.669 -20828.851|3465.677 -20827.584|3464.530 -20826.449|3463.265 -20825.460|3458.784 -20822.391|3455.177 -20822.391|3413.486 -20822.280|3383.867 -20822.235|3382.700 -20822.235|3376.730 -20822.224|3370.180 -20822.213|3370.173 -20825.271|3370.278 -20828.484|3370.627 -20831.687|3371.214 -20834.856
437V 215 LEGACY BV SE,3372.039 -20837.980|3372.780 -20840.749|3373.305 -20843.573|3373.626 -20846.431|3373.738 -20849.300|3373.738 -20858.240|3373.787 -20941.058|3373.787 -20948.141|3373.801 -20978.987|3395.835 -20979.042|3429.816 -20979.020|3471.758 -20979.020|3471.626 -20972.237|3470.948 -20950.721|3470.598 -20939.657|3469.102 -20892.277|3468.948 -20882.125|3468.969 -20871.094|3468.990 -20860.698|3469.025 -20836.435|3468.934 -20834.834|3468.641 -20833.243|3468.165 -20831.698|3467.508 -20830.230|3466.669 -20828.851|3465.677 -20827.584|3464.530 -20826.449|3463.265 -20825.460|3458.784 -20822.391|3455.177 -20822.391|3413.486 -20822.280|3383.867 -20822.235|3382.700 -20822.235|3376.730 -20822.224|3370.180 -20822.213|3370.173 -20825.271|3370.278 -20828.484|3370.627 -20831.687|3371.214 -20834.856
438V 215 LEGACY BV SE,3372.039 -20837.980|3372.780 -20840.749|3373.305 -20843.573|3373.626 -20846.431|3373.738 -20849.300|3373.738 -20858.240|3373.787 -20941.058|3373.787 -20948.141|3373.801 -20978.987|3395.835 -20979.042|3429.816 -20979.020|3471.758 -20979.020|3471.626 -20972.237|3470.948 -20950.721|3470.598 -20939.657|3469.102 -20892.277|3468.948 -20882.125|3468.969 -20871.094|3468.990 -20860.698|3469.025 -20836.435|3468.934 -20834.834|3468.641 -20833.243|3468.165 -20831.698|3467.508 -20830.230|3466.669 -20828.851|3465.677 -20827.584|3464.530 -20826.449|3463.265 -20825.460|3458.784 -20822.391|3455.177 -20822.391|3413.486 -20822.280|3383.867 -20822.235|3382.700 -20822.235|3376.730 -20822.224|3370.180 -20822.213|3370.173 -20825.271|3370.278 -20828.484|3370.627 -20831.687|3371.214 -20834.856
439V 215 LEGACY BV SE,3372.039 -20837.980|3372.780 -20840.749|3373.305 -20843.573|3373.626 -20846.431|3373.738 -20849.300|3373.738 -20858.240|3373.787 -20941.058|3373.787 -20948.141|3373.801 -20978.987|3395.835 -20979.042|3429.816 -20979.020|3471.758 -20979.020|3471.626 -20972.237|3470.948 -20950.721|3470.598 -20939.657|3469.102 -20892.277|3468.948 -20882.125|3468.969 -20871.094|3468.990 -20860.698|3469.025 -20836.435|3468.934 -20834.834|3468.641 -20833.243|3468.165 -20831.698|3467.508 -20830.230|3466.669 -20828.851|3465.677 -20827.584|3464.530 -20826.449|3463.265 -20825.460|3458.784 -20822.391|3455.177 -20822.391|3413.486 -20822.280|3383.867 -20822.235|3382.700 -20822.235|3376.730 -20822.224|3370.180 -20822.213|3370.173 -20825.271|3370.278 -20828.484|3370.627 -20831.687|3371.214 -20834.856
440V 215 LEGACY BV SE,3372.039 -20837.980|3372.780 -20840.749|3373.305 -20843.573|3373.626 -20846.431|3373.738 -20849.300|3373.738 -20858.240|3373.787 -20941.058|3373.787 -20948.141|3373.801 -20978.987|3395.835 -20979.042|3429.816 -20979.020|3471.758 -20979.020|3471.626 -20972.237|3470.948 -20950.721|3470.598 -20939.657|3469.102 -20892.277|3468.948 -20882.125|3468.969 -20871.094|3468.990 -20860.698|3469.025 -20836.435|3468.934 -20834.834|3468.641 -20833.243|3468.165 -20831.698|3467.508 -20830.230|3466.669 -20828.851|3465.677 -20827.584|3464.530 -20826.449|3463.265 -20825.460|3458.784 -20822.391|3455.177 -20822.391|3413.486 -20822.280|3383.867 -20822.235|3382.700 -20822.235|3376.730 -20822.224|3370.180 -20822.213|3370.173 -20825.271|3370.278 -20828.484|3370.627 -20831.687|3371.214 -20834.856
441V 215 LEGACY BV SE,3372.039 -20837.980|3372.780 -20840.749|3373.305 -20843.573|3373.626 -20846.431|3373.738 -20849.300|3373.738 -20858.240|3373.787 -20941.058|3373.787 -20948.141|3373.801 -20978.987|3395.835 -20979.042|3429.816 -20979.020|3471.758 -20979.020|3471.626 -20972.237|3470.948 -20950.721|3470.598 -20939.657|3469.102 -20892.277|3468.948 -20882.125|3468.969 -20871.094|3468.990 -20860.698|3469.025 -20836.435|3468.934 -20834.834|3468.641 -20833.243|3468.165 -20831.698|3467.508 -20830.230|3466.669 -20828.851|3465.677 -20827.584|3464.530 -20826.449|3463.265 -20825.460|3458.784 -20822.391|3455.177 -20822.391|3413.486 -20822.280|3383.867 -20822.235|3382.700 -20822.235|3376.730 -20822.224|3370.180 -20822.213|3370.173 -20825.271|3370.278 -20828.484|3370.627 -20831.687|3371.214 -20834.856
442V 215 LEGACY BV SE,3372.039 -20837.980|3372.780 -20840.749|3373.305 -20843.573|3373.626 -20846.431|3373.738 -20849.300|3373.738 -20858.240|3373.787 -20941.058|3373.787 -20948.141|3373.801 -20978.987|3395.835 -20979.042|3429.816 -20979.020|3471.758 -20979.020|3471.626 -20972.237|3470.948 -20950.721|3470.598 -20939.657|3469.102 -20892.277|3468.948 -20882.125|3468.969 -20871.094|3468.990 -20860.698|3469.025 -20836.435|3468.934 -20834.834|3468.641 -20833.243|3468.165 -20831.698|3467.508 -20830.230|3466.669 -20828.851|3465.677 -20827.584|3464.530 -20826.449|3463.265 -20825.460|3458.784 -20822.391|3455.177 -20822.391|3413.486 -20822.280|3383.867 -20822.235|3382.700 -20822.235|3376.730 -20822.224|3370.180 -20822.213|3370.173 -20825.271|3370.278 -20828.484|3370.627 -20831.687|3371.214 -20834.856
443V 215 LEGACY BV SE,3372.039 -20837.980|3372.780 -20840.749|3373.305 -20843.573|3373.626 -20846.431|3373.738 -20849.300|3373.738 -20858.240|3373.787 -20941.058|3373.787 -20948.141|3373.801 -20978.987|3395.835 -20979.042|3429.816 -20979.020|3471.758 -20979.020|3471.626 -20972.237|3470.948 -20950.721|3470.598 -20939.657|3469.102 -20892.277|3468.948 -20882.125|3468.969 -20871.094|3468.990 -20860.698|3469.025 -20836.435|3468.934 -20834.834|3468.641 -20833.243|3468.165 -20831.698|3467.508 -20830.230|3466.669 -20828.851|3465.677 -20827.584|3464.530 -20826.449|3463.265 -20825.460|3458.784 -20822.391|3455.177 -20822.391|3413.486 -20822.280|3383.867 -20822.235|3382.700 -20822.235|3376.730 -20822.224|3370.180 -20822.213|3370.173 -20825.271|3370.278 -20828.484|3370.627 -20831.687|3371.214 -20834.856
444V 215 LEGACY BV SE,3372.039 -20837.980|3372.780 -20840.749|3373.305 -20843.573|3373.626 -20846.431|3373.738 -20849.300|3373.738 -20858.240|3373.787 -20941.058|3373.787 -20948.141|3373.801 -20978.987|3395.835 -20979.042|3429.816 -20979.020|3471.758 -20979.020|3471.626 -20972.237|3470.948 -20950.721|3470.598 -20939.657|3469.102 -20892.277|3468.948 -20882.125|3468.969 -20871.094|3468.990 -20860.698|3469.025 -20836.435|3468.934 -20834.834|3468.641 -20833.243|3468.165 -20831.698|3467.508 -20830.230|3466.669 -20828.851|3465.677 -20827.584|3464.530 -20826.449|3463.265 -20825.460|3458.784 -20822.391|3455.177 -20822.391|3413.486 -20822.280|3383.867 -20822.235|3382.700 -20822.235|3376.730 -20822.224|3370.180 -20822.213|3370.173 -20825.271|3370.278 -20828.484|3370.627 -20831.687|3371.214 -20834.856
445V 215 LEGACY BV SE,3372.039 -20837.980|3372.780 -20840.749|3373.305 -20843.573|3373.626 -20846.431|3373.738 -20849.300|3373.738 -20858.240|3373.787 -20941.058|3373.787 -20948.141|3373.801 -20978.987|3395.835 -20979.042|3429.816 -20979.020|3471.758 -20979.020|3471.626 -20972.237|3470.948 -20950.721|3470.598 -20939.657|3469.102 -20892.277|3468.948 -20882.125|3468.969 -20871.094|3468.990 -20860.698|3469.025 -20836.435|3468.934 -20834.834|3468.641 -20833.243|3468.165 -20831.698|3467.508 -20830.230|3466.669 -20828.851|3465.677 -20827.584|3464.530 -20826.449|3463.265 -20825.460|3458.784 -20822.391|3455.177 -20822.391|3413.486 -20822.280|3383.867 -20822.235|3382.700 -20822.235|3376.730 -20822.224|3370.180 -20822.213|3370.173 -20825.271|3370.278 -20828.484|3370.627 -20831.687|3371.214 -20834.856
446V 215 LEGACY BV SE,3372.039 -20837.980|3372.780 -20840.749|3373.305 -20843.573|3373.626 -20846.431|3373.738 -20849.300|3373.738 -20858.240|3373.787 -20941.058|3373.787 -20948.141|3373.801 -20978.987|3395.835 -20979.042|3429.816 -20979.020|3471.758 -20979.020|3471.626 -20972.237|3470.948 -20950.721|3470.598 -20939.657|3469.102 -20892.277|3468.948 -20882.125|3468.969 -20871.094|3468.990 -20860.698|3469.025 -20836.435|3468.934 -20834.834|3468.641 -20833.243|3468.165 -20831.698|3467.508 -20830.230|3466.669 -20828.851|3465.677 -20827.584|3464.530 -20826.449|3463.265 -20825.460|3458.784 -20822.391|3455.177 -20822.391|3413.486 -20822.280|3383.867 -20822.235|3382.700 -20822.235|3376.730 -20822.224|3370.180 -20822.213|3370.173 -20825.271|3370.278 -20828.484|3370.627 -20831.687|3371.214 -20834.856
447V 215 LEGACY BV SE,3372.039 -20837.980|3372.780 -20840.749|3373.305 -20843.573|3373.626 -20846.431|3373.738 -20849.300|3373.738 -20858.240|3373.787 -20941.058|3373.787 -20948.141|3373.801 -20978.987|3395.835 -20979.042|3429.816 -20979.020|3471.758 -20979.020|3471.626 -20972.237|3470.948 -20950.721|3470.598 -20939.657|3469.102 -20892.277|3468.948 -20882.125|3468.969 -20871.094|3468.990 -20860.698|3469.025 -20836.435|3468.934 -20834.834|3468.641 -20833.243|3468.165 -20831.698|3467.508 -20830.230|3466.669 -20828.851|3465.677 -20827.584|3464.530 -20826.449|3463.265 -20825.460|3458.784 -20822.391|3455.177 -20822.391|3413.486 -20822.280|3383.867 -20822.235|3382.700 -20822.235|3376.730 -20822.224|3370.180 -20822.213|3370.173 -20825.271|3370.278 -20828.484|3370.627 -20831.687|3371.214 -20834.856
448V 215 LEGACY BV SE,3372.039 -20837.980|3372.780 -20840.749|3373.305 -20843.573|3373.626 -20846.431|3373.738 -20849.300|3373.738 -20858.240|3373.787 -20941.058|3373.787 -20948.141|3373.801 -20978.987|3395.835 -20979.042|3429.816 -20979.020|3471.758 -20979.020|3471.626 -20972.237|3470.948 -20950.721|3470.598 -20939.657|3469.102 -20892.277|3468.948 -20882.125|3468.969 -20871.094|3468.990 -20860.698|3469.025 -20836.435|3468.934 -20834.834|3468.641 -20833.243|3468.165 -20831.698|3467.508 -20830.230|3466.669 -20828.851|3465.677 -20827.584|3464.530 -20826.449|3463.265 -20825.460|3458.784 -20822.391|3455.177 -20822.391|3413.486 -20822.280|3383.867 -20822.235|3382.700 -20822.235|3376.730 -20822.224|3370.180 -20822.213|3370.173 -20825.271|3370.278 -20828.484|3370.627 -20831.687|3371.214 -20834.856
449V 215 LEGACY BV SE,3372.039 -20837.980|3372.780 -20840.749|3373.305 -20843.573|3373.626 -20846.431|3373.738 -20849.300|3373.738 -20858.240|3373.787 -20941.058|3373.787 -20948.141|3373.801 -20978.987|3395.835 -20979.042|3429.816 -20979.020|3471.758 -20979.020|3471.626 -20972.237|3470.948 -20950.721|3470.598 -20939.657|3469.102 -20892.277|3468.948 -20882.125|3468.969 -20871.094|3468.990 -20860.698|3469.025 -20836.435|3468.934 -20834.834|3468.641 -20833.243|3468.165 -20831.698|3467.508 -20830.230|3466.669 -20828.851|3465.677 -20827.584|3464.530 -20826.449|3463.265 -20825.460|3458.784 -20822.391|3455.177 -20822.391|3413.486 -20822.280|3383.867 -20822.235|3382.700 -20822.235|3376.730 -20822.224|3370.180 -20822.213|3370.173 -20825.271|3370.278 -20828.484|3370.627 -20831.687|3371.214 -20834.856
450V 215 LEGACY BV SE,3372.039 -20837.980|3372.780 -20840.749|3373.305 -20843.573|3373.626 -20846.431|3373.738 -20849.300|3373.738 -20858.240|3373.787 -20941.058|3373.787 -20948.141|3373.801 -20978.987|3395.835 -20979.042|3429.816 -20979.020|3471.758 -20979.020|3471.626 -20972.237|3470.948 -20950.721|3470.598 -20939.657|3469.102 -20892.277|3468.948 -20882.125|3468.969 -20871.094|3468.990 -20860.698|3469.025 -20836.435|3468.934 -20834.834|3468.641 -20833.243|3468.165 -20831.698|3467.508 -20830.230|3466.669 -20828.851|3465.677 -20827.584|3464.530 -20826.449|3463.265 -20825.460|3458.784 -20822.391|3455.177 -20822.391|3413.486 -20822.280|3383.867 -20822.235|3382.700 -20822.235|3376.730 -20822.224|3370.180 -20822.213|3370.173 -20825.271|3370.278 -20828.484|3370.627 -20831.687|3371.214 -20834.856
451V 215 LEGACY BV SE,3372.039 -20837.980|3372.780 -20840.749|3373.305 -20843.573|3373.626 -20846.431|3373.738 -20849.300|3373.738 -20858.240|3373.787 -20941.058|3373.787 -20948.141|3373.801 -20978.987|3395.835 -20979.042|3429.816 -20979.020|3471.758 -20979.020|3471.626 -20972.237|3470.948 -20950.721|3470.598 -20939.657|3469.102 -20892.277|3468.948 -20882.125|3468.969 -20871.094|3468.990 -20860.698|3469.025 -20836.435|3468.934 -20834.834|3468.641 -20833.243|3468.165 -20831.698|3467.508 -20830.230|3466.669 -20828.851|3465.677 -20827.584|3464.530 -20826.449|3463.265 -20825.460|3458.784 -20822.391|3455.177 -20822.391|3413.486 -20822.280|3383.867 -20822.235|3382.700 -20822.235|3376.730 -20822.224|3370.180 -20822.213|3370.173 -20825.271|3370.278 -20828.484|3370.627 -20831.687|3371.214 -20834.856
452V 215 LEGACY BV SE,3372.039 -20837.980|3372.780 -20840.749|3373.305 -20843.573|3373.626 -20846.431|3373.738 -20849.300|3373.738 -20858.240|3373.787 -20941.058|3373.787 -20948.141|3373.801 -20978.987|3395.835 -20979.042|3429.816 -20979.020|3471.758 -20979.020|3471.626 -20972.237|3470.948 -20950.721|3470.598 -20939.657|3469.102 -20892.277|3468.948 -20882.125|3468.969 -20871.094|3468.990 -20860.698|3469.025 -20836.435|3468.934 -20834.834|3468.641 -20833.243|3468.165 -20831.698|3467.508 -20830.230|3466.669 -20828.851|3465.677 -20827.584|3464.530 -20826.449|3463.265 -20825.460|3458.784 -20822.391|3455.177 -20822.391|3413.486 -20822.280|3383.867 -20822.235|3382.700 -20822.235|3376.730 -20822.224|3370.180 -20822.213|3370.173 -20825.271|3370.278 -20828.484|3370.627 -20831.687|3371.214 -20834.856
453V 215 LEGACY BV SE,3372.039 -20837.980|3372.780 -20840.749|3373.305 -20843.573|3373.626 -20846.431|3373.738 -20849.300|3373.738 -20858.240|3373.787 -20941.058|3373.787 -20948.141|3373.801 -20978.987|3395.835 -20979.042|3429.816 -20979.020|3471.758 -20979.020|3471.626 -20972.237|3470.948 -20950.721|3470.598 -20939.657|3469.102 -20892.277|3468.948 -20882.125|3468.969 -20871.094|3468.990 -20860.698|3469.025 -20836.435|3468.934 -20834.834|3468.641 -20833.243|3468.165 -20831.698|3467.508 -20830.230|3466.669 -20828.851|3465.677 -20827.584|3464.530 -20826.449|3463.265 -20825.460|3458.784 -20822.391|3455.177 -20822.391|3413.486 -20822.280|3383.867 -20822.235|3382.700 -20822.235|3376.730 -20822.224|3370.180 -20822.213|3370.173 -20825.271|3370.278 -20828.484|3370.627 -20831.687|3371.214 -20834.856
454V 215 LEGACY BV SE,3372.039 -20837.980|3372.780 -20840.749|3373.305 -20843.573|3373.626 -20846.431|3373.738 -20849.300|3373.738 -20858.240|3373.787 -20941.058|3373.787 -20948.141|3373.801 -20978.987|3395.835 -20979.042|3429.816 -20979.020|3471.758 -20979.020|3471.626 -20972.237|3470.948 -20950.721|3470.598 -20939.657|3469.102 -20892.277|3468.948 -20882.125|3468.969 -20871.094|3468.990 -20860.698|3469.025 -20836.435|3468.934 -20834.834|3468.641 -20833.243|3468.165 -20831.698|3467.508 -20830.230|3466.669 -20828.851|3465.677 -20827.584|3464.530 -20826.449|3463.265 -20825.460|3458.784 -20822.391|3455.177 -20822.391|3413.486 -20822.280|3383.867 -20822.235|3382.700 -20822.235|3376.730 -20822.224|3370.180 -20822.213|3370.173 -20825.271|3370.278 -20828.484|3370.627 -20831.687|3371.214 -20834.856
455V 215 LEGACY BV SE,3372.039 -20837.980|3372.780 -20840.749|3373.305 -20843.573|3373.626 -20846.431|3373.738 -20849.300|3373.738 -20858.240|3373.787 -20941.058|3373.787 -20948.141|3373.801 -20978.987|3395.835 -20979.042|3429.816 -20979.020|3471.758 -20979.020|3471.626 -20972.237|3470.948 -20950.721|3470.598 -20939.657|3469.102 -20892.277|3468.948 -20882.125|3468.969 -20871.094|3468.990 -20860.698|3469.025 -20836.435|3468.934 -20834.834|3468.641 -20833.243|3468.165 -20831.698|3467.508 -20830.230|3466.669 -20828.851|3465.677 -20827.584|3464.530 -20826.449|3463.265 -20825.460|3458.784 -20822.391|3455.177 -20822.391|3413.486 -20822.280|3383.867 -20822.235|3382.700 -20822.235|3376.730 -20822.224|3370.180 -20822.213|3370.173 -20825.271|3370.278 -20828.484|3370.627 -20831.687|3371.214 -20834.856
456V 215 LEGACY BV SE,3372.039 -20837.980|3372.780 -20840.749|3373.305 -20843.573|3373.626 -20846.431|3373.738 -20849.300|3373.738 -20858.240|3373.787 -20941.058|3373.787 -20948.141|3373.801 -20978.987|3395.835 -20979.042|3429.816 -20979.020|3471.758 -20979.020|3471.626 -20972.237|3470.948 -20950.721|3470.598 -20939.657|3469.102 -20892.277|3468.948 -20882.125|3468.969 -20871.094|3468.990 -20860.698|3469.025 -20836.435|3468.934 -20834.834|3468.641 -20833.243|3468.165 -20831.698|3467.508 -20830.230|3466.669 -20828.851|3465.677 -20827.584|3464.530 -20826.449|3463.265 -20825.460|3458.784 -20822.391|3455.177 -20822.391|3413.486 -20822.280|3383.867 -20822.235|3382.700 -20822.235|3376.730 -20822.224|3370.180 -20822.213|3370.173 -20825.271|3370.278 -20828.484|3370.627 -20831.687|3371.214 -20834.856
457V 215 LEGACY BV SE,3372.039 -20837.980|3372.780 -20840.749|3373.305 -20843.573|3373.626 -20846.431|3373.738 -20849.300|3373.738 -20858.240|3373.787 -20941.058|3373.787 -20948.141|3373.801 -20978.987|3395.835 -20979.042|3429.816 -20979.020|3471.758 -20979.020|3471.626 -20972.237|3470.948 -20950.721|3470.598 -20939.657|3469.102 -20892.277|3468.948 -20882.125|3468.969 -20871.094|3468.990 -20860.698|3469.025 -20836.435|3468.934 -20834.834|3468.641 -20833.243|3468.165 -20831.698|3467.508 -20830.230|3466.669 -20828.851|3465.677 -20827.584|3464.530 -20826.449|3463.265 -20825.460|3458.784 -20822.391|3455.177 -20822.391|3413.486 -20822.280|3383.867 -20822.235|3382.700 -20822.235|3376.730 -20822.224|3370.180 -20822.213|3370.173 -20825.271|3370.278 -20828.484|3370.627 -20831.687|3371.214 -20834.856
458V 215 LEGACY BV SE,3372.039 -20837.980|3372.780 -20840.749|3373.305 -20843.573|3373.626 -20846.431|3373.738 -20849.300|3373.738 -20858.240|3373.787 -20941.058|3373.787 -20948.141|3373.801 -20978.987|3395.835 -20979.042|3429.816 -20979.020|3471.758 -20979.020|3471.626 -20972.237|3470.948 -20950.721|3470.598 -20939.657|3469.102 -20892.277|3468.948 -20882.125|3468.969 -20871.094|3468.990 -20860.698|3469.025 -20836.435|3468.934 -20834.834|3468.641 -20833.243|3468.165 -20831.698|3467.508 -20830.230|3466.669 -20828.851|3465.677 -20827.584|3464.530 -20826.449|3463.265 -20825.460|3458.784 -20822.391|3455.177 -20822.391|3413.486 -20822.280|3383.867 -20822.235|3382.700 -20822.235|3376.730 -20822.224|3370.180 -20822.213|3370.173 -20825.271|3370.278 -20828.484|3370.627 -20831.687|3371.214 -20834.856
459V 215 LEGACY BV SE,3372.039 -20837.980|3372.780 -20840.749|3373.305 -20843.573|3373.626 -20846.431|3373.738 -20849.300|3373.738 -20858.240|3373.787 -20941.058|3373.787 -20948.141|3373.801 -20978.987|3395.835 -20979.042|3429.816 -20979.020|3471.758 -20979.020|3471.626 -20972.237|3470.948 -20950.721|3470.598 -20939.657|3469.102 -20892.277|3468.948 -20882.125|3468.969 -20871.094|3468.990 -20860.698|3469.025 -20836.435|3468.934 -20834.834|3468.641 -20833.243|3468.165 -20831.698|3467.508 -20830.230|3466.669 -20828.851|3465.677 -20827.584|3464.530 -20826.449|3463.265 -20825.460|3458.784 -20822.391|3455.177 -20822.391|3413.486 -20822.280|3383.867 -20822.235|3382.700 -20822.235|3376.730 -20822.224|3370.180 -20822.213|3370.173 -20825.271|3370.278 -20828.484|3370.627 -20831.687|3371.214 -20834.856
460V 215 LEGACY BV SE,3372.039 -20837.980|3372.780 -20840.749|3373.305 -20843.573|3373.626 -20846.431|3373.738 -20849.300|3373.738 -20858.240|3373.787 -20941.058|3373.787 -20948.141|3373.801 -20978.987|3395.835 -20979.042|3429.816 -20979.020|3471.758 -20979.020|3471.626 -20972.237|3470.948 -20950.721|3470.598 -20939.657|3469.102 -20892.277|3468.948 -20882.125|3468.969 -20871.094|3468.990 -20860.698|3469.025 -20836.435|3468.934 -20834.834|3468.641 -20833.243|3468.165 -20831.698|3467.508 -20830.230|3466.669 -20828.851|3465.677 -20827.584|3464.530 -20826.449|3463.265 -20825.460|3458.784 -20822.391|3455.177 -20822.391|3413.486 -20822.280|3383.867 -20822.235|3382.700 -20822.235|3376.730 -20822.224|3370.180 -20822.213|3370.173 -20825.271|3370.278 -20828.484|3370.627 -20831.687|3371.214 -20834.856
461V 215 LEGACY BV SE,3372.039 -20837.980|3372.780 -20840.749|3373.305 -20843.573|3373.626 -20846.431|3373.738 -20849.300|3373.738 -20858.240|3373.787 -20941.058|3373.787 -20948.141|3373.801 -20978.987|3395.835 -20979.042|3429.816 -20979.020|3471.758 -20979.020|3471.626 -20972.237|3470.948 -20950.721|3470.598 -20939.657|3469.102 -20892.277|3468.948 -20882.125|3468.969 -20871.094|3468.990 -20860.698|3469.025 -20836.435|3468.934 -20834.834|3468.641 -20833.243|3468.165 -20831.698|3467.508 -20830.230|3466.669 -20828.851|3465.677 -20827.584|3464.530 -20826.449|3463.265 -20825.460|3458.784 -20822.391|3455.177 -20822.391|3413.486 -20822.280|3383.867 -20822.235|3382.700 -20822.235|3376.730 -20822.224|3370.180 -20822.213|3370.173 -20825.271|3370.278 -20828.484|3370.627 -20831.687|3371.214 -20834.856
462V 215 LEGACY BV SE,3372.039 -20837.980|3372.780 -20840.749|3373.305 -20843.573|3373.626 -20846.431|3373.738 -20849.300|3373.738 -20858.240|3373.787 -20941.058|3373.787 -20948.141|3373.801 -20978.987|3395.835 -20979.042|3429.816 -20979.020|3471.758 -20979.020|3471.626 -20972.237|3470.948 -20950.721|3470.598 -20939.657|3469.102 -20892.277|3468.948 -20882.125|3468.969 -20871.094|3468.990 -20860.698|3469.025 -20836.435|3468.934 -20834.834|3468.641 -20833.243|3468.165 -20831.698|3467.508 -20830.230|3466.669 -20828.851|3465.677 -20827.584|3464.530 -20826.449|3463.265 -20825.460|3458.784 -20822.391|3455.177 -20822.391|3413.486 -20822.280|3383.867 -20822.235|3382.700 -20822.235|3376.730 -20822.224|3370.180 -20822.213|3370.173 -20825.271|3370.278 -20828.484|3370.627 -20831.687|3371.214 -20834.856
463V 215 LEGACY BV SE,3372.039 -20837.980|3372.780 -20840.749|3373.305 -20843.573|3373.626 -20846.431|3373.738 -20849.300|3373.738 -20858.240|3373.787 -20941.058|3373.787 -20948.141|3373.801 -20978.987|3395.835 -20979.042|3429.816 -20979.020|3471.758 -20979.020|3471.626 -20972.237|3470.948 -20950.721|3470.598 -20939.657|3469.102 -20892.277|3468.948 -20882.125|3468.969 -20871.094|3468.990 -20860.698|3469.025 -20836.435|3468.934 -20834.834|3468.641 -20833.243|3468.165 -20831.698|3467.508 -20830.230|3466.669 -20828.851|3465.677 -20827.584|3464.530 -20826.449|3463.265 -20825.460|3458.784 -20822.391|3455.177 -20822.391|3413.486 -20822.280|3383.867 -20822.235|3382.700 -20822.235|3376.730 -20822.224|3370.180 -20822.213|3370.173 -20825.271|3370.278 -20828.484|3370.627 -20831.687|3371.214 -20834.856
464V 215 LEGACY BV SE,3372.039 -20837.980|3372.780 -20840.749|3373.305 -20843.573|3373.626 -20846.431|3373.738 -20849.300|3373.738 -20858.240|3373.787 -20941.058|3373.787 -20948.141|3373.801 -20978.987|3395.835 -20979.042|3429.816 -20979.020|3471.758 -20979.020|3471.626 -20972.237|3470.948 -20950.721|3470.598 -20939.657|3469.102 -20892.277|3468.948 -20882.125|3468.969 -20871.094|3468.990 -20860.698|3469.025 -20836.435|3468.934 -20834.834|3468.641 -20833.243|3468.165 -20831.698|3467.508 -20830.230|3466.669 -20828.851|3465.677 -20827.584|3464.530 -20826.449|3463.265 -20825.460|3458.784 -20822.391|3455.177 -20822.391|3413.486 -20822.280|3383.867 -20822.235|3382.700 -20822.235|3376.730 -20822.224|3370.180 -20822.213|3370.173 -20825.271|3370.278 -20828.484|3370.627 -20831.687|3371.214 -20834.856
