ADDRESS,POINTS
48R QUEEN ALEXANDRA CL SE,2919.497 -12051.279|2907.117 -12042.439|2898.015 -12053.759|2887.823 -12066.702|2877.903 -12079.868|2868.264 -12093.233|2858.910 -12106.799|2849.851 -12120.565|2841.078 -12134.520|2832.605 -12148.664|2824.440 -12162.975|2816.576 -12177.463|2809.012 -12192.108|2801.770 -12206.919|2794.843 -12221.886|2788.230 -12236.986|2781.938 -12252.220|2775.975 -12267.598|2770.334 -12283.088|2765.028 -12298.699|2760.051 -12314.422|2755.402 -12330.245|2751.096 -12346.157|2747.126 -12362.169|2743.498 -12378.259|2740.212 -12394.416|2737.269 -12410.639|2734.669 -12426.929|2732.411 -12443.264|2730.502 -12459.654|2728.943 -12476.066|2727.727 -12492.523|2726.860 -12508.991|2726.350 -12525.481|2726.182 -12541.972|2726.189 -12571.394|2750.901 -12770.844|2776.758 -12767.608|2771.334 -12723.786|2758.415 -12619.519|2742.840 -12493.769|2743.903 -12479.057|2745.252 -12464.380|2746.888 -12449.713|2748.803 -12435.091|2750.998 -12420.513|2753.473 -12405.969|2756.234 -12391.480|2759.275 -12377.058|2762.589 -12362.681|2766.182 -12348.381|2770.047 -12334.148|2774.193 -12319.993|2778.604 -12305.927|2783.287 -12291.950|2788.244 -12278.061|2793.466 -12264.273|2798.785 -12250.997|2804.350 -12237.820|2810.166 -12224.744|2816.220 -12211.789|2822.518 -12198.946|2829.061 -12186.226|2835.835 -12173.638|2842.846 -12161.173|2848.627 -12151.288|2854.555 -12141.492|2860.637 -12131.785|2866.859 -12122.166|2876.247 -12108.289|2885.936 -12094.623|2891.738 -12086.706|2897.645 -12078.867|2903.642 -12071.105|2909.745 -12063.422
