ADDRESS,POINTS
120 SKYVIEW RANCH DR NE,7863.316 12692.761|7847.545 12692.739|7841.177 12692.805|7834.816 12693.017|7828.455 12693.372|7822.107 12693.873|7815.774 12694.518|7809.454 12695.318|7803.163 12696.252|7796.886 12697.342|7796.186 12696.853|7784.778 12699.266|7773.488 12702.135|7769.504 12693.017|7767.400 12689.314|7762.723 12673.724|7762.583 12671.300|7762.136 12668.909|7761.388 12666.597|7760.353 12664.395|7759.053 12662.338|7757.494 12660.459|7755.719 12658.802|7753.740 12657.379|7753.768 12620.340|7814.935 12620.384|7814.935 12617.159|7863.295 12617.204|7863.295 12632.404
120 SKYVIEW RANCH DR NE,7863.316 12692.761|7847.545 12692.739|7841.177 12692.805|7834.816 12693.017|7828.455 12693.372|7822.107 12693.873|7815.774 12694.518|7809.454 12695.318|7803.163 12696.252|7796.886 12697.342|7796.186 12696.853|7784.778 12699.266|7773.488 12702.135|7769.504 12693.017|7767.400 12689.314|7762.723 12673.724|7762.583 12671.300|7762.136 12668.909|7761.388 12666.597|7760.353 12664.395|7759.053 12662.338|7757.494 12660.459|7755.719 12658.802|7753.740 12657.379|7753.768 12620.340|7814.935 12620.384|7814.935 12617.159|7863.295 12617.204|7863.295 12632.404
