ADDRESS,POINTS
631 4 AV NE,1456.935 886.039|1449.337 886.072|1448.805 818.466|1448.805 817.765|1456.404 817.754
64 12 ST NE,2724.637 469.925|2645.121 470.270|2645.128 329.542|2724.679 329.197
300 SANTA MARIA GD NE,2724.707 157.234|2724.707 188.024|2652.859 179.195|2652.866 157.212
