ADDRESS,POINTS
4124 11 ST SE,2446.088 -3442.413|2449.073 -3441.401|2450.569 -3440.856|2455.944 -3438.754|2461.236 -3436.441|2465.857 -3434.195|2470.394 -3431.782|2474.840 -3429.203|2479.188 -3426.456|2483.431 -3423.565|2487.569 -3420.507|2491.582 -3417.305|2495.482 -3413.947|2499.250 -3410.455|2502.892 -3406.819|2506.395 -3403.061|2509.757 -3399.169|2512.973 -3395.155|2516.034 -3391.029|2518.949 -3386.793|2521.697 -3382.456|2524.290 -3378.008|2526.716 -3373.483|2528.967 -3368.857|2531.057 -3364.154|2532.965 -3359.383|2534.692 -3354.535|2536.244 -3349.643|2537.614 -3344.683|2538.802 -3339.680|2539.802 -3334.631|2540.613 -3329.561|2541.235 -3324.457|2541.676 -3319.331|2541.920 -3314.194|2541.976 -3309.056|2541.843 -3303.908|2539.201 -3244.486|2534.035 -3244.474|2461.047 -3244.452|2461.061 -3259.675|2445.878 -3259.686|2403.411 -3259.686|2403.593 -3444.459|2424.837 -3444.414|2424.844 -3447.494|2430.226 -3446.538|2435.567 -3445.370|2440.859 -3443.992
4124 11 ST SE,2446.088 -3442.413|2449.073 -3441.401|2450.569 -3440.856|2455.944 -3438.754|2461.236 -3436.441|2465.857 -3434.195|2470.394 -3431.782|2474.840 -3429.203|2479.188 -3426.456|2483.431 -3423.565|2487.569 -3420.507|2491.582 -3417.305|2495.482 -3413.947|2499.250 -3410.455|2502.892 -3406.819|2506.395 -3403.061|2509.757 -3399.169|2512.973 -3395.155|2516.034 -3391.029|2518.949 -3386.793|2521.697 -3382.456|2524.290 -3378.008|2526.716 -3373.483|2528.967 -3368.857|2531.057 -3364.154|2532.965 -3359.383|2534.692 -3354.535|2536.244 -3349.643|2537.614 -3344.683|2538.802 -3339.680|2539.802 -3334.631|2540.613 -3329.561|2541.235 -3324.457|2541.676 -3319.331|2541.920 -3314.194|2541.976 -3309.056|2541.843 -3303.908|2539.201 -3244.486|2534.035 -3244.474|2461.047 -3244.452|2461.061 -3259.675|2445.878 -3259.686|2403.411 -3259.686|2403.593 -3444.459|2424.837 -3444.414|2424.844 -3447.494|2430.226 -3446.538|2435.567 -3445.370|2440.859 -3443.992
