ADDRESS,POINTS
1814 14A ST SW,-1717.986 -1205.004|-1717.951 -1192.850|-1748.254 -1192.895|-1748.289 -1205.059
1816 14A ST SW,-1717.986 -1205.004|-1717.951 -1192.850|-1748.254 -1192.895|-1748.289 -1205.059
1812 14A ST SW,-1717.986 -1205.004|-1717.951 -1192.850|-1748.254 -1192.895|-1748.289 -1205.059
1812V 14A ST SW,-1717.986 -1205.004|-1717.951 -1192.850|-1748.254 -1192.895|-1748.289 -1205.059
1816V 14A ST SW,-1717.986 -1205.004|-1717.951 -1192.850|-1748.254 -1192.895|-1748.289 -1205.059
1814V 14A ST SW,-1717.986 -1205.004|-1717.951 -1192.850|-1748.254 -1192.895|-1748.289 -1205.059
