ADDRESS,POINTS
10 1926 20 AV NW,-2428.784 2552.996|-2428.735 2516.446|-2396.600 2516.479|-2396.705 2553.029
20 1926 20 AV NW,-2428.784 2552.996|-2428.735 2516.446|-2396.600 2516.479|-2396.705 2553.029
