ADDRESS,POINTS
7 GLENBROOK PL SW,-6306.290 -2916.761|-6280.139 -2916.839|-6274.980 -2912.402|-6273.791 -2902.950|-6272.946 -2893.477|-6272.435 -2883.969|-6272.268 -2874.451|-6272.274 -2871.638|-6276.755 -2867.123|-6306.150 -2867.046
4306 RICHMOND RD SW,-5410.146 -3092.760|-5383.911 -3080.673|-5379.772 -3074.202|-5379.800 -3046.103|-5384.393 -3041.421|-5410.202 -3041.310
