ADDRESS,POINTS
4119 215 LEGACY BV SE,3372.039 -20837.980|3372.780 -20840.749|3373.305 -20843.573|3373.626 -20846.431|3373.738 -20849.300|3373.738 -20858.240|3373.787 -20941.058|3373.787 -20948.141|3373.801 -20978.987|3395.835 -20979.042|3429.816 -20979.020|3471.758 -20979.020|3471.626 -20972.237|3470.948 -20950.721|3470.598 -20939.657|3469.102 -20892.277|3468.948 -20882.125|3468.969 -20871.094|3468.990 -20860.698|3469.025 -20836.435|3468.934 -20834.834|3468.641 -20833.243|3468.165 -20831.698|3467.508 -20830.230|3466.669 -20828.851|3465.677 -20827.584|3464.530 -20826.449|3463.265 -20825.460|3458.784 -20822.391|3455.177 -20822.391|3413.486 -20822.280|3383.867 -20822.235|3382.700 -20822.235|3376.730 -20822.224|3370.180 -20822.213|3370.173 -20825.271|3370.278 -20828.484|3370.627 -20831.687|3371.214 -20834.856
