ADDRESS,POINTS
859 ARBOUR LAKE RD NW,-10544.274 9366.287|-10303.053 9365.797|-10269.604 9365.731|-10269.569 9380.964|-10273.064 9380.964|-10282.662 9380.987|-10294.225 9381.009|-10305.186 9381.031|-10316.748 9381.065|-10328.317 9381.087|-10339.271 9381.109|-10350.840 9381.131|-10361.794 9381.153|-10373.364 9381.176|-10384.926 9381.198|-10395.880 9381.220|-10407.449 9381.242|-10418.403 9381.265|-10429.973 9381.287|-10440.927 9381.309|-10452.496 9381.331|-10464.058 9381.365|-10475.620 9381.387|-10486.581 9381.409|-10498.144 9381.431|-10516.396 9381.465|-10535.137 9381.487|-10543.393 9381.498|-10543.924 9373.904
