ADDRESS,POINTS
915 COUNTRY HILLS BV NE,1682.126 11479.202|1682.965 11482.593|1689.529 11509.213|1689.809 11510.358|1664.713 11512.860|1660.505 11483.338|1665.950 11482.515|1671.368 11481.548|1676.765 11480.447
