ADDRESS,POINTS
117 SKYVIEW RANCH BV NE,8324.667 12630.091|8324.667 12610.632|8324.674 12550.309|8366.679 12550.365|8400.681 12550.409|8400.674 12630.203|8366.665 12630.147
