ADDRESS,POINTS
4440 COUNTRY HILLS BV NE,6284.754 11849.781|6319.532 11849.547|6354.296 11848.914|6389.052 11847.868|6423.795 11846.434|6458.524 11844.599|6493.224 11842.353|6527.897 11839.718|6562.535 11836.682|6576.796 11835.348|6676.829 11835.103|6785.937 11834.825|6889.564 11834.558|6892.618 11837.449|6895.429 11840.585|6897.959 11843.943|6900.203 11847.513|6902.132 11851.249|6903.740 11855.141|6905.019 11859.144|6905.956 11863.247|6909.549 11882.806|6910.528 11887.576|6911.716 11892.302|6913.107 11896.972|6914.694 11901.576|6916.477 11906.101|6918.455 11910.560|6920.622 11914.919|6922.971 11919.189|6925.502 11923.347|6928.214 11927.395|6931.094 11931.331|6934.142 11935.134|6937.350 11938.804|6940.713 11942.328|6944.229 11945.709|6947.878 11948.945|7004.802 11997.081|7008.465 12000.328|7011.967 12003.741|7015.301 12007.322|7018.468 12011.058|7021.453 12014.928|7024.249 12018.942|7026.856 12023.078|7029.268 12027.326|7031.470 12031.696|7033.469 12036.155|7035.252 12040.703|7036.818 12045.339|7038.167 12050.032|7039.293 12054.791|7040.194 12059.595|7040.858 12064.432|7044.319 12094.577|7046.129 12129.792|7047.779 12165.019|7049.268 12200.245|7050.589 12235.483|7051.750 12270.732|7052.749 12305.980|7053.588 12341.229|7054.259 12376.489|7054.245 12399.629|7054.245 12413.339|7054.210 12523.922|7054.077 12551.388|7053.686 12578.842|7053.043 12606.284|7052.155 12633.739|6336.715 12634.817|6299.392 12634.873|6291.857 12606.963|6284.643 12578.975
