ADDRESS,POINTS
1127 MAPLEGLADE DR SE,2364.977 -11044.365|2368.878 -11054.873|2390.360 -11060.688|2406.620 -11060.711|2434.644 -11060.733|2501.956 -11060.800|2504.060 -11060.800|2438.503 -10899.244|2438.545 -10864.229|2434.008 -10859.648|2405.767 -10859.659|2338.490 -10859.692|2320.518 -10859.681|2277.785 -10827.068|2271.410 -10827.935|2249.599 -10856.779|2250.019 -10863.695|2268.711 -10883.032|2292.626 -10859.681|2305.307 -10872.780|2317.980 -10885.890|2330.654 -10899.000|2343.328 -10912.110|2356.617 -10925.853|2360.238 -10935.616|2366.585 -10952.740|2372.939 -10969.864|2379.287 -10986.999|2385.641 -11004.123|2393.575 -11025.528|2403.229 -11051.570|2391.569 -11051.537
