ADDRESS,POINTS
7220 SPRUCE MEADOWS TR SW,-8060.446 -16506.415|-8857.591 -16506.849|-8857.835 -17262.174|-8374.031 -17262.018|-8373.996 -17232.096|-8298.821 -17231.618|-8280.233 -17231.084|-8254.508 -17229.216|-8119.193 -17214.027|-8086.380 -17213.159|-8084.807 -17002.956|-8060.285 -16793.554
