ADDRESS,POINTS
5919 MACLEOD TR SW,-38.656 -5200.805|-53.602 -5200.816|-88.310 -5200.838|-88.345 -5272.181|-48.660 -5272.214|-42.683 -5272.214|-38.698 -5272.214|-38.663 -5214.793
6455 MACLEOD TR SW,-178.368 -5951.426|-130.106 -5951.370|-52.400 -5951.281|-49.002 -5951.126|-45.626 -5950.692|-42.298 -5949.969|-39.041 -5948.980|-39.090 -5948.535|-39.027 -5856.299|-38.929 -5714.992|-38.866 -5613.282|-38.859 -5608.278|-38.859 -5603.219|-38.859 -5601.963|-38.852 -5597.537|-38.852 -5593.756|-38.845 -5583.504|-38.845 -5583.115|-38.796 -5483.618|-38.782 -5450.437|-38.775 -5448.024|-38.768 -5445.022|-38.747 -5430.333|-38.663 -5340.732|-38.698 -5272.214|-42.683 -5272.214|-48.660 -5272.214|-88.345 -5272.181|-88.310 -5200.838|-100.208 -5200.860|-148.302 -5200.916|-151.944 -5200.916|-220.681 -5200.916|-237.675 -5200.916|-318.087 -5200.927|-325.664 -5208.533|-325.608 -5315.847|-325.699 -5326.499|-325.986 -5337.141|-326.468 -5347.771|-327.132 -5358.401|-328.111 -5370.188|-328.461 -5374.002|-328.845 -5379.017|-329.684 -5391.815|-330.369 -5404.625|-330.914 -5417.435|-331.306 -5430.244|-331.376 -5434.848|-331.494 -5442.765|-331.606 -5450.348|-331.627 -5483.584|-331.662 -5583.104|-331.662 -5583.727|-331.662 -5592.867|-331.662 -5603.208|-331.718 -5715.337|-321.121 -5810.842|-328.712 -5810.842|-328.726 -5853.374|-329.831 -5871.688|-332.103 -5889.301|-334.291 -5901.166|-337.408 -5912.441|-338.052 -5915.099|-338.506 -5917.790|-338.786 -5920.514|-338.876 -5923.249|-338.876 -5927.152|-338.793 -5928.687|-338.485 -5930.199|-337.961 -5931.633|-337.227 -5932.990|-336.304 -5934.213|-335.206 -5935.292|-333.969 -5936.192|-332.606 -5936.904|-321.156 -5941.819|-321.156 -5937.215|-314.892 -5937.215|-314.892 -5942.597|-247.560 -5942.575|-247.560 -5947.267
