ADDRESS,POINTS
1919 29 ST SW,-4078.593 -1244.767|-4078.768 -1155.511|-4083.263 -1151.008|-4168.365 -1151.097|-4172.845 -1155.589|-4172.804 -1244.923
1935 29 ST SW,-4078.593 -1244.767|-4172.804 -1244.923|-4172.769 -1308.226|-4133.321 -1308.226|-4078.460 -1308.226
2019 29 ST SW,-4078.460 -1308.226|-4133.321 -1308.226|-4172.769 -1308.226|-4172.685 -1466.034|-4168.204 -1470.537|-4133.223 -1470.571|-4082.619 -1470.626|-4078.145 -1466.134
