ADDRESS,POINTS
460 WOODBINE BV SW,-4310.782 -11305.239|-4287.210 -11305.239|-4268.398 -11299.780|-4269.580 -11295.376|-4270.607 -11290.940|-4271.481 -11286.458|-4272.194 -11281.955|-4272.753 -11277.429|-4273.152 -11272.882|-4273.390 -11268.323|-4273.466 -11263.764|-4277.947 -11259.271|-4310.747 -11259.271
A 464 WOODBINE BV SW,-4310.747 -11259.271|-4359.498 -11259.282|-4359.498 -11305.250|-4310.782 -11305.239
B 464 WOODBINE BV SW,-4310.747 -11259.271|-4359.498 -11259.282|-4359.498 -11305.250|-4310.782 -11305.239
C 464 WOODBINE BV SW,-4310.747 -11259.271|-4359.498 -11259.282|-4359.498 -11305.250|-4310.782 -11305.239
D 464 WOODBINE BV SW,-4310.747 -11259.271|-4359.498 -11259.282|-4359.498 -11305.250|-4310.782 -11305.239
E 464 WOODBINE BV SW,-4310.747 -11259.271|-4359.498 -11259.282|-4359.498 -11305.250|-4310.782 -11305.239
F 464 WOODBINE BV SW,-4310.747 -11259.271|-4359.498 -11259.282|-4359.498 -11305.250|-4310.782 -11305.239
G 464 WOODBINE BV SW,-4310.747 -11259.271|-4359.498 -11259.282|-4359.498 -11305.250|-4310.782 -11305.239
