ADDRESS,POINTS
14810 SYMONS VALLEY RD NW,-4478.693 15411.888|-4493.219 15417.103|-4507.396 15430.980|-4519.461 15448.694|-4528.870 15464.873|-4544.096 15498.009|-4548.122 15507.849|-4550.632 15518.691|-4569.898 15523.027|-4679.781 15438.519|-4578.587 15299.392|-4452.262 15370.601|-4463.803 15390.950|-4475.540 15411.188
