ADDRESS,POINTS
250 COUNTRY VILLAGE WY NE,678.385 12021.877|709.576 12123.009|533.179 12122.598|523.755 12122.575|523.944 12044.628|599.253 12044.783|604.475 12044.706|609.689 12044.439|614.883 12043.983|620.070 12043.349|625.222 12042.526|630.346 12041.525|635.428 12040.347|640.468 12038.979|645.453 12037.445|650.381 12035.732|655.246 12033.842|660.035 12031.774|664.753 12029.550|669.388 12027.148|673.932 12024.590
