ADDRESS,POINTS
127V MILLRISE PT SW,-176.026 -14104.327|-190.105 -14104.316|-190.133 -14131.336|-190.140 -14137.430|-235.641 -14137.419|-235.620 -14172.445|-235.613 -14192.549|-235.522 -14227.509|-235.592 -14233.647|-235.578 -14264.170|-231.104 -14268.662|-159.913 -14268.629|-152.930 -14268.640|-148.840 -14268.640|-148.749 -14225.707|-148.826 -14219.725|-152.986 -14219.714|-158.955 -14219.692|-176.159 -14219.647|-176.138 -14198.676|-176.131 -14192.493|-176.117 -14180.284|-176.089 -14158.079|-179.340 -14142.711|-176.068 -14142.022
128V MILLRISE PT SW,-176.026 -14104.327|-190.105 -14104.316|-190.133 -14131.336|-190.140 -14137.430|-235.641 -14137.419|-235.620 -14172.445|-235.613 -14192.549|-235.522 -14227.509|-235.592 -14233.647|-235.578 -14264.170|-231.104 -14268.662|-159.913 -14268.629|-152.930 -14268.640|-148.840 -14268.640|-148.749 -14225.707|-148.826 -14219.725|-152.986 -14219.714|-158.955 -14219.692|-176.159 -14219.647|-176.138 -14198.676|-176.131 -14192.493|-176.117 -14180.284|-176.089 -14158.079|-179.340 -14142.711|-176.068 -14142.022
129V MILLRISE PT SW,-176.026 -14104.327|-190.105 -14104.316|-190.133 -14131.336|-190.140 -14137.430|-235.641 -14137.419|-235.620 -14172.445|-235.613 -14192.549|-235.522 -14227.509|-235.592 -14233.647|-235.578 -14264.170|-231.104 -14268.662|-159.913 -14268.629|-152.930 -14268.640|-148.840 -14268.640|-148.749 -14225.707|-148.826 -14219.725|-152.986 -14219.714|-158.955 -14219.692|-176.159 -14219.647|-176.138 -14198.676|-176.131 -14192.493|-176.117 -14180.284|-176.089 -14158.079|-179.340 -14142.711|-176.068 -14142.022
130V MILLRISE PT SW,-176.026 -14104.327|-190.105 -14104.316|-190.133 -14131.336|-190.140 -14137.430|-235.641 -14137.419|-235.620 -14172.445|-235.613 -14192.549|-235.522 -14227.509|-235.592 -14233.647|-235.578 -14264.170|-231.104 -14268.662|-159.913 -14268.629|-152.930 -14268.640|-148.840 -14268.640|-148.749 -14225.707|-148.826 -14219.725|-152.986 -14219.714|-158.955 -14219.692|-176.159 -14219.647|-176.138 -14198.676|-176.131 -14192.493|-176.117 -14180.284|-176.089 -14158.079|-179.340 -14142.711|-176.068 -14142.022
131V MILLRISE PT SW,-176.026 -14104.327|-190.105 -14104.316|-190.133 -14131.336|-190.140 -14137.430|-235.641 -14137.419|-235.620 -14172.445|-235.613 -14192.549|-235.522 -14227.509|-235.592 -14233.647|-235.578 -14264.170|-231.104 -14268.662|-159.913 -14268.629|-152.930 -14268.640|-148.840 -14268.640|-148.749 -14225.707|-148.826 -14219.725|-152.986 -14219.714|-158.955 -14219.692|-176.159 -14219.647|-176.138 -14198.676|-176.131 -14192.493|-176.117 -14180.284|-176.089 -14158.079|-179.340 -14142.711|-176.068 -14142.022
132V MILLRISE PT SW,-176.026 -14104.327|-190.105 -14104.316|-190.133 -14131.336|-190.140 -14137.430|-235.641 -14137.419|-235.620 -14172.445|-235.613 -14192.549|-235.522 -14227.509|-235.592 -14233.647|-235.578 -14264.170|-231.104 -14268.662|-159.913 -14268.629|-152.930 -14268.640|-148.840 -14268.640|-148.749 -14225.707|-148.826 -14219.725|-152.986 -14219.714|-158.955 -14219.692|-176.159 -14219.647|-176.138 -14198.676|-176.131 -14192.493|-176.117 -14180.284|-176.089 -14158.079|-179.340 -14142.711|-176.068 -14142.022
133V MILLRISE PT SW,-176.026 -14104.327|-190.105 -14104.316|-190.133 -14131.336|-190.140 -14137.430|-235.641 -14137.419|-235.620 -14172.445|-235.613 -14192.549|-235.522 -14227.509|-235.592 -14233.647|-235.578 -14264.170|-231.104 -14268.662|-159.913 -14268.629|-152.930 -14268.640|-148.840 -14268.640|-148.749 -14225.707|-148.826 -14219.725|-152.986 -14219.714|-158.955 -14219.692|-176.159 -14219.647|-176.138 -14198.676|-176.131 -14192.493|-176.117 -14180.284|-176.089 -14158.079|-179.340 -14142.711|-176.068 -14142.022
134V MILLRISE PT SW,-176.026 -14104.327|-190.105 -14104.316|-190.133 -14131.336|-190.140 -14137.430|-235.641 -14137.419|-235.620 -14172.445|-235.613 -14192.549|-235.522 -14227.509|-235.592 -14233.647|-235.578 -14264.170|-231.104 -14268.662|-159.913 -14268.629|-152.930 -14268.640|-148.840 -14268.640|-148.749 -14225.707|-148.826 -14219.725|-152.986 -14219.714|-158.955 -14219.692|-176.159 -14219.647|-176.138 -14198.676|-176.131 -14192.493|-176.117 -14180.284|-176.089 -14158.079|-179.340 -14142.711|-176.068 -14142.022
135V MILLRISE PT SW,-176.026 -14104.327|-190.105 -14104.316|-190.133 -14131.336|-190.140 -14137.430|-235.641 -14137.419|-235.620 -14172.445|-235.613 -14192.549|-235.522 -14227.509|-235.592 -14233.647|-235.578 -14264.170|-231.104 -14268.662|-159.913 -14268.629|-152.930 -14268.640|-148.840 -14268.640|-148.749 -14225.707|-148.826 -14219.725|-152.986 -14219.714|-158.955 -14219.692|-176.159 -14219.647|-176.138 -14198.676|-176.131 -14192.493|-176.117 -14180.284|-176.089 -14158.079|-179.340 -14142.711|-176.068 -14142.022
136V MILLRISE PT SW,-176.026 -14104.327|-190.105 -14104.316|-190.133 -14131.336|-190.140 -14137.430|-235.641 -14137.419|-235.620 -14172.445|-235.613 -14192.549|-235.522 -14227.509|-235.592 -14233.647|-235.578 -14264.170|-231.104 -14268.662|-159.913 -14268.629|-152.930 -14268.640|-148.840 -14268.640|-148.749 -14225.707|-148.826 -14219.725|-152.986 -14219.714|-158.955 -14219.692|-176.159 -14219.647|-176.138 -14198.676|-176.131 -14192.493|-176.117 -14180.284|-176.089 -14158.079|-179.340 -14142.711|-176.068 -14142.022
137V MILLRISE PT SW,-176.026 -14104.327|-190.105 -14104.316|-190.133 -14131.336|-190.140 -14137.430|-235.641 -14137.419|-235.620 -14172.445|-235.613 -14192.549|-235.522 -14227.509|-235.592 -14233.647|-235.578 -14264.170|-231.104 -14268.662|-159.913 -14268.629|-152.930 -14268.640|-148.840 -14268.640|-148.749 -14225.707|-148.826 -14219.725|-152.986 -14219.714|-158.955 -14219.692|-176.159 -14219.647|-176.138 -14198.676|-176.131 -14192.493|-176.117 -14180.284|-176.089 -14158.079|-179.340 -14142.711|-176.068 -14142.022
138V MILLRISE PT SW,-176.026 -14104.327|-190.105 -14104.316|-190.133 -14131.336|-190.140 -14137.430|-235.641 -14137.419|-235.620 -14172.445|-235.613 -14192.549|-235.522 -14227.509|-235.592 -14233.647|-235.578 -14264.170|-231.104 -14268.662|-159.913 -14268.629|-152.930 -14268.640|-148.840 -14268.640|-148.749 -14225.707|-148.826 -14219.725|-152.986 -14219.714|-158.955 -14219.692|-176.159 -14219.647|-176.138 -14198.676|-176.131 -14192.493|-176.117 -14180.284|-176.089 -14158.079|-179.340 -14142.711|-176.068 -14142.022
139V MILLRISE PT SW,-176.026 -14104.327|-190.105 -14104.316|-190.133 -14131.336|-190.140 -14137.430|-235.641 -14137.419|-235.620 -14172.445|-235.613 -14192.549|-235.522 -14227.509|-235.592 -14233.647|-235.578 -14264.170|-231.104 -14268.662|-159.913 -14268.629|-152.930 -14268.640|-148.840 -14268.640|-148.749 -14225.707|-148.826 -14219.725|-152.986 -14219.714|-158.955 -14219.692|-176.159 -14219.647|-176.138 -14198.676|-176.131 -14192.493|-176.117 -14180.284|-176.089 -14158.079|-179.340 -14142.711|-176.068 -14142.022
140V MILLRISE PT SW,-176.026 -14104.327|-190.105 -14104.316|-190.133 -14131.336|-190.140 -14137.430|-235.641 -14137.419|-235.620 -14172.445|-235.613 -14192.549|-235.522 -14227.509|-235.592 -14233.647|-235.578 -14264.170|-231.104 -14268.662|-159.913 -14268.629|-152.930 -14268.640|-148.840 -14268.640|-148.749 -14225.707|-148.826 -14219.725|-152.986 -14219.714|-158.955 -14219.692|-176.159 -14219.647|-176.138 -14198.676|-176.131 -14192.493|-176.117 -14180.284|-176.089 -14158.079|-179.340 -14142.711|-176.068 -14142.022
141V MILLRISE PT SW,-176.026 -14104.327|-190.105 -14104.316|-190.133 -14131.336|-190.140 -14137.430|-235.641 -14137.419|-235.620 -14172.445|-235.613 -14192.549|-235.522 -14227.509|-235.592 -14233.647|-235.578 -14264.170|-231.104 -14268.662|-159.913 -14268.629|-152.930 -14268.640|-148.840 -14268.640|-148.749 -14225.707|-148.826 -14219.725|-152.986 -14219.714|-158.955 -14219.692|-176.159 -14219.647|-176.138 -14198.676|-176.131 -14192.493|-176.117 -14180.284|-176.089 -14158.079|-179.340 -14142.711|-176.068 -14142.022
142V MILLRISE PT SW,-176.026 -14104.327|-190.105 -14104.316|-190.133 -14131.336|-190.140 -14137.430|-235.641 -14137.419|-235.620 -14172.445|-235.613 -14192.549|-235.522 -14227.509|-235.592 -14233.647|-235.578 -14264.170|-231.104 -14268.662|-159.913 -14268.629|-152.930 -14268.640|-148.840 -14268.640|-148.749 -14225.707|-148.826 -14219.725|-152.986 -14219.714|-158.955 -14219.692|-176.159 -14219.647|-176.138 -14198.676|-176.131 -14192.493|-176.117 -14180.284|-176.089 -14158.079|-179.340 -14142.711|-176.068 -14142.022
143V MILLRISE PT SW,-176.026 -14104.327|-190.105 -14104.316|-190.133 -14131.336|-190.140 -14137.430|-235.641 -14137.419|-235.620 -14172.445|-235.613 -14192.549|-235.522 -14227.509|-235.592 -14233.647|-235.578 -14264.170|-231.104 -14268.662|-159.913 -14268.629|-152.930 -14268.640|-148.840 -14268.640|-148.749 -14225.707|-148.826 -14219.725|-152.986 -14219.714|-158.955 -14219.692|-176.159 -14219.647|-176.138 -14198.676|-176.131 -14192.493|-176.117 -14180.284|-176.089 -14158.079|-179.340 -14142.711|-176.068 -14142.022
144V MILLRISE PT SW,-176.026 -14104.327|-190.105 -14104.316|-190.133 -14131.336|-190.140 -14137.430|-235.641 -14137.419|-235.620 -14172.445|-235.613 -14192.549|-235.522 -14227.509|-235.592 -14233.647|-235.578 -14264.170|-231.104 -14268.662|-159.913 -14268.629|-152.930 -14268.640|-148.840 -14268.640|-148.749 -14225.707|-148.826 -14219.725|-152.986 -14219.714|-158.955 -14219.692|-176.159 -14219.647|-176.138 -14198.676|-176.131 -14192.493|-176.117 -14180.284|-176.089 -14158.079|-179.340 -14142.711|-176.068 -14142.022
145V MILLRISE PT SW,-176.026 -14104.327|-190.105 -14104.316|-190.133 -14131.336|-190.140 -14137.430|-235.641 -14137.419|-235.620 -14172.445|-235.613 -14192.549|-235.522 -14227.509|-235.592 -14233.647|-235.578 -14264.170|-231.104 -14268.662|-159.913 -14268.629|-152.930 -14268.640|-148.840 -14268.640|-148.749 -14225.707|-148.826 -14219.725|-152.986 -14219.714|-158.955 -14219.692|-176.159 -14219.647|-176.138 -14198.676|-176.131 -14192.493|-176.117 -14180.284|-176.089 -14158.079|-179.340 -14142.711|-176.068 -14142.022
146V MILLRISE PT SW,-176.026 -14104.327|-190.105 -14104.316|-190.133 -14131.336|-190.140 -14137.430|-235.641 -14137.419|-235.620 -14172.445|-235.613 -14192.549|-235.522 -14227.509|-235.592 -14233.647|-235.578 -14264.170|-231.104 -14268.662|-159.913 -14268.629|-152.930 -14268.640|-148.840 -14268.640|-148.749 -14225.707|-148.826 -14219.725|-152.986 -14219.714|-158.955 -14219.692|-176.159 -14219.647|-176.138 -14198.676|-176.131 -14192.493|-176.117 -14180.284|-176.089 -14158.079|-179.340 -14142.711|-176.068 -14142.022
147V MILLRISE PT SW,-176.026 -14104.327|-190.105 -14104.316|-190.133 -14131.336|-190.140 -14137.430|-235.641 -14137.419|-235.620 -14172.445|-235.613 -14192.549|-235.522 -14227.509|-235.592 -14233.647|-235.578 -14264.170|-231.104 -14268.662|-159.913 -14268.629|-152.930 -14268.640|-148.840 -14268.640|-148.749 -14225.707|-148.826 -14219.725|-152.986 -14219.714|-158.955 -14219.692|-176.159 -14219.647|-176.138 -14198.676|-176.131 -14192.493|-176.117 -14180.284|-176.089 -14158.079|-179.340 -14142.711|-176.068 -14142.022
148V MILLRISE PT SW,-176.026 -14104.327|-190.105 -14104.316|-190.133 -14131.336|-190.140 -14137.430|-235.641 -14137.419|-235.620 -14172.445|-235.613 -14192.549|-235.522 -14227.509|-235.592 -14233.647|-235.578 -14264.170|-231.104 -14268.662|-159.913 -14268.629|-152.930 -14268.640|-148.840 -14268.640|-148.749 -14225.707|-148.826 -14219.725|-152.986 -14219.714|-158.955 -14219.692|-176.159 -14219.647|-176.138 -14198.676|-176.131 -14192.493|-176.117 -14180.284|-176.089 -14158.079|-179.340 -14142.711|-176.068 -14142.022
149V MILLRISE PT SW,-176.026 -14104.327|-190.105 -14104.316|-190.133 -14131.336|-190.140 -14137.430|-235.641 -14137.419|-235.620 -14172.445|-235.613 -14192.549|-235.522 -14227.509|-235.592 -14233.647|-235.578 -14264.170|-231.104 -14268.662|-159.913 -14268.629|-152.930 -14268.640|-148.840 -14268.640|-148.749 -14225.707|-148.826 -14219.725|-152.986 -14219.714|-158.955 -14219.692|-176.159 -14219.647|-176.138 -14198.676|-176.131 -14192.493|-176.117 -14180.284|-176.089 -14158.079|-179.340 -14142.711|-176.068 -14142.022
150V MILLRISE PT SW,-176.026 -14104.327|-190.105 -14104.316|-190.133 -14131.336|-190.140 -14137.430|-235.641 -14137.419|-235.620 -14172.445|-235.613 -14192.549|-235.522 -14227.509|-235.592 -14233.647|-235.578 -14264.170|-231.104 -14268.662|-159.913 -14268.629|-152.930 -14268.640|-148.840 -14268.640|-148.749 -14225.707|-148.826 -14219.725|-152.986 -14219.714|-158.955 -14219.692|-176.159 -14219.647|-176.138 -14198.676|-176.131 -14192.493|-176.117 -14180.284|-176.089 -14158.079|-179.340 -14142.711|-176.068 -14142.022
151V MILLRISE PT SW,-176.026 -14104.327|-190.105 -14104.316|-190.133 -14131.336|-190.140 -14137.430|-235.641 -14137.419|-235.620 -14172.445|-235.613 -14192.549|-235.522 -14227.509|-235.592 -14233.647|-235.578 -14264.170|-231.104 -14268.662|-159.913 -14268.629|-152.930 -14268.640|-148.840 -14268.640|-148.749 -14225.707|-148.826 -14219.725|-152.986 -14219.714|-158.955 -14219.692|-176.159 -14219.647|-176.138 -14198.676|-176.131 -14192.493|-176.117 -14180.284|-176.089 -14158.079|-179.340 -14142.711|-176.068 -14142.022
152V MILLRISE PT SW,-176.026 -14104.327|-190.105 -14104.316|-190.133 -14131.336|-190.140 -14137.430|-235.641 -14137.419|-235.620 -14172.445|-235.613 -14192.549|-235.522 -14227.509|-235.592 -14233.647|-235.578 -14264.170|-231.104 -14268.662|-159.913 -14268.629|-152.930 -14268.640|-148.840 -14268.640|-148.749 -14225.707|-148.826 -14219.725|-152.986 -14219.714|-158.955 -14219.692|-176.159 -14219.647|-176.138 -14198.676|-176.131 -14192.493|-176.117 -14180.284|-176.089 -14158.079|-179.340 -14142.711|-176.068 -14142.022
153V MILLRISE PT SW,-176.026 -14104.327|-190.105 -14104.316|-190.133 -14131.336|-190.140 -14137.430|-235.641 -14137.419|-235.620 -14172.445|-235.613 -14192.549|-235.522 -14227.509|-235.592 -14233.647|-235.578 -14264.170|-231.104 -14268.662|-159.913 -14268.629|-152.930 -14268.640|-148.840 -14268.640|-148.749 -14225.707|-148.826 -14219.725|-152.986 -14219.714|-158.955 -14219.692|-176.159 -14219.647|-176.138 -14198.676|-176.131 -14192.493|-176.117 -14180.284|-176.089 -14158.079|-179.340 -14142.711|-176.068 -14142.022
154V MILLRISE PT SW,-176.026 -14104.327|-190.105 -14104.316|-190.133 -14131.336|-190.140 -14137.430|-235.641 -14137.419|-235.620 -14172.445|-235.613 -14192.549|-235.522 -14227.509|-235.592 -14233.647|-235.578 -14264.170|-231.104 -14268.662|-159.913 -14268.629|-152.930 -14268.640|-148.840 -14268.640|-148.749 -14225.707|-148.826 -14219.725|-152.986 -14219.714|-158.955 -14219.692|-176.159 -14219.647|-176.138 -14198.676|-176.131 -14192.493|-176.117 -14180.284|-176.089 -14158.079|-179.340 -14142.711|-176.068 -14142.022
155V MILLRISE PT SW,-176.026 -14104.327|-190.105 -14104.316|-190.133 -14131.336|-190.140 -14137.430|-235.641 -14137.419|-235.620 -14172.445|-235.613 -14192.549|-235.522 -14227.509|-235.592 -14233.647|-235.578 -14264.170|-231.104 -14268.662|-159.913 -14268.629|-152.930 -14268.640|-148.840 -14268.640|-148.749 -14225.707|-148.826 -14219.725|-152.986 -14219.714|-158.955 -14219.692|-176.159 -14219.647|-176.138 -14198.676|-176.131 -14192.493|-176.117 -14180.284|-176.089 -14158.079|-179.340 -14142.711|-176.068 -14142.022
156V MILLRISE PT SW,-176.026 -14104.327|-190.105 -14104.316|-190.133 -14131.336|-190.140 -14137.430|-235.641 -14137.419|-235.620 -14172.445|-235.613 -14192.549|-235.522 -14227.509|-235.592 -14233.647|-235.578 -14264.170|-231.104 -14268.662|-159.913 -14268.629|-152.930 -14268.640|-148.840 -14268.640|-148.749 -14225.707|-148.826 -14219.725|-152.986 -14219.714|-158.955 -14219.692|-176.159 -14219.647|-176.138 -14198.676|-176.131 -14192.493|-176.117 -14180.284|-176.089 -14158.079|-179.340 -14142.711|-176.068 -14142.022
157V MILLRISE PT SW,-176.026 -14104.327|-190.105 -14104.316|-190.133 -14131.336|-190.140 -14137.430|-235.641 -14137.419|-235.620 -14172.445|-235.613 -14192.549|-235.522 -14227.509|-235.592 -14233.647|-235.578 -14264.170|-231.104 -14268.662|-159.913 -14268.629|-152.930 -14268.640|-148.840 -14268.640|-148.749 -14225.707|-148.826 -14219.725|-152.986 -14219.714|-158.955 -14219.692|-176.159 -14219.647|-176.138 -14198.676|-176.131 -14192.493|-176.117 -14180.284|-176.089 -14158.079|-179.340 -14142.711|-176.068 -14142.022
158V MILLRISE PT SW,-176.026 -14104.327|-190.105 -14104.316|-190.133 -14131.336|-190.140 -14137.430|-235.641 -14137.419|-235.620 -14172.445|-235.613 -14192.549|-235.522 -14227.509|-235.592 -14233.647|-235.578 -14264.170|-231.104 -14268.662|-159.913 -14268.629|-152.930 -14268.640|-148.840 -14268.640|-148.749 -14225.707|-148.826 -14219.725|-152.986 -14219.714|-158.955 -14219.692|-176.159 -14219.647|-176.138 -14198.676|-176.131 -14192.493|-176.117 -14180.284|-176.089 -14158.079|-179.340 -14142.711|-176.068 -14142.022
159V MILLRISE PT SW,-176.026 -14104.327|-190.105 -14104.316|-190.133 -14131.336|-190.140 -14137.430|-235.641 -14137.419|-235.620 -14172.445|-235.613 -14192.549|-235.522 -14227.509|-235.592 -14233.647|-235.578 -14264.170|-231.104 -14268.662|-159.913 -14268.629|-152.930 -14268.640|-148.840 -14268.640|-148.749 -14225.707|-148.826 -14219.725|-152.986 -14219.714|-158.955 -14219.692|-176.159 -14219.647|-176.138 -14198.676|-176.131 -14192.493|-176.117 -14180.284|-176.089 -14158.079|-179.340 -14142.711|-176.068 -14142.022
160V MILLRISE PT SW,-176.026 -14104.327|-190.105 -14104.316|-190.133 -14131.336|-190.140 -14137.430|-235.641 -14137.419|-235.620 -14172.445|-235.613 -14192.549|-235.522 -14227.509|-235.592 -14233.647|-235.578 -14264.170|-231.104 -14268.662|-159.913 -14268.629|-152.930 -14268.640|-148.840 -14268.640|-148.749 -14225.707|-148.826 -14219.725|-152.986 -14219.714|-158.955 -14219.692|-176.159 -14219.647|-176.138 -14198.676|-176.131 -14192.493|-176.117 -14180.284|-176.089 -14158.079|-179.340 -14142.711|-176.068 -14142.022
161V MILLRISE PT SW,-176.026 -14104.327|-190.105 -14104.316|-190.133 -14131.336|-190.140 -14137.430|-235.641 -14137.419|-235.620 -14172.445|-235.613 -14192.549|-235.522 -14227.509|-235.592 -14233.647|-235.578 -14264.170|-231.104 -14268.662|-159.913 -14268.629|-152.930 -14268.640|-148.840 -14268.640|-148.749 -14225.707|-148.826 -14219.725|-152.986 -14219.714|-158.955 -14219.692|-176.159 -14219.647|-176.138 -14198.676|-176.131 -14192.493|-176.117 -14180.284|-176.089 -14158.079|-179.340 -14142.711|-176.068 -14142.022
162V MILLRISE PT SW,-176.026 -14104.327|-190.105 -14104.316|-190.133 -14131.336|-190.140 -14137.430|-235.641 -14137.419|-235.620 -14172.445|-235.613 -14192.549|-235.522 -14227.509|-235.592 -14233.647|-235.578 -14264.170|-231.104 -14268.662|-159.913 -14268.629|-152.930 -14268.640|-148.840 -14268.640|-148.749 -14225.707|-148.826 -14219.725|-152.986 -14219.714|-158.955 -14219.692|-176.159 -14219.647|-176.138 -14198.676|-176.131 -14192.493|-176.117 -14180.284|-176.089 -14158.079|-179.340 -14142.711|-176.068 -14142.022
163V MILLRISE PT SW,-176.026 -14104.327|-190.105 -14104.316|-190.133 -14131.336|-190.140 -14137.430|-235.641 -14137.419|-235.620 -14172.445|-235.613 -14192.549|-235.522 -14227.509|-235.592 -14233.647|-235.578 -14264.170|-231.104 -14268.662|-159.913 -14268.629|-152.930 -14268.640|-148.840 -14268.640|-148.749 -14225.707|-148.826 -14219.725|-152.986 -14219.714|-158.955 -14219.692|-176.159 -14219.647|-176.138 -14198.676|-176.131 -14192.493|-176.117 -14180.284|-176.089 -14158.079|-179.340 -14142.711|-176.068 -14142.022
164V MILLRISE PT SW,-176.026 -14104.327|-190.105 -14104.316|-190.133 -14131.336|-190.140 -14137.430|-235.641 -14137.419|-235.620 -14172.445|-235.613 -14192.549|-235.522 -14227.509|-235.592 -14233.647|-235.578 -14264.170|-231.104 -14268.662|-159.913 -14268.629|-152.930 -14268.640|-148.840 -14268.640|-148.749 -14225.707|-148.826 -14219.725|-152.986 -14219.714|-158.955 -14219.692|-176.159 -14219.647|-176.138 -14198.676|-176.131 -14192.493|-176.117 -14180.284|-176.089 -14158.079|-179.340 -14142.711|-176.068 -14142.022
165V MILLRISE PT SW,-176.026 -14104.327|-190.105 -14104.316|-190.133 -14131.336|-190.140 -14137.430|-235.641 -14137.419|-235.620 -14172.445|-235.613 -14192.549|-235.522 -14227.509|-235.592 -14233.647|-235.578 -14264.170|-231.104 -14268.662|-159.913 -14268.629|-152.930 -14268.640|-148.840 -14268.640|-148.749 -14225.707|-148.826 -14219.725|-152.986 -14219.714|-158.955 -14219.692|-176.159 -14219.647|-176.138 -14198.676|-176.131 -14192.493|-176.117 -14180.284|-176.089 -14158.079|-179.340 -14142.711|-176.068 -14142.022
166V MILLRISE PT SW,-176.026 -14104.327|-190.105 -14104.316|-190.133 -14131.336|-190.140 -14137.430|-235.641 -14137.419|-235.620 -14172.445|-235.613 -14192.549|-235.522 -14227.509|-235.592 -14233.647|-235.578 -14264.170|-231.104 -14268.662|-159.913 -14268.629|-152.930 -14268.640|-148.840 -14268.640|-148.749 -14225.707|-148.826 -14219.725|-152.986 -14219.714|-158.955 -14219.692|-176.159 -14219.647|-176.138 -14198.676|-176.131 -14192.493|-176.117 -14180.284|-176.089 -14158.079|-179.340 -14142.711|-176.068 -14142.022
167V MILLRISE PT SW,-176.026 -14104.327|-190.105 -14104.316|-190.133 -14131.336|-190.140 -14137.430|-235.641 -14137.419|-235.620 -14172.445|-235.613 -14192.549|-235.522 -14227.509|-235.592 -14233.647|-235.578 -14264.170|-231.104 -14268.662|-159.913 -14268.629|-152.930 -14268.640|-148.840 -14268.640|-148.749 -14225.707|-148.826 -14219.725|-152.986 -14219.714|-158.955 -14219.692|-176.159 -14219.647|-176.138 -14198.676|-176.131 -14192.493|-176.117 -14180.284|-176.089 -14158.079|-179.340 -14142.711|-176.068 -14142.022
168V MILLRISE PT SW,-176.026 -14104.327|-190.105 -14104.316|-190.133 -14131.336|-190.140 -14137.430|-235.641 -14137.419|-235.620 -14172.445|-235.613 -14192.549|-235.522 -14227.509|-235.592 -14233.647|-235.578 -14264.170|-231.104 -14268.662|-159.913 -14268.629|-152.930 -14268.640|-148.840 -14268.640|-148.749 -14225.707|-148.826 -14219.725|-152.986 -14219.714|-158.955 -14219.692|-176.159 -14219.647|-176.138 -14198.676|-176.131 -14192.493|-176.117 -14180.284|-176.089 -14158.079|-179.340 -14142.711|-176.068 -14142.022
169V MILLRISE PT SW,-176.026 -14104.327|-190.105 -14104.316|-190.133 -14131.336|-190.140 -14137.430|-235.641 -14137.419|-235.620 -14172.445|-235.613 -14192.549|-235.522 -14227.509|-235.592 -14233.647|-235.578 -14264.170|-231.104 -14268.662|-159.913 -14268.629|-152.930 -14268.640|-148.840 -14268.640|-148.749 -14225.707|-148.826 -14219.725|-152.986 -14219.714|-158.955 -14219.692|-176.159 -14219.647|-176.138 -14198.676|-176.131 -14192.493|-176.117 -14180.284|-176.089 -14158.079|-179.340 -14142.711|-176.068 -14142.022
170V MILLRISE PT SW,-176.026 -14104.327|-190.105 -14104.316|-190.133 -14131.336|-190.140 -14137.430|-235.641 -14137.419|-235.620 -14172.445|-235.613 -14192.549|-235.522 -14227.509|-235.592 -14233.647|-235.578 -14264.170|-231.104 -14268.662|-159.913 -14268.629|-152.930 -14268.640|-148.840 -14268.640|-148.749 -14225.707|-148.826 -14219.725|-152.986 -14219.714|-158.955 -14219.692|-176.159 -14219.647|-176.138 -14198.676|-176.131 -14192.493|-176.117 -14180.284|-176.089 -14158.079|-179.340 -14142.711|-176.068 -14142.022
171V MILLRISE PT SW,-176.026 -14104.327|-190.105 -14104.316|-190.133 -14131.336|-190.140 -14137.430|-235.641 -14137.419|-235.620 -14172.445|-235.613 -14192.549|-235.522 -14227.509|-235.592 -14233.647|-235.578 -14264.170|-231.104 -14268.662|-159.913 -14268.629|-152.930 -14268.640|-148.840 -14268.640|-148.749 -14225.707|-148.826 -14219.725|-152.986 -14219.714|-158.955 -14219.692|-176.159 -14219.647|-176.138 -14198.676|-176.131 -14192.493|-176.117 -14180.284|-176.089 -14158.079|-179.340 -14142.711|-176.068 -14142.022
172V MILLRISE PT SW,-176.026 -14104.327|-190.105 -14104.316|-190.133 -14131.336|-190.140 -14137.430|-235.641 -14137.419|-235.620 -14172.445|-235.613 -14192.549|-235.522 -14227.509|-235.592 -14233.647|-235.578 -14264.170|-231.104 -14268.662|-159.913 -14268.629|-152.930 -14268.640|-148.840 -14268.640|-148.749 -14225.707|-148.826 -14219.725|-152.986 -14219.714|-158.955 -14219.692|-176.159 -14219.647|-176.138 -14198.676|-176.131 -14192.493|-176.117 -14180.284|-176.089 -14158.079|-179.340 -14142.711|-176.068 -14142.022
173V MILLRISE PT SW,-176.026 -14104.327|-190.105 -14104.316|-190.133 -14131.336|-190.140 -14137.430|-235.641 -14137.419|-235.620 -14172.445|-235.613 -14192.549|-235.522 -14227.509|-235.592 -14233.647|-235.578 -14264.170|-231.104 -14268.662|-159.913 -14268.629|-152.930 -14268.640|-148.840 -14268.640|-148.749 -14225.707|-148.826 -14219.725|-152.986 -14219.714|-158.955 -14219.692|-176.159 -14219.647|-176.138 -14198.676|-176.131 -14192.493|-176.117 -14180.284|-176.089 -14158.079|-179.340 -14142.711|-176.068 -14142.022
174V MILLRISE PT SW,-176.026 -14104.327|-190.105 -14104.316|-190.133 -14131.336|-190.140 -14137.430|-235.641 -14137.419|-235.620 -14172.445|-235.613 -14192.549|-235.522 -14227.509|-235.592 -14233.647|-235.578 -14264.170|-231.104 -14268.662|-159.913 -14268.629|-152.930 -14268.640|-148.840 -14268.640|-148.749 -14225.707|-148.826 -14219.725|-152.986 -14219.714|-158.955 -14219.692|-176.159 -14219.647|-176.138 -14198.676|-176.131 -14192.493|-176.117 -14180.284|-176.089 -14158.079|-179.340 -14142.711|-176.068 -14142.022
