ADDRESS,POINTS
2040 23 ST NE,4843.849 2512.231|4717.545 2512.899|4717.580 2473.469|4717.482 2468.276|4717.175 2463.083|4716.665 2457.913|4715.945 2452.764|4715.022 2447.649|4713.889 2442.568|4712.561 2437.542|4711.030 2432.571|4827.429 2432.560|4830.791 2442.201|4833.790 2451.953|4836.411 2461.816|4838.662 2471.768|4840.536 2481.809|4842.025 2491.905|4843.129 2502.046
2040 23 ST NE,4843.849 2512.231|4717.545 2512.899|4717.580 2473.469|4717.482 2468.276|4717.175 2463.083|4716.665 2457.913|4715.945 2452.764|4715.022 2447.649|4713.889 2442.568|4712.561 2437.542|4711.030 2432.571|4827.429 2432.560|4830.791 2442.201|4833.790 2451.953|4836.411 2461.816|4838.662 2471.768|4840.536 2481.809|4842.025 2491.905|4843.129 2502.046
