ADDRESS,POINTS
349R PROVIDENCE BV SE,1194.813 -14077.151|790.358 -14076.962|790.337 -14096.921|856.740 -14096.866|1203.237 -14097.066|1209.934 -14097.066|1198.637 -14082.188
