ADDRESS,POINTS
75 CORNER MEADOWS PA NE,9613.871 11432.600|9613.885 11495.069|9611.788 11497.171|9609.390 11499.561|9558.353 11499.506|9540.870 11499.495|9540.870 11497.093|9540.863 11493.991|9540.800 11428.163|9609.376 11428.108
