ADDRESS,POINTS
4913 84 ST NE,10891.856 5353.340|11142.171 5353.295|11142.101 5477.767|11094.112 5496.726|11094.322 5577.353|11001.432 5670.612|10985.822 5686.291|10979.664 5669.611|10870.619 5353.340
4913 84 ST NE,10891.856 5353.340|11142.171 5353.295|11142.101 5477.767|11094.112 5496.726|11094.322 5577.353|11001.432 5670.612|10985.822 5686.291|10979.664 5669.611|10870.619 5353.340
