ADDRESS,POINTS
14699 JAMES MCKEVITT RD SW,-2669.446 -14076.717|-2766.375 -14076.751|-2761.636 -14078.407|-2756.987 -14080.309|-2752.429 -14082.422|-2747.984 -14084.757|-2743.656 -14087.314|-2739.462 -14090.072|-2735.401 -14093.030|-2731.486 -14096.188|-2693.877 -14096.221|-2632.753 -14096.221|-2631.578 -14091.406|-2630.739 -14086.536|-2630.229 -14081.610|-2630.061 -14076.662
