ADDRESS,POINTS
46 POINT MCKAY CR NW,-5332.894 1628.710|-5369.615 1653.317|-5405.728 1677.513|-5426.098 1638.139|-5442.358 1606.704|-5444.204 1602.868|-5445.825 1598.921|-5447.216 1594.896|-5448.370 1590.792|-5449.279 1586.623|-5449.950 1582.408|-5450.376 1578.172|-5450.551 1573.913|-5450.481 1569.643|-5450.166 1565.396|-5449.600 1561.170|-5448.789 1556.978|-5447.741 1552.853|-5446.454 1548.783|-5444.931 1544.802|-5443.183 1540.922|-5434.326 1522.830|-5433.781 1521.718|-5376.871 1537.063|-5378.843 1544.391|-5376.697 1548.116|-5380.933 1563.861|-5378.248 1564.584|-5382.841 1581.674|-5382.729 1581.708|-5386.798 1596.841|-5351.845 1606.260|-5354.166 1614.911|-5339.458 1618.880
48 POINT MCKAY CR NW,-5332.894 1628.710|-5369.615 1653.317|-5405.728 1677.513|-5426.098 1638.139|-5442.358 1606.704|-5444.204 1602.868|-5445.825 1598.921|-5447.216 1594.896|-5448.370 1590.792|-5449.279 1586.623|-5449.950 1582.408|-5450.376 1578.172|-5450.551 1573.913|-5450.481 1569.643|-5450.166 1565.396|-5449.600 1561.170|-5448.789 1556.978|-5447.741 1552.853|-5446.454 1548.783|-5444.931 1544.802|-5443.183 1540.922|-5434.326 1522.830|-5433.781 1521.718|-5376.871 1537.063|-5378.843 1544.391|-5376.697 1548.116|-5380.933 1563.861|-5378.248 1564.584|-5382.841 1581.674|-5382.729 1581.708|-5386.798 1596.841|-5351.845 1606.260|-5354.166 1614.911|-5339.458 1618.880
50 POINT MCKAY CR NW,-5332.894 1628.710|-5369.615 1653.317|-5405.728 1677.513|-5426.098 1638.139|-5442.358 1606.704|-5444.204 1602.868|-5445.825 1598.921|-5447.216 1594.896|-5448.370 1590.792|-5449.279 1586.623|-5449.950 1582.408|-5450.376 1578.172|-5450.551 1573.913|-5450.481 1569.643|-5450.166 1565.396|-5449.600 1561.170|-5448.789 1556.978|-5447.741 1552.853|-5446.454 1548.783|-5444.931 1544.802|-5443.183 1540.922|-5434.326 1522.830|-5433.781 1521.718|-5376.871 1537.063|-5378.843 1544.391|-5376.697 1548.116|-5380.933 1563.861|-5378.248 1564.584|-5382.841 1581.674|-5382.729 1581.708|-5386.798 1596.841|-5351.845 1606.260|-5354.166 1614.911|-5339.458 1618.880
52 POINT MCKAY CR NW,-5332.894 1628.710|-5369.615 1653.317|-5405.728 1677.513|-5426.098 1638.139|-5442.358 1606.704|-5444.204 1602.868|-5445.825 1598.921|-5447.216 1594.896|-5448.370 1590.792|-5449.279 1586.623|-5449.950 1582.408|-5450.376 1578.172|-5450.551 1573.913|-5450.481 1569.643|-5450.166 1565.396|-5449.600 1561.170|-5448.789 1556.978|-5447.741 1552.853|-5446.454 1548.783|-5444.931 1544.802|-5443.183 1540.922|-5434.326 1522.830|-5433.781 1521.718|-5376.871 1537.063|-5378.843 1544.391|-5376.697 1548.116|-5380.933 1563.861|-5378.248 1564.584|-5382.841 1581.674|-5382.729 1581.708|-5386.798 1596.841|-5351.845 1606.260|-5354.166 1614.911|-5339.458 1618.880
101 80 POINT MCKAY CR NW,-5332.894 1628.710|-5369.615 1653.317|-5405.728 1677.513|-5426.098 1638.139|-5442.358 1606.704|-5444.204 1602.868|-5445.825 1598.921|-5447.216 1594.896|-5448.370 1590.792|-5449.279 1586.623|-5449.950 1582.408|-5450.376 1578.172|-5450.551 1573.913|-5450.481 1569.643|-5450.166 1565.396|-5449.600 1561.170|-5448.789 1556.978|-5447.741 1552.853|-5446.454 1548.783|-5444.931 1544.802|-5443.183 1540.922|-5434.326 1522.830|-5433.781 1521.718|-5376.871 1537.063|-5378.843 1544.391|-5376.697 1548.116|-5380.933 1563.861|-5378.248 1564.584|-5382.841 1581.674|-5382.729 1581.708|-5386.798 1596.841|-5351.845 1606.260|-5354.166 1614.911|-5339.458 1618.880
103 80 POINT MCKAY CR NW,-5332.894 1628.710|-5369.615 1653.317|-5405.728 1677.513|-5426.098 1638.139|-5442.358 1606.704|-5444.204 1602.868|-5445.825 1598.921|-5447.216 1594.896|-5448.370 1590.792|-5449.279 1586.623|-5449.950 1582.408|-5450.376 1578.172|-5450.551 1573.913|-5450.481 1569.643|-5450.166 1565.396|-5449.600 1561.170|-5448.789 1556.978|-5447.741 1552.853|-5446.454 1548.783|-5444.931 1544.802|-5443.183 1540.922|-5434.326 1522.830|-5433.781 1521.718|-5376.871 1537.063|-5378.843 1544.391|-5376.697 1548.116|-5380.933 1563.861|-5378.248 1564.584|-5382.841 1581.674|-5382.729 1581.708|-5386.798 1596.841|-5351.845 1606.260|-5354.166 1614.911|-5339.458 1618.880
105 80 POINT MCKAY CR NW,-5332.894 1628.710|-5369.615 1653.317|-5405.728 1677.513|-5426.098 1638.139|-5442.358 1606.704|-5444.204 1602.868|-5445.825 1598.921|-5447.216 1594.896|-5448.370 1590.792|-5449.279 1586.623|-5449.950 1582.408|-5450.376 1578.172|-5450.551 1573.913|-5450.481 1569.643|-5450.166 1565.396|-5449.600 1561.170|-5448.789 1556.978|-5447.741 1552.853|-5446.454 1548.783|-5444.931 1544.802|-5443.183 1540.922|-5434.326 1522.830|-5433.781 1521.718|-5376.871 1537.063|-5378.843 1544.391|-5376.697 1548.116|-5380.933 1563.861|-5378.248 1564.584|-5382.841 1581.674|-5382.729 1581.708|-5386.798 1596.841|-5351.845 1606.260|-5354.166 1614.911|-5339.458 1618.880
107 80 POINT MCKAY CR NW,-5332.894 1628.710|-5369.615 1653.317|-5405.728 1677.513|-5426.098 1638.139|-5442.358 1606.704|-5444.204 1602.868|-5445.825 1598.921|-5447.216 1594.896|-5448.370 1590.792|-5449.279 1586.623|-5449.950 1582.408|-5450.376 1578.172|-5450.551 1573.913|-5450.481 1569.643|-5450.166 1565.396|-5449.600 1561.170|-5448.789 1556.978|-5447.741 1552.853|-5446.454 1548.783|-5444.931 1544.802|-5443.183 1540.922|-5434.326 1522.830|-5433.781 1521.718|-5376.871 1537.063|-5378.843 1544.391|-5376.697 1548.116|-5380.933 1563.861|-5378.248 1564.584|-5382.841 1581.674|-5382.729 1581.708|-5386.798 1596.841|-5351.845 1606.260|-5354.166 1614.911|-5339.458 1618.880
108 80 POINT MCKAY CR NW,-5332.894 1628.710|-5369.615 1653.317|-5405.728 1677.513|-5426.098 1638.139|-5442.358 1606.704|-5444.204 1602.868|-5445.825 1598.921|-5447.216 1594.896|-5448.370 1590.792|-5449.279 1586.623|-5449.950 1582.408|-5450.376 1578.172|-5450.551 1573.913|-5450.481 1569.643|-5450.166 1565.396|-5449.600 1561.170|-5448.789 1556.978|-5447.741 1552.853|-5446.454 1548.783|-5444.931 1544.802|-5443.183 1540.922|-5434.326 1522.830|-5433.781 1521.718|-5376.871 1537.063|-5378.843 1544.391|-5376.697 1548.116|-5380.933 1563.861|-5378.248 1564.584|-5382.841 1581.674|-5382.729 1581.708|-5386.798 1596.841|-5351.845 1606.260|-5354.166 1614.911|-5339.458 1618.880
106 80 POINT MCKAY CR NW,-5332.894 1628.710|-5369.615 1653.317|-5405.728 1677.513|-5426.098 1638.139|-5442.358 1606.704|-5444.204 1602.868|-5445.825 1598.921|-5447.216 1594.896|-5448.370 1590.792|-5449.279 1586.623|-5449.950 1582.408|-5450.376 1578.172|-5450.551 1573.913|-5450.481 1569.643|-5450.166 1565.396|-5449.600 1561.170|-5448.789 1556.978|-5447.741 1552.853|-5446.454 1548.783|-5444.931 1544.802|-5443.183 1540.922|-5434.326 1522.830|-5433.781 1521.718|-5376.871 1537.063|-5378.843 1544.391|-5376.697 1548.116|-5380.933 1563.861|-5378.248 1564.584|-5382.841 1581.674|-5382.729 1581.708|-5386.798 1596.841|-5351.845 1606.260|-5354.166 1614.911|-5339.458 1618.880
208 80 POINT MCKAY CR NW,-5332.894 1628.710|-5369.615 1653.317|-5405.728 1677.513|-5426.098 1638.139|-5442.358 1606.704|-5444.204 1602.868|-5445.825 1598.921|-5447.216 1594.896|-5448.370 1590.792|-5449.279 1586.623|-5449.950 1582.408|-5450.376 1578.172|-5450.551 1573.913|-5450.481 1569.643|-5450.166 1565.396|-5449.600 1561.170|-5448.789 1556.978|-5447.741 1552.853|-5446.454 1548.783|-5444.931 1544.802|-5443.183 1540.922|-5434.326 1522.830|-5433.781 1521.718|-5376.871 1537.063|-5378.843 1544.391|-5376.697 1548.116|-5380.933 1563.861|-5378.248 1564.584|-5382.841 1581.674|-5382.729 1581.708|-5386.798 1596.841|-5351.845 1606.260|-5354.166 1614.911|-5339.458 1618.880
206 80 POINT MCKAY CR NW,-5332.894 1628.710|-5369.615 1653.317|-5405.728 1677.513|-5426.098 1638.139|-5442.358 1606.704|-5444.204 1602.868|-5445.825 1598.921|-5447.216 1594.896|-5448.370 1590.792|-5449.279 1586.623|-5449.950 1582.408|-5450.376 1578.172|-5450.551 1573.913|-5450.481 1569.643|-5450.166 1565.396|-5449.600 1561.170|-5448.789 1556.978|-5447.741 1552.853|-5446.454 1548.783|-5444.931 1544.802|-5443.183 1540.922|-5434.326 1522.830|-5433.781 1521.718|-5376.871 1537.063|-5378.843 1544.391|-5376.697 1548.116|-5380.933 1563.861|-5378.248 1564.584|-5382.841 1581.674|-5382.729 1581.708|-5386.798 1596.841|-5351.845 1606.260|-5354.166 1614.911|-5339.458 1618.880
204 80 POINT MCKAY CR NW,-5332.894 1628.710|-5369.615 1653.317|-5405.728 1677.513|-5426.098 1638.139|-5442.358 1606.704|-5444.204 1602.868|-5445.825 1598.921|-5447.216 1594.896|-5448.370 1590.792|-5449.279 1586.623|-5449.950 1582.408|-5450.376 1578.172|-5450.551 1573.913|-5450.481 1569.643|-5450.166 1565.396|-5449.600 1561.170|-5448.789 1556.978|-5447.741 1552.853|-5446.454 1548.783|-5444.931 1544.802|-5443.183 1540.922|-5434.326 1522.830|-5433.781 1521.718|-5376.871 1537.063|-5378.843 1544.391|-5376.697 1548.116|-5380.933 1563.861|-5378.248 1564.584|-5382.841 1581.674|-5382.729 1581.708|-5386.798 1596.841|-5351.845 1606.260|-5354.166 1614.911|-5339.458 1618.880
202 80 POINT MCKAY CR NW,-5332.894 1628.710|-5369.615 1653.317|-5405.728 1677.513|-5426.098 1638.139|-5442.358 1606.704|-5444.204 1602.868|-5445.825 1598.921|-5447.216 1594.896|-5448.370 1590.792|-5449.279 1586.623|-5449.950 1582.408|-5450.376 1578.172|-5450.551 1573.913|-5450.481 1569.643|-5450.166 1565.396|-5449.600 1561.170|-5448.789 1556.978|-5447.741 1552.853|-5446.454 1548.783|-5444.931 1544.802|-5443.183 1540.922|-5434.326 1522.830|-5433.781 1521.718|-5376.871 1537.063|-5378.843 1544.391|-5376.697 1548.116|-5380.933 1563.861|-5378.248 1564.584|-5382.841 1581.674|-5382.729 1581.708|-5386.798 1596.841|-5351.845 1606.260|-5354.166 1614.911|-5339.458 1618.880
201 80 POINT MCKAY CR NW,-5332.894 1628.710|-5369.615 1653.317|-5405.728 1677.513|-5426.098 1638.139|-5442.358 1606.704|-5444.204 1602.868|-5445.825 1598.921|-5447.216 1594.896|-5448.370 1590.792|-5449.279 1586.623|-5449.950 1582.408|-5450.376 1578.172|-5450.551 1573.913|-5450.481 1569.643|-5450.166 1565.396|-5449.600 1561.170|-5448.789 1556.978|-5447.741 1552.853|-5446.454 1548.783|-5444.931 1544.802|-5443.183 1540.922|-5434.326 1522.830|-5433.781 1521.718|-5376.871 1537.063|-5378.843 1544.391|-5376.697 1548.116|-5380.933 1563.861|-5378.248 1564.584|-5382.841 1581.674|-5382.729 1581.708|-5386.798 1596.841|-5351.845 1606.260|-5354.166 1614.911|-5339.458 1618.880
203 80 POINT MCKAY CR NW,-5332.894 1628.710|-5369.615 1653.317|-5405.728 1677.513|-5426.098 1638.139|-5442.358 1606.704|-5444.204 1602.868|-5445.825 1598.921|-5447.216 1594.896|-5448.370 1590.792|-5449.279 1586.623|-5449.950 1582.408|-5450.376 1578.172|-5450.551 1573.913|-5450.481 1569.643|-5450.166 1565.396|-5449.600 1561.170|-5448.789 1556.978|-5447.741 1552.853|-5446.454 1548.783|-5444.931 1544.802|-5443.183 1540.922|-5434.326 1522.830|-5433.781 1521.718|-5376.871 1537.063|-5378.843 1544.391|-5376.697 1548.116|-5380.933 1563.861|-5378.248 1564.584|-5382.841 1581.674|-5382.729 1581.708|-5386.798 1596.841|-5351.845 1606.260|-5354.166 1614.911|-5339.458 1618.880
205 80 POINT MCKAY CR NW,-5332.894 1628.710|-5369.615 1653.317|-5405.728 1677.513|-5426.098 1638.139|-5442.358 1606.704|-5444.204 1602.868|-5445.825 1598.921|-5447.216 1594.896|-5448.370 1590.792|-5449.279 1586.623|-5449.950 1582.408|-5450.376 1578.172|-5450.551 1573.913|-5450.481 1569.643|-5450.166 1565.396|-5449.600 1561.170|-5448.789 1556.978|-5447.741 1552.853|-5446.454 1548.783|-5444.931 1544.802|-5443.183 1540.922|-5434.326 1522.830|-5433.781 1521.718|-5376.871 1537.063|-5378.843 1544.391|-5376.697 1548.116|-5380.933 1563.861|-5378.248 1564.584|-5382.841 1581.674|-5382.729 1581.708|-5386.798 1596.841|-5351.845 1606.260|-5354.166 1614.911|-5339.458 1618.880
207 80 POINT MCKAY CR NW,-5332.894 1628.710|-5369.615 1653.317|-5405.728 1677.513|-5426.098 1638.139|-5442.358 1606.704|-5444.204 1602.868|-5445.825 1598.921|-5447.216 1594.896|-5448.370 1590.792|-5449.279 1586.623|-5449.950 1582.408|-5450.376 1578.172|-5450.551 1573.913|-5450.481 1569.643|-5450.166 1565.396|-5449.600 1561.170|-5448.789 1556.978|-5447.741 1552.853|-5446.454 1548.783|-5444.931 1544.802|-5443.183 1540.922|-5434.326 1522.830|-5433.781 1521.718|-5376.871 1537.063|-5378.843 1544.391|-5376.697 1548.116|-5380.933 1563.861|-5378.248 1564.584|-5382.841 1581.674|-5382.729 1581.708|-5386.798 1596.841|-5351.845 1606.260|-5354.166 1614.911|-5339.458 1618.880
308 80 POINT MCKAY CR NW,-5332.894 1628.710|-5369.615 1653.317|-5405.728 1677.513|-5426.098 1638.139|-5442.358 1606.704|-5444.204 1602.868|-5445.825 1598.921|-5447.216 1594.896|-5448.370 1590.792|-5449.279 1586.623|-5449.950 1582.408|-5450.376 1578.172|-5450.551 1573.913|-5450.481 1569.643|-5450.166 1565.396|-5449.600 1561.170|-5448.789 1556.978|-5447.741 1552.853|-5446.454 1548.783|-5444.931 1544.802|-5443.183 1540.922|-5434.326 1522.830|-5433.781 1521.718|-5376.871 1537.063|-5378.843 1544.391|-5376.697 1548.116|-5380.933 1563.861|-5378.248 1564.584|-5382.841 1581.674|-5382.729 1581.708|-5386.798 1596.841|-5351.845 1606.260|-5354.166 1614.911|-5339.458 1618.880
306 80 POINT MCKAY CR NW,-5332.894 1628.710|-5369.615 1653.317|-5405.728 1677.513|-5426.098 1638.139|-5442.358 1606.704|-5444.204 1602.868|-5445.825 1598.921|-5447.216 1594.896|-5448.370 1590.792|-5449.279 1586.623|-5449.950 1582.408|-5450.376 1578.172|-5450.551 1573.913|-5450.481 1569.643|-5450.166 1565.396|-5449.600 1561.170|-5448.789 1556.978|-5447.741 1552.853|-5446.454 1548.783|-5444.931 1544.802|-5443.183 1540.922|-5434.326 1522.830|-5433.781 1521.718|-5376.871 1537.063|-5378.843 1544.391|-5376.697 1548.116|-5380.933 1563.861|-5378.248 1564.584|-5382.841 1581.674|-5382.729 1581.708|-5386.798 1596.841|-5351.845 1606.260|-5354.166 1614.911|-5339.458 1618.880
304 80 POINT MCKAY CR NW,-5332.894 1628.710|-5369.615 1653.317|-5405.728 1677.513|-5426.098 1638.139|-5442.358 1606.704|-5444.204 1602.868|-5445.825 1598.921|-5447.216 1594.896|-5448.370 1590.792|-5449.279 1586.623|-5449.950 1582.408|-5450.376 1578.172|-5450.551 1573.913|-5450.481 1569.643|-5450.166 1565.396|-5449.600 1561.170|-5448.789 1556.978|-5447.741 1552.853|-5446.454 1548.783|-5444.931 1544.802|-5443.183 1540.922|-5434.326 1522.830|-5433.781 1521.718|-5376.871 1537.063|-5378.843 1544.391|-5376.697 1548.116|-5380.933 1563.861|-5378.248 1564.584|-5382.841 1581.674|-5382.729 1581.708|-5386.798 1596.841|-5351.845 1606.260|-5354.166 1614.911|-5339.458 1618.880
302 80 POINT MCKAY CR NW,-5332.894 1628.710|-5369.615 1653.317|-5405.728 1677.513|-5426.098 1638.139|-5442.358 1606.704|-5444.204 1602.868|-5445.825 1598.921|-5447.216 1594.896|-5448.370 1590.792|-5449.279 1586.623|-5449.950 1582.408|-5450.376 1578.172|-5450.551 1573.913|-5450.481 1569.643|-5450.166 1565.396|-5449.600 1561.170|-5448.789 1556.978|-5447.741 1552.853|-5446.454 1548.783|-5444.931 1544.802|-5443.183 1540.922|-5434.326 1522.830|-5433.781 1521.718|-5376.871 1537.063|-5378.843 1544.391|-5376.697 1548.116|-5380.933 1563.861|-5378.248 1564.584|-5382.841 1581.674|-5382.729 1581.708|-5386.798 1596.841|-5351.845 1606.260|-5354.166 1614.911|-5339.458 1618.880
301 80 POINT MCKAY CR NW,-5332.894 1628.710|-5369.615 1653.317|-5405.728 1677.513|-5426.098 1638.139|-5442.358 1606.704|-5444.204 1602.868|-5445.825 1598.921|-5447.216 1594.896|-5448.370 1590.792|-5449.279 1586.623|-5449.950 1582.408|-5450.376 1578.172|-5450.551 1573.913|-5450.481 1569.643|-5450.166 1565.396|-5449.600 1561.170|-5448.789 1556.978|-5447.741 1552.853|-5446.454 1548.783|-5444.931 1544.802|-5443.183 1540.922|-5434.326 1522.830|-5433.781 1521.718|-5376.871 1537.063|-5378.843 1544.391|-5376.697 1548.116|-5380.933 1563.861|-5378.248 1564.584|-5382.841 1581.674|-5382.729 1581.708|-5386.798 1596.841|-5351.845 1606.260|-5354.166 1614.911|-5339.458 1618.880
303 80 POINT MCKAY CR NW,-5332.894 1628.710|-5369.615 1653.317|-5405.728 1677.513|-5426.098 1638.139|-5442.358 1606.704|-5444.204 1602.868|-5445.825 1598.921|-5447.216 1594.896|-5448.370 1590.792|-5449.279 1586.623|-5449.950 1582.408|-5450.376 1578.172|-5450.551 1573.913|-5450.481 1569.643|-5450.166 1565.396|-5449.600 1561.170|-5448.789 1556.978|-5447.741 1552.853|-5446.454 1548.783|-5444.931 1544.802|-5443.183 1540.922|-5434.326 1522.830|-5433.781 1521.718|-5376.871 1537.063|-5378.843 1544.391|-5376.697 1548.116|-5380.933 1563.861|-5378.248 1564.584|-5382.841 1581.674|-5382.729 1581.708|-5386.798 1596.841|-5351.845 1606.260|-5354.166 1614.911|-5339.458 1618.880
305 80 POINT MCKAY CR NW,-5332.894 1628.710|-5369.615 1653.317|-5405.728 1677.513|-5426.098 1638.139|-5442.358 1606.704|-5444.204 1602.868|-5445.825 1598.921|-5447.216 1594.896|-5448.370 1590.792|-5449.279 1586.623|-5449.950 1582.408|-5450.376 1578.172|-5450.551 1573.913|-5450.481 1569.643|-5450.166 1565.396|-5449.600 1561.170|-5448.789 1556.978|-5447.741 1552.853|-5446.454 1548.783|-5444.931 1544.802|-5443.183 1540.922|-5434.326 1522.830|-5433.781 1521.718|-5376.871 1537.063|-5378.843 1544.391|-5376.697 1548.116|-5380.933 1563.861|-5378.248 1564.584|-5382.841 1581.674|-5382.729 1581.708|-5386.798 1596.841|-5351.845 1606.260|-5354.166 1614.911|-5339.458 1618.880
307 80 POINT MCKAY CR NW,-5332.894 1628.710|-5369.615 1653.317|-5405.728 1677.513|-5426.098 1638.139|-5442.358 1606.704|-5444.204 1602.868|-5445.825 1598.921|-5447.216 1594.896|-5448.370 1590.792|-5449.279 1586.623|-5449.950 1582.408|-5450.376 1578.172|-5450.551 1573.913|-5450.481 1569.643|-5450.166 1565.396|-5449.600 1561.170|-5448.789 1556.978|-5447.741 1552.853|-5446.454 1548.783|-5444.931 1544.802|-5443.183 1540.922|-5434.326 1522.830|-5433.781 1521.718|-5376.871 1537.063|-5378.843 1544.391|-5376.697 1548.116|-5380.933 1563.861|-5378.248 1564.584|-5382.841 1581.674|-5382.729 1581.708|-5386.798 1596.841|-5351.845 1606.260|-5354.166 1614.911|-5339.458 1618.880
408 80 POINT MCKAY CR NW,-5332.894 1628.710|-5369.615 1653.317|-5405.728 1677.513|-5426.098 1638.139|-5442.358 1606.704|-5444.204 1602.868|-5445.825 1598.921|-5447.216 1594.896|-5448.370 1590.792|-5449.279 1586.623|-5449.950 1582.408|-5450.376 1578.172|-5450.551 1573.913|-5450.481 1569.643|-5450.166 1565.396|-5449.600 1561.170|-5448.789 1556.978|-5447.741 1552.853|-5446.454 1548.783|-5444.931 1544.802|-5443.183 1540.922|-5434.326 1522.830|-5433.781 1521.718|-5376.871 1537.063|-5378.843 1544.391|-5376.697 1548.116|-5380.933 1563.861|-5378.248 1564.584|-5382.841 1581.674|-5382.729 1581.708|-5386.798 1596.841|-5351.845 1606.260|-5354.166 1614.911|-5339.458 1618.880
406 80 POINT MCKAY CR NW,-5332.894 1628.710|-5369.615 1653.317|-5405.728 1677.513|-5426.098 1638.139|-5442.358 1606.704|-5444.204 1602.868|-5445.825 1598.921|-5447.216 1594.896|-5448.370 1590.792|-5449.279 1586.623|-5449.950 1582.408|-5450.376 1578.172|-5450.551 1573.913|-5450.481 1569.643|-5450.166 1565.396|-5449.600 1561.170|-5448.789 1556.978|-5447.741 1552.853|-5446.454 1548.783|-5444.931 1544.802|-5443.183 1540.922|-5434.326 1522.830|-5433.781 1521.718|-5376.871 1537.063|-5378.843 1544.391|-5376.697 1548.116|-5380.933 1563.861|-5378.248 1564.584|-5382.841 1581.674|-5382.729 1581.708|-5386.798 1596.841|-5351.845 1606.260|-5354.166 1614.911|-5339.458 1618.880
404 80 POINT MCKAY CR NW,-5332.894 1628.710|-5369.615 1653.317|-5405.728 1677.513|-5426.098 1638.139|-5442.358 1606.704|-5444.204 1602.868|-5445.825 1598.921|-5447.216 1594.896|-5448.370 1590.792|-5449.279 1586.623|-5449.950 1582.408|-5450.376 1578.172|-5450.551 1573.913|-5450.481 1569.643|-5450.166 1565.396|-5449.600 1561.170|-5448.789 1556.978|-5447.741 1552.853|-5446.454 1548.783|-5444.931 1544.802|-5443.183 1540.922|-5434.326 1522.830|-5433.781 1521.718|-5376.871 1537.063|-5378.843 1544.391|-5376.697 1548.116|-5380.933 1563.861|-5378.248 1564.584|-5382.841 1581.674|-5382.729 1581.708|-5386.798 1596.841|-5351.845 1606.260|-5354.166 1614.911|-5339.458 1618.880
402 80 POINT MCKAY CR NW,-5332.894 1628.710|-5369.615 1653.317|-5405.728 1677.513|-5426.098 1638.139|-5442.358 1606.704|-5444.204 1602.868|-5445.825 1598.921|-5447.216 1594.896|-5448.370 1590.792|-5449.279 1586.623|-5449.950 1582.408|-5450.376 1578.172|-5450.551 1573.913|-5450.481 1569.643|-5450.166 1565.396|-5449.600 1561.170|-5448.789 1556.978|-5447.741 1552.853|-5446.454 1548.783|-5444.931 1544.802|-5443.183 1540.922|-5434.326 1522.830|-5433.781 1521.718|-5376.871 1537.063|-5378.843 1544.391|-5376.697 1548.116|-5380.933 1563.861|-5378.248 1564.584|-5382.841 1581.674|-5382.729 1581.708|-5386.798 1596.841|-5351.845 1606.260|-5354.166 1614.911|-5339.458 1618.880
401 80 POINT MCKAY CR NW,-5332.894 1628.710|-5369.615 1653.317|-5405.728 1677.513|-5426.098 1638.139|-5442.358 1606.704|-5444.204 1602.868|-5445.825 1598.921|-5447.216 1594.896|-5448.370 1590.792|-5449.279 1586.623|-5449.950 1582.408|-5450.376 1578.172|-5450.551 1573.913|-5450.481 1569.643|-5450.166 1565.396|-5449.600 1561.170|-5448.789 1556.978|-5447.741 1552.853|-5446.454 1548.783|-5444.931 1544.802|-5443.183 1540.922|-5434.326 1522.830|-5433.781 1521.718|-5376.871 1537.063|-5378.843 1544.391|-5376.697 1548.116|-5380.933 1563.861|-5378.248 1564.584|-5382.841 1581.674|-5382.729 1581.708|-5386.798 1596.841|-5351.845 1606.260|-5354.166 1614.911|-5339.458 1618.880
403 80 POINT MCKAY CR NW,-5332.894 1628.710|-5369.615 1653.317|-5405.728 1677.513|-5426.098 1638.139|-5442.358 1606.704|-5444.204 1602.868|-5445.825 1598.921|-5447.216 1594.896|-5448.370 1590.792|-5449.279 1586.623|-5449.950 1582.408|-5450.376 1578.172|-5450.551 1573.913|-5450.481 1569.643|-5450.166 1565.396|-5449.600 1561.170|-5448.789 1556.978|-5447.741 1552.853|-5446.454 1548.783|-5444.931 1544.802|-5443.183 1540.922|-5434.326 1522.830|-5433.781 1521.718|-5376.871 1537.063|-5378.843 1544.391|-5376.697 1548.116|-5380.933 1563.861|-5378.248 1564.584|-5382.841 1581.674|-5382.729 1581.708|-5386.798 1596.841|-5351.845 1606.260|-5354.166 1614.911|-5339.458 1618.880
405 80 POINT MCKAY CR NW,-5332.894 1628.710|-5369.615 1653.317|-5405.728 1677.513|-5426.098 1638.139|-5442.358 1606.704|-5444.204 1602.868|-5445.825 1598.921|-5447.216 1594.896|-5448.370 1590.792|-5449.279 1586.623|-5449.950 1582.408|-5450.376 1578.172|-5450.551 1573.913|-5450.481 1569.643|-5450.166 1565.396|-5449.600 1561.170|-5448.789 1556.978|-5447.741 1552.853|-5446.454 1548.783|-5444.931 1544.802|-5443.183 1540.922|-5434.326 1522.830|-5433.781 1521.718|-5376.871 1537.063|-5378.843 1544.391|-5376.697 1548.116|-5380.933 1563.861|-5378.248 1564.584|-5382.841 1581.674|-5382.729 1581.708|-5386.798 1596.841|-5351.845 1606.260|-5354.166 1614.911|-5339.458 1618.880
407 80 POINT MCKAY CR NW,-5332.894 1628.710|-5369.615 1653.317|-5405.728 1677.513|-5426.098 1638.139|-5442.358 1606.704|-5444.204 1602.868|-5445.825 1598.921|-5447.216 1594.896|-5448.370 1590.792|-5449.279 1586.623|-5449.950 1582.408|-5450.376 1578.172|-5450.551 1573.913|-5450.481 1569.643|-5450.166 1565.396|-5449.600 1561.170|-5448.789 1556.978|-5447.741 1552.853|-5446.454 1548.783|-5444.931 1544.802|-5443.183 1540.922|-5434.326 1522.830|-5433.781 1521.718|-5376.871 1537.063|-5378.843 1544.391|-5376.697 1548.116|-5380.933 1563.861|-5378.248 1564.584|-5382.841 1581.674|-5382.729 1581.708|-5386.798 1596.841|-5351.845 1606.260|-5354.166 1614.911|-5339.458 1618.880
508 80 POINT MCKAY CR NW,-5332.894 1628.710|-5369.615 1653.317|-5405.728 1677.513|-5426.098 1638.139|-5442.358 1606.704|-5444.204 1602.868|-5445.825 1598.921|-5447.216 1594.896|-5448.370 1590.792|-5449.279 1586.623|-5449.950 1582.408|-5450.376 1578.172|-5450.551 1573.913|-5450.481 1569.643|-5450.166 1565.396|-5449.600 1561.170|-5448.789 1556.978|-5447.741 1552.853|-5446.454 1548.783|-5444.931 1544.802|-5443.183 1540.922|-5434.326 1522.830|-5433.781 1521.718|-5376.871 1537.063|-5378.843 1544.391|-5376.697 1548.116|-5380.933 1563.861|-5378.248 1564.584|-5382.841 1581.674|-5382.729 1581.708|-5386.798 1596.841|-5351.845 1606.260|-5354.166 1614.911|-5339.458 1618.880
