ADDRESS,POINTS
15355 SYMONS VALLEY RD NW,-6493.754 15843.269|-5689.961 15843.981|-5690.205 15872.079|-5899.270 15927.421|-5910.343 15930.512|-5921.332 15933.882|-5932.230 15937.529|-5943.030 15941.465|-5953.725 15945.668|-5964.316 15950.138|-5974.781 15954.886|-5985.127 15959.890|-5995.333 15965.161|-6005.406 15970.687|-6015.333 15976.480|-6025.105 15982.507|-6034.717 15988.801|-6044.168 15995.328|-6053.452 16002.089|-6062.553 16009.094|-6233.449 16144.007|-6242.146 16151.090|-6250.604 16158.451|-6258.825 16166.068|-6266.801 16173.951|-6274.525 16182.069|-6281.984 16190.442|-6289.170 16199.037|-6296.084 16207.855|-6456.781 16419.715|-6462.325 16427.265|-6467.630 16434.970|-6472.705 16442.832|-6477.543 16450.849|-6482.129 16459.000|-6486.470 16467.295|-6490.559 16475.701|-6494.397 16484.241
