ADDRESS,POINTS
216 15 ASPENMONT HT SW,-10038.051 -1027.014|-10009.335 -1007.155|-10011.299 -1004.931|-10013.123 -1002.585|-10016.856 -997.269|-10020.387 -991.821|-10023.700 -986.228|-10026.797 -980.524|-10029.670 -974.708|-10032.319 -968.781|-10034.738 -962.755|-10036.933 -956.639|-10038.883 -950.456|-10040.596 -944.185|-10042.064 -937.869|-10043.294 -931.487|-10044.280 -925.071|-10045.014 -918.621|-10045.503 -912.150|-10045.741 -905.656|-10053.165 -907.102|-10054.276 -900.997|-10063.581 -902.709|-10063.350 -903.955|-10068.956 -904.989|-10068.768 -906.023|-10070.879 -906.412|-10070.145 -910.404|-10078.030 -911.938|-10064.259 -983.214
217 15 ASPENMONT HT SW,-10038.051 -1027.014|-10009.335 -1007.155|-10011.299 -1004.931|-10013.123 -1002.585|-10016.856 -997.269|-10020.387 -991.821|-10023.700 -986.228|-10026.797 -980.524|-10029.670 -974.708|-10032.319 -968.781|-10034.738 -962.755|-10036.933 -956.639|-10038.883 -950.456|-10040.596 -944.185|-10042.064 -937.869|-10043.294 -931.487|-10044.280 -925.071|-10045.014 -918.621|-10045.503 -912.150|-10045.741 -905.656|-10053.165 -907.102|-10054.276 -900.997|-10063.581 -902.709|-10063.350 -903.955|-10068.956 -904.989|-10068.768 -906.023|-10070.879 -906.412|-10070.145 -910.404|-10078.030 -911.938|-10064.259 -983.214
218 15 ASPENMONT HT SW,-10038.051 -1027.014|-10009.335 -1007.155|-10011.299 -1004.931|-10013.123 -1002.585|-10016.856 -997.269|-10020.387 -991.821|-10023.700 -986.228|-10026.797 -980.524|-10029.670 -974.708|-10032.319 -968.781|-10034.738 -962.755|-10036.933 -956.639|-10038.883 -950.456|-10040.596 -944.185|-10042.064 -937.869|-10043.294 -931.487|-10044.280 -925.071|-10045.014 -918.621|-10045.503 -912.150|-10045.741 -905.656|-10053.165 -907.102|-10054.276 -900.997|-10063.581 -902.709|-10063.350 -903.955|-10068.956 -904.989|-10068.768 -906.023|-10070.879 -906.412|-10070.145 -910.404|-10078.030 -911.938|-10064.259 -983.214
219 15 ASPENMONT HT SW,-10038.051 -1027.014|-10009.335 -1007.155|-10011.299 -1004.931|-10013.123 -1002.585|-10016.856 -997.269|-10020.387 -991.821|-10023.700 -986.228|-10026.797 -980.524|-10029.670 -974.708|-10032.319 -968.781|-10034.738 -962.755|-10036.933 -956.639|-10038.883 -950.456|-10040.596 -944.185|-10042.064 -937.869|-10043.294 -931.487|-10044.280 -925.071|-10045.014 -918.621|-10045.503 -912.150|-10045.741 -905.656|-10053.165 -907.102|-10054.276 -900.997|-10063.581 -902.709|-10063.350 -903.955|-10068.956 -904.989|-10068.768 -906.023|-10070.879 -906.412|-10070.145 -910.404|-10078.030 -911.938|-10064.259 -983.214
220 15 ASPENMONT HT SW,-10038.051 -1027.014|-10009.335 -1007.155|-10011.299 -1004.931|-10013.123 -1002.585|-10016.856 -997.269|-10020.387 -991.821|-10023.700 -986.228|-10026.797 -980.524|-10029.670 -974.708|-10032.319 -968.781|-10034.738 -962.755|-10036.933 -956.639|-10038.883 -950.456|-10040.596 -944.185|-10042.064 -937.869|-10043.294 -931.487|-10044.280 -925.071|-10045.014 -918.621|-10045.503 -912.150|-10045.741 -905.656|-10053.165 -907.102|-10054.276 -900.997|-10063.581 -902.709|-10063.350 -903.955|-10068.956 -904.989|-10068.768 -906.023|-10070.879 -906.412|-10070.145 -910.404|-10078.030 -911.938|-10064.259 -983.214
221 15 ASPENMONT HT SW,-10038.051 -1027.014|-10009.335 -1007.155|-10011.299 -1004.931|-10013.123 -1002.585|-10016.856 -997.269|-10020.387 -991.821|-10023.700 -986.228|-10026.797 -980.524|-10029.670 -974.708|-10032.319 -968.781|-10034.738 -962.755|-10036.933 -956.639|-10038.883 -950.456|-10040.596 -944.185|-10042.064 -937.869|-10043.294 -931.487|-10044.280 -925.071|-10045.014 -918.621|-10045.503 -912.150|-10045.741 -905.656|-10053.165 -907.102|-10054.276 -900.997|-10063.581 -902.709|-10063.350 -903.955|-10068.956 -904.989|-10068.768 -906.023|-10070.879 -906.412|-10070.145 -910.404|-10078.030 -911.938|-10064.259 -983.214
222 15 ASPENMONT HT SW,-10038.051 -1027.014|-10009.335 -1007.155|-10011.299 -1004.931|-10013.123 -1002.585|-10016.856 -997.269|-10020.387 -991.821|-10023.700 -986.228|-10026.797 -980.524|-10029.670 -974.708|-10032.319 -968.781|-10034.738 -962.755|-10036.933 -956.639|-10038.883 -950.456|-10040.596 -944.185|-10042.064 -937.869|-10043.294 -931.487|-10044.280 -925.071|-10045.014 -918.621|-10045.503 -912.150|-10045.741 -905.656|-10053.165 -907.102|-10054.276 -900.997|-10063.581 -902.709|-10063.350 -903.955|-10068.956 -904.989|-10068.768 -906.023|-10070.879 -906.412|-10070.145 -910.404|-10078.030 -911.938|-10064.259 -983.214
223 15 ASPENMONT HT SW,-10038.051 -1027.014|-10009.335 -1007.155|-10011.299 -1004.931|-10013.123 -1002.585|-10016.856 -997.269|-10020.387 -991.821|-10023.700 -986.228|-10026.797 -980.524|-10029.670 -974.708|-10032.319 -968.781|-10034.738 -962.755|-10036.933 -956.639|-10038.883 -950.456|-10040.596 -944.185|-10042.064 -937.869|-10043.294 -931.487|-10044.280 -925.071|-10045.014 -918.621|-10045.503 -912.150|-10045.741 -905.656|-10053.165 -907.102|-10054.276 -900.997|-10063.581 -902.709|-10063.350 -903.955|-10068.956 -904.989|-10068.768 -906.023|-10070.879 -906.412|-10070.145 -910.404|-10078.030 -911.938|-10064.259 -983.214
224 15 ASPENMONT HT SW,-10038.051 -1027.014|-10009.335 -1007.155|-10011.299 -1004.931|-10013.123 -1002.585|-10016.856 -997.269|-10020.387 -991.821|-10023.700 -986.228|-10026.797 -980.524|-10029.670 -974.708|-10032.319 -968.781|-10034.738 -962.755|-10036.933 -956.639|-10038.883 -950.456|-10040.596 -944.185|-10042.064 -937.869|-10043.294 -931.487|-10044.280 -925.071|-10045.014 -918.621|-10045.503 -912.150|-10045.741 -905.656|-10053.165 -907.102|-10054.276 -900.997|-10063.581 -902.709|-10063.350 -903.955|-10068.956 -904.989|-10068.768 -906.023|-10070.879 -906.412|-10070.145 -910.404|-10078.030 -911.938|-10064.259 -983.214
225 15 ASPENMONT HT SW,-10038.051 -1027.014|-10009.335 -1007.155|-10011.299 -1004.931|-10013.123 -1002.585|-10016.856 -997.269|-10020.387 -991.821|-10023.700 -986.228|-10026.797 -980.524|-10029.670 -974.708|-10032.319 -968.781|-10034.738 -962.755|-10036.933 -956.639|-10038.883 -950.456|-10040.596 -944.185|-10042.064 -937.869|-10043.294 -931.487|-10044.280 -925.071|-10045.014 -918.621|-10045.503 -912.150|-10045.741 -905.656|-10053.165 -907.102|-10054.276 -900.997|-10063.581 -902.709|-10063.350 -903.955|-10068.956 -904.989|-10068.768 -906.023|-10070.879 -906.412|-10070.145 -910.404|-10078.030 -911.938|-10064.259 -983.214
226 15 ASPENMONT HT SW,-10038.051 -1027.014|-10009.335 -1007.155|-10011.299 -1004.931|-10013.123 -1002.585|-10016.856 -997.269|-10020.387 -991.821|-10023.700 -986.228|-10026.797 -980.524|-10029.670 -974.708|-10032.319 -968.781|-10034.738 -962.755|-10036.933 -956.639|-10038.883 -950.456|-10040.596 -944.185|-10042.064 -937.869|-10043.294 -931.487|-10044.280 -925.071|-10045.014 -918.621|-10045.503 -912.150|-10045.741 -905.656|-10053.165 -907.102|-10054.276 -900.997|-10063.581 -902.709|-10063.350 -903.955|-10068.956 -904.989|-10068.768 -906.023|-10070.879 -906.412|-10070.145 -910.404|-10078.030 -911.938|-10064.259 -983.214
227 15 ASPENMONT HT SW,-10038.051 -1027.014|-10009.335 -1007.155|-10011.299 -1004.931|-10013.123 -1002.585|-10016.856 -997.269|-10020.387 -991.821|-10023.700 -986.228|-10026.797 -980.524|-10029.670 -974.708|-10032.319 -968.781|-10034.738 -962.755|-10036.933 -956.639|-10038.883 -950.456|-10040.596 -944.185|-10042.064 -937.869|-10043.294 -931.487|-10044.280 -925.071|-10045.014 -918.621|-10045.503 -912.150|-10045.741 -905.656|-10053.165 -907.102|-10054.276 -900.997|-10063.581 -902.709|-10063.350 -903.955|-10068.956 -904.989|-10068.768 -906.023|-10070.879 -906.412|-10070.145 -910.404|-10078.030 -911.938|-10064.259 -983.214
201 15 ASPENMONT HT SW,-10038.051 -1027.014|-10009.335 -1007.155|-10011.299 -1004.931|-10013.123 -1002.585|-10016.856 -997.269|-10020.387 -991.821|-10023.700 -986.228|-10026.797 -980.524|-10029.670 -974.708|-10032.319 -968.781|-10034.738 -962.755|-10036.933 -956.639|-10038.883 -950.456|-10040.596 -944.185|-10042.064 -937.869|-10043.294 -931.487|-10044.280 -925.071|-10045.014 -918.621|-10045.503 -912.150|-10045.741 -905.656|-10053.165 -907.102|-10054.276 -900.997|-10063.581 -902.709|-10063.350 -903.955|-10068.956 -904.989|-10068.768 -906.023|-10070.879 -906.412|-10070.145 -910.404|-10078.030 -911.938|-10064.259 -983.214
202 15 ASPENMONT HT SW,-10038.051 -1027.014|-10009.335 -1007.155|-10011.299 -1004.931|-10013.123 -1002.585|-10016.856 -997.269|-10020.387 -991.821|-10023.700 -986.228|-10026.797 -980.524|-10029.670 -974.708|-10032.319 -968.781|-10034.738 -962.755|-10036.933 -956.639|-10038.883 -950.456|-10040.596 -944.185|-10042.064 -937.869|-10043.294 -931.487|-10044.280 -925.071|-10045.014 -918.621|-10045.503 -912.150|-10045.741 -905.656|-10053.165 -907.102|-10054.276 -900.997|-10063.581 -902.709|-10063.350 -903.955|-10068.956 -904.989|-10068.768 -906.023|-10070.879 -906.412|-10070.145 -910.404|-10078.030 -911.938|-10064.259 -983.214
203 15 ASPENMONT HT SW,-10038.051 -1027.014|-10009.335 -1007.155|-10011.299 -1004.931|-10013.123 -1002.585|-10016.856 -997.269|-10020.387 -991.821|-10023.700 -986.228|-10026.797 -980.524|-10029.670 -974.708|-10032.319 -968.781|-10034.738 -962.755|-10036.933 -956.639|-10038.883 -950.456|-10040.596 -944.185|-10042.064 -937.869|-10043.294 -931.487|-10044.280 -925.071|-10045.014 -918.621|-10045.503 -912.150|-10045.741 -905.656|-10053.165 -907.102|-10054.276 -900.997|-10063.581 -902.709|-10063.350 -903.955|-10068.956 -904.989|-10068.768 -906.023|-10070.879 -906.412|-10070.145 -910.404|-10078.030 -911.938|-10064.259 -983.214
204 15 ASPENMONT HT SW,-10038.051 -1027.014|-10009.335 -1007.155|-10011.299 -1004.931|-10013.123 -1002.585|-10016.856 -997.269|-10020.387 -991.821|-10023.700 -986.228|-10026.797 -980.524|-10029.670 -974.708|-10032.319 -968.781|-10034.738 -962.755|-10036.933 -956.639|-10038.883 -950.456|-10040.596 -944.185|-10042.064 -937.869|-10043.294 -931.487|-10044.280 -925.071|-10045.014 -918.621|-10045.503 -912.150|-10045.741 -905.656|-10053.165 -907.102|-10054.276 -900.997|-10063.581 -902.709|-10063.350 -903.955|-10068.956 -904.989|-10068.768 -906.023|-10070.879 -906.412|-10070.145 -910.404|-10078.030 -911.938|-10064.259 -983.214
205 15 ASPENMONT HT SW,-10038.051 -1027.014|-10009.335 -1007.155|-10011.299 -1004.931|-10013.123 -1002.585|-10016.856 -997.269|-10020.387 -991.821|-10023.700 -986.228|-10026.797 -980.524|-10029.670 -974.708|-10032.319 -968.781|-10034.738 -962.755|-10036.933 -956.639|-10038.883 -950.456|-10040.596 -944.185|-10042.064 -937.869|-10043.294 -931.487|-10044.280 -925.071|-10045.014 -918.621|-10045.503 -912.150|-10045.741 -905.656|-10053.165 -907.102|-10054.276 -900.997|-10063.581 -902.709|-10063.350 -903.955|-10068.956 -904.989|-10068.768 -906.023|-10070.879 -906.412|-10070.145 -910.404|-10078.030 -911.938|-10064.259 -983.214
206 15 ASPENMONT HT SW,-10038.051 -1027.014|-10009.335 -1007.155|-10011.299 -1004.931|-10013.123 -1002.585|-10016.856 -997.269|-10020.387 -991.821|-10023.700 -986.228|-10026.797 -980.524|-10029.670 -974.708|-10032.319 -968.781|-10034.738 -962.755|-10036.933 -956.639|-10038.883 -950.456|-10040.596 -944.185|-10042.064 -937.869|-10043.294 -931.487|-10044.280 -925.071|-10045.014 -918.621|-10045.503 -912.150|-10045.741 -905.656|-10053.165 -907.102|-10054.276 -900.997|-10063.581 -902.709|-10063.350 -903.955|-10068.956 -904.989|-10068.768 -906.023|-10070.879 -906.412|-10070.145 -910.404|-10078.030 -911.938|-10064.259 -983.214
307 15 ASPENMONT HT SW,-10038.051 -1027.014|-10009.335 -1007.155|-10011.299 -1004.931|-10013.123 -1002.585|-10016.856 -997.269|-10020.387 -991.821|-10023.700 -986.228|-10026.797 -980.524|-10029.670 -974.708|-10032.319 -968.781|-10034.738 -962.755|-10036.933 -956.639|-10038.883 -950.456|-10040.596 -944.185|-10042.064 -937.869|-10043.294 -931.487|-10044.280 -925.071|-10045.014 -918.621|-10045.503 -912.150|-10045.741 -905.656|-10053.165 -907.102|-10054.276 -900.997|-10063.581 -902.709|-10063.350 -903.955|-10068.956 -904.989|-10068.768 -906.023|-10070.879 -906.412|-10070.145 -910.404|-10078.030 -911.938|-10064.259 -983.214
308 15 ASPENMONT HT SW,-10038.051 -1027.014|-10009.335 -1007.155|-10011.299 -1004.931|-10013.123 -1002.585|-10016.856 -997.269|-10020.387 -991.821|-10023.700 -986.228|-10026.797 -980.524|-10029.670 -974.708|-10032.319 -968.781|-10034.738 -962.755|-10036.933 -956.639|-10038.883 -950.456|-10040.596 -944.185|-10042.064 -937.869|-10043.294 -931.487|-10044.280 -925.071|-10045.014 -918.621|-10045.503 -912.150|-10045.741 -905.656|-10053.165 -907.102|-10054.276 -900.997|-10063.581 -902.709|-10063.350 -903.955|-10068.956 -904.989|-10068.768 -906.023|-10070.879 -906.412|-10070.145 -910.404|-10078.030 -911.938|-10064.259 -983.214
309 15 ASPENMONT HT SW,-10038.051 -1027.014|-10009.335 -1007.155|-10011.299 -1004.931|-10013.123 -1002.585|-10016.856 -997.269|-10020.387 -991.821|-10023.700 -986.228|-10026.797 -980.524|-10029.670 -974.708|-10032.319 -968.781|-10034.738 -962.755|-10036.933 -956.639|-10038.883 -950.456|-10040.596 -944.185|-10042.064 -937.869|-10043.294 -931.487|-10044.280 -925.071|-10045.014 -918.621|-10045.503 -912.150|-10045.741 -905.656|-10053.165 -907.102|-10054.276 -900.997|-10063.581 -902.709|-10063.350 -903.955|-10068.956 -904.989|-10068.768 -906.023|-10070.879 -906.412|-10070.145 -910.404|-10078.030 -911.938|-10064.259 -983.214
310 15 ASPENMONT HT SW,-10038.051 -1027.014|-10009.335 -1007.155|-10011.299 -1004.931|-10013.123 -1002.585|-10016.856 -997.269|-10020.387 -991.821|-10023.700 -986.228|-10026.797 -980.524|-10029.670 -974.708|-10032.319 -968.781|-10034.738 -962.755|-10036.933 -956.639|-10038.883 -950.456|-10040.596 -944.185|-10042.064 -937.869|-10043.294 -931.487|-10044.280 -925.071|-10045.014 -918.621|-10045.503 -912.150|-10045.741 -905.656|-10053.165 -907.102|-10054.276 -900.997|-10063.581 -902.709|-10063.350 -903.955|-10068.956 -904.989|-10068.768 -906.023|-10070.879 -906.412|-10070.145 -910.404|-10078.030 -911.938|-10064.259 -983.214
311 15 ASPENMONT HT SW,-10038.051 -1027.014|-10009.335 -1007.155|-10011.299 -1004.931|-10013.123 -1002.585|-10016.856 -997.269|-10020.387 -991.821|-10023.700 -986.228|-10026.797 -980.524|-10029.670 -974.708|-10032.319 -968.781|-10034.738 -962.755|-10036.933 -956.639|-10038.883 -950.456|-10040.596 -944.185|-10042.064 -937.869|-10043.294 -931.487|-10044.280 -925.071|-10045.014 -918.621|-10045.503 -912.150|-10045.741 -905.656|-10053.165 -907.102|-10054.276 -900.997|-10063.581 -902.709|-10063.350 -903.955|-10068.956 -904.989|-10068.768 -906.023|-10070.879 -906.412|-10070.145 -910.404|-10078.030 -911.938|-10064.259 -983.214
312 15 ASPENMONT HT SW,-10038.051 -1027.014|-10009.335 -1007.155|-10011.299 -1004.931|-10013.123 -1002.585|-10016.856 -997.269|-10020.387 -991.821|-10023.700 -986.228|-10026.797 -980.524|-10029.670 -974.708|-10032.319 -968.781|-10034.738 -962.755|-10036.933 -956.639|-10038.883 -950.456|-10040.596 -944.185|-10042.064 -937.869|-10043.294 -931.487|-10044.280 -925.071|-10045.014 -918.621|-10045.503 -912.150|-10045.741 -905.656|-10053.165 -907.102|-10054.276 -900.997|-10063.581 -902.709|-10063.350 -903.955|-10068.956 -904.989|-10068.768 -906.023|-10070.879 -906.412|-10070.145 -910.404|-10078.030 -911.938|-10064.259 -983.214
313 15 ASPENMONT HT SW,-10038.051 -1027.014|-10009.335 -1007.155|-10011.299 -1004.931|-10013.123 -1002.585|-10016.856 -997.269|-10020.387 -991.821|-10023.700 -986.228|-10026.797 -980.524|-10029.670 -974.708|-10032.319 -968.781|-10034.738 -962.755|-10036.933 -956.639|-10038.883 -950.456|-10040.596 -944.185|-10042.064 -937.869|-10043.294 -931.487|-10044.280 -925.071|-10045.014 -918.621|-10045.503 -912.150|-10045.741 -905.656|-10053.165 -907.102|-10054.276 -900.997|-10063.581 -902.709|-10063.350 -903.955|-10068.956 -904.989|-10068.768 -906.023|-10070.879 -906.412|-10070.145 -910.404|-10078.030 -911.938|-10064.259 -983.214
314 15 ASPENMONT HT SW,-10038.051 -1027.014|-10009.335 -1007.155|-10011.299 -1004.931|-10013.123 -1002.585|-10016.856 -997.269|-10020.387 -991.821|-10023.700 -986.228|-10026.797 -980.524|-10029.670 -974.708|-10032.319 -968.781|-10034.738 -962.755|-10036.933 -956.639|-10038.883 -950.456|-10040.596 -944.185|-10042.064 -937.869|-10043.294 -931.487|-10044.280 -925.071|-10045.014 -918.621|-10045.503 -912.150|-10045.741 -905.656|-10053.165 -907.102|-10054.276 -900.997|-10063.581 -902.709|-10063.350 -903.955|-10068.956 -904.989|-10068.768 -906.023|-10070.879 -906.412|-10070.145 -910.404|-10078.030 -911.938|-10064.259 -983.214
315 15 ASPENMONT HT SW,-10038.051 -1027.014|-10009.335 -1007.155|-10011.299 -1004.931|-10013.123 -1002.585|-10016.856 -997.269|-10020.387 -991.821|-10023.700 -986.228|-10026.797 -980.524|-10029.670 -974.708|-10032.319 -968.781|-10034.738 -962.755|-10036.933 -956.639|-10038.883 -950.456|-10040.596 -944.185|-10042.064 -937.869|-10043.294 -931.487|-10044.280 -925.071|-10045.014 -918.621|-10045.503 -912.150|-10045.741 -905.656|-10053.165 -907.102|-10054.276 -900.997|-10063.581 -902.709|-10063.350 -903.955|-10068.956 -904.989|-10068.768 -906.023|-10070.879 -906.412|-10070.145 -910.404|-10078.030 -911.938|-10064.259 -983.214
316 15 ASPENMONT HT SW,-10038.051 -1027.014|-10009.335 -1007.155|-10011.299 -1004.931|-10013.123 -1002.585|-10016.856 -997.269|-10020.387 -991.821|-10023.700 -986.228|-10026.797 -980.524|-10029.670 -974.708|-10032.319 -968.781|-10034.738 -962.755|-10036.933 -956.639|-10038.883 -950.456|-10040.596 -944.185|-10042.064 -937.869|-10043.294 -931.487|-10044.280 -925.071|-10045.014 -918.621|-10045.503 -912.150|-10045.741 -905.656|-10053.165 -907.102|-10054.276 -900.997|-10063.581 -902.709|-10063.350 -903.955|-10068.956 -904.989|-10068.768 -906.023|-10070.879 -906.412|-10070.145 -910.404|-10078.030 -911.938|-10064.259 -983.214
317 15 ASPENMONT HT SW,-10038.051 -1027.014|-10009.335 -1007.155|-10011.299 -1004.931|-10013.123 -1002.585|-10016.856 -997.269|-10020.387 -991.821|-10023.700 -986.228|-10026.797 -980.524|-10029.670 -974.708|-10032.319 -968.781|-10034.738 -962.755|-10036.933 -956.639|-10038.883 -950.456|-10040.596 -944.185|-10042.064 -937.869|-10043.294 -931.487|-10044.280 -925.071|-10045.014 -918.621|-10045.503 -912.150|-10045.741 -905.656|-10053.165 -907.102|-10054.276 -900.997|-10063.581 -902.709|-10063.350 -903.955|-10068.956 -904.989|-10068.768 -906.023|-10070.879 -906.412|-10070.145 -910.404|-10078.030 -911.938|-10064.259 -983.214
318 15 ASPENMONT HT SW,-10038.051 -1027.014|-10009.335 -1007.155|-10011.299 -1004.931|-10013.123 -1002.585|-10016.856 -997.269|-10020.387 -991.821|-10023.700 -986.228|-10026.797 -980.524|-10029.670 -974.708|-10032.319 -968.781|-10034.738 -962.755|-10036.933 -956.639|-10038.883 -950.456|-10040.596 -944.185|-10042.064 -937.869|-10043.294 -931.487|-10044.280 -925.071|-10045.014 -918.621|-10045.503 -912.150|-10045.741 -905.656|-10053.165 -907.102|-10054.276 -900.997|-10063.581 -902.709|-10063.350 -903.955|-10068.956 -904.989|-10068.768 -906.023|-10070.879 -906.412|-10070.145 -910.404|-10078.030 -911.938|-10064.259 -983.214
319 15 ASPENMONT HT SW,-10038.051 -1027.014|-10009.335 -1007.155|-10011.299 -1004.931|-10013.123 -1002.585|-10016.856 -997.269|-10020.387 -991.821|-10023.700 -986.228|-10026.797 -980.524|-10029.670 -974.708|-10032.319 -968.781|-10034.738 -962.755|-10036.933 -956.639|-10038.883 -950.456|-10040.596 -944.185|-10042.064 -937.869|-10043.294 -931.487|-10044.280 -925.071|-10045.014 -918.621|-10045.503 -912.150|-10045.741 -905.656|-10053.165 -907.102|-10054.276 -900.997|-10063.581 -902.709|-10063.350 -903.955|-10068.956 -904.989|-10068.768 -906.023|-10070.879 -906.412|-10070.145 -910.404|-10078.030 -911.938|-10064.259 -983.214
320 15 ASPENMONT HT SW,-10038.051 -1027.014|-10009.335 -1007.155|-10011.299 -1004.931|-10013.123 -1002.585|-10016.856 -997.269|-10020.387 -991.821|-10023.700 -986.228|-10026.797 -980.524|-10029.670 -974.708|-10032.319 -968.781|-10034.738 -962.755|-10036.933 -956.639|-10038.883 -950.456|-10040.596 -944.185|-10042.064 -937.869|-10043.294 -931.487|-10044.280 -925.071|-10045.014 -918.621|-10045.503 -912.150|-10045.741 -905.656|-10053.165 -907.102|-10054.276 -900.997|-10063.581 -902.709|-10063.350 -903.955|-10068.956 -904.989|-10068.768 -906.023|-10070.879 -906.412|-10070.145 -910.404|-10078.030 -911.938|-10064.259 -983.214
356V 15 ASPENMONT HT SW,-10038.051 -1027.014|-10009.335 -1007.155|-10011.299 -1004.931|-10013.123 -1002.585|-10016.856 -997.269|-10020.387 -991.821|-10023.700 -986.228|-10026.797 -980.524|-10029.670 -974.708|-10032.319 -968.781|-10034.738 -962.755|-10036.933 -956.639|-10038.883 -950.456|-10040.596 -944.185|-10042.064 -937.869|-10043.294 -931.487|-10044.280 -925.071|-10045.014 -918.621|-10045.503 -912.150|-10045.741 -905.656|-10053.165 -907.102|-10054.276 -900.997|-10063.581 -902.709|-10063.350 -903.955|-10068.956 -904.989|-10068.768 -906.023|-10070.879 -906.412|-10070.145 -910.404|-10078.030 -911.938|-10064.259 -983.214
357V 15 ASPENMONT HT SW,-10038.051 -1027.014|-10009.335 -1007.155|-10011.299 -1004.931|-10013.123 -1002.585|-10016.856 -997.269|-10020.387 -991.821|-10023.700 -986.228|-10026.797 -980.524|-10029.670 -974.708|-10032.319 -968.781|-10034.738 -962.755|-10036.933 -956.639|-10038.883 -950.456|-10040.596 -944.185|-10042.064 -937.869|-10043.294 -931.487|-10044.280 -925.071|-10045.014 -918.621|-10045.503 -912.150|-10045.741 -905.656|-10053.165 -907.102|-10054.276 -900.997|-10063.581 -902.709|-10063.350 -903.955|-10068.956 -904.989|-10068.768 -906.023|-10070.879 -906.412|-10070.145 -910.404|-10078.030 -911.938|-10064.259 -983.214
358V 15 ASPENMONT HT SW,-10038.051 -1027.014|-10009.335 -1007.155|-10011.299 -1004.931|-10013.123 -1002.585|-10016.856 -997.269|-10020.387 -991.821|-10023.700 -986.228|-10026.797 -980.524|-10029.670 -974.708|-10032.319 -968.781|-10034.738 -962.755|-10036.933 -956.639|-10038.883 -950.456|-10040.596 -944.185|-10042.064 -937.869|-10043.294 -931.487|-10044.280 -925.071|-10045.014 -918.621|-10045.503 -912.150|-10045.741 -905.656|-10053.165 -907.102|-10054.276 -900.997|-10063.581 -902.709|-10063.350 -903.955|-10068.956 -904.989|-10068.768 -906.023|-10070.879 -906.412|-10070.145 -910.404|-10078.030 -911.938|-10064.259 -983.214
359V 15 ASPENMONT HT SW,-10038.051 -1027.014|-10009.335 -1007.155|-10011.299 -1004.931|-10013.123 -1002.585|-10016.856 -997.269|-10020.387 -991.821|-10023.700 -986.228|-10026.797 -980.524|-10029.670 -974.708|-10032.319 -968.781|-10034.738 -962.755|-10036.933 -956.639|-10038.883 -950.456|-10040.596 -944.185|-10042.064 -937.869|-10043.294 -931.487|-10044.280 -925.071|-10045.014 -918.621|-10045.503 -912.150|-10045.741 -905.656|-10053.165 -907.102|-10054.276 -900.997|-10063.581 -902.709|-10063.350 -903.955|-10068.956 -904.989|-10068.768 -906.023|-10070.879 -906.412|-10070.145 -910.404|-10078.030 -911.938|-10064.259 -983.214
360V 15 ASPENMONT HT SW,-10038.051 -1027.014|-10009.335 -1007.155|-10011.299 -1004.931|-10013.123 -1002.585|-10016.856 -997.269|-10020.387 -991.821|-10023.700 -986.228|-10026.797 -980.524|-10029.670 -974.708|-10032.319 -968.781|-10034.738 -962.755|-10036.933 -956.639|-10038.883 -950.456|-10040.596 -944.185|-10042.064 -937.869|-10043.294 -931.487|-10044.280 -925.071|-10045.014 -918.621|-10045.503 -912.150|-10045.741 -905.656|-10053.165 -907.102|-10054.276 -900.997|-10063.581 -902.709|-10063.350 -903.955|-10068.956 -904.989|-10068.768 -906.023|-10070.879 -906.412|-10070.145 -910.404|-10078.030 -911.938|-10064.259 -983.214
361V 15 ASPENMONT HT SW,-10038.051 -1027.014|-10009.335 -1007.155|-10011.299 -1004.931|-10013.123 -1002.585|-10016.856 -997.269|-10020.387 -991.821|-10023.700 -986.228|-10026.797 -980.524|-10029.670 -974.708|-10032.319 -968.781|-10034.738 -962.755|-10036.933 -956.639|-10038.883 -950.456|-10040.596 -944.185|-10042.064 -937.869|-10043.294 -931.487|-10044.280 -925.071|-10045.014 -918.621|-10045.503 -912.150|-10045.741 -905.656|-10053.165 -907.102|-10054.276 -900.997|-10063.581 -902.709|-10063.350 -903.955|-10068.956 -904.989|-10068.768 -906.023|-10070.879 -906.412|-10070.145 -910.404|-10078.030 -911.938|-10064.259 -983.214
362V 15 ASPENMONT HT SW,-10038.051 -1027.014|-10009.335 -1007.155|-10011.299 -1004.931|-10013.123 -1002.585|-10016.856 -997.269|-10020.387 -991.821|-10023.700 -986.228|-10026.797 -980.524|-10029.670 -974.708|-10032.319 -968.781|-10034.738 -962.755|-10036.933 -956.639|-10038.883 -950.456|-10040.596 -944.185|-10042.064 -937.869|-10043.294 -931.487|-10044.280 -925.071|-10045.014 -918.621|-10045.503 -912.150|-10045.741 -905.656|-10053.165 -907.102|-10054.276 -900.997|-10063.581 -902.709|-10063.350 -903.955|-10068.956 -904.989|-10068.768 -906.023|-10070.879 -906.412|-10070.145 -910.404|-10078.030 -911.938|-10064.259 -983.214
