ADDRESS,POINTS
15 ASPEN SUMMIT DR SW,-9263.905 -1101.982|-9262.276 -1101.893|-9260.662 -1101.626|-9259.089 -1101.181|-9257.579 -1100.570|-9256.139 -1099.802|-9254.796 -1098.879|-9253.559 -1097.812|-9252.448 -1096.611|-9250.959 -1094.476|-9249.861 -1092.108|-9249.183 -1089.595|-9248.959 -1086.993|-9248.959 -1083.501|-9248.980 -987.829|-9254.943 -981.869|-9320.542 -982.180|-9340.591 -988.607|-9340.346 -1079.187|-9340.283 -1102.004
