ADDRESS,POINTS
11161 BONAVENTURE DR SE,766.668 -10671.773|660.342 -10671.773|631.052 -10746.351|629.221 -10750.977|773.686 -10750.944|772.882 -10737.578|771.924 -10724.224|770.813 -10710.880|769.541 -10697.548|768.178 -10684.649
