ADDRESS,POINTS
620 MCKENZIE TOWNE DR SE,8262.563 -15028.713|8240.788 -15050.796|8217.377 -15074.536|8185.248 -15107.116|8187.325 -15109.262|8209.981 -15132.713|8211.868 -15134.426|8213.812 -15135.638|8215.923 -15136.527|8218.139 -15137.083|8220.418 -15137.294|8222.696 -15137.161|8224.933 -15136.672|8227.065 -15135.838|8229.051 -15134.693|8246.499 -15122.828|8250.840 -15118.503|8309.840 -15058.780|8314.558 -15054.032|8309.826 -15049.940|8274.566 -15019.372|8273.056 -15018.071|8270.931 -15020.228
