ADDRESS,POINTS
30 SPRINGBOROUGH BV SW,-8328.544 -1462.665|-8330.949 -1460.230|-8331.005 -1460.174|-8334.458 -1456.682|-8334.514 -1456.627|-8400.099 -1390.221|-8404.363 -1394.469|-8405.943 -1396.037|-8465.509 -1455.270|-8432.856 -1488.317|-8437.526 -1492.954|-8448.033 -1503.395|-8458.406 -1513.703|-8450.703 -1521.498|-8446.495 -1525.757|-8419.504 -1553.077
