ADDRESS,POINTS
12400 CRESTMONT BV SW,-13249.686 4408.661|-13242.668 4414.109|-13235.447 4419.291|-13228.044 4424.206|-13220.459 4428.854|-13212.714 4433.213|-13204.815 4437.282|-13196.768 4441.063|-13188.590 4444.544|-13180.285 4447.724|-13171.868 4450.604|-13163.354 4453.161|-13154.756 4455.418|-13146.074 4457.342|-13137.335 4458.954|-13128.534 4460.244|-13119.698 4461.212|-13119.859 4463.035|-13138.083 4463.080|-13348.993 4463.536|-13349.049 4438.239|-13349.105 4413.298|-13375.837 4401.767|-13371.405 4387.423|-13370.943 4385.366|-13370.803 4383.253|-13370.999 4381.151|-13371.516 4379.105|-13372.215 4376.370|-13372.467 4373.568|-13372.285 4370.755|-13371.670 4367.997|-13367.056 4353.075|-13366.008 4349.928|-13364.841 4346.814|-13363.547 4343.756|-13362.135 4340.765|-13360.597 4337.819|-13358.948 4334.939|-13357.179 4332.125|-13355.305 4329.390|-13349.091 4328.634
