ADDRESS,POINTS
1215 LAKE SYLVAN DR SE,2739.129 -11797.277|2748.153 -11796.154|2740.065 -11730.882|2648.294 -11742.335|2644.373 -11747.406|2651.328 -11803.637|2656.403 -11807.607
