ADDRESS,POINTS
10620 WEST VALLEY RD SW,-11838.721 4445.578|-11792.647 4448.280|-11714.731 4452.839|-11714.696 4460.278|-11714.682 4463.769|-11714.752 4474.177|-11792.766 4474.410|-11931.877 4474.822|-11920.874 4474.410|-11909.926 4473.276|-11899.070 4471.408|-11888.368 4468.817|-11877.868 4465.526|-11867.599 4461.534|-11857.631 4456.864|-11847.984 4451.538
