ADDRESS,POINTS
1305 76 CORNERSTONE PS NE,8770.254 12993.476|8774.874 12993.476|8774.881 12997.579|8797.901 12997.557|8797.922 13025.011|8755.014 13025.033|8752.407 13024.800|8749.883 13024.122|8747.513 13023.021|8745.374 13021.520|8743.529 13019.674|8742.026 13017.539|8740.928 13015.170|8740.250 13012.646|8735.735 12987.060|8735.742 12910.992|8743.221 12910.981|8746.220 12910.981|8781.606 12910.970|8783.724 12912.693|8785.989 12914.217|8788.380 12915.529|8790.889 12916.618|8793.483 12917.475|8796.146 12918.097|8798.852 12918.464|8801.585 12918.598|8811.889 12918.587|8811.882 12950.188|8770.219 12950.210
1303 76 CORNERSTONE PS NE,8770.254 12993.476|8774.874 12993.476|8774.881 12997.579|8797.901 12997.557|8797.922 13025.011|8755.014 13025.033|8752.407 13024.800|8749.883 13024.122|8747.513 13023.021|8745.374 13021.520|8743.529 13019.674|8742.026 13017.539|8740.928 13015.170|8740.250 13012.646|8735.735 12987.060|8735.742 12910.992|8743.221 12910.981|8746.220 12910.981|8781.606 12910.970|8783.724 12912.693|8785.989 12914.217|8788.380 12915.529|8790.889 12916.618|8793.483 12917.475|8796.146 12918.097|8798.852 12918.464|8801.585 12918.598|8811.889 12918.587|8811.882 12950.188|8770.219 12950.210
1301 76 CORNERSTONE PS NE,8770.254 12993.476|8774.874 12993.476|8774.881 12997.579|8797.901 12997.557|8797.922 13025.011|8755.014 13025.033|8752.407 13024.800|8749.883 13024.122|8747.513 13023.021|8745.374 13021.520|8743.529 13019.674|8742.026 13017.539|8740.928 13015.170|8740.250 13012.646|8735.735 12987.060|8735.742 12910.992|8743.221 12910.981|8746.220 12910.981|8781.606 12910.970|8783.724 12912.693|8785.989 12914.217|8788.380 12915.529|8790.889 12916.618|8793.483 12917.475|8796.146 12918.097|8798.852 12918.464|8801.585 12918.598|8811.889 12918.587|8811.882 12950.188|8770.219 12950.210
1302 76 CORNERSTONE PS NE,8770.254 12993.476|8774.874 12993.476|8774.881 12997.579|8797.901 12997.557|8797.922 13025.011|8755.014 13025.033|8752.407 13024.800|8749.883 13024.122|8747.513 13023.021|8745.374 13021.520|8743.529 13019.674|8742.026 13017.539|8740.928 13015.170|8740.250 13012.646|8735.735 12987.060|8735.742 12910.992|8743.221 12910.981|8746.220 12910.981|8781.606 12910.970|8783.724 12912.693|8785.989 12914.217|8788.380 12915.529|8790.889 12916.618|8793.483 12917.475|8796.146 12918.097|8798.852 12918.464|8801.585 12918.598|8811.889 12918.587|8811.882 12950.188|8770.219 12950.210
1304 76 CORNERSTONE PS NE,8770.254 12993.476|8774.874 12993.476|8774.881 12997.579|8797.901 12997.557|8797.922 13025.011|8755.014 13025.033|8752.407 13024.800|8749.883 13024.122|8747.513 13023.021|8745.374 13021.520|8743.529 13019.674|8742.026 13017.539|8740.928 13015.170|8740.250 13012.646|8735.735 12987.060|8735.742 12910.992|8743.221 12910.981|8746.220 12910.981|8781.606 12910.970|8783.724 12912.693|8785.989 12914.217|8788.380 12915.529|8790.889 12916.618|8793.483 12917.475|8796.146 12918.097|8798.852 12918.464|8801.585 12918.598|8811.889 12918.587|8811.882 12950.188|8770.219 12950.210
1306 76 CORNERSTONE PS NE,8770.254 12993.476|8774.874 12993.476|8774.881 12997.579|8797.901 12997.557|8797.922 13025.011|8755.014 13025.033|8752.407 13024.800|8749.883 13024.122|8747.513 13023.021|8745.374 13021.520|8743.529 13019.674|8742.026 13017.539|8740.928 13015.170|8740.250 13012.646|8735.735 12987.060|8735.742 12910.992|8743.221 12910.981|8746.220 12910.981|8781.606 12910.970|8783.724 12912.693|8785.989 12914.217|8788.380 12915.529|8790.889 12916.618|8793.483 12917.475|8796.146 12918.097|8798.852 12918.464|8801.585 12918.598|8811.889 12918.587|8811.882 12950.188|8770.219 12950.210
1308 76 CORNERSTONE PS NE,8770.254 12993.476|8774.874 12993.476|8774.881 12997.579|8797.901 12997.557|8797.922 13025.011|8755.014 13025.033|8752.407 13024.800|8749.883 13024.122|8747.513 13023.021|8745.374 13021.520|8743.529 13019.674|8742.026 13017.539|8740.928 13015.170|8740.250 13012.646|8735.735 12987.060|8735.742 12910.992|8743.221 12910.981|8746.220 12910.981|8781.606 12910.970|8783.724 12912.693|8785.989 12914.217|8788.380 12915.529|8790.889 12916.618|8793.483 12917.475|8796.146 12918.097|8798.852 12918.464|8801.585 12918.598|8811.889 12918.587|8811.882 12950.188|8770.219 12950.210
1310 76 CORNERSTONE PS NE,8770.254 12993.476|8774.874 12993.476|8774.881 12997.579|8797.901 12997.557|8797.922 13025.011|8755.014 13025.033|8752.407 13024.800|8749.883 13024.122|8747.513 13023.021|8745.374 13021.520|8743.529 13019.674|8742.026 13017.539|8740.928 13015.170|8740.250 13012.646|8735.735 12987.060|8735.742 12910.992|8743.221 12910.981|8746.220 12910.981|8781.606 12910.970|8783.724 12912.693|8785.989 12914.217|8788.380 12915.529|8790.889 12916.618|8793.483 12917.475|8796.146 12918.097|8798.852 12918.464|8801.585 12918.598|8811.889 12918.587|8811.882 12950.188|8770.219 12950.210
1312 76 CORNERSTONE PS NE,8770.254 12993.476|8774.874 12993.476|8774.881 12997.579|8797.901 12997.557|8797.922 13025.011|8755.014 13025.033|8752.407 13024.800|8749.883 13024.122|8747.513 13023.021|8745.374 13021.520|8743.529 13019.674|8742.026 13017.539|8740.928 13015.170|8740.250 13012.646|8735.735 12987.060|8735.742 12910.992|8743.221 12910.981|8746.220 12910.981|8781.606 12910.970|8783.724 12912.693|8785.989 12914.217|8788.380 12915.529|8790.889 12916.618|8793.483 12917.475|8796.146 12918.097|8798.852 12918.464|8801.585 12918.598|8811.889 12918.587|8811.882 12950.188|8770.219 12950.210
1320 76 CORNERSTONE PS NE,8770.254 12993.476|8774.874 12993.476|8774.881 12997.579|8797.901 12997.557|8797.922 13025.011|8755.014 13025.033|8752.407 13024.800|8749.883 13024.122|8747.513 13023.021|8745.374 13021.520|8743.529 13019.674|8742.026 13017.539|8740.928 13015.170|8740.250 13012.646|8735.735 12987.060|8735.742 12910.992|8743.221 12910.981|8746.220 12910.981|8781.606 12910.970|8783.724 12912.693|8785.989 12914.217|8788.380 12915.529|8790.889 12916.618|8793.483 12917.475|8796.146 12918.097|8798.852 12918.464|8801.585 12918.598|8811.889 12918.587|8811.882 12950.188|8770.219 12950.210
1322 76 CORNERSTONE PS NE,8770.254 12993.476|8774.874 12993.476|8774.881 12997.579|8797.901 12997.557|8797.922 13025.011|8755.014 13025.033|8752.407 13024.800|8749.883 13024.122|8747.513 13023.021|8745.374 13021.520|8743.529 13019.674|8742.026 13017.539|8740.928 13015.170|8740.250 13012.646|8735.735 12987.060|8735.742 12910.992|8743.221 12910.981|8746.220 12910.981|8781.606 12910.970|8783.724 12912.693|8785.989 12914.217|8788.380 12915.529|8790.889 12916.618|8793.483 12917.475|8796.146 12918.097|8798.852 12918.464|8801.585 12918.598|8811.889 12918.587|8811.882 12950.188|8770.219 12950.210
1324 76 CORNERSTONE PS NE,8770.254 12993.476|8774.874 12993.476|8774.881 12997.579|8797.901 12997.557|8797.922 13025.011|8755.014 13025.033|8752.407 13024.800|8749.883 13024.122|8747.513 13023.021|8745.374 13021.520|8743.529 13019.674|8742.026 13017.539|8740.928 13015.170|8740.250 13012.646|8735.735 12987.060|8735.742 12910.992|8743.221 12910.981|8746.220 12910.981|8781.606 12910.970|8783.724 12912.693|8785.989 12914.217|8788.380 12915.529|8790.889 12916.618|8793.483 12917.475|8796.146 12918.097|8798.852 12918.464|8801.585 12918.598|8811.889 12918.587|8811.882 12950.188|8770.219 12950.210
1326 76 CORNERSTONE PS NE,8770.254 12993.476|8774.874 12993.476|8774.881 12997.579|8797.901 12997.557|8797.922 13025.011|8755.014 13025.033|8752.407 13024.800|8749.883 13024.122|8747.513 13023.021|8745.374 13021.520|8743.529 13019.674|8742.026 13017.539|8740.928 13015.170|8740.250 13012.646|8735.735 12987.060|8735.742 12910.992|8743.221 12910.981|8746.220 12910.981|8781.606 12910.970|8783.724 12912.693|8785.989 12914.217|8788.380 12915.529|8790.889 12916.618|8793.483 12917.475|8796.146 12918.097|8798.852 12918.464|8801.585 12918.598|8811.889 12918.587|8811.882 12950.188|8770.219 12950.210
1328 76 CORNERSTONE PS NE,8770.254 12993.476|8774.874 12993.476|8774.881 12997.579|8797.901 12997.557|8797.922 13025.011|8755.014 13025.033|8752.407 13024.800|8749.883 13024.122|8747.513 13023.021|8745.374 13021.520|8743.529 13019.674|8742.026 13017.539|8740.928 13015.170|8740.250 13012.646|8735.735 12987.060|8735.742 12910.992|8743.221 12910.981|8746.220 12910.981|8781.606 12910.970|8783.724 12912.693|8785.989 12914.217|8788.380 12915.529|8790.889 12916.618|8793.483 12917.475|8796.146 12918.097|8798.852 12918.464|8801.585 12918.598|8811.889 12918.587|8811.882 12950.188|8770.219 12950.210
1330 76 CORNERSTONE PS NE,8770.254 12993.476|8774.874 12993.476|8774.881 12997.579|8797.901 12997.557|8797.922 13025.011|8755.014 13025.033|8752.407 13024.800|8749.883 13024.122|8747.513 13023.021|8745.374 13021.520|8743.529 13019.674|8742.026 13017.539|8740.928 13015.170|8740.250 13012.646|8735.735 12987.060|8735.742 12910.992|8743.221 12910.981|8746.220 12910.981|8781.606 12910.970|8783.724 12912.693|8785.989 12914.217|8788.380 12915.529|8790.889 12916.618|8793.483 12917.475|8796.146 12918.097|8798.852 12918.464|8801.585 12918.598|8811.889 12918.587|8811.882 12950.188|8770.219 12950.210
1332 76 CORNERSTONE PS NE,8770.254 12993.476|8774.874 12993.476|8774.881 12997.579|8797.901 12997.557|8797.922 13025.011|8755.014 13025.033|8752.407 13024.800|8749.883 13024.122|8747.513 13023.021|8745.374 13021.520|8743.529 13019.674|8742.026 13017.539|8740.928 13015.170|8740.250 13012.646|8735.735 12987.060|8735.742 12910.992|8743.221 12910.981|8746.220 12910.981|8781.606 12910.970|8783.724 12912.693|8785.989 12914.217|8788.380 12915.529|8790.889 12916.618|8793.483 12917.475|8796.146 12918.097|8798.852 12918.464|8801.585 12918.598|8811.889 12918.587|8811.882 12950.188|8770.219 12950.210
1334 76 CORNERSTONE PS NE,8770.254 12993.476|8774.874 12993.476|8774.881 12997.579|8797.901 12997.557|8797.922 13025.011|8755.014 13025.033|8752.407 13024.800|8749.883 13024.122|8747.513 13023.021|8745.374 13021.520|8743.529 13019.674|8742.026 13017.539|8740.928 13015.170|8740.250 13012.646|8735.735 12987.060|8735.742 12910.992|8743.221 12910.981|8746.220 12910.981|8781.606 12910.970|8783.724 12912.693|8785.989 12914.217|8788.380 12915.529|8790.889 12916.618|8793.483 12917.475|8796.146 12918.097|8798.852 12918.464|8801.585 12918.598|8811.889 12918.587|8811.882 12950.188|8770.219 12950.210
1435 76 CORNERSTONE PS NE,8770.254 12993.476|8774.874 12993.476|8774.881 12997.579|8797.901 12997.557|8797.922 13025.011|8755.014 13025.033|8752.407 13024.800|8749.883 13024.122|8747.513 13023.021|8745.374 13021.520|8743.529 13019.674|8742.026 13017.539|8740.928 13015.170|8740.250 13012.646|8735.735 12987.060|8735.742 12910.992|8743.221 12910.981|8746.220 12910.981|8781.606 12910.970|8783.724 12912.693|8785.989 12914.217|8788.380 12915.529|8790.889 12916.618|8793.483 12917.475|8796.146 12918.097|8798.852 12918.464|8801.585 12918.598|8811.889 12918.587|8811.882 12950.188|8770.219 12950.210
1433 76 CORNERSTONE PS NE,8770.254 12993.476|8774.874 12993.476|8774.881 12997.579|8797.901 12997.557|8797.922 13025.011|8755.014 13025.033|8752.407 13024.800|8749.883 13024.122|8747.513 13023.021|8745.374 13021.520|8743.529 13019.674|8742.026 13017.539|8740.928 13015.170|8740.250 13012.646|8735.735 12987.060|8735.742 12910.992|8743.221 12910.981|8746.220 12910.981|8781.606 12910.970|8783.724 12912.693|8785.989 12914.217|8788.380 12915.529|8790.889 12916.618|8793.483 12917.475|8796.146 12918.097|8798.852 12918.464|8801.585 12918.598|8811.889 12918.587|8811.882 12950.188|8770.219 12950.210
1431 76 CORNERSTONE PS NE,8770.254 12993.476|8774.874 12993.476|8774.881 12997.579|8797.901 12997.557|8797.922 13025.011|8755.014 13025.033|8752.407 13024.800|8749.883 13024.122|8747.513 13023.021|8745.374 13021.520|8743.529 13019.674|8742.026 13017.539|8740.928 13015.170|8740.250 13012.646|8735.735 12987.060|8735.742 12910.992|8743.221 12910.981|8746.220 12910.981|8781.606 12910.970|8783.724 12912.693|8785.989 12914.217|8788.380 12915.529|8790.889 12916.618|8793.483 12917.475|8796.146 12918.097|8798.852 12918.464|8801.585 12918.598|8811.889 12918.587|8811.882 12950.188|8770.219 12950.210
1429 76 CORNERSTONE PS NE,8770.254 12993.476|8774.874 12993.476|8774.881 12997.579|8797.901 12997.557|8797.922 13025.011|8755.014 13025.033|8752.407 13024.800|8749.883 13024.122|8747.513 13023.021|8745.374 13021.520|8743.529 13019.674|8742.026 13017.539|8740.928 13015.170|8740.250 13012.646|8735.735 12987.060|8735.742 12910.992|8743.221 12910.981|8746.220 12910.981|8781.606 12910.970|8783.724 12912.693|8785.989 12914.217|8788.380 12915.529|8790.889 12916.618|8793.483 12917.475|8796.146 12918.097|8798.852 12918.464|8801.585 12918.598|8811.889 12918.587|8811.882 12950.188|8770.219 12950.210
1427 76 CORNERSTONE PS NE,8770.254 12993.476|8774.874 12993.476|8774.881 12997.579|8797.901 12997.557|8797.922 13025.011|8755.014 13025.033|8752.407 13024.800|8749.883 13024.122|8747.513 13023.021|8745.374 13021.520|8743.529 13019.674|8742.026 13017.539|8740.928 13015.170|8740.250 13012.646|8735.735 12987.060|8735.742 12910.992|8743.221 12910.981|8746.220 12910.981|8781.606 12910.970|8783.724 12912.693|8785.989 12914.217|8788.380 12915.529|8790.889 12916.618|8793.483 12917.475|8796.146 12918.097|8798.852 12918.464|8801.585 12918.598|8811.889 12918.587|8811.882 12950.188|8770.219 12950.210
1425 76 CORNERSTONE PS NE,8770.254 12993.476|8774.874 12993.476|8774.881 12997.579|8797.901 12997.557|8797.922 13025.011|8755.014 13025.033|8752.407 13024.800|8749.883 13024.122|8747.513 13023.021|8745.374 13021.520|8743.529 13019.674|8742.026 13017.539|8740.928 13015.170|8740.250 13012.646|8735.735 12987.060|8735.742 12910.992|8743.221 12910.981|8746.220 12910.981|8781.606 12910.970|8783.724 12912.693|8785.989 12914.217|8788.380 12915.529|8790.889 12916.618|8793.483 12917.475|8796.146 12918.097|8798.852 12918.464|8801.585 12918.598|8811.889 12918.587|8811.882 12950.188|8770.219 12950.210
1423 76 CORNERSTONE PS NE,8770.254 12993.476|8774.874 12993.476|8774.881 12997.579|8797.901 12997.557|8797.922 13025.011|8755.014 13025.033|8752.407 13024.800|8749.883 13024.122|8747.513 13023.021|8745.374 13021.520|8743.529 13019.674|8742.026 13017.539|8740.928 13015.170|8740.250 13012.646|8735.735 12987.060|8735.742 12910.992|8743.221 12910.981|8746.220 12910.981|8781.606 12910.970|8783.724 12912.693|8785.989 12914.217|8788.380 12915.529|8790.889 12916.618|8793.483 12917.475|8796.146 12918.097|8798.852 12918.464|8801.585 12918.598|8811.889 12918.587|8811.882 12950.188|8770.219 12950.210
1421 76 CORNERSTONE PS NE,8770.254 12993.476|8774.874 12993.476|8774.881 12997.579|8797.901 12997.557|8797.922 13025.011|8755.014 13025.033|8752.407 13024.800|8749.883 13024.122|8747.513 13023.021|8745.374 13021.520|8743.529 13019.674|8742.026 13017.539|8740.928 13015.170|8740.250 13012.646|8735.735 12987.060|8735.742 12910.992|8743.221 12910.981|8746.220 12910.981|8781.606 12910.970|8783.724 12912.693|8785.989 12914.217|8788.380 12915.529|8790.889 12916.618|8793.483 12917.475|8796.146 12918.097|8798.852 12918.464|8801.585 12918.598|8811.889 12918.587|8811.882 12950.188|8770.219 12950.210
1419 76 CORNERSTONE PS NE,8770.254 12993.476|8774.874 12993.476|8774.881 12997.579|8797.901 12997.557|8797.922 13025.011|8755.014 13025.033|8752.407 13024.800|8749.883 13024.122|8747.513 13023.021|8745.374 13021.520|8743.529 13019.674|8742.026 13017.539|8740.928 13015.170|8740.250 13012.646|8735.735 12987.060|8735.742 12910.992|8743.221 12910.981|8746.220 12910.981|8781.606 12910.970|8783.724 12912.693|8785.989 12914.217|8788.380 12915.529|8790.889 12916.618|8793.483 12917.475|8796.146 12918.097|8798.852 12918.464|8801.585 12918.598|8811.889 12918.587|8811.882 12950.188|8770.219 12950.210
1417 76 CORNERSTONE PS NE,8770.254 12993.476|8774.874 12993.476|8774.881 12997.579|8797.901 12997.557|8797.922 13025.011|8755.014 13025.033|8752.407 13024.800|8749.883 13024.122|8747.513 13023.021|8745.374 13021.520|8743.529 13019.674|8742.026 13017.539|8740.928 13015.170|8740.250 13012.646|8735.735 12987.060|8735.742 12910.992|8743.221 12910.981|8746.220 12910.981|8781.606 12910.970|8783.724 12912.693|8785.989 12914.217|8788.380 12915.529|8790.889 12916.618|8793.483 12917.475|8796.146 12918.097|8798.852 12918.464|8801.585 12918.598|8811.889 12918.587|8811.882 12950.188|8770.219 12950.210
1415 76 CORNERSTONE PS NE,8770.254 12993.476|8774.874 12993.476|8774.881 12997.579|8797.901 12997.557|8797.922 13025.011|8755.014 13025.033|8752.407 13024.800|8749.883 13024.122|8747.513 13023.021|8745.374 13021.520|8743.529 13019.674|8742.026 13017.539|8740.928 13015.170|8740.250 13012.646|8735.735 12987.060|8735.742 12910.992|8743.221 12910.981|8746.220 12910.981|8781.606 12910.970|8783.724 12912.693|8785.989 12914.217|8788.380 12915.529|8790.889 12916.618|8793.483 12917.475|8796.146 12918.097|8798.852 12918.464|8801.585 12918.598|8811.889 12918.587|8811.882 12950.188|8770.219 12950.210
1413 76 CORNERSTONE PS NE,8770.254 12993.476|8774.874 12993.476|8774.881 12997.579|8797.901 12997.557|8797.922 13025.011|8755.014 13025.033|8752.407 13024.800|8749.883 13024.122|8747.513 13023.021|8745.374 13021.520|8743.529 13019.674|8742.026 13017.539|8740.928 13015.170|8740.250 13012.646|8735.735 12987.060|8735.742 12910.992|8743.221 12910.981|8746.220 12910.981|8781.606 12910.970|8783.724 12912.693|8785.989 12914.217|8788.380 12915.529|8790.889 12916.618|8793.483 12917.475|8796.146 12918.097|8798.852 12918.464|8801.585 12918.598|8811.889 12918.587|8811.882 12950.188|8770.219 12950.210
1411 76 CORNERSTONE PS NE,8770.254 12993.476|8774.874 12993.476|8774.881 12997.579|8797.901 12997.557|8797.922 13025.011|8755.014 13025.033|8752.407 13024.800|8749.883 13024.122|8747.513 13023.021|8745.374 13021.520|8743.529 13019.674|8742.026 13017.539|8740.928 13015.170|8740.250 13012.646|8735.735 12987.060|8735.742 12910.992|8743.221 12910.981|8746.220 12910.981|8781.606 12910.970|8783.724 12912.693|8785.989 12914.217|8788.380 12915.529|8790.889 12916.618|8793.483 12917.475|8796.146 12918.097|8798.852 12918.464|8801.585 12918.598|8811.889 12918.587|8811.882 12950.188|8770.219 12950.210
1409 76 CORNERSTONE PS NE,8770.254 12993.476|8774.874 12993.476|8774.881 12997.579|8797.901 12997.557|8797.922 13025.011|8755.014 13025.033|8752.407 13024.800|8749.883 13024.122|8747.513 13023.021|8745.374 13021.520|8743.529 13019.674|8742.026 13017.539|8740.928 13015.170|8740.250 13012.646|8735.735 12987.060|8735.742 12910.992|8743.221 12910.981|8746.220 12910.981|8781.606 12910.970|8783.724 12912.693|8785.989 12914.217|8788.380 12915.529|8790.889 12916.618|8793.483 12917.475|8796.146 12918.097|8798.852 12918.464|8801.585 12918.598|8811.889 12918.587|8811.882 12950.188|8770.219 12950.210
1407 76 CORNERSTONE PS NE,8770.254 12993.476|8774.874 12993.476|8774.881 12997.579|8797.901 12997.557|8797.922 13025.011|8755.014 13025.033|8752.407 13024.800|8749.883 13024.122|8747.513 13023.021|8745.374 13021.520|8743.529 13019.674|8742.026 13017.539|8740.928 13015.170|8740.250 13012.646|8735.735 12987.060|8735.742 12910.992|8743.221 12910.981|8746.220 12910.981|8781.606 12910.970|8783.724 12912.693|8785.989 12914.217|8788.380 12915.529|8790.889 12916.618|8793.483 12917.475|8796.146 12918.097|8798.852 12918.464|8801.585 12918.598|8811.889 12918.587|8811.882 12950.188|8770.219 12950.210
1405 76 CORNERSTONE PS NE,8770.254 12993.476|8774.874 12993.476|8774.881 12997.579|8797.901 12997.557|8797.922 13025.011|8755.014 13025.033|8752.407 13024.800|8749.883 13024.122|8747.513 13023.021|8745.374 13021.520|8743.529 13019.674|8742.026 13017.539|8740.928 13015.170|8740.250 13012.646|8735.735 12987.060|8735.742 12910.992|8743.221 12910.981|8746.220 12910.981|8781.606 12910.970|8783.724 12912.693|8785.989 12914.217|8788.380 12915.529|8790.889 12916.618|8793.483 12917.475|8796.146 12918.097|8798.852 12918.464|8801.585 12918.598|8811.889 12918.587|8811.882 12950.188|8770.219 12950.210
1403 76 CORNERSTONE PS NE,8770.254 12993.476|8774.874 12993.476|8774.881 12997.579|8797.901 12997.557|8797.922 13025.011|8755.014 13025.033|8752.407 13024.800|8749.883 13024.122|8747.513 13023.021|8745.374 13021.520|8743.529 13019.674|8742.026 13017.539|8740.928 13015.170|8740.250 13012.646|8735.735 12987.060|8735.742 12910.992|8743.221 12910.981|8746.220 12910.981|8781.606 12910.970|8783.724 12912.693|8785.989 12914.217|8788.380 12915.529|8790.889 12916.618|8793.483 12917.475|8796.146 12918.097|8798.852 12918.464|8801.585 12918.598|8811.889 12918.587|8811.882 12950.188|8770.219 12950.210
1401 76 CORNERSTONE PS NE,8770.254 12993.476|8774.874 12993.476|8774.881 12997.579|8797.901 12997.557|8797.922 13025.011|8755.014 13025.033|8752.407 13024.800|8749.883 13024.122|8747.513 13023.021|8745.374 13021.520|8743.529 13019.674|8742.026 13017.539|8740.928 13015.170|8740.250 13012.646|8735.735 12987.060|8735.742 12910.992|8743.221 12910.981|8746.220 12910.981|8781.606 12910.970|8783.724 12912.693|8785.989 12914.217|8788.380 12915.529|8790.889 12916.618|8793.483 12917.475|8796.146 12918.097|8798.852 12918.464|8801.585 12918.598|8811.889 12918.587|8811.882 12950.188|8770.219 12950.210
1402 76 CORNERSTONE PS NE,8770.254 12993.476|8774.874 12993.476|8774.881 12997.579|8797.901 12997.557|8797.922 13025.011|8755.014 13025.033|8752.407 13024.800|8749.883 13024.122|8747.513 13023.021|8745.374 13021.520|8743.529 13019.674|8742.026 13017.539|8740.928 13015.170|8740.250 13012.646|8735.735 12987.060|8735.742 12910.992|8743.221 12910.981|8746.220 12910.981|8781.606 12910.970|8783.724 12912.693|8785.989 12914.217|8788.380 12915.529|8790.889 12916.618|8793.483 12917.475|8796.146 12918.097|8798.852 12918.464|8801.585 12918.598|8811.889 12918.587|8811.882 12950.188|8770.219 12950.210
1404 76 CORNERSTONE PS NE,8770.254 12993.476|8774.874 12993.476|8774.881 12997.579|8797.901 12997.557|8797.922 13025.011|8755.014 13025.033|8752.407 13024.800|8749.883 13024.122|8747.513 13023.021|8745.374 13021.520|8743.529 13019.674|8742.026 13017.539|8740.928 13015.170|8740.250 13012.646|8735.735 12987.060|8735.742 12910.992|8743.221 12910.981|8746.220 12910.981|8781.606 12910.970|8783.724 12912.693|8785.989 12914.217|8788.380 12915.529|8790.889 12916.618|8793.483 12917.475|8796.146 12918.097|8798.852 12918.464|8801.585 12918.598|8811.889 12918.587|8811.882 12950.188|8770.219 12950.210
1406 76 CORNERSTONE PS NE,8770.254 12993.476|8774.874 12993.476|8774.881 12997.579|8797.901 12997.557|8797.922 13025.011|8755.014 13025.033|8752.407 13024.800|8749.883 13024.122|8747.513 13023.021|8745.374 13021.520|8743.529 13019.674|8742.026 13017.539|8740.928 13015.170|8740.250 13012.646|8735.735 12987.060|8735.742 12910.992|8743.221 12910.981|8746.220 12910.981|8781.606 12910.970|8783.724 12912.693|8785.989 12914.217|8788.380 12915.529|8790.889 12916.618|8793.483 12917.475|8796.146 12918.097|8798.852 12918.464|8801.585 12918.598|8811.889 12918.587|8811.882 12950.188|8770.219 12950.210
1408 76 CORNERSTONE PS NE,8770.254 12993.476|8774.874 12993.476|8774.881 12997.579|8797.901 12997.557|8797.922 13025.011|8755.014 13025.033|8752.407 13024.800|8749.883 13024.122|8747.513 13023.021|8745.374 13021.520|8743.529 13019.674|8742.026 13017.539|8740.928 13015.170|8740.250 13012.646|8735.735 12987.060|8735.742 12910.992|8743.221 12910.981|8746.220 12910.981|8781.606 12910.970|8783.724 12912.693|8785.989 12914.217|8788.380 12915.529|8790.889 12916.618|8793.483 12917.475|8796.146 12918.097|8798.852 12918.464|8801.585 12918.598|8811.889 12918.587|8811.882 12950.188|8770.219 12950.210
1410 76 CORNERSTONE PS NE,8770.254 12993.476|8774.874 12993.476|8774.881 12997.579|8797.901 12997.557|8797.922 13025.011|8755.014 13025.033|8752.407 13024.800|8749.883 13024.122|8747.513 13023.021|8745.374 13021.520|8743.529 13019.674|8742.026 13017.539|8740.928 13015.170|8740.250 13012.646|8735.735 12987.060|8735.742 12910.992|8743.221 12910.981|8746.220 12910.981|8781.606 12910.970|8783.724 12912.693|8785.989 12914.217|8788.380 12915.529|8790.889 12916.618|8793.483 12917.475|8796.146 12918.097|8798.852 12918.464|8801.585 12918.598|8811.889 12918.587|8811.882 12950.188|8770.219 12950.210
1412 76 CORNERSTONE PS NE,8770.254 12993.476|8774.874 12993.476|8774.881 12997.579|8797.901 12997.557|8797.922 13025.011|8755.014 13025.033|8752.407 13024.800|8749.883 13024.122|8747.513 13023.021|8745.374 13021.520|8743.529 13019.674|8742.026 13017.539|8740.928 13015.170|8740.250 13012.646|8735.735 12987.060|8735.742 12910.992|8743.221 12910.981|8746.220 12910.981|8781.606 12910.970|8783.724 12912.693|8785.989 12914.217|8788.380 12915.529|8790.889 12916.618|8793.483 12917.475|8796.146 12918.097|8798.852 12918.464|8801.585 12918.598|8811.889 12918.587|8811.882 12950.188|8770.219 12950.210
1420 76 CORNERSTONE PS NE,8770.254 12993.476|8774.874 12993.476|8774.881 12997.579|8797.901 12997.557|8797.922 13025.011|8755.014 13025.033|8752.407 13024.800|8749.883 13024.122|8747.513 13023.021|8745.374 13021.520|8743.529 13019.674|8742.026 13017.539|8740.928 13015.170|8740.250 13012.646|8735.735 12987.060|8735.742 12910.992|8743.221 12910.981|8746.220 12910.981|8781.606 12910.970|8783.724 12912.693|8785.989 12914.217|8788.380 12915.529|8790.889 12916.618|8793.483 12917.475|8796.146 12918.097|8798.852 12918.464|8801.585 12918.598|8811.889 12918.587|8811.882 12950.188|8770.219 12950.210
1422 76 CORNERSTONE PS NE,8770.254 12993.476|8774.874 12993.476|8774.881 12997.579|8797.901 12997.557|8797.922 13025.011|8755.014 13025.033|8752.407 13024.800|8749.883 13024.122|8747.513 13023.021|8745.374 13021.520|8743.529 13019.674|8742.026 13017.539|8740.928 13015.170|8740.250 13012.646|8735.735 12987.060|8735.742 12910.992|8743.221 12910.981|8746.220 12910.981|8781.606 12910.970|8783.724 12912.693|8785.989 12914.217|8788.380 12915.529|8790.889 12916.618|8793.483 12917.475|8796.146 12918.097|8798.852 12918.464|8801.585 12918.598|8811.889 12918.587|8811.882 12950.188|8770.219 12950.210
