ADDRESS,POINTS
280V 33 ARBOUR GROVE CL NW,-9694.777 8893.731|-9705.473 8893.708|-9655.120 8763.354|-9652.792 8760.753|-9650.353 8758.251|-9646.361 8755.560|-9644.984 8754.826|-9643.481 8754.370|-9641.922 8754.225|-9640.363 8754.381|-9638.867 8754.837|-9637.483 8755.571|-9636.281 8756.572|-9635.288 8757.772|-9621.028 8779.178|-9617.106 8784.648|-9612.828 8789.852|-9608.207 8794.745|-9603.265 8799.326|-9598.029 8803.551|-9592.520 8807.421|-9586.760 8810.913|-9580.776 8814.015|-9558.603 8824.556|-9553.066 8827.414|-9547.739 8830.650|-9542.636 8834.230|-9537.792 8838.144|-9533.220 8842.370|-9528.949 8846.895|-9524.985 8851.710|-9521.357 8856.769|-9514.507 8867.066|-9542.546 8885.769|-9545.614 8887.670|-9548.816 8889.327|-9552.136 8890.751|-9555.548 8891.918|-9559.036 8892.841|-9562.587 8893.497|-9566.173 8893.897|-9569.780 8894.020
281V 33 ARBOUR GROVE CL NW,-9694.777 8893.731|-9705.473 8893.708|-9655.120 8763.354|-9652.792 8760.753|-9650.353 8758.251|-9646.361 8755.560|-9644.984 8754.826|-9643.481 8754.370|-9641.922 8754.225|-9640.363 8754.381|-9638.867 8754.837|-9637.483 8755.571|-9636.281 8756.572|-9635.288 8757.772|-9621.028 8779.178|-9617.106 8784.648|-9612.828 8789.852|-9608.207 8794.745|-9603.265 8799.326|-9598.029 8803.551|-9592.520 8807.421|-9586.760 8810.913|-9580.776 8814.015|-9558.603 8824.556|-9553.066 8827.414|-9547.739 8830.650|-9542.636 8834.230|-9537.792 8838.144|-9533.220 8842.370|-9528.949 8846.895|-9524.985 8851.710|-9521.357 8856.769|-9514.507 8867.066|-9542.546 8885.769|-9545.614 8887.670|-9548.816 8889.327|-9552.136 8890.751|-9555.548 8891.918|-9559.036 8892.841|-9562.587 8893.497|-9566.173 8893.897|-9569.780 8894.020
282V 33 ARBOUR GROVE CL NW,-9694.777 8893.731|-9705.473 8893.708|-9655.120 8763.354|-9652.792 8760.753|-9650.353 8758.251|-9646.361 8755.560|-9644.984 8754.826|-9643.481 8754.370|-9641.922 8754.225|-9640.363 8754.381|-9638.867 8754.837|-9637.483 8755.571|-9636.281 8756.572|-9635.288 8757.772|-9621.028 8779.178|-9617.106 8784.648|-9612.828 8789.852|-9608.207 8794.745|-9603.265 8799.326|-9598.029 8803.551|-9592.520 8807.421|-9586.760 8810.913|-9580.776 8814.015|-9558.603 8824.556|-9553.066 8827.414|-9547.739 8830.650|-9542.636 8834.230|-9537.792 8838.144|-9533.220 8842.370|-9528.949 8846.895|-9524.985 8851.710|-9521.357 8856.769|-9514.507 8867.066|-9542.546 8885.769|-9545.614 8887.670|-9548.816 8889.327|-9552.136 8890.751|-9555.548 8891.918|-9559.036 8892.841|-9562.587 8893.497|-9566.173 8893.897|-9569.780 8894.020
283V 33 ARBOUR GROVE CL NW,-9694.777 8893.731|-9705.473 8893.708|-9655.120 8763.354|-9652.792 8760.753|-9650.353 8758.251|-9646.361 8755.560|-9644.984 8754.826|-9643.481 8754.370|-9641.922 8754.225|-9640.363 8754.381|-9638.867 8754.837|-9637.483 8755.571|-9636.281 8756.572|-9635.288 8757.772|-9621.028 8779.178|-9617.106 8784.648|-9612.828 8789.852|-9608.207 8794.745|-9603.265 8799.326|-9598.029 8803.551|-9592.520 8807.421|-9586.760 8810.913|-9580.776 8814.015|-9558.603 8824.556|-9553.066 8827.414|-9547.739 8830.650|-9542.636 8834.230|-9537.792 8838.144|-9533.220 8842.370|-9528.949 8846.895|-9524.985 8851.710|-9521.357 8856.769|-9514.507 8867.066|-9542.546 8885.769|-9545.614 8887.670|-9548.816 8889.327|-9552.136 8890.751|-9555.548 8891.918|-9559.036 8892.841|-9562.587 8893.497|-9566.173 8893.897|-9569.780 8894.020
284V 33 ARBOUR GROVE CL NW,-9694.777 8893.731|-9705.473 8893.708|-9655.120 8763.354|-9652.792 8760.753|-9650.353 8758.251|-9646.361 8755.560|-9644.984 8754.826|-9643.481 8754.370|-9641.922 8754.225|-9640.363 8754.381|-9638.867 8754.837|-9637.483 8755.571|-9636.281 8756.572|-9635.288 8757.772|-9621.028 8779.178|-9617.106 8784.648|-9612.828 8789.852|-9608.207 8794.745|-9603.265 8799.326|-9598.029 8803.551|-9592.520 8807.421|-9586.760 8810.913|-9580.776 8814.015|-9558.603 8824.556|-9553.066 8827.414|-9547.739 8830.650|-9542.636 8834.230|-9537.792 8838.144|-9533.220 8842.370|-9528.949 8846.895|-9524.985 8851.710|-9521.357 8856.769|-9514.507 8867.066|-9542.546 8885.769|-9545.614 8887.670|-9548.816 8889.327|-9552.136 8890.751|-9555.548 8891.918|-9559.036 8892.841|-9562.587 8893.497|-9566.173 8893.897|-9569.780 8894.020
213 88 ARBOUR LAKE RD NW,-9705.277 8794.956|-9693.757 8787.273|-9683.662 8780.545|-9696.574 8813.959|-9730.282 8901.203|-9734.756 8913.412|-9738.803 8925.777|-9746.129 8925.788|-9764.367 8925.832|-9764.346 8841.102|-9764.346 8841.046|-9764.346 8834.430|-9744.291 8820.953
214 88 ARBOUR LAKE RD NW,-9705.277 8794.956|-9693.757 8787.273|-9683.662 8780.545|-9696.574 8813.959|-9730.282 8901.203|-9734.756 8913.412|-9738.803 8925.777|-9746.129 8925.788|-9764.367 8925.832|-9764.346 8841.102|-9764.346 8841.046|-9764.346 8834.430|-9744.291 8820.953
215 88 ARBOUR LAKE RD NW,-9705.277 8794.956|-9693.757 8787.273|-9683.662 8780.545|-9696.574 8813.959|-9730.282 8901.203|-9734.756 8913.412|-9738.803 8925.777|-9746.129 8925.788|-9764.367 8925.832|-9764.346 8841.102|-9764.346 8841.046|-9764.346 8834.430|-9744.291 8820.953
216 88 ARBOUR LAKE RD NW,-9705.277 8794.956|-9693.757 8787.273|-9683.662 8780.545|-9696.574 8813.959|-9730.282 8901.203|-9734.756 8913.412|-9738.803 8925.777|-9746.129 8925.788|-9764.367 8925.832|-9764.346 8841.102|-9764.346 8841.046|-9764.346 8834.430|-9744.291 8820.953
217 88 ARBOUR LAKE RD NW,-9705.277 8794.956|-9693.757 8787.273|-9683.662 8780.545|-9696.574 8813.959|-9730.282 8901.203|-9734.756 8913.412|-9738.803 8925.777|-9746.129 8925.788|-9764.367 8925.832|-9764.346 8841.102|-9764.346 8841.046|-9764.346 8834.430|-9744.291 8820.953
218 88 ARBOUR LAKE RD NW,-9705.277 8794.956|-9693.757 8787.273|-9683.662 8780.545|-9696.574 8813.959|-9730.282 8901.203|-9734.756 8913.412|-9738.803 8925.777|-9746.129 8925.788|-9764.367 8925.832|-9764.346 8841.102|-9764.346 8841.046|-9764.346 8834.430|-9744.291 8820.953
219 88 ARBOUR LAKE RD NW,-9705.277 8794.956|-9693.757 8787.273|-9683.662 8780.545|-9696.574 8813.959|-9730.282 8901.203|-9734.756 8913.412|-9738.803 8925.777|-9746.129 8925.788|-9764.367 8925.832|-9764.346 8841.102|-9764.346 8841.046|-9764.346 8834.430|-9744.291 8820.953
220 88 ARBOUR LAKE RD NW,-9705.277 8794.956|-9693.757 8787.273|-9683.662 8780.545|-9696.574 8813.959|-9730.282 8901.203|-9734.756 8913.412|-9738.803 8925.777|-9746.129 8925.788|-9764.367 8925.832|-9764.346 8841.102|-9764.346 8841.046|-9764.346 8834.430|-9744.291 8820.953
221 88 ARBOUR LAKE RD NW,-9705.277 8794.956|-9693.757 8787.273|-9683.662 8780.545|-9696.574 8813.959|-9730.282 8901.203|-9734.756 8913.412|-9738.803 8925.777|-9746.129 8925.788|-9764.367 8925.832|-9764.346 8841.102|-9764.346 8841.046|-9764.346 8834.430|-9744.291 8820.953
222 88 ARBOUR LAKE RD NW,-9705.277 8794.956|-9693.757 8787.273|-9683.662 8780.545|-9696.574 8813.959|-9730.282 8901.203|-9734.756 8913.412|-9738.803 8925.777|-9746.129 8925.788|-9764.367 8925.832|-9764.346 8841.102|-9764.346 8841.046|-9764.346 8834.430|-9744.291 8820.953
223 88 ARBOUR LAKE RD NW,-9705.277 8794.956|-9693.757 8787.273|-9683.662 8780.545|-9696.574 8813.959|-9730.282 8901.203|-9734.756 8913.412|-9738.803 8925.777|-9746.129 8925.788|-9764.367 8925.832|-9764.346 8841.102|-9764.346 8841.046|-9764.346 8834.430|-9744.291 8820.953
313 88 ARBOUR LAKE RD NW,-9705.277 8794.956|-9693.757 8787.273|-9683.662 8780.545|-9696.574 8813.959|-9730.282 8901.203|-9734.756 8913.412|-9738.803 8925.777|-9746.129 8925.788|-9764.367 8925.832|-9764.346 8841.102|-9764.346 8841.046|-9764.346 8834.430|-9744.291 8820.953
314 88 ARBOUR LAKE RD NW,-9705.277 8794.956|-9693.757 8787.273|-9683.662 8780.545|-9696.574 8813.959|-9730.282 8901.203|-9734.756 8913.412|-9738.803 8925.777|-9746.129 8925.788|-9764.367 8925.832|-9764.346 8841.102|-9764.346 8841.046|-9764.346 8834.430|-9744.291 8820.953
315 88 ARBOUR LAKE RD NW,-9705.277 8794.956|-9693.757 8787.273|-9683.662 8780.545|-9696.574 8813.959|-9730.282 8901.203|-9734.756 8913.412|-9738.803 8925.777|-9746.129 8925.788|-9764.367 8925.832|-9764.346 8841.102|-9764.346 8841.046|-9764.346 8834.430|-9744.291 8820.953
316 88 ARBOUR LAKE RD NW,-9705.277 8794.956|-9693.757 8787.273|-9683.662 8780.545|-9696.574 8813.959|-9730.282 8901.203|-9734.756 8913.412|-9738.803 8925.777|-9746.129 8925.788|-9764.367 8925.832|-9764.346 8841.102|-9764.346 8841.046|-9764.346 8834.430|-9744.291 8820.953
317 88 ARBOUR LAKE RD NW,-9705.277 8794.956|-9693.757 8787.273|-9683.662 8780.545|-9696.574 8813.959|-9730.282 8901.203|-9734.756 8913.412|-9738.803 8925.777|-9746.129 8925.788|-9764.367 8925.832|-9764.346 8841.102|-9764.346 8841.046|-9764.346 8834.430|-9744.291 8820.953
318 88 ARBOUR LAKE RD NW,-9705.277 8794.956|-9693.757 8787.273|-9683.662 8780.545|-9696.574 8813.959|-9730.282 8901.203|-9734.756 8913.412|-9738.803 8925.777|-9746.129 8925.788|-9764.367 8925.832|-9764.346 8841.102|-9764.346 8841.046|-9764.346 8834.430|-9744.291 8820.953
319 88 ARBOUR LAKE RD NW,-9705.277 8794.956|-9693.757 8787.273|-9683.662 8780.545|-9696.574 8813.959|-9730.282 8901.203|-9734.756 8913.412|-9738.803 8925.777|-9746.129 8925.788|-9764.367 8925.832|-9764.346 8841.102|-9764.346 8841.046|-9764.346 8834.430|-9744.291 8820.953
320 88 ARBOUR LAKE RD NW,-9705.277 8794.956|-9693.757 8787.273|-9683.662 8780.545|-9696.574 8813.959|-9730.282 8901.203|-9734.756 8913.412|-9738.803 8925.777|-9746.129 8925.788|-9764.367 8925.832|-9764.346 8841.102|-9764.346 8841.046|-9764.346 8834.430|-9744.291 8820.953
321 88 ARBOUR LAKE RD NW,-9705.277 8794.956|-9693.757 8787.273|-9683.662 8780.545|-9696.574 8813.959|-9730.282 8901.203|-9734.756 8913.412|-9738.803 8925.777|-9746.129 8925.788|-9764.367 8925.832|-9764.346 8841.102|-9764.346 8841.046|-9764.346 8834.430|-9744.291 8820.953
322 88 ARBOUR LAKE RD NW,-9705.277 8794.956|-9693.757 8787.273|-9683.662 8780.545|-9696.574 8813.959|-9730.282 8901.203|-9734.756 8913.412|-9738.803 8925.777|-9746.129 8925.788|-9764.367 8925.832|-9764.346 8841.102|-9764.346 8841.046|-9764.346 8834.430|-9744.291 8820.953
323 88 ARBOUR LAKE RD NW,-9705.277 8794.956|-9693.757 8787.273|-9683.662 8780.545|-9696.574 8813.959|-9730.282 8901.203|-9734.756 8913.412|-9738.803 8925.777|-9746.129 8925.788|-9764.367 8925.832|-9764.346 8841.102|-9764.346 8841.046|-9764.346 8834.430|-9744.291 8820.953
414 88 ARBOUR LAKE RD NW,-9705.277 8794.956|-9693.757 8787.273|-9683.662 8780.545|-9696.574 8813.959|-9730.282 8901.203|-9734.756 8913.412|-9738.803 8925.777|-9746.129 8925.788|-9764.367 8925.832|-9764.346 8841.102|-9764.346 8841.046|-9764.346 8834.430|-9744.291 8820.953
415 88 ARBOUR LAKE RD NW,-9705.277 8794.956|-9693.757 8787.273|-9683.662 8780.545|-9696.574 8813.959|-9730.282 8901.203|-9734.756 8913.412|-9738.803 8925.777|-9746.129 8925.788|-9764.367 8925.832|-9764.346 8841.102|-9764.346 8841.046|-9764.346 8834.430|-9744.291 8820.953
416 88 ARBOUR LAKE RD NW,-9705.277 8794.956|-9693.757 8787.273|-9683.662 8780.545|-9696.574 8813.959|-9730.282 8901.203|-9734.756 8913.412|-9738.803 8925.777|-9746.129 8925.788|-9764.367 8925.832|-9764.346 8841.102|-9764.346 8841.046|-9764.346 8834.430|-9744.291 8820.953
417 88 ARBOUR LAKE RD NW,-9705.277 8794.956|-9693.757 8787.273|-9683.662 8780.545|-9696.574 8813.959|-9730.282 8901.203|-9734.756 8913.412|-9738.803 8925.777|-9746.129 8925.788|-9764.367 8925.832|-9764.346 8841.102|-9764.346 8841.046|-9764.346 8834.430|-9744.291 8820.953
418 88 ARBOUR LAKE RD NW,-9705.277 8794.956|-9693.757 8787.273|-9683.662 8780.545|-9696.574 8813.959|-9730.282 8901.203|-9734.756 8913.412|-9738.803 8925.777|-9746.129 8925.788|-9764.367 8925.832|-9764.346 8841.102|-9764.346 8841.046|-9764.346 8834.430|-9744.291 8820.953
419 88 ARBOUR LAKE RD NW,-9705.277 8794.956|-9693.757 8787.273|-9683.662 8780.545|-9696.574 8813.959|-9730.282 8901.203|-9734.756 8913.412|-9738.803 8925.777|-9746.129 8925.788|-9764.367 8925.832|-9764.346 8841.102|-9764.346 8841.046|-9764.346 8834.430|-9744.291 8820.953
420 88 ARBOUR LAKE RD NW,-9705.277 8794.956|-9693.757 8787.273|-9683.662 8780.545|-9696.574 8813.959|-9730.282 8901.203|-9734.756 8913.412|-9738.803 8925.777|-9746.129 8925.788|-9764.367 8925.832|-9764.346 8841.102|-9764.346 8841.046|-9764.346 8834.430|-9744.291 8820.953
421 88 ARBOUR LAKE RD NW,-9705.277 8794.956|-9693.757 8787.273|-9683.662 8780.545|-9696.574 8813.959|-9730.282 8901.203|-9734.756 8913.412|-9738.803 8925.777|-9746.129 8925.788|-9764.367 8925.832|-9764.346 8841.102|-9764.346 8841.046|-9764.346 8834.430|-9744.291 8820.953
422 88 ARBOUR LAKE RD NW,-9705.277 8794.956|-9693.757 8787.273|-9683.662 8780.545|-9696.574 8813.959|-9730.282 8901.203|-9734.756 8913.412|-9738.803 8925.777|-9746.129 8925.788|-9764.367 8925.832|-9764.346 8841.102|-9764.346 8841.046|-9764.346 8834.430|-9744.291 8820.953
423 88 ARBOUR LAKE RD NW,-9705.277 8794.956|-9693.757 8787.273|-9683.662 8780.545|-9696.574 8813.959|-9730.282 8901.203|-9734.756 8913.412|-9738.803 8925.777|-9746.129 8925.788|-9764.367 8925.832|-9764.346 8841.102|-9764.346 8841.046|-9764.346 8834.430|-9744.291 8820.953
513 88 ARBOUR LAKE RD NW,-9705.277 8794.956|-9693.757 8787.273|-9683.662 8780.545|-9696.574 8813.959|-9730.282 8901.203|-9734.756 8913.412|-9738.803 8925.777|-9746.129 8925.788|-9764.367 8925.832|-9764.346 8841.102|-9764.346 8841.046|-9764.346 8834.430|-9744.291 8820.953
514 88 ARBOUR LAKE RD NW,-9705.277 8794.956|-9693.757 8787.273|-9683.662 8780.545|-9696.574 8813.959|-9730.282 8901.203|-9734.756 8913.412|-9738.803 8925.777|-9746.129 8925.788|-9764.367 8925.832|-9764.346 8841.102|-9764.346 8841.046|-9764.346 8834.430|-9744.291 8820.953
515 88 ARBOUR LAKE RD NW,-9705.277 8794.956|-9693.757 8787.273|-9683.662 8780.545|-9696.574 8813.959|-9730.282 8901.203|-9734.756 8913.412|-9738.803 8925.777|-9746.129 8925.788|-9764.367 8925.832|-9764.346 8841.102|-9764.346 8841.046|-9764.346 8834.430|-9744.291 8820.953
516 88 ARBOUR LAKE RD NW,-9705.277 8794.956|-9693.757 8787.273|-9683.662 8780.545|-9696.574 8813.959|-9730.282 8901.203|-9734.756 8913.412|-9738.803 8925.777|-9746.129 8925.788|-9764.367 8925.832|-9764.346 8841.102|-9764.346 8841.046|-9764.346 8834.430|-9744.291 8820.953
517 88 ARBOUR LAKE RD NW,-9705.277 8794.956|-9693.757 8787.273|-9683.662 8780.545|-9696.574 8813.959|-9730.282 8901.203|-9734.756 8913.412|-9738.803 8925.777|-9746.129 8925.788|-9764.367 8925.832|-9764.346 8841.102|-9764.346 8841.046|-9764.346 8834.430|-9744.291 8820.953
518 88 ARBOUR LAKE RD NW,-9705.277 8794.956|-9693.757 8787.273|-9683.662 8780.545|-9696.574 8813.959|-9730.282 8901.203|-9734.756 8913.412|-9738.803 8925.777|-9746.129 8925.788|-9764.367 8925.832|-9764.346 8841.102|-9764.346 8841.046|-9764.346 8834.430|-9744.291 8820.953
519 88 ARBOUR LAKE RD NW,-9705.277 8794.956|-9693.757 8787.273|-9683.662 8780.545|-9696.574 8813.959|-9730.282 8901.203|-9734.756 8913.412|-9738.803 8925.777|-9746.129 8925.788|-9764.367 8925.832|-9764.346 8841.102|-9764.346 8841.046|-9764.346 8834.430|-9744.291 8820.953
520 88 ARBOUR LAKE RD NW,-9705.277 8794.956|-9693.757 8787.273|-9683.662 8780.545|-9696.574 8813.959|-9730.282 8901.203|-9734.756 8913.412|-9738.803 8925.777|-9746.129 8925.788|-9764.367 8925.832|-9764.346 8841.102|-9764.346 8841.046|-9764.346 8834.430|-9744.291 8820.953
521 88 ARBOUR LAKE RD NW,-9705.277 8794.956|-9693.757 8787.273|-9683.662 8780.545|-9696.574 8813.959|-9730.282 8901.203|-9734.756 8913.412|-9738.803 8925.777|-9746.129 8925.788|-9764.367 8925.832|-9764.346 8841.102|-9764.346 8841.046|-9764.346 8834.430|-9744.291 8820.953
522 88 ARBOUR LAKE RD NW,-9705.277 8794.956|-9693.757 8787.273|-9683.662 8780.545|-9696.574 8813.959|-9730.282 8901.203|-9734.756 8913.412|-9738.803 8925.777|-9746.129 8925.788|-9764.367 8925.832|-9764.346 8841.102|-9764.346 8841.046|-9764.346 8834.430|-9744.291 8820.953
523 88 ARBOUR LAKE RD NW,-9705.277 8794.956|-9693.757 8787.273|-9683.662 8780.545|-9696.574 8813.959|-9730.282 8901.203|-9734.756 8913.412|-9738.803 8925.777|-9746.129 8925.788|-9764.367 8925.832|-9764.346 8841.102|-9764.346 8841.046|-9764.346 8834.430|-9744.291 8820.953
524 88 ARBOUR LAKE RD NW,-9705.277 8794.956|-9693.757 8787.273|-9683.662 8780.545|-9696.574 8813.959|-9730.282 8901.203|-9734.756 8913.412|-9738.803 8925.777|-9746.129 8925.788|-9764.367 8925.832|-9764.346 8841.102|-9764.346 8841.046|-9764.346 8834.430|-9744.291 8820.953
413 88 ARBOUR LAKE RD NW,-9705.277 8794.956|-9693.757 8787.273|-9683.662 8780.545|-9696.574 8813.959|-9730.282 8901.203|-9734.756 8913.412|-9738.803 8925.777|-9746.129 8925.788|-9764.367 8925.832|-9764.346 8841.102|-9764.346 8841.046|-9764.346 8834.430|-9744.291 8820.953
101 88 ARBOUR LAKE RD NW,-9705.277 8794.956|-9693.757 8787.273|-9683.662 8780.545|-9696.574 8813.959|-9730.282 8901.203|-9734.756 8913.412|-9738.803 8925.777|-9746.129 8925.788|-9764.367 8925.832|-9764.346 8841.102|-9764.346 8841.046|-9764.346 8834.430|-9744.291 8820.953
102 88 ARBOUR LAKE RD NW,-9705.277 8794.956|-9693.757 8787.273|-9683.662 8780.545|-9696.574 8813.959|-9730.282 8901.203|-9734.756 8913.412|-9738.803 8925.777|-9746.129 8925.788|-9764.367 8925.832|-9764.346 8841.102|-9764.346 8841.046|-9764.346 8834.430|-9744.291 8820.953
103 88 ARBOUR LAKE RD NW,-9705.277 8794.956|-9693.757 8787.273|-9683.662 8780.545|-9696.574 8813.959|-9730.282 8901.203|-9734.756 8913.412|-9738.803 8925.777|-9746.129 8925.788|-9764.367 8925.832|-9764.346 8841.102|-9764.346 8841.046|-9764.346 8834.430|-9744.291 8820.953
104 88 ARBOUR LAKE RD NW,-9705.277 8794.956|-9693.757 8787.273|-9683.662 8780.545|-9696.574 8813.959|-9730.282 8901.203|-9734.756 8913.412|-9738.803 8925.777|-9746.129 8925.788|-9764.367 8925.832|-9764.346 8841.102|-9764.346 8841.046|-9764.346 8834.430|-9744.291 8820.953
105 88 ARBOUR LAKE RD NW,-9705.277 8794.956|-9693.757 8787.273|-9683.662 8780.545|-9696.574 8813.959|-9730.282 8901.203|-9734.756 8913.412|-9738.803 8925.777|-9746.129 8925.788|-9764.367 8925.832|-9764.346 8841.102|-9764.346 8841.046|-9764.346 8834.430|-9744.291 8820.953
106 88 ARBOUR LAKE RD NW,-9705.277 8794.956|-9693.757 8787.273|-9683.662 8780.545|-9696.574 8813.959|-9730.282 8901.203|-9734.756 8913.412|-9738.803 8925.777|-9746.129 8925.788|-9764.367 8925.832|-9764.346 8841.102|-9764.346 8841.046|-9764.346 8834.430|-9744.291 8820.953
107 88 ARBOUR LAKE RD NW,-9705.277 8794.956|-9693.757 8787.273|-9683.662 8780.545|-9696.574 8813.959|-9730.282 8901.203|-9734.756 8913.412|-9738.803 8925.777|-9746.129 8925.788|-9764.367 8925.832|-9764.346 8841.102|-9764.346 8841.046|-9764.346 8834.430|-9744.291 8820.953
108 88 ARBOUR LAKE RD NW,-9705.277 8794.956|-9693.757 8787.273|-9683.662 8780.545|-9696.574 8813.959|-9730.282 8901.203|-9734.756 8913.412|-9738.803 8925.777|-9746.129 8925.788|-9764.367 8925.832|-9764.346 8841.102|-9764.346 8841.046|-9764.346 8834.430|-9744.291 8820.953
109 88 ARBOUR LAKE RD NW,-9705.277 8794.956|-9693.757 8787.273|-9683.662 8780.545|-9696.574 8813.959|-9730.282 8901.203|-9734.756 8913.412|-9738.803 8925.777|-9746.129 8925.788|-9764.367 8925.832|-9764.346 8841.102|-9764.346 8841.046|-9764.346 8834.430|-9744.291 8820.953
110 88 ARBOUR LAKE RD NW,-9705.277 8794.956|-9693.757 8787.273|-9683.662 8780.545|-9696.574 8813.959|-9730.282 8901.203|-9734.756 8913.412|-9738.803 8925.777|-9746.129 8925.788|-9764.367 8925.832|-9764.346 8841.102|-9764.346 8841.046|-9764.346 8834.430|-9744.291 8820.953
111 88 ARBOUR LAKE RD NW,-9705.277 8794.956|-9693.757 8787.273|-9683.662 8780.545|-9696.574 8813.959|-9730.282 8901.203|-9734.756 8913.412|-9738.803 8925.777|-9746.129 8925.788|-9764.367 8925.832|-9764.346 8841.102|-9764.346 8841.046|-9764.346 8834.430|-9744.291 8820.953
112 88 ARBOUR LAKE RD NW,-9705.277 8794.956|-9693.757 8787.273|-9683.662 8780.545|-9696.574 8813.959|-9730.282 8901.203|-9734.756 8913.412|-9738.803 8925.777|-9746.129 8925.788|-9764.367 8925.832|-9764.346 8841.102|-9764.346 8841.046|-9764.346 8834.430|-9744.291 8820.953
201 88 ARBOUR LAKE RD NW,-9705.277 8794.956|-9693.757 8787.273|-9683.662 8780.545|-9696.574 8813.959|-9730.282 8901.203|-9734.756 8913.412|-9738.803 8925.777|-9746.129 8925.788|-9764.367 8925.832|-9764.346 8841.102|-9764.346 8841.046|-9764.346 8834.430|-9744.291 8820.953
202 88 ARBOUR LAKE RD NW,-9705.277 8794.956|-9693.757 8787.273|-9683.662 8780.545|-9696.574 8813.959|-9730.282 8901.203|-9734.756 8913.412|-9738.803 8925.777|-9746.129 8925.788|-9764.367 8925.832|-9764.346 8841.102|-9764.346 8841.046|-9764.346 8834.430|-9744.291 8820.953
203 88 ARBOUR LAKE RD NW,-9705.277 8794.956|-9693.757 8787.273|-9683.662 8780.545|-9696.574 8813.959|-9730.282 8901.203|-9734.756 8913.412|-9738.803 8925.777|-9746.129 8925.788|-9764.367 8925.832|-9764.346 8841.102|-9764.346 8841.046|-9764.346 8834.430|-9744.291 8820.953
204 88 ARBOUR LAKE RD NW,-9705.277 8794.956|-9693.757 8787.273|-9683.662 8780.545|-9696.574 8813.959|-9730.282 8901.203|-9734.756 8913.412|-9738.803 8925.777|-9746.129 8925.788|-9764.367 8925.832|-9764.346 8841.102|-9764.346 8841.046|-9764.346 8834.430|-9744.291 8820.953
206 88 ARBOUR LAKE RD NW,-9705.277 8794.956|-9693.757 8787.273|-9683.662 8780.545|-9696.574 8813.959|-9730.282 8901.203|-9734.756 8913.412|-9738.803 8925.777|-9746.129 8925.788|-9764.367 8925.832|-9764.346 8841.102|-9764.346 8841.046|-9764.346 8834.430|-9744.291 8820.953
