ADDRESS,POINTS
118 7110 80 AV NE,9537.654 8644.420|9656.366 8644.387|9656.394 8676.522|9597.611 8676.533|9596.004 8676.467|9594.410 8676.244|9592.837 8675.889|9591.306 8675.399|9589.845 8674.943|9588.342 8674.654|9586.811 8674.543|9585.287 8674.599|9583.770 8674.832|9582.295 8675.244|9580.869 8675.811|9579.527 8676.533|9574.081 8676.545|9568.720 8676.556|9553.495 8676.567|9540.373 8676.589|9537.668 8676.589
116 7110 80 AV NE,9537.654 8644.420|9656.366 8644.387|9656.394 8676.522|9597.611 8676.533|9596.004 8676.467|9594.410 8676.244|9592.837 8675.889|9591.306 8675.399|9589.845 8674.943|9588.342 8674.654|9586.811 8674.543|9585.287 8674.599|9583.770 8674.832|9582.295 8675.244|9580.869 8675.811|9579.527 8676.533|9574.081 8676.545|9568.720 8676.556|9553.495 8676.567|9540.373 8676.589|9537.668 8676.589
114 7110 80 AV NE,9537.654 8644.420|9656.366 8644.387|9656.394 8676.522|9597.611 8676.533|9596.004 8676.467|9594.410 8676.244|9592.837 8675.889|9591.306 8675.399|9589.845 8674.943|9588.342 8674.654|9586.811 8674.543|9585.287 8674.599|9583.770 8674.832|9582.295 8675.244|9580.869 8675.811|9579.527 8676.533|9574.081 8676.545|9568.720 8676.556|9553.495 8676.567|9540.373 8676.589|9537.668 8676.589
112 7110 80 AV NE,9537.654 8644.420|9656.366 8644.387|9656.394 8676.522|9597.611 8676.533|9596.004 8676.467|9594.410 8676.244|9592.837 8675.889|9591.306 8675.399|9589.845 8674.943|9588.342 8674.654|9586.811 8674.543|9585.287 8674.599|9583.770 8674.832|9582.295 8675.244|9580.869 8675.811|9579.527 8676.533|9574.081 8676.545|9568.720 8676.556|9553.495 8676.567|9540.373 8676.589|9537.668 8676.589
110 7110 80 AV NE,9537.654 8644.420|9656.366 8644.387|9656.394 8676.522|9597.611 8676.533|9596.004 8676.467|9594.410 8676.244|9592.837 8675.889|9591.306 8675.399|9589.845 8674.943|9588.342 8674.654|9586.811 8674.543|9585.287 8674.599|9583.770 8674.832|9582.295 8675.244|9580.869 8675.811|9579.527 8676.533|9574.081 8676.545|9568.720 8676.556|9553.495 8676.567|9540.373 8676.589|9537.668 8676.589
108 7110 80 AV NE,9537.654 8644.420|9656.366 8644.387|9656.394 8676.522|9597.611 8676.533|9596.004 8676.467|9594.410 8676.244|9592.837 8675.889|9591.306 8675.399|9589.845 8674.943|9588.342 8674.654|9586.811 8674.543|9585.287 8674.599|9583.770 8674.832|9582.295 8675.244|9580.869 8675.811|9579.527 8676.533|9574.081 8676.545|9568.720 8676.556|9553.495 8676.567|9540.373 8676.589|9537.668 8676.589
106 7110 80 AV NE,9537.654 8644.420|9656.366 8644.387|9656.394 8676.522|9597.611 8676.533|9596.004 8676.467|9594.410 8676.244|9592.837 8675.889|9591.306 8675.399|9589.845 8674.943|9588.342 8674.654|9586.811 8674.543|9585.287 8674.599|9583.770 8674.832|9582.295 8675.244|9580.869 8675.811|9579.527 8676.533|9574.081 8676.545|9568.720 8676.556|9553.495 8676.567|9540.373 8676.589|9537.668 8676.589
104 7110 80 AV NE,9537.654 8644.420|9656.366 8644.387|9656.394 8676.522|9597.611 8676.533|9596.004 8676.467|9594.410 8676.244|9592.837 8675.889|9591.306 8675.399|9589.845 8674.943|9588.342 8674.654|9586.811 8674.543|9585.287 8674.599|9583.770 8674.832|9582.295 8675.244|9580.869 8675.811|9579.527 8676.533|9574.081 8676.545|9568.720 8676.556|9553.495 8676.567|9540.373 8676.589|9537.668 8676.589
102 7110 80 AV NE,9537.654 8644.420|9656.366 8644.387|9656.394 8676.522|9597.611 8676.533|9596.004 8676.467|9594.410 8676.244|9592.837 8675.889|9591.306 8675.399|9589.845 8674.943|9588.342 8674.654|9586.811 8674.543|9585.287 8674.599|9583.770 8674.832|9582.295 8675.244|9580.869 8675.811|9579.527 8676.533|9574.081 8676.545|9568.720 8676.556|9553.495 8676.567|9540.373 8676.589|9537.668 8676.589
101 7110 80 AV NE,9537.654 8644.420|9656.366 8644.387|9656.394 8676.522|9597.611 8676.533|9596.004 8676.467|9594.410 8676.244|9592.837 8675.889|9591.306 8675.399|9589.845 8674.943|9588.342 8674.654|9586.811 8674.543|9585.287 8674.599|9583.770 8674.832|9582.295 8675.244|9580.869 8675.811|9579.527 8676.533|9574.081 8676.545|9568.720 8676.556|9553.495 8676.567|9540.373 8676.589|9537.668 8676.589
103 7110 80 AV NE,9537.654 8644.420|9656.366 8644.387|9656.394 8676.522|9597.611 8676.533|9596.004 8676.467|9594.410 8676.244|9592.837 8675.889|9591.306 8675.399|9589.845 8674.943|9588.342 8674.654|9586.811 8674.543|9585.287 8674.599|9583.770 8674.832|9582.295 8675.244|9580.869 8675.811|9579.527 8676.533|9574.081 8676.545|9568.720 8676.556|9553.495 8676.567|9540.373 8676.589|9537.668 8676.589
105 7110 80 AV NE,9537.654 8644.420|9656.366 8644.387|9656.394 8676.522|9597.611 8676.533|9596.004 8676.467|9594.410 8676.244|9592.837 8675.889|9591.306 8675.399|9589.845 8674.943|9588.342 8674.654|9586.811 8674.543|9585.287 8674.599|9583.770 8674.832|9582.295 8675.244|9580.869 8675.811|9579.527 8676.533|9574.081 8676.545|9568.720 8676.556|9553.495 8676.567|9540.373 8676.589|9537.668 8676.589
107 7110 80 AV NE,9537.654 8644.420|9656.366 8644.387|9656.394 8676.522|9597.611 8676.533|9596.004 8676.467|9594.410 8676.244|9592.837 8675.889|9591.306 8675.399|9589.845 8674.943|9588.342 8674.654|9586.811 8674.543|9585.287 8674.599|9583.770 8674.832|9582.295 8675.244|9580.869 8675.811|9579.527 8676.533|9574.081 8676.545|9568.720 8676.556|9553.495 8676.567|9540.373 8676.589|9537.668 8676.589
109 7110 80 AV NE,9537.654 8644.420|9656.366 8644.387|9656.394 8676.522|9597.611 8676.533|9596.004 8676.467|9594.410 8676.244|9592.837 8675.889|9591.306 8675.399|9589.845 8674.943|9588.342 8674.654|9586.811 8674.543|9585.287 8674.599|9583.770 8674.832|9582.295 8675.244|9580.869 8675.811|9579.527 8676.533|9574.081 8676.545|9568.720 8676.556|9553.495 8676.567|9540.373 8676.589|9537.668 8676.589
111 7110 80 AV NE,9537.654 8644.420|9656.366 8644.387|9656.394 8676.522|9597.611 8676.533|9596.004 8676.467|9594.410 8676.244|9592.837 8675.889|9591.306 8675.399|9589.845 8674.943|9588.342 8674.654|9586.811 8674.543|9585.287 8674.599|9583.770 8674.832|9582.295 8675.244|9580.869 8675.811|9579.527 8676.533|9574.081 8676.545|9568.720 8676.556|9553.495 8676.567|9540.373 8676.589|9537.668 8676.589
113 7110 80 AV NE,9537.654 8644.420|9656.366 8644.387|9656.394 8676.522|9597.611 8676.533|9596.004 8676.467|9594.410 8676.244|9592.837 8675.889|9591.306 8675.399|9589.845 8674.943|9588.342 8674.654|9586.811 8674.543|9585.287 8674.599|9583.770 8674.832|9582.295 8675.244|9580.869 8675.811|9579.527 8676.533|9574.081 8676.545|9568.720 8676.556|9553.495 8676.567|9540.373 8676.589|9537.668 8676.589
217 7110 80 AV NE,9537.654 8644.420|9656.366 8644.387|9656.394 8676.522|9597.611 8676.533|9596.004 8676.467|9594.410 8676.244|9592.837 8675.889|9591.306 8675.399|9589.845 8674.943|9588.342 8674.654|9586.811 8674.543|9585.287 8674.599|9583.770 8674.832|9582.295 8675.244|9580.869 8675.811|9579.527 8676.533|9574.081 8676.545|9568.720 8676.556|9553.495 8676.567|9540.373 8676.589|9537.668 8676.589
219 7110 80 AV NE,9537.654 8644.420|9656.366 8644.387|9656.394 8676.522|9597.611 8676.533|9596.004 8676.467|9594.410 8676.244|9592.837 8675.889|9591.306 8675.399|9589.845 8674.943|9588.342 8674.654|9586.811 8674.543|9585.287 8674.599|9583.770 8674.832|9582.295 8675.244|9580.869 8675.811|9579.527 8676.533|9574.081 8676.545|9568.720 8676.556|9553.495 8676.567|9540.373 8676.589|9537.668 8676.589
221 7110 80 AV NE,9537.654 8644.420|9656.366 8644.387|9656.394 8676.522|9597.611 8676.533|9596.004 8676.467|9594.410 8676.244|9592.837 8675.889|9591.306 8675.399|9589.845 8674.943|9588.342 8674.654|9586.811 8674.543|9585.287 8674.599|9583.770 8674.832|9582.295 8675.244|9580.869 8675.811|9579.527 8676.533|9574.081 8676.545|9568.720 8676.556|9553.495 8676.567|9540.373 8676.589|9537.668 8676.589
223 7110 80 AV NE,9537.654 8644.420|9656.366 8644.387|9656.394 8676.522|9597.611 8676.533|9596.004 8676.467|9594.410 8676.244|9592.837 8675.889|9591.306 8675.399|9589.845 8674.943|9588.342 8674.654|9586.811 8674.543|9585.287 8674.599|9583.770 8674.832|9582.295 8675.244|9580.869 8675.811|9579.527 8676.533|9574.081 8676.545|9568.720 8676.556|9553.495 8676.567|9540.373 8676.589|9537.668 8676.589
222 7110 80 AV NE,9537.654 8644.420|9656.366 8644.387|9656.394 8676.522|9597.611 8676.533|9596.004 8676.467|9594.410 8676.244|9592.837 8675.889|9591.306 8675.399|9589.845 8674.943|9588.342 8674.654|9586.811 8674.543|9585.287 8674.599|9583.770 8674.832|9582.295 8675.244|9580.869 8675.811|9579.527 8676.533|9574.081 8676.545|9568.720 8676.556|9553.495 8676.567|9540.373 8676.589|9537.668 8676.589
220 7110 80 AV NE,9537.654 8644.420|9656.366 8644.387|9656.394 8676.522|9597.611 8676.533|9596.004 8676.467|9594.410 8676.244|9592.837 8675.889|9591.306 8675.399|9589.845 8674.943|9588.342 8674.654|9586.811 8674.543|9585.287 8674.599|9583.770 8674.832|9582.295 8675.244|9580.869 8675.811|9579.527 8676.533|9574.081 8676.545|9568.720 8676.556|9553.495 8676.567|9540.373 8676.589|9537.668 8676.589
218 7110 80 AV NE,9537.654 8644.420|9656.366 8644.387|9656.394 8676.522|9597.611 8676.533|9596.004 8676.467|9594.410 8676.244|9592.837 8675.889|9591.306 8675.399|9589.845 8674.943|9588.342 8674.654|9586.811 8674.543|9585.287 8674.599|9583.770 8674.832|9582.295 8675.244|9580.869 8675.811|9579.527 8676.533|9574.081 8676.545|9568.720 8676.556|9553.495 8676.567|9540.373 8676.589|9537.668 8676.589
216 7110 80 AV NE,9537.654 8644.420|9656.366 8644.387|9656.394 8676.522|9597.611 8676.533|9596.004 8676.467|9594.410 8676.244|9592.837 8675.889|9591.306 8675.399|9589.845 8674.943|9588.342 8674.654|9586.811 8674.543|9585.287 8674.599|9583.770 8674.832|9582.295 8675.244|9580.869 8675.811|9579.527 8676.533|9574.081 8676.545|9568.720 8676.556|9553.495 8676.567|9540.373 8676.589|9537.668 8676.589
214 7110 80 AV NE,9537.654 8644.420|9656.366 8644.387|9656.394 8676.522|9597.611 8676.533|9596.004 8676.467|9594.410 8676.244|9592.837 8675.889|9591.306 8675.399|9589.845 8674.943|9588.342 8674.654|9586.811 8674.543|9585.287 8674.599|9583.770 8674.832|9582.295 8675.244|9580.869 8675.811|9579.527 8676.533|9574.081 8676.545|9568.720 8676.556|9553.495 8676.567|9540.373 8676.589|9537.668 8676.589
212 7110 80 AV NE,9537.654 8644.420|9656.366 8644.387|9656.394 8676.522|9597.611 8676.533|9596.004 8676.467|9594.410 8676.244|9592.837 8675.889|9591.306 8675.399|9589.845 8674.943|9588.342 8674.654|9586.811 8674.543|9585.287 8674.599|9583.770 8674.832|9582.295 8675.244|9580.869 8675.811|9579.527 8676.533|9574.081 8676.545|9568.720 8676.556|9553.495 8676.567|9540.373 8676.589|9537.668 8676.589
210 7110 80 AV NE,9537.654 8644.420|9656.366 8644.387|9656.394 8676.522|9597.611 8676.533|9596.004 8676.467|9594.410 8676.244|9592.837 8675.889|9591.306 8675.399|9589.845 8674.943|9588.342 8674.654|9586.811 8674.543|9585.287 8674.599|9583.770 8674.832|9582.295 8675.244|9580.869 8675.811|9579.527 8676.533|9574.081 8676.545|9568.720 8676.556|9553.495 8676.567|9540.373 8676.589|9537.668 8676.589
208 7110 80 AV NE,9537.654 8644.420|9656.366 8644.387|9656.394 8676.522|9597.611 8676.533|9596.004 8676.467|9594.410 8676.244|9592.837 8675.889|9591.306 8675.399|9589.845 8674.943|9588.342 8674.654|9586.811 8674.543|9585.287 8674.599|9583.770 8674.832|9582.295 8675.244|9580.869 8675.811|9579.527 8676.533|9574.081 8676.545|9568.720 8676.556|9553.495 8676.567|9540.373 8676.589|9537.668 8676.589
206 7110 80 AV NE,9537.654 8644.420|9656.366 8644.387|9656.394 8676.522|9597.611 8676.533|9596.004 8676.467|9594.410 8676.244|9592.837 8675.889|9591.306 8675.399|9589.845 8674.943|9588.342 8674.654|9586.811 8674.543|9585.287 8674.599|9583.770 8674.832|9582.295 8675.244|9580.869 8675.811|9579.527 8676.533|9574.081 8676.545|9568.720 8676.556|9553.495 8676.567|9540.373 8676.589|9537.668 8676.589
204 7110 80 AV NE,9537.654 8644.420|9656.366 8644.387|9656.394 8676.522|9597.611 8676.533|9596.004 8676.467|9594.410 8676.244|9592.837 8675.889|9591.306 8675.399|9589.845 8674.943|9588.342 8674.654|9586.811 8674.543|9585.287 8674.599|9583.770 8674.832|9582.295 8675.244|9580.869 8675.811|9579.527 8676.533|9574.081 8676.545|9568.720 8676.556|9553.495 8676.567|9540.373 8676.589|9537.668 8676.589
202 7110 80 AV NE,9537.654 8644.420|9656.366 8644.387|9656.394 8676.522|9597.611 8676.533|9596.004 8676.467|9594.410 8676.244|9592.837 8675.889|9591.306 8675.399|9589.845 8674.943|9588.342 8674.654|9586.811 8674.543|9585.287 8674.599|9583.770 8674.832|9582.295 8675.244|9580.869 8675.811|9579.527 8676.533|9574.081 8676.545|9568.720 8676.556|9553.495 8676.567|9540.373 8676.589|9537.668 8676.589
201 7110 80 AV NE,9537.654 8644.420|9656.366 8644.387|9656.394 8676.522|9597.611 8676.533|9596.004 8676.467|9594.410 8676.244|9592.837 8675.889|9591.306 8675.399|9589.845 8674.943|9588.342 8674.654|9586.811 8674.543|9585.287 8674.599|9583.770 8674.832|9582.295 8675.244|9580.869 8675.811|9579.527 8676.533|9574.081 8676.545|9568.720 8676.556|9553.495 8676.567|9540.373 8676.589|9537.668 8676.589
203 7110 80 AV NE,9537.654 8644.420|9656.366 8644.387|9656.394 8676.522|9597.611 8676.533|9596.004 8676.467|9594.410 8676.244|9592.837 8675.889|9591.306 8675.399|9589.845 8674.943|9588.342 8674.654|9586.811 8674.543|9585.287 8674.599|9583.770 8674.832|9582.295 8675.244|9580.869 8675.811|9579.527 8676.533|9574.081 8676.545|9568.720 8676.556|9553.495 8676.567|9540.373 8676.589|9537.668 8676.589
205 7110 80 AV NE,9537.654 8644.420|9656.366 8644.387|9656.394 8676.522|9597.611 8676.533|9596.004 8676.467|9594.410 8676.244|9592.837 8675.889|9591.306 8675.399|9589.845 8674.943|9588.342 8674.654|9586.811 8674.543|9585.287 8674.599|9583.770 8674.832|9582.295 8675.244|9580.869 8675.811|9579.527 8676.533|9574.081 8676.545|9568.720 8676.556|9553.495 8676.567|9540.373 8676.589|9537.668 8676.589
207 7110 80 AV NE,9537.654 8644.420|9656.366 8644.387|9656.394 8676.522|9597.611 8676.533|9596.004 8676.467|9594.410 8676.244|9592.837 8675.889|9591.306 8675.399|9589.845 8674.943|9588.342 8674.654|9586.811 8674.543|9585.287 8674.599|9583.770 8674.832|9582.295 8675.244|9580.869 8675.811|9579.527 8676.533|9574.081 8676.545|9568.720 8676.556|9553.495 8676.567|9540.373 8676.589|9537.668 8676.589
209 7110 80 AV NE,9537.654 8644.420|9656.366 8644.387|9656.394 8676.522|9597.611 8676.533|9596.004 8676.467|9594.410 8676.244|9592.837 8675.889|9591.306 8675.399|9589.845 8674.943|9588.342 8674.654|9586.811 8674.543|9585.287 8674.599|9583.770 8674.832|9582.295 8675.244|9580.869 8675.811|9579.527 8676.533|9574.081 8676.545|9568.720 8676.556|9553.495 8676.567|9540.373 8676.589|9537.668 8676.589
211 7110 80 AV NE,9537.654 8644.420|9656.366 8644.387|9656.394 8676.522|9597.611 8676.533|9596.004 8676.467|9594.410 8676.244|9592.837 8675.889|9591.306 8675.399|9589.845 8674.943|9588.342 8674.654|9586.811 8674.543|9585.287 8674.599|9583.770 8674.832|9582.295 8675.244|9580.869 8675.811|9579.527 8676.533|9574.081 8676.545|9568.720 8676.556|9553.495 8676.567|9540.373 8676.589|9537.668 8676.589
213 7110 80 AV NE,9537.654 8644.420|9656.366 8644.387|9656.394 8676.522|9597.611 8676.533|9596.004 8676.467|9594.410 8676.244|9592.837 8675.889|9591.306 8675.399|9589.845 8674.943|9588.342 8674.654|9586.811 8674.543|9585.287 8674.599|9583.770 8674.832|9582.295 8675.244|9580.869 8675.811|9579.527 8676.533|9574.081 8676.545|9568.720 8676.556|9553.495 8676.567|9540.373 8676.589|9537.668 8676.589
215 7110 80 AV NE,9537.654 8644.420|9656.366 8644.387|9656.394 8676.522|9597.611 8676.533|9596.004 8676.467|9594.410 8676.244|9592.837 8675.889|9591.306 8675.399|9589.845 8674.943|9588.342 8674.654|9586.811 8674.543|9585.287 8674.599|9583.770 8674.832|9582.295 8675.244|9580.869 8675.811|9579.527 8676.533|9574.081 8676.545|9568.720 8676.556|9553.495 8676.567|9540.373 8676.589|9537.668 8676.589
317 7110 80 AV NE,9537.654 8644.420|9656.366 8644.387|9656.394 8676.522|9597.611 8676.533|9596.004 8676.467|9594.410 8676.244|9592.837 8675.889|9591.306 8675.399|9589.845 8674.943|9588.342 8674.654|9586.811 8674.543|9585.287 8674.599|9583.770 8674.832|9582.295 8675.244|9580.869 8675.811|9579.527 8676.533|9574.081 8676.545|9568.720 8676.556|9553.495 8676.567|9540.373 8676.589|9537.668 8676.589
319 7110 80 AV NE,9537.654 8644.420|9656.366 8644.387|9656.394 8676.522|9597.611 8676.533|9596.004 8676.467|9594.410 8676.244|9592.837 8675.889|9591.306 8675.399|9589.845 8674.943|9588.342 8674.654|9586.811 8674.543|9585.287 8674.599|9583.770 8674.832|9582.295 8675.244|9580.869 8675.811|9579.527 8676.533|9574.081 8676.545|9568.720 8676.556|9553.495 8676.567|9540.373 8676.589|9537.668 8676.589
321 7110 80 AV NE,9537.654 8644.420|9656.366 8644.387|9656.394 8676.522|9597.611 8676.533|9596.004 8676.467|9594.410 8676.244|9592.837 8675.889|9591.306 8675.399|9589.845 8674.943|9588.342 8674.654|9586.811 8674.543|9585.287 8674.599|9583.770 8674.832|9582.295 8675.244|9580.869 8675.811|9579.527 8676.533|9574.081 8676.545|9568.720 8676.556|9553.495 8676.567|9540.373 8676.589|9537.668 8676.589
323 7110 80 AV NE,9537.654 8644.420|9656.366 8644.387|9656.394 8676.522|9597.611 8676.533|9596.004 8676.467|9594.410 8676.244|9592.837 8675.889|9591.306 8675.399|9589.845 8674.943|9588.342 8674.654|9586.811 8674.543|9585.287 8674.599|9583.770 8674.832|9582.295 8675.244|9580.869 8675.811|9579.527 8676.533|9574.081 8676.545|9568.720 8676.556|9553.495 8676.567|9540.373 8676.589|9537.668 8676.589
322 7110 80 AV NE,9537.654 8644.420|9656.366 8644.387|9656.394 8676.522|9597.611 8676.533|9596.004 8676.467|9594.410 8676.244|9592.837 8675.889|9591.306 8675.399|9589.845 8674.943|9588.342 8674.654|9586.811 8674.543|9585.287 8674.599|9583.770 8674.832|9582.295 8675.244|9580.869 8675.811|9579.527 8676.533|9574.081 8676.545|9568.720 8676.556|9553.495 8676.567|9540.373 8676.589|9537.668 8676.589
320 7110 80 AV NE,9537.654 8644.420|9656.366 8644.387|9656.394 8676.522|9597.611 8676.533|9596.004 8676.467|9594.410 8676.244|9592.837 8675.889|9591.306 8675.399|9589.845 8674.943|9588.342 8674.654|9586.811 8674.543|9585.287 8674.599|9583.770 8674.832|9582.295 8675.244|9580.869 8675.811|9579.527 8676.533|9574.081 8676.545|9568.720 8676.556|9553.495 8676.567|9540.373 8676.589|9537.668 8676.589
318 7110 80 AV NE,9537.654 8644.420|9656.366 8644.387|9656.394 8676.522|9597.611 8676.533|9596.004 8676.467|9594.410 8676.244|9592.837 8675.889|9591.306 8675.399|9589.845 8674.943|9588.342 8674.654|9586.811 8674.543|9585.287 8674.599|9583.770 8674.832|9582.295 8675.244|9580.869 8675.811|9579.527 8676.533|9574.081 8676.545|9568.720 8676.556|9553.495 8676.567|9540.373 8676.589|9537.668 8676.589
316 7110 80 AV NE,9537.654 8644.420|9656.366 8644.387|9656.394 8676.522|9597.611 8676.533|9596.004 8676.467|9594.410 8676.244|9592.837 8675.889|9591.306 8675.399|9589.845 8674.943|9588.342 8674.654|9586.811 8674.543|9585.287 8674.599|9583.770 8674.832|9582.295 8675.244|9580.869 8675.811|9579.527 8676.533|9574.081 8676.545|9568.720 8676.556|9553.495 8676.567|9540.373 8676.589|9537.668 8676.589
314 7110 80 AV NE,9537.654 8644.420|9656.366 8644.387|9656.394 8676.522|9597.611 8676.533|9596.004 8676.467|9594.410 8676.244|9592.837 8675.889|9591.306 8675.399|9589.845 8674.943|9588.342 8674.654|9586.811 8674.543|9585.287 8674.599|9583.770 8674.832|9582.295 8675.244|9580.869 8675.811|9579.527 8676.533|9574.081 8676.545|9568.720 8676.556|9553.495 8676.567|9540.373 8676.589|9537.668 8676.589
312 7110 80 AV NE,9537.654 8644.420|9656.366 8644.387|9656.394 8676.522|9597.611 8676.533|9596.004 8676.467|9594.410 8676.244|9592.837 8675.889|9591.306 8675.399|9589.845 8674.943|9588.342 8674.654|9586.811 8674.543|9585.287 8674.599|9583.770 8674.832|9582.295 8675.244|9580.869 8675.811|9579.527 8676.533|9574.081 8676.545|9568.720 8676.556|9553.495 8676.567|9540.373 8676.589|9537.668 8676.589
310 7110 80 AV NE,9537.654 8644.420|9656.366 8644.387|9656.394 8676.522|9597.611 8676.533|9596.004 8676.467|9594.410 8676.244|9592.837 8675.889|9591.306 8675.399|9589.845 8674.943|9588.342 8674.654|9586.811 8674.543|9585.287 8674.599|9583.770 8674.832|9582.295 8675.244|9580.869 8675.811|9579.527 8676.533|9574.081 8676.545|9568.720 8676.556|9553.495 8676.567|9540.373 8676.589|9537.668 8676.589
308 7110 80 AV NE,9537.654 8644.420|9656.366 8644.387|9656.394 8676.522|9597.611 8676.533|9596.004 8676.467|9594.410 8676.244|9592.837 8675.889|9591.306 8675.399|9589.845 8674.943|9588.342 8674.654|9586.811 8674.543|9585.287 8674.599|9583.770 8674.832|9582.295 8675.244|9580.869 8675.811|9579.527 8676.533|9574.081 8676.545|9568.720 8676.556|9553.495 8676.567|9540.373 8676.589|9537.668 8676.589
306 7110 80 AV NE,9537.654 8644.420|9656.366 8644.387|9656.394 8676.522|9597.611 8676.533|9596.004 8676.467|9594.410 8676.244|9592.837 8675.889|9591.306 8675.399|9589.845 8674.943|9588.342 8674.654|9586.811 8674.543|9585.287 8674.599|9583.770 8674.832|9582.295 8675.244|9580.869 8675.811|9579.527 8676.533|9574.081 8676.545|9568.720 8676.556|9553.495 8676.567|9540.373 8676.589|9537.668 8676.589
304 7110 80 AV NE,9537.654 8644.420|9656.366 8644.387|9656.394 8676.522|9597.611 8676.533|9596.004 8676.467|9594.410 8676.244|9592.837 8675.889|9591.306 8675.399|9589.845 8674.943|9588.342 8674.654|9586.811 8674.543|9585.287 8674.599|9583.770 8674.832|9582.295 8675.244|9580.869 8675.811|9579.527 8676.533|9574.081 8676.545|9568.720 8676.556|9553.495 8676.567|9540.373 8676.589|9537.668 8676.589
302 7110 80 AV NE,9537.654 8644.420|9656.366 8644.387|9656.394 8676.522|9597.611 8676.533|9596.004 8676.467|9594.410 8676.244|9592.837 8675.889|9591.306 8675.399|9589.845 8674.943|9588.342 8674.654|9586.811 8674.543|9585.287 8674.599|9583.770 8674.832|9582.295 8675.244|9580.869 8675.811|9579.527 8676.533|9574.081 8676.545|9568.720 8676.556|9553.495 8676.567|9540.373 8676.589|9537.668 8676.589
301 7110 80 AV NE,9537.654 8644.420|9656.366 8644.387|9656.394 8676.522|9597.611 8676.533|9596.004 8676.467|9594.410 8676.244|9592.837 8675.889|9591.306 8675.399|9589.845 8674.943|9588.342 8674.654|9586.811 8674.543|9585.287 8674.599|9583.770 8674.832|9582.295 8675.244|9580.869 8675.811|9579.527 8676.533|9574.081 8676.545|9568.720 8676.556|9553.495 8676.567|9540.373 8676.589|9537.668 8676.589
303 7110 80 AV NE,9537.654 8644.420|9656.366 8644.387|9656.394 8676.522|9597.611 8676.533|9596.004 8676.467|9594.410 8676.244|9592.837 8675.889|9591.306 8675.399|9589.845 8674.943|9588.342 8674.654|9586.811 8674.543|9585.287 8674.599|9583.770 8674.832|9582.295 8675.244|9580.869 8675.811|9579.527 8676.533|9574.081 8676.545|9568.720 8676.556|9553.495 8676.567|9540.373 8676.589|9537.668 8676.589
305 7110 80 AV NE,9537.654 8644.420|9656.366 8644.387|9656.394 8676.522|9597.611 8676.533|9596.004 8676.467|9594.410 8676.244|9592.837 8675.889|9591.306 8675.399|9589.845 8674.943|9588.342 8674.654|9586.811 8674.543|9585.287 8674.599|9583.770 8674.832|9582.295 8675.244|9580.869 8675.811|9579.527 8676.533|9574.081 8676.545|9568.720 8676.556|9553.495 8676.567|9540.373 8676.589|9537.668 8676.589
307 7110 80 AV NE,9537.654 8644.420|9656.366 8644.387|9656.394 8676.522|9597.611 8676.533|9596.004 8676.467|9594.410 8676.244|9592.837 8675.889|9591.306 8675.399|9589.845 8674.943|9588.342 8674.654|9586.811 8674.543|9585.287 8674.599|9583.770 8674.832|9582.295 8675.244|9580.869 8675.811|9579.527 8676.533|9574.081 8676.545|9568.720 8676.556|9553.495 8676.567|9540.373 8676.589|9537.668 8676.589
309 7110 80 AV NE,9537.654 8644.420|9656.366 8644.387|9656.394 8676.522|9597.611 8676.533|9596.004 8676.467|9594.410 8676.244|9592.837 8675.889|9591.306 8675.399|9589.845 8674.943|9588.342 8674.654|9586.811 8674.543|9585.287 8674.599|9583.770 8674.832|9582.295 8675.244|9580.869 8675.811|9579.527 8676.533|9574.081 8676.545|9568.720 8676.556|9553.495 8676.567|9540.373 8676.589|9537.668 8676.589
311 7110 80 AV NE,9537.654 8644.420|9656.366 8644.387|9656.394 8676.522|9597.611 8676.533|9596.004 8676.467|9594.410 8676.244|9592.837 8675.889|9591.306 8675.399|9589.845 8674.943|9588.342 8674.654|9586.811 8674.543|9585.287 8674.599|9583.770 8674.832|9582.295 8675.244|9580.869 8675.811|9579.527 8676.533|9574.081 8676.545|9568.720 8676.556|9553.495 8676.567|9540.373 8676.589|9537.668 8676.589
313 7110 80 AV NE,9537.654 8644.420|9656.366 8644.387|9656.394 8676.522|9597.611 8676.533|9596.004 8676.467|9594.410 8676.244|9592.837 8675.889|9591.306 8675.399|9589.845 8674.943|9588.342 8674.654|9586.811 8674.543|9585.287 8674.599|9583.770 8674.832|9582.295 8675.244|9580.869 8675.811|9579.527 8676.533|9574.081 8676.545|9568.720 8676.556|9553.495 8676.567|9540.373 8676.589|9537.668 8676.589
315 7110 80 AV NE,9537.654 8644.420|9656.366 8644.387|9656.394 8676.522|9597.611 8676.533|9596.004 8676.467|9594.410 8676.244|9592.837 8675.889|9591.306 8675.399|9589.845 8674.943|9588.342 8674.654|9586.811 8674.543|9585.287 8674.599|9583.770 8674.832|9582.295 8675.244|9580.869 8675.811|9579.527 8676.533|9574.081 8676.545|9568.720 8676.556|9553.495 8676.567|9540.373 8676.589|9537.668 8676.589
417 7110 80 AV NE,9537.654 8644.420|9656.366 8644.387|9656.394 8676.522|9597.611 8676.533|9596.004 8676.467|9594.410 8676.244|9592.837 8675.889|9591.306 8675.399|9589.845 8674.943|9588.342 8674.654|9586.811 8674.543|9585.287 8674.599|9583.770 8674.832|9582.295 8675.244|9580.869 8675.811|9579.527 8676.533|9574.081 8676.545|9568.720 8676.556|9553.495 8676.567|9540.373 8676.589|9537.668 8676.589
