ADDRESS,POINTS
4847 DALTON DR NW,-6057.380 6110.166|-6048.055 6104.384|-5962.380 6051.143|-5961.107 6053.934|-5917.151 6150.507|-6033.766 6150.240
407A 5601 DALTON DR NW,-5391.209 5980.946|-5390.041 5981.313|-5386.959 5982.358|-5383.911 5983.515|-5380.919 5984.805|-5377.976 5986.206|-5375.096 5987.718|-5372.272 5989.352|-5369.517 5991.098|-5366.833 5992.944|-5364.226 5994.890|-5361.695 5996.947|-5359.248 5999.104|-5356.892 6001.350|-5354.628 6003.685|-5352.454 6006.109|-5350.377 6008.622|-5348.399 6011.213|-5346.533 6013.882|-5344.771 6016.617|-5343.114 6019.431|-5341.576 6022.299|-5340.150 6025.224|-5338.843 6028.204|-5337.655 6031.240|-5336.585 6034.309|-5335.641 6037.422|-5334.817 6040.580|-5334.125 6043.760|-5333.558 6046.962|-5333.111 6050.187|-5332.803 6053.434|-5332.615 6056.681|-5332.559 6059.939|-5332.782 6135.062|-5337.354 6139.621|-5494.025 6139.254|-5498.568 6134.673|-5498.366 6085.458|-5495.304 6075.262|-5495.269 6060.028
408A 5601 DALTON DR NW,-5391.209 5980.946|-5390.041 5981.313|-5386.959 5982.358|-5383.911 5983.515|-5380.919 5984.805|-5377.976 5986.206|-5375.096 5987.718|-5372.272 5989.352|-5369.517 5991.098|-5366.833 5992.944|-5364.226 5994.890|-5361.695 5996.947|-5359.248 5999.104|-5356.892 6001.350|-5354.628 6003.685|-5352.454 6006.109|-5350.377 6008.622|-5348.399 6011.213|-5346.533 6013.882|-5344.771 6016.617|-5343.114 6019.431|-5341.576 6022.299|-5340.150 6025.224|-5338.843 6028.204|-5337.655 6031.240|-5336.585 6034.309|-5335.641 6037.422|-5334.817 6040.580|-5334.125 6043.760|-5333.558 6046.962|-5333.111 6050.187|-5332.803 6053.434|-5332.615 6056.681|-5332.559 6059.939|-5332.782 6135.062|-5337.354 6139.621|-5494.025 6139.254|-5498.568 6134.673|-5498.366 6085.458|-5495.304 6075.262|-5495.269 6060.028
1 4740 DALTON DR NW,-5663.327 6186.779|-5823.241 6293.871|-5829.561 6292.625|-5861.423 6244.956|-5894.069 6159.714|-5890.804 6159.714|-5809.141 6159.892|-5795.531 6150.785|-5720.817 6100.759|-5687.248 6151.030|-5681.132 6160.170|-5677.049 6166.275
2 4740 DALTON DR NW,-5663.327 6186.779|-5823.241 6293.871|-5829.561 6292.625|-5861.423 6244.956|-5894.069 6159.714|-5890.804 6159.714|-5809.141 6159.892|-5795.531 6150.785|-5720.817 6100.759|-5687.248 6151.030|-5681.132 6160.170|-5677.049 6166.275
3 4740 DALTON DR NW,-5663.327 6186.779|-5823.241 6293.871|-5829.561 6292.625|-5861.423 6244.956|-5894.069 6159.714|-5890.804 6159.714|-5809.141 6159.892|-5795.531 6150.785|-5720.817 6100.759|-5687.248 6151.030|-5681.132 6160.170|-5677.049 6166.275
4 4740 DALTON DR NW,-5663.327 6186.779|-5823.241 6293.871|-5829.561 6292.625|-5861.423 6244.956|-5894.069 6159.714|-5890.804 6159.714|-5809.141 6159.892|-5795.531 6150.785|-5720.817 6100.759|-5687.248 6151.030|-5681.132 6160.170|-5677.049 6166.275
5 4740 DALTON DR NW,-5663.327 6186.779|-5823.241 6293.871|-5829.561 6292.625|-5861.423 6244.956|-5894.069 6159.714|-5890.804 6159.714|-5809.141 6159.892|-5795.531 6150.785|-5720.817 6100.759|-5687.248 6151.030|-5681.132 6160.170|-5677.049 6166.275
6 4740 DALTON DR NW,-5663.327 6186.779|-5823.241 6293.871|-5829.561 6292.625|-5861.423 6244.956|-5894.069 6159.714|-5890.804 6159.714|-5809.141 6159.892|-5795.531 6150.785|-5720.817 6100.759|-5687.248 6151.030|-5681.132 6160.170|-5677.049 6166.275
7 4740 DALTON DR NW,-5663.327 6186.779|-5823.241 6293.871|-5829.561 6292.625|-5861.423 6244.956|-5894.069 6159.714|-5890.804 6159.714|-5809.141 6159.892|-5795.531 6150.785|-5720.817 6100.759|-5687.248 6151.030|-5681.132 6160.170|-5677.049 6166.275
8 4740 DALTON DR NW,-5663.327 6186.779|-5823.241 6293.871|-5829.561 6292.625|-5861.423 6244.956|-5894.069 6159.714|-5890.804 6159.714|-5809.141 6159.892|-5795.531 6150.785|-5720.817 6100.759|-5687.248 6151.030|-5681.132 6160.170|-5677.049 6166.275
9 4740 DALTON DR NW,-5663.327 6186.779|-5823.241 6293.871|-5829.561 6292.625|-5861.423 6244.956|-5894.069 6159.714|-5890.804 6159.714|-5809.141 6159.892|-5795.531 6150.785|-5720.817 6100.759|-5687.248 6151.030|-5681.132 6160.170|-5677.049 6166.275
10 4740 DALTON DR NW,-5663.327 6186.779|-5823.241 6293.871|-5829.561 6292.625|-5861.423 6244.956|-5894.069 6159.714|-5890.804 6159.714|-5809.141 6159.892|-5795.531 6150.785|-5720.817 6100.759|-5687.248 6151.030|-5681.132 6160.170|-5677.049 6166.275
11 4740 DALTON DR NW,-5663.327 6186.779|-5823.241 6293.871|-5829.561 6292.625|-5861.423 6244.956|-5894.069 6159.714|-5890.804 6159.714|-5809.141 6159.892|-5795.531 6150.785|-5720.817 6100.759|-5687.248 6151.030|-5681.132 6160.170|-5677.049 6166.275
12 4740 DALTON DR NW,-5663.327 6186.779|-5823.241 6293.871|-5829.561 6292.625|-5861.423 6244.956|-5894.069 6159.714|-5890.804 6159.714|-5809.141 6159.892|-5795.531 6150.785|-5720.817 6100.759|-5687.248 6151.030|-5681.132 6160.170|-5677.049 6166.275
13 4740 DALTON DR NW,-5663.327 6186.779|-5823.241 6293.871|-5829.561 6292.625|-5861.423 6244.956|-5894.069 6159.714|-5890.804 6159.714|-5809.141 6159.892|-5795.531 6150.785|-5720.817 6100.759|-5687.248 6151.030|-5681.132 6160.170|-5677.049 6166.275
14 4740 DALTON DR NW,-5663.327 6186.779|-5823.241 6293.871|-5829.561 6292.625|-5861.423 6244.956|-5894.069 6159.714|-5890.804 6159.714|-5809.141 6159.892|-5795.531 6150.785|-5720.817 6100.759|-5687.248 6151.030|-5681.132 6160.170|-5677.049 6166.275
15 4740 DALTON DR NW,-5663.327 6186.779|-5823.241 6293.871|-5829.561 6292.625|-5861.423 6244.956|-5894.069 6159.714|-5890.804 6159.714|-5809.141 6159.892|-5795.531 6150.785|-5720.817 6100.759|-5687.248 6151.030|-5681.132 6160.170|-5677.049 6166.275
16 4740 DALTON DR NW,-5663.327 6186.779|-5823.241 6293.871|-5829.561 6292.625|-5861.423 6244.956|-5894.069 6159.714|-5890.804 6159.714|-5809.141 6159.892|-5795.531 6150.785|-5720.817 6100.759|-5687.248 6151.030|-5681.132 6160.170|-5677.049 6166.275
17 4740 DALTON DR NW,-5663.327 6186.779|-5823.241 6293.871|-5829.561 6292.625|-5861.423 6244.956|-5894.069 6159.714|-5890.804 6159.714|-5809.141 6159.892|-5795.531 6150.785|-5720.817 6100.759|-5687.248 6151.030|-5681.132 6160.170|-5677.049 6166.275
18 4740 DALTON DR NW,-5663.327 6186.779|-5823.241 6293.871|-5829.561 6292.625|-5861.423 6244.956|-5894.069 6159.714|-5890.804 6159.714|-5809.141 6159.892|-5795.531 6150.785|-5720.817 6100.759|-5687.248 6151.030|-5681.132 6160.170|-5677.049 6166.275
19 4740 DALTON DR NW,-5663.327 6186.779|-5823.241 6293.871|-5829.561 6292.625|-5861.423 6244.956|-5894.069 6159.714|-5890.804 6159.714|-5809.141 6159.892|-5795.531 6150.785|-5720.817 6100.759|-5687.248 6151.030|-5681.132 6160.170|-5677.049 6166.275
20 4740 DALTON DR NW,-5663.327 6186.779|-5823.241 6293.871|-5829.561 6292.625|-5861.423 6244.956|-5894.069 6159.714|-5890.804 6159.714|-5809.141 6159.892|-5795.531 6150.785|-5720.817 6100.759|-5687.248 6151.030|-5681.132 6160.170|-5677.049 6166.275
21 4740 DALTON DR NW,-5663.327 6186.779|-5823.241 6293.871|-5829.561 6292.625|-5861.423 6244.956|-5894.069 6159.714|-5890.804 6159.714|-5809.141 6159.892|-5795.531 6150.785|-5720.817 6100.759|-5687.248 6151.030|-5681.132 6160.170|-5677.049 6166.275
22 4740 DALTON DR NW,-5663.327 6186.779|-5823.241 6293.871|-5829.561 6292.625|-5861.423 6244.956|-5894.069 6159.714|-5890.804 6159.714|-5809.141 6159.892|-5795.531 6150.785|-5720.817 6100.759|-5687.248 6151.030|-5681.132 6160.170|-5677.049 6166.275
23 4740 DALTON DR NW,-5663.327 6186.779|-5823.241 6293.871|-5829.561 6292.625|-5861.423 6244.956|-5894.069 6159.714|-5890.804 6159.714|-5809.141 6159.892|-5795.531 6150.785|-5720.817 6100.759|-5687.248 6151.030|-5681.132 6160.170|-5677.049 6166.275
24 4740 DALTON DR NW,-5663.327 6186.779|-5823.241 6293.871|-5829.561 6292.625|-5861.423 6244.956|-5894.069 6159.714|-5890.804 6159.714|-5809.141 6159.892|-5795.531 6150.785|-5720.817 6100.759|-5687.248 6151.030|-5681.132 6160.170|-5677.049 6166.275
25 4740 DALTON DR NW,-5663.327 6186.779|-5823.241 6293.871|-5829.561 6292.625|-5861.423 6244.956|-5894.069 6159.714|-5890.804 6159.714|-5809.141 6159.892|-5795.531 6150.785|-5720.817 6100.759|-5687.248 6151.030|-5681.132 6160.170|-5677.049 6166.275
26 4740 DALTON DR NW,-5663.327 6186.779|-5823.241 6293.871|-5829.561 6292.625|-5861.423 6244.956|-5894.069 6159.714|-5890.804 6159.714|-5809.141 6159.892|-5795.531 6150.785|-5720.817 6100.759|-5687.248 6151.030|-5681.132 6160.170|-5677.049 6166.275
27 4740 DALTON DR NW,-5663.327 6186.779|-5823.241 6293.871|-5829.561 6292.625|-5861.423 6244.956|-5894.069 6159.714|-5890.804 6159.714|-5809.141 6159.892|-5795.531 6150.785|-5720.817 6100.759|-5687.248 6151.030|-5681.132 6160.170|-5677.049 6166.275
28 4740 DALTON DR NW,-5663.327 6186.779|-5823.241 6293.871|-5829.561 6292.625|-5861.423 6244.956|-5894.069 6159.714|-5890.804 6159.714|-5809.141 6159.892|-5795.531 6150.785|-5720.817 6100.759|-5687.248 6151.030|-5681.132 6160.170|-5677.049 6166.275
29 4740 DALTON DR NW,-5663.327 6186.779|-5823.241 6293.871|-5829.561 6292.625|-5861.423 6244.956|-5894.069 6159.714|-5890.804 6159.714|-5809.141 6159.892|-5795.531 6150.785|-5720.817 6100.759|-5687.248 6151.030|-5681.132 6160.170|-5677.049 6166.275
30 4740 DALTON DR NW,-5663.327 6186.779|-5823.241 6293.871|-5829.561 6292.625|-5861.423 6244.956|-5894.069 6159.714|-5890.804 6159.714|-5809.141 6159.892|-5795.531 6150.785|-5720.817 6100.759|-5687.248 6151.030|-5681.132 6160.170|-5677.049 6166.275
31 4740 DALTON DR NW,-5663.327 6186.779|-5823.241 6293.871|-5829.561 6292.625|-5861.423 6244.956|-5894.069 6159.714|-5890.804 6159.714|-5809.141 6159.892|-5795.531 6150.785|-5720.817 6100.759|-5687.248 6151.030|-5681.132 6160.170|-5677.049 6166.275
32 4740 DALTON DR NW,-5663.327 6186.779|-5823.241 6293.871|-5829.561 6292.625|-5861.423 6244.956|-5894.069 6159.714|-5890.804 6159.714|-5809.141 6159.892|-5795.531 6150.785|-5720.817 6100.759|-5687.248 6151.030|-5681.132 6160.170|-5677.049 6166.275
33 4740 DALTON DR NW,-5663.327 6186.779|-5823.241 6293.871|-5829.561 6292.625|-5861.423 6244.956|-5894.069 6159.714|-5890.804 6159.714|-5809.141 6159.892|-5795.531 6150.785|-5720.817 6100.759|-5687.248 6151.030|-5681.132 6160.170|-5677.049 6166.275
34 4740 DALTON DR NW,-5663.327 6186.779|-5823.241 6293.871|-5829.561 6292.625|-5861.423 6244.956|-5894.069 6159.714|-5890.804 6159.714|-5809.141 6159.892|-5795.531 6150.785|-5720.817 6100.759|-5687.248 6151.030|-5681.132 6160.170|-5677.049 6166.275
35 4740 DALTON DR NW,-5663.327 6186.779|-5823.241 6293.871|-5829.561 6292.625|-5861.423 6244.956|-5894.069 6159.714|-5890.804 6159.714|-5809.141 6159.892|-5795.531 6150.785|-5720.817 6100.759|-5687.248 6151.030|-5681.132 6160.170|-5677.049 6166.275
36 4740 DALTON DR NW,-5663.327 6186.779|-5823.241 6293.871|-5829.561 6292.625|-5861.423 6244.956|-5894.069 6159.714|-5890.804 6159.714|-5809.141 6159.892|-5795.531 6150.785|-5720.817 6100.759|-5687.248 6151.030|-5681.132 6160.170|-5677.049 6166.275
37 4740 DALTON DR NW,-5663.327 6186.779|-5823.241 6293.871|-5829.561 6292.625|-5861.423 6244.956|-5894.069 6159.714|-5890.804 6159.714|-5809.141 6159.892|-5795.531 6150.785|-5720.817 6100.759|-5687.248 6151.030|-5681.132 6160.170|-5677.049 6166.275
38 4740 DALTON DR NW,-5663.327 6186.779|-5823.241 6293.871|-5829.561 6292.625|-5861.423 6244.956|-5894.069 6159.714|-5890.804 6159.714|-5809.141 6159.892|-5795.531 6150.785|-5720.817 6100.759|-5687.248 6151.030|-5681.132 6160.170|-5677.049 6166.275
39 4740 DALTON DR NW,-5663.327 6186.779|-5823.241 6293.871|-5829.561 6292.625|-5861.423 6244.956|-5894.069 6159.714|-5890.804 6159.714|-5809.141 6159.892|-5795.531 6150.785|-5720.817 6100.759|-5687.248 6151.030|-5681.132 6160.170|-5677.049 6166.275
40 4740 DALTON DR NW,-5663.327 6186.779|-5823.241 6293.871|-5829.561 6292.625|-5861.423 6244.956|-5894.069 6159.714|-5890.804 6159.714|-5809.141 6159.892|-5795.531 6150.785|-5720.817 6100.759|-5687.248 6151.030|-5681.132 6160.170|-5677.049 6166.275
41 4740 DALTON DR NW,-5663.327 6186.779|-5823.241 6293.871|-5829.561 6292.625|-5861.423 6244.956|-5894.069 6159.714|-5890.804 6159.714|-5809.141 6159.892|-5795.531 6150.785|-5720.817 6100.759|-5687.248 6151.030|-5681.132 6160.170|-5677.049 6166.275
42 4740 DALTON DR NW,-5663.327 6186.779|-5823.241 6293.871|-5829.561 6292.625|-5861.423 6244.956|-5894.069 6159.714|-5890.804 6159.714|-5809.141 6159.892|-5795.531 6150.785|-5720.817 6100.759|-5687.248 6151.030|-5681.132 6160.170|-5677.049 6166.275
43 4740 DALTON DR NW,-5663.327 6186.779|-5823.241 6293.871|-5829.561 6292.625|-5861.423 6244.956|-5894.069 6159.714|-5890.804 6159.714|-5809.141 6159.892|-5795.531 6150.785|-5720.817 6100.759|-5687.248 6151.030|-5681.132 6160.170|-5677.049 6166.275
44 4740 DALTON DR NW,-5663.327 6186.779|-5823.241 6293.871|-5829.561 6292.625|-5861.423 6244.956|-5894.069 6159.714|-5890.804 6159.714|-5809.141 6159.892|-5795.531 6150.785|-5720.817 6100.759|-5687.248 6151.030|-5681.132 6160.170|-5677.049 6166.275
45 4740 DALTON DR NW,-5663.327 6186.779|-5823.241 6293.871|-5829.561 6292.625|-5861.423 6244.956|-5894.069 6159.714|-5890.804 6159.714|-5809.141 6159.892|-5795.531 6150.785|-5720.817 6100.759|-5687.248 6151.030|-5681.132 6160.170|-5677.049 6166.275
46 4740 DALTON DR NW,-5663.327 6186.779|-5823.241 6293.871|-5829.561 6292.625|-5861.423 6244.956|-5894.069 6159.714|-5890.804 6159.714|-5809.141 6159.892|-5795.531 6150.785|-5720.817 6100.759|-5687.248 6151.030|-5681.132 6160.170|-5677.049 6166.275
47 4740 DALTON DR NW,-5663.327 6186.779|-5823.241 6293.871|-5829.561 6292.625|-5861.423 6244.956|-5894.069 6159.714|-5890.804 6159.714|-5809.141 6159.892|-5795.531 6150.785|-5720.817 6100.759|-5687.248 6151.030|-5681.132 6160.170|-5677.049 6166.275
48 4740 DALTON DR NW,-5663.327 6186.779|-5823.241 6293.871|-5829.561 6292.625|-5861.423 6244.956|-5894.069 6159.714|-5890.804 6159.714|-5809.141 6159.892|-5795.531 6150.785|-5720.817 6100.759|-5687.248 6151.030|-5681.132 6160.170|-5677.049 6166.275
49 4740 DALTON DR NW,-5663.327 6186.779|-5823.241 6293.871|-5829.561 6292.625|-5861.423 6244.956|-5894.069 6159.714|-5890.804 6159.714|-5809.141 6159.892|-5795.531 6150.785|-5720.817 6100.759|-5687.248 6151.030|-5681.132 6160.170|-5677.049 6166.275
50 4740 DALTON DR NW,-5663.327 6186.779|-5823.241 6293.871|-5829.561 6292.625|-5861.423 6244.956|-5894.069 6159.714|-5890.804 6159.714|-5809.141 6159.892|-5795.531 6150.785|-5720.817 6100.759|-5687.248 6151.030|-5681.132 6160.170|-5677.049 6166.275
51 4740 DALTON DR NW,-5663.327 6186.779|-5823.241 6293.871|-5829.561 6292.625|-5861.423 6244.956|-5894.069 6159.714|-5890.804 6159.714|-5809.141 6159.892|-5795.531 6150.785|-5720.817 6100.759|-5687.248 6151.030|-5681.132 6160.170|-5677.049 6166.275
52 4740 DALTON DR NW,-5663.327 6186.779|-5823.241 6293.871|-5829.561 6292.625|-5861.423 6244.956|-5894.069 6159.714|-5890.804 6159.714|-5809.141 6159.892|-5795.531 6150.785|-5720.817 6100.759|-5687.248 6151.030|-5681.132 6160.170|-5677.049 6166.275
53 4740 DALTON DR NW,-5663.327 6186.779|-5823.241 6293.871|-5829.561 6292.625|-5861.423 6244.956|-5894.069 6159.714|-5890.804 6159.714|-5809.141 6159.892|-5795.531 6150.785|-5720.817 6100.759|-5687.248 6151.030|-5681.132 6160.170|-5677.049 6166.275
54 4740 DALTON DR NW,-5663.327 6186.779|-5823.241 6293.871|-5829.561 6292.625|-5861.423 6244.956|-5894.069 6159.714|-5890.804 6159.714|-5809.141 6159.892|-5795.531 6150.785|-5720.817 6100.759|-5687.248 6151.030|-5681.132 6160.170|-5677.049 6166.275
55 4740 DALTON DR NW,-5663.327 6186.779|-5823.241 6293.871|-5829.561 6292.625|-5861.423 6244.956|-5894.069 6159.714|-5890.804 6159.714|-5809.141 6159.892|-5795.531 6150.785|-5720.817 6100.759|-5687.248 6151.030|-5681.132 6160.170|-5677.049 6166.275
56 4740 DALTON DR NW,-5663.327 6186.779|-5823.241 6293.871|-5829.561 6292.625|-5861.423 6244.956|-5894.069 6159.714|-5890.804 6159.714|-5809.141 6159.892|-5795.531 6150.785|-5720.817 6100.759|-5687.248 6151.030|-5681.132 6160.170|-5677.049 6166.275
57 4740 DALTON DR NW,-5663.327 6186.779|-5823.241 6293.871|-5829.561 6292.625|-5861.423 6244.956|-5894.069 6159.714|-5890.804 6159.714|-5809.141 6159.892|-5795.531 6150.785|-5720.817 6100.759|-5687.248 6151.030|-5681.132 6160.170|-5677.049 6166.275
58 4740 DALTON DR NW,-5663.327 6186.779|-5823.241 6293.871|-5829.561 6292.625|-5861.423 6244.956|-5894.069 6159.714|-5890.804 6159.714|-5809.141 6159.892|-5795.531 6150.785|-5720.817 6100.759|-5687.248 6151.030|-5681.132 6160.170|-5677.049 6166.275
59 4740 DALTON DR NW,-5663.327 6186.779|-5823.241 6293.871|-5829.561 6292.625|-5861.423 6244.956|-5894.069 6159.714|-5890.804 6159.714|-5809.141 6159.892|-5795.531 6150.785|-5720.817 6100.759|-5687.248 6151.030|-5681.132 6160.170|-5677.049 6166.275
60 4740 DALTON DR NW,-5663.327 6186.779|-5823.241 6293.871|-5829.561 6292.625|-5861.423 6244.956|-5894.069 6159.714|-5890.804 6159.714|-5809.141 6159.892|-5795.531 6150.785|-5720.817 6100.759|-5687.248 6151.030|-5681.132 6160.170|-5677.049 6166.275
61 4740 DALTON DR NW,-5663.327 6186.779|-5823.241 6293.871|-5829.561 6292.625|-5861.423 6244.956|-5894.069 6159.714|-5890.804 6159.714|-5809.141 6159.892|-5795.531 6150.785|-5720.817 6100.759|-5687.248 6151.030|-5681.132 6160.170|-5677.049 6166.275
62 4740 DALTON DR NW,-5663.327 6186.779|-5823.241 6293.871|-5829.561 6292.625|-5861.423 6244.956|-5894.069 6159.714|-5890.804 6159.714|-5809.141 6159.892|-5795.531 6150.785|-5720.817 6100.759|-5687.248 6151.030|-5681.132 6160.170|-5677.049 6166.275
63 4740 DALTON DR NW,-5663.327 6186.779|-5823.241 6293.871|-5829.561 6292.625|-5861.423 6244.956|-5894.069 6159.714|-5890.804 6159.714|-5809.141 6159.892|-5795.531 6150.785|-5720.817 6100.759|-5687.248 6151.030|-5681.132 6160.170|-5677.049 6166.275
64 4740 DALTON DR NW,-5663.327 6186.779|-5823.241 6293.871|-5829.561 6292.625|-5861.423 6244.956|-5894.069 6159.714|-5890.804 6159.714|-5809.141 6159.892|-5795.531 6150.785|-5720.817 6100.759|-5687.248 6151.030|-5681.132 6160.170|-5677.049 6166.275
65 4740 DALTON DR NW,-5663.327 6186.779|-5823.241 6293.871|-5829.561 6292.625|-5861.423 6244.956|-5894.069 6159.714|-5890.804 6159.714|-5809.141 6159.892|-5795.531 6150.785|-5720.817 6100.759|-5687.248 6151.030|-5681.132 6160.170|-5677.049 6166.275
66 4740 DALTON DR NW,-5663.327 6186.779|-5823.241 6293.871|-5829.561 6292.625|-5861.423 6244.956|-5894.069 6159.714|-5890.804 6159.714|-5809.141 6159.892|-5795.531 6150.785|-5720.817 6100.759|-5687.248 6151.030|-5681.132 6160.170|-5677.049 6166.275
67 4740 DALTON DR NW,-5663.327 6186.779|-5823.241 6293.871|-5829.561 6292.625|-5861.423 6244.956|-5894.069 6159.714|-5890.804 6159.714|-5809.141 6159.892|-5795.531 6150.785|-5720.817 6100.759|-5687.248 6151.030|-5681.132 6160.170|-5677.049 6166.275
68 4740 DALTON DR NW,-5663.327 6186.779|-5823.241 6293.871|-5829.561 6292.625|-5861.423 6244.956|-5894.069 6159.714|-5890.804 6159.714|-5809.141 6159.892|-5795.531 6150.785|-5720.817 6100.759|-5687.248 6151.030|-5681.132 6160.170|-5677.049 6166.275
69 4740 DALTON DR NW,-5663.327 6186.779|-5823.241 6293.871|-5829.561 6292.625|-5861.423 6244.956|-5894.069 6159.714|-5890.804 6159.714|-5809.141 6159.892|-5795.531 6150.785|-5720.817 6100.759|-5687.248 6151.030|-5681.132 6160.170|-5677.049 6166.275
70 4740 DALTON DR NW,-5663.327 6186.779|-5823.241 6293.871|-5829.561 6292.625|-5861.423 6244.956|-5894.069 6159.714|-5890.804 6159.714|-5809.141 6159.892|-5795.531 6150.785|-5720.817 6100.759|-5687.248 6151.030|-5681.132 6160.170|-5677.049 6166.275
71 4740 DALTON DR NW,-5663.327 6186.779|-5823.241 6293.871|-5829.561 6292.625|-5861.423 6244.956|-5894.069 6159.714|-5890.804 6159.714|-5809.141 6159.892|-5795.531 6150.785|-5720.817 6100.759|-5687.248 6151.030|-5681.132 6160.170|-5677.049 6166.275
72 4740 DALTON DR NW,-5663.327 6186.779|-5823.241 6293.871|-5829.561 6292.625|-5861.423 6244.956|-5894.069 6159.714|-5890.804 6159.714|-5809.141 6159.892|-5795.531 6150.785|-5720.817 6100.759|-5687.248 6151.030|-5681.132 6160.170|-5677.049 6166.275
73 4740 DALTON DR NW,-5663.327 6186.779|-5823.241 6293.871|-5829.561 6292.625|-5861.423 6244.956|-5894.069 6159.714|-5890.804 6159.714|-5809.141 6159.892|-5795.531 6150.785|-5720.817 6100.759|-5687.248 6151.030|-5681.132 6160.170|-5677.049 6166.275
74 4740 DALTON DR NW,-5663.327 6186.779|-5823.241 6293.871|-5829.561 6292.625|-5861.423 6244.956|-5894.069 6159.714|-5890.804 6159.714|-5809.141 6159.892|-5795.531 6150.785|-5720.817 6100.759|-5687.248 6151.030|-5681.132 6160.170|-5677.049 6166.275
75 4740 DALTON DR NW,-5663.327 6186.779|-5823.241 6293.871|-5829.561 6292.625|-5861.423 6244.956|-5894.069 6159.714|-5890.804 6159.714|-5809.141 6159.892|-5795.531 6150.785|-5720.817 6100.759|-5687.248 6151.030|-5681.132 6160.170|-5677.049 6166.275
76 4740 DALTON DR NW,-5663.327 6186.779|-5823.241 6293.871|-5829.561 6292.625|-5861.423 6244.956|-5894.069 6159.714|-5890.804 6159.714|-5809.141 6159.892|-5795.531 6150.785|-5720.817 6100.759|-5687.248 6151.030|-5681.132 6160.170|-5677.049 6166.275
77 4740 DALTON DR NW,-5663.327 6186.779|-5823.241 6293.871|-5829.561 6292.625|-5861.423 6244.956|-5894.069 6159.714|-5890.804 6159.714|-5809.141 6159.892|-5795.531 6150.785|-5720.817 6100.759|-5687.248 6151.030|-5681.132 6160.170|-5677.049 6166.275
78 4740 DALTON DR NW,-5663.327 6186.779|-5823.241 6293.871|-5829.561 6292.625|-5861.423 6244.956|-5894.069 6159.714|-5890.804 6159.714|-5809.141 6159.892|-5795.531 6150.785|-5720.817 6100.759|-5687.248 6151.030|-5681.132 6160.170|-5677.049 6166.275
79 4740 DALTON DR NW,-5663.327 6186.779|-5823.241 6293.871|-5829.561 6292.625|-5861.423 6244.956|-5894.069 6159.714|-5890.804 6159.714|-5809.141 6159.892|-5795.531 6150.785|-5720.817 6100.759|-5687.248 6151.030|-5681.132 6160.170|-5677.049 6166.275
80 4740 DALTON DR NW,-5663.327 6186.779|-5823.241 6293.871|-5829.561 6292.625|-5861.423 6244.956|-5894.069 6159.714|-5890.804 6159.714|-5809.141 6159.892|-5795.531 6150.785|-5720.817 6100.759|-5687.248 6151.030|-5681.132 6160.170|-5677.049 6166.275
81 4740 DALTON DR NW,-5663.327 6186.779|-5823.241 6293.871|-5829.561 6292.625|-5861.423 6244.956|-5894.069 6159.714|-5890.804 6159.714|-5809.141 6159.892|-5795.531 6150.785|-5720.817 6100.759|-5687.248 6151.030|-5681.132 6160.170|-5677.049 6166.275
82 4740 DALTON DR NW,-5663.327 6186.779|-5823.241 6293.871|-5829.561 6292.625|-5861.423 6244.956|-5894.069 6159.714|-5890.804 6159.714|-5809.141 6159.892|-5795.531 6150.785|-5720.817 6100.759|-5687.248 6151.030|-5681.132 6160.170|-5677.049 6166.275
83 4740 DALTON DR NW,-5663.327 6186.779|-5823.241 6293.871|-5829.561 6292.625|-5861.423 6244.956|-5894.069 6159.714|-5890.804 6159.714|-5809.141 6159.892|-5795.531 6150.785|-5720.817 6100.759|-5687.248 6151.030|-5681.132 6160.170|-5677.049 6166.275
84 4740 DALTON DR NW,-5663.327 6186.779|-5823.241 6293.871|-5829.561 6292.625|-5861.423 6244.956|-5894.069 6159.714|-5890.804 6159.714|-5809.141 6159.892|-5795.531 6150.785|-5720.817 6100.759|-5687.248 6151.030|-5681.132 6160.170|-5677.049 6166.275
85 4740 DALTON DR NW,-5663.327 6186.779|-5823.241 6293.871|-5829.561 6292.625|-5861.423 6244.956|-5894.069 6159.714|-5890.804 6159.714|-5809.141 6159.892|-5795.531 6150.785|-5720.817 6100.759|-5687.248 6151.030|-5681.132 6160.170|-5677.049 6166.275
86 4740 DALTON DR NW,-5663.327 6186.779|-5823.241 6293.871|-5829.561 6292.625|-5861.423 6244.956|-5894.069 6159.714|-5890.804 6159.714|-5809.141 6159.892|-5795.531 6150.785|-5720.817 6100.759|-5687.248 6151.030|-5681.132 6160.170|-5677.049 6166.275
87 4740 DALTON DR NW,-5663.327 6186.779|-5823.241 6293.871|-5829.561 6292.625|-5861.423 6244.956|-5894.069 6159.714|-5890.804 6159.714|-5809.141 6159.892|-5795.531 6150.785|-5720.817 6100.759|-5687.248 6151.030|-5681.132 6160.170|-5677.049 6166.275
88 4740 DALTON DR NW,-5663.327 6186.779|-5823.241 6293.871|-5829.561 6292.625|-5861.423 6244.956|-5894.069 6159.714|-5890.804 6159.714|-5809.141 6159.892|-5795.531 6150.785|-5720.817 6100.759|-5687.248 6151.030|-5681.132 6160.170|-5677.049 6166.275
