ADDRESS,POINTS
150 BRIDLERANGE PL SW,-2784.753 -15909.388|-2901.655 -15909.899|-2923.521 -15910.033|-2923.438 -15986.735|-2923.382 -15989.470|-2914.609 -15989.426|-2904.340 -15989.381|-2873.372 -15989.248|-2838.342 -15989.092|-2837.650 -15990.293|-2836.092 -15992.984|-2834.379 -15991.994|-2832.540 -15991.272|-2830.618 -15990.827|-2828.647 -15990.671|-2826.682 -15990.816|-2824.753 -15991.238|-2822.907 -15991.939|-2821.188 -15992.917|-2819.650 -15990.215|-2818.965 -15989.014|-2784.879 -15988.859|-2784.879 -15984.389|-2784.865 -15974.615|-2784.844 -15964.840|-2784.830 -15955.066|-2784.816 -15945.292|-2784.802 -15935.518|-2784.788 -15925.744|-2784.767 -15915.381
