ADDRESS,POINTS
2500 UNIVERSITY DR NW,-3831.563 3718.341|-3836.813 3719.875|-3841.916 3721.854|-3891.178 3721.710|-4006.241 3721.410|-4013.882 3719.252|-4021.572 3717.262|-4029.303 3715.450|-4037.069 3713.793|-4044.878 3712.314|-4052.707 3711.013|-4060.564 3709.868|-4068.450 3708.900|-4081.508 3707.633|-4094.587 3706.721|-4107.694 3706.165|-4120.808 3705.965|-4478.078 3705.386|-4531.548 3703.351|-4537.273 3703.340|-4593.476 3703.251|-4695.020 3703.085|-4716.439 3704.908|-4735.921 3704.875|-4740.990 3704.875|-4818.605 3704.741|-4818.612 3698.025|-4818.612 3694.334|-4818.759 3530.755|-4867.140 3530.777|-4867.126 3502.445|-4867.084 3436.628|-4867.084 3432.414|-4867.056 3399.333|-4867.056 3399.300|-4866.930 3397.944|-4866.559 3396.643|-4866.070 3395.631|-4865.441 3394.708|-4864.672 3393.874|-4863.798 3393.173|-4862.827 3392.606|-4861.778 3392.195|-4860.687 3391.939|-4859.562 3391.850|-4859.562 3363.762|-4861.023 3363.618|-4862.428 3363.184|-4863.714 3362.495|-4864.847 3361.561|-4865.777 3360.426|-4866.469 3359.125|-4866.888 3357.724|-4867.028 3356.268|-4867.007 3294.065|-4866.811 2948.816|-4866.804 2943.267|-4847.091 2943.323|-4693.650 2943.590|-4693.818 3038.017|-4521.824 3038.317|-4320.296 3154.115|-4237.822 3006.215|-4228.755 3015.333|-4202.136 2988.746|-4235.781 2954.921|-4235.760 2944.368|-4139.312 2944.535|-4139.319 2948.182|-4063.011 2948.293|-4042.040 2948.338|-4034.853 2948.427|-4027.667 2948.683|-4020.488 2949.083|-4013.316 2949.650|-4006.165 2950.373|-3999.027 2951.251|-3991.911 2952.274|-3984.823 2953.464|-3977.755 2954.809|-3970.723 2956.300|-3963.725 2957.956|-3956.763 2959.758|-3949.842 2961.704|-3942.971 2963.816|-3936.141 2966.062|-3929.360 2968.464|-3886.544 2984.176|-3885.292 2980.740|-3801.910 3011.330|-3793.843 3014.199|-3785.720 3016.856|-3785.727 3017.268|-3785.748 3027.320|-3785.790 3045.411|-3658.878 3045.734|-3658.885 3047.279|-3659.122 3173.052|-3532.147 3173.308|-3531.945 3042.653|-3492.560 3043.654|-3474.511 3043.688|-3466.842 3061.979|-3449.820 3102.521|-3403.599 3125.438|-3400.880 3126.795|-3403.467 3131.031|-3418.664 3156.806|-3421.180 3160.932|-3423.837 3164.968|-3429.108 3172.852|-3434.239 3180.835|-3439.230 3188.897|-3444.081 3197.048|-3448.793 3205.276|-3453.358 3213.593|-3457.776 3221.978|-3462.054 3230.439|-3534.601 3377.261|-3539.606 3386.868|-3575.733 3452.585|-3582.591 3461.425|-3623.212 3543.620|-3648.238 3531.200|-3665.218 3565.559|-3649.489 3573.365|-3647.252 3574.465|-3677.472 3631.030|-3681.226 3637.635|-3685.316 3644.029|-3689.741 3650.200|-3694.480 3656.127|-3699.520 3661.809|-3704.861 3667.213|-3710.474 3672.328|-3716.346 3677.143|-3722.463 3681.635|-3728.810 3685.816|-3735.367 3689.652|-3742.113 3693.133|-3749.034 3696.257|-3756.115 3699.026|-3763.322 3701.406|-3770.648 3703.407
2500 UNIVERSITY DR NW,-3831.563 3718.341|-3836.813 3719.875|-3841.916 3721.854|-3891.178 3721.710|-4006.241 3721.410|-4013.882 3719.252|-4021.572 3717.262|-4029.303 3715.450|-4037.069 3713.793|-4044.878 3712.314|-4052.707 3711.013|-4060.564 3709.868|-4068.450 3708.900|-4081.508 3707.633|-4094.587 3706.721|-4107.694 3706.165|-4120.808 3705.965|-4478.078 3705.386|-4531.548 3703.351|-4537.273 3703.340|-4593.476 3703.251|-4695.020 3703.085|-4716.439 3704.908|-4735.921 3704.875|-4740.990 3704.875|-4818.605 3704.741|-4818.612 3698.025|-4818.612 3694.334|-4818.759 3530.755|-4867.140 3530.777|-4867.126 3502.445|-4867.084 3436.628|-4867.084 3432.414|-4867.056 3399.333|-4867.056 3399.300|-4866.930 3397.944|-4866.559 3396.643|-4866.070 3395.631|-4865.441 3394.708|-4864.672 3393.874|-4863.798 3393.173|-4862.827 3392.606|-4861.778 3392.195|-4860.687 3391.939|-4859.562 3391.850|-4859.562 3363.762|-4861.023 3363.618|-4862.428 3363.184|-4863.714 3362.495|-4864.847 3361.561|-4865.777 3360.426|-4866.469 3359.125|-4866.888 3357.724|-4867.028 3356.268|-4867.007 3294.065|-4866.811 2948.816|-4866.804 2943.267|-4847.091 2943.323|-4693.650 2943.590|-4693.818 3038.017|-4521.824 3038.317|-4320.296 3154.115|-4237.822 3006.215|-4228.755 3015.333|-4202.136 2988.746|-4235.781 2954.921|-4235.760 2944.368|-4139.312 2944.535|-4139.319 2948.182|-4063.011 2948.293|-4042.040 2948.338|-4034.853 2948.427|-4027.667 2948.683|-4020.488 2949.083|-4013.316 2949.650|-4006.165 2950.373|-3999.027 2951.251|-3991.911 2952.274|-3984.823 2953.464|-3977.755 2954.809|-3970.723 2956.300|-3963.725 2957.956|-3956.763 2959.758|-3949.842 2961.704|-3942.971 2963.816|-3936.141 2966.062|-3929.360 2968.464|-3886.544 2984.176|-3885.292 2980.740|-3801.910 3011.330|-3793.843 3014.199|-3785.720 3016.856|-3785.727 3017.268|-3785.748 3027.320|-3785.790 3045.411|-3658.878 3045.734|-3658.885 3047.279|-3659.122 3173.052|-3532.147 3173.308|-3531.945 3042.653|-3492.560 3043.654|-3474.511 3043.688|-3466.842 3061.979|-3449.820 3102.521|-3403.599 3125.438|-3400.880 3126.795|-3403.467 3131.031|-3418.664 3156.806|-3421.180 3160.932|-3423.837 3164.968|-3429.108 3172.852|-3434.239 3180.835|-3439.230 3188.897|-3444.081 3197.048|-3448.793 3205.276|-3453.358 3213.593|-3457.776 3221.978|-3462.054 3230.439|-3534.601 3377.261|-3539.606 3386.868|-3575.733 3452.585|-3582.591 3461.425|-3623.212 3543.620|-3648.238 3531.200|-3665.218 3565.559|-3649.489 3573.365|-3647.252 3574.465|-3677.472 3631.030|-3681.226 3637.635|-3685.316 3644.029|-3689.741 3650.200|-3694.480 3656.127|-3699.520 3661.809|-3704.861 3667.213|-3710.474 3672.328|-3716.346 3677.143|-3722.463 3681.635|-3728.810 3685.816|-3735.367 3689.652|-3742.113 3693.133|-3749.034 3696.257|-3756.115 3699.026|-3763.322 3701.406|-3770.648 3703.407
2500 UNIVERSITY DR NW,-3831.563 3718.341|-3836.813 3719.875|-3841.916 3721.854|-3891.178 3721.710|-4006.241 3721.410|-4013.882 3719.252|-4021.572 3717.262|-4029.303 3715.450|-4037.069 3713.793|-4044.878 3712.314|-4052.707 3711.013|-4060.564 3709.868|-4068.450 3708.900|-4081.508 3707.633|-4094.587 3706.721|-4107.694 3706.165|-4120.808 3705.965|-4478.078 3705.386|-4531.548 3703.351|-4537.273 3703.340|-4593.476 3703.251|-4695.020 3703.085|-4716.439 3704.908|-4735.921 3704.875|-4740.990 3704.875|-4818.605 3704.741|-4818.612 3698.025|-4818.612 3694.334|-4818.759 3530.755|-4867.140 3530.777|-4867.126 3502.445|-4867.084 3436.628|-4867.084 3432.414|-4867.056 3399.333|-4867.056 3399.300|-4866.930 3397.944|-4866.559 3396.643|-4866.070 3395.631|-4865.441 3394.708|-4864.672 3393.874|-4863.798 3393.173|-4862.827 3392.606|-4861.778 3392.195|-4860.687 3391.939|-4859.562 3391.850|-4859.562 3363.762|-4861.023 3363.618|-4862.428 3363.184|-4863.714 3362.495|-4864.847 3361.561|-4865.777 3360.426|-4866.469 3359.125|-4866.888 3357.724|-4867.028 3356.268|-4867.007 3294.065|-4866.811 2948.816|-4866.804 2943.267|-4847.091 2943.323|-4693.650 2943.590|-4693.818 3038.017|-4521.824 3038.317|-4320.296 3154.115|-4237.822 3006.215|-4228.755 3015.333|-4202.136 2988.746|-4235.781 2954.921|-4235.760 2944.368|-4139.312 2944.535|-4139.319 2948.182|-4063.011 2948.293|-4042.040 2948.338|-4034.853 2948.427|-4027.667 2948.683|-4020.488 2949.083|-4013.316 2949.650|-4006.165 2950.373|-3999.027 2951.251|-3991.911 2952.274|-3984.823 2953.464|-3977.755 2954.809|-3970.723 2956.300|-3963.725 2957.956|-3956.763 2959.758|-3949.842 2961.704|-3942.971 2963.816|-3936.141 2966.062|-3929.360 2968.464|-3886.544 2984.176|-3885.292 2980.740|-3801.910 3011.330|-3793.843 3014.199|-3785.720 3016.856|-3785.727 3017.268|-3785.748 3027.320|-3785.790 3045.411|-3658.878 3045.734|-3658.885 3047.279|-3659.122 3173.052|-3532.147 3173.308|-3531.945 3042.653|-3492.560 3043.654|-3474.511 3043.688|-3466.842 3061.979|-3449.820 3102.521|-3403.599 3125.438|-3400.880 3126.795|-3403.467 3131.031|-3418.664 3156.806|-3421.180 3160.932|-3423.837 3164.968|-3429.108 3172.852|-3434.239 3180.835|-3439.230 3188.897|-3444.081 3197.048|-3448.793 3205.276|-3453.358 3213.593|-3457.776 3221.978|-3462.054 3230.439|-3534.601 3377.261|-3539.606 3386.868|-3575.733 3452.585|-3582.591 3461.425|-3623.212 3543.620|-3648.238 3531.200|-3665.218 3565.559|-3649.489 3573.365|-3647.252 3574.465|-3677.472 3631.030|-3681.226 3637.635|-3685.316 3644.029|-3689.741 3650.200|-3694.480 3656.127|-3699.520 3661.809|-3704.861 3667.213|-3710.474 3672.328|-3716.346 3677.143|-3722.463 3681.635|-3728.810 3685.816|-3735.367 3689.652|-3742.113 3693.133|-3749.034 3696.257|-3756.115 3699.026|-3763.322 3701.406|-3770.648 3703.407
2500 UNIVERSITY DR NW,-3831.563 3718.341|-3836.813 3719.875|-3841.916 3721.854|-3891.178 3721.710|-4006.241 3721.410|-4013.882 3719.252|-4021.572 3717.262|-4029.303 3715.450|-4037.069 3713.793|-4044.878 3712.314|-4052.707 3711.013|-4060.564 3709.868|-4068.450 3708.900|-4081.508 3707.633|-4094.587 3706.721|-4107.694 3706.165|-4120.808 3705.965|-4478.078 3705.386|-4531.548 3703.351|-4537.273 3703.340|-4593.476 3703.251|-4695.020 3703.085|-4716.439 3704.908|-4735.921 3704.875|-4740.990 3704.875|-4818.605 3704.741|-4818.612 3698.025|-4818.612 3694.334|-4818.759 3530.755|-4867.140 3530.777|-4867.126 3502.445|-4867.084 3436.628|-4867.084 3432.414|-4867.056 3399.333|-4867.056 3399.300|-4866.930 3397.944|-4866.559 3396.643|-4866.070 3395.631|-4865.441 3394.708|-4864.672 3393.874|-4863.798 3393.173|-4862.827 3392.606|-4861.778 3392.195|-4860.687 3391.939|-4859.562 3391.850|-4859.562 3363.762|-4861.023 3363.618|-4862.428 3363.184|-4863.714 3362.495|-4864.847 3361.561|-4865.777 3360.426|-4866.469 3359.125|-4866.888 3357.724|-4867.028 3356.268|-4867.007 3294.065|-4866.811 2948.816|-4866.804 2943.267|-4847.091 2943.323|-4693.650 2943.590|-4693.818 3038.017|-4521.824 3038.317|-4320.296 3154.115|-4237.822 3006.215|-4228.755 3015.333|-4202.136 2988.746|-4235.781 2954.921|-4235.760 2944.368|-4139.312 2944.535|-4139.319 2948.182|-4063.011 2948.293|-4042.040 2948.338|-4034.853 2948.427|-4027.667 2948.683|-4020.488 2949.083|-4013.316 2949.650|-4006.165 2950.373|-3999.027 2951.251|-3991.911 2952.274|-3984.823 2953.464|-3977.755 2954.809|-3970.723 2956.300|-3963.725 2957.956|-3956.763 2959.758|-3949.842 2961.704|-3942.971 2963.816|-3936.141 2966.062|-3929.360 2968.464|-3886.544 2984.176|-3885.292 2980.740|-3801.910 3011.330|-3793.843 3014.199|-3785.720 3016.856|-3785.727 3017.268|-3785.748 3027.320|-3785.790 3045.411|-3658.878 3045.734|-3658.885 3047.279|-3659.122 3173.052|-3532.147 3173.308|-3531.945 3042.653|-3492.560 3043.654|-3474.511 3043.688|-3466.842 3061.979|-3449.820 3102.521|-3403.599 3125.438|-3400.880 3126.795|-3403.467 3131.031|-3418.664 3156.806|-3421.180 3160.932|-3423.837 3164.968|-3429.108 3172.852|-3434.239 3180.835|-3439.230 3188.897|-3444.081 3197.048|-3448.793 3205.276|-3453.358 3213.593|-3457.776 3221.978|-3462.054 3230.439|-3534.601 3377.261|-3539.606 3386.868|-3575.733 3452.585|-3582.591 3461.425|-3623.212 3543.620|-3648.238 3531.200|-3665.218 3565.559|-3649.489 3573.365|-3647.252 3574.465|-3677.472 3631.030|-3681.226 3637.635|-3685.316 3644.029|-3689.741 3650.200|-3694.480 3656.127|-3699.520 3661.809|-3704.861 3667.213|-3710.474 3672.328|-3716.346 3677.143|-3722.463 3681.635|-3728.810 3685.816|-3735.367 3689.652|-3742.113 3693.133|-3749.034 3696.257|-3756.115 3699.026|-3763.322 3701.406|-3770.648 3703.407
