ADDRESS,POINTS
18120 SHERIFF KING ST SW,516.618 -17561.755|402.939 -17561.811|98.762 -17561.955|51.073 -17561.911|51.059 -17573.264|50.864 -17724.356|50.864 -17724.422|185.976 -17724.556|574.045 -17724.967
