ADDRESS,POINTS
11808 85 ST NW,-8942.637 13418.052|-9745.325 13416.896|-9745.318 13398.015|-9745.304 13349.278|-9745.206 12612.678|-9744.976 12229.812|-9744.976 12223.729|-9744.955 12144.147|-9739.775 12144.147|-9739.761 12099.469|-9739.733 12021.466|-9739.817 12015.306|-9740.054 12009.157|-9740.460 12003.008|-9741.026 11996.870|-9741.753 11990.754|-9742.648 11984.660|-9743.696 11978.589|-9744.906 11972.540|-9744.857 11809.306|-9514.164 11810.162|-9511.172 11810.173|-9336.599 11810.829|-9298.620 11810.974|-8942.518 11812.253|-8942.539 12315.899|-8942.553 12614.935
11808 85 ST NW,-8942.637 13418.052|-9745.325 13416.896|-9745.318 13398.015|-9745.304 13349.278|-9745.206 12612.678|-9744.976 12229.812|-9744.976 12223.729|-9744.955 12144.147|-9739.775 12144.147|-9739.761 12099.469|-9739.733 12021.466|-9739.817 12015.306|-9740.054 12009.157|-9740.460 12003.008|-9741.026 11996.870|-9741.753 11990.754|-9742.648 11984.660|-9743.696 11978.589|-9744.906 11972.540|-9744.857 11809.306|-9514.164 11810.162|-9511.172 11810.173|-9336.599 11810.829|-9298.620 11810.974|-8942.518 11812.253|-8942.539 12315.899|-8942.553 12614.935
11808 85 ST NW,-8942.637 13418.052|-9745.325 13416.896|-9745.318 13398.015|-9745.304 13349.278|-9745.206 12612.678|-9744.976 12229.812|-9744.976 12223.729|-9744.955 12144.147|-9739.775 12144.147|-9739.761 12099.469|-9739.733 12021.466|-9739.817 12015.306|-9740.054 12009.157|-9740.460 12003.008|-9741.026 11996.870|-9741.753 11990.754|-9742.648 11984.660|-9743.696 11978.589|-9744.906 11972.540|-9744.857 11809.306|-9514.164 11810.162|-9511.172 11810.173|-9336.599 11810.829|-9298.620 11810.974|-8942.518 11812.253|-8942.539 12315.899|-8942.553 12614.935
11808 85 ST NW,-8942.637 13418.052|-9745.325 13416.896|-9745.318 13398.015|-9745.304 13349.278|-9745.206 12612.678|-9744.976 12229.812|-9744.976 12223.729|-9744.955 12144.147|-9739.775 12144.147|-9739.761 12099.469|-9739.733 12021.466|-9739.817 12015.306|-9740.054 12009.157|-9740.460 12003.008|-9741.026 11996.870|-9741.753 11990.754|-9742.648 11984.660|-9743.696 11978.589|-9744.906 11972.540|-9744.857 11809.306|-9514.164 11810.162|-9511.172 11810.173|-9336.599 11810.829|-9298.620 11810.974|-8942.518 11812.253|-8942.539 12315.899|-8942.553 12614.935
