ADDRESS,POINTS
3505 35 ST NE,6139.038 4056.284|6139.052 4022.803|6227.600 4022.859|6227.586 4056.329
3505 35 ST NE,6139.038 4056.284|6139.052 4022.803|6227.600 4022.859|6227.586 4056.329
