ADDRESS,POINTS
12111 TRANS CANADA HI SW,-13193.462 3552.927|-13219.641 3584.373|-13228.771 3670.616|-13234.244 3652.113|-13245.198 3615.074|-13260.710 3562.668|-13296.166 3638.558|-13298.207 3636.968|-13300.465 3635.689|-13302.877 3634.755|-13305.407 3634.166|-13307.987 3633.955|-13310.573 3634.122|-13313.111 3634.655|-13315.544 3635.545|-13317.214 3636.212|-13318.941 3636.701|-13315.760 3493.415|-13313.908 3491.881|-13299.549 3481.051|-13206.464 3470.943|-13186.779 3468.808|-13154.092 3465.261|-13112.834 3445.791|-13063.125 3422.329|-13063.166 3566.548|-13063.125 3654.871|-13167.660 3654.504|-13178.258 3645.163|-13193.756 3635.389
