ADDRESS,POINTS
6086 COUNTRY HILLS BV NE,8556.918 12050.777|8524.056 12017.952|8526.461 12014.761|8528.285 12011.203|8529.460 12007.378|8529.956 12003.408|8529.753 11999.416|8528.865 11995.524|8527.313 11991.832|8525.146 11988.474|8522.427 11985.550|8519.239 11983.126|8515.681 11981.302|8511.865 11980.124|8508.069 11979.623|8504.245 11979.757|8500.498 11980.524|8496.926 11981.903|8496.828 11851.860|8511.802 11851.849|8521.106 11851.838|8522.819 11850.404|8524.727 11849.236|8526.789 11848.380|8528.956 11847.824|8550.019 11844.121|8665.648 11844.299|8665.613 12002.440|8667.123 12020.854|8669.584 12050.788|8590.004 12050.766
