ADDRESS,POINTS
217 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
216 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
215 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
214 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
212 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
211 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
210 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
209 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
208 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
207 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
206 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
205 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
204 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
203 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
202 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
201 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
227 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
226 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
225 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
324 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
323 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
322 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
321 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
320 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
319 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
318 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
317 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
316 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
315 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
314 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
312 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
311 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
310 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
309 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
308 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
307 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
306 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
305 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
304 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
303 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
302 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
301 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
330 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
329 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
328 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
327 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
326 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
325 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
424 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
423 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
422 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
421 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
420 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
419 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
418 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
417 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
416 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
415 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
414 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
412 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
411 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
410 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
409 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
408 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
407 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
406 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
405 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
404 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
403 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
402 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
401 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
430 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
429 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
428 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
427 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
426 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
425 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
611V 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
612V 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
613V 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
614V 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
615V 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
616V 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
617V 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
618V 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
619V 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
620V 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
621V 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
622V 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
623V 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
624V 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
625V 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
626V 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
627V 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
628V 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
629V 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
630V 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
631V 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
632V 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
633V 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
