ADDRESS,POINTS
1833 13 AV NW,-2298.880 1797.070|-2314.085 1797.048|-2329.282 1797.037|-2329.324 1760.498|-2314.127 1760.509|-2298.929 1760.532
381V 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
380V 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
379V 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
378V 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
377V 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
376V 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
375V 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
374V 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
373V 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
372V 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
371V 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
370V 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
369V 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
368V 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
366V 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
367V 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
416V 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
415V 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
414V 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
413V 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
412V 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
411V 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
410V 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
409V 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
408V 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
407V 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
406V 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
405V 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
404V 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
403V 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
402V 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
402 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
331V 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
330V 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
329V 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
328V 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
327V 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
326V 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
325V 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
324V 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
323V 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
322V 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
321V 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
320V 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
319V 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
318V 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
356V 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
355V 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
354V 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
353V 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
352V 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
351V 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
350V 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
349V 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
106 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
107 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
108 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
109 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
201 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
202 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
203 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
204 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
400V 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
399V 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
398V 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
397V 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
396V 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
395V 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
394V 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
393V 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
392V 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
340V 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
339V 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
338V 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
337V 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
336V 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
335V 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
334V 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
333V 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
401V 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
348V 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
347V 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
346V 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
