ADDRESS,POINTS
13009 LAKE FRASER DR SE,311.930 -12380.750|307.911 -12373.945|304.268 -12366.940|301.018 -12359.734|298.159 -12352.362|295.705 -12344.856|293.657 -12337.217|292.035 -12329.478|290.833 -12321.672|290.378 -12318.114|209.988 -12328.422|210.722 -12338.229|211.218 -12348.048|212.358 -12375.001|213.735 -12401.944|295.747 -12391.458
