ADDRESS,POINTS
6600 COUNTRY HILLS BV NW,-7845.656 10598.215|-7872.066 10618.364|-7902.006 10603.386|-7908.885 10594.357|-7923.090 10575.732|-7937.057 10557.396|-7947.123 10544.197|-7934.589 10536.235|-7922.251 10527.985|-7910.122 10519.423|-7898.211 10510.571|-7849.284 10473.232|-7820.057 10511.561|-7787.684 10553.971|-7821.840 10580.035
