ADDRESS,POINTS
315 8531 8A AV SW,-9623.831 1405.620|-9581.098 1405.764|-9560.686 1405.786|-9560.651 1463.830|-9588.808 1500.080|-9628.053 1500.013|-9632.010 1500.002|-9632.786 1498.356|-9633.778 1496.833|-9634.967 1495.454|-9636.337 1494.253|-9637.847 1493.241|-9639.489 1492.452|-9641.216 1491.885|-9643.006 1491.562|-9632.974 1491.573|-9631.311 1491.418|-9629.703 1490.962|-9628.207 1490.206|-9626.879 1489.183|-9625.851 1488.071|-9625.033 1486.803|-9624.579 1485.802|-9624.250 1484.757|-9624.054 1483.689|-9623.985 1482.600|-9623.943 1461.806|-9623.922 1451.788|-9623.859 1419.841|-9623.852 1415.505|-9623.838 1409.133|-9623.838 1407.799
414 8531 8A AV SW,-9623.831 1405.620|-9581.098 1405.764|-9560.686 1405.786|-9560.651 1463.830|-9588.808 1500.080|-9628.053 1500.013|-9632.010 1500.002|-9632.786 1498.356|-9633.778 1496.833|-9634.967 1495.454|-9636.337 1494.253|-9637.847 1493.241|-9639.489 1492.452|-9641.216 1491.885|-9643.006 1491.562|-9632.974 1491.573|-9631.311 1491.418|-9629.703 1490.962|-9628.207 1490.206|-9626.879 1489.183|-9625.851 1488.071|-9625.033 1486.803|-9624.579 1485.802|-9624.250 1484.757|-9624.054 1483.689|-9623.985 1482.600|-9623.943 1461.806|-9623.922 1451.788|-9623.859 1419.841|-9623.852 1415.505|-9623.838 1409.133|-9623.838 1407.799
412 8531 8A AV SW,-9623.831 1405.620|-9581.098 1405.764|-9560.686 1405.786|-9560.651 1463.830|-9588.808 1500.080|-9628.053 1500.013|-9632.010 1500.002|-9632.786 1498.356|-9633.778 1496.833|-9634.967 1495.454|-9636.337 1494.253|-9637.847 1493.241|-9639.489 1492.452|-9641.216 1491.885|-9643.006 1491.562|-9632.974 1491.573|-9631.311 1491.418|-9629.703 1490.962|-9628.207 1490.206|-9626.879 1489.183|-9625.851 1488.071|-9625.033 1486.803|-9624.579 1485.802|-9624.250 1484.757|-9624.054 1483.689|-9623.985 1482.600|-9623.943 1461.806|-9623.922 1451.788|-9623.859 1419.841|-9623.852 1415.505|-9623.838 1409.133|-9623.838 1407.799
410 8531 8A AV SW,-9623.831 1405.620|-9581.098 1405.764|-9560.686 1405.786|-9560.651 1463.830|-9588.808 1500.080|-9628.053 1500.013|-9632.010 1500.002|-9632.786 1498.356|-9633.778 1496.833|-9634.967 1495.454|-9636.337 1494.253|-9637.847 1493.241|-9639.489 1492.452|-9641.216 1491.885|-9643.006 1491.562|-9632.974 1491.573|-9631.311 1491.418|-9629.703 1490.962|-9628.207 1490.206|-9626.879 1489.183|-9625.851 1488.071|-9625.033 1486.803|-9624.579 1485.802|-9624.250 1484.757|-9624.054 1483.689|-9623.985 1482.600|-9623.943 1461.806|-9623.922 1451.788|-9623.859 1419.841|-9623.852 1415.505|-9623.838 1409.133|-9623.838 1407.799
408 8531 8A AV SW,-9623.831 1405.620|-9581.098 1405.764|-9560.686 1405.786|-9560.651 1463.830|-9588.808 1500.080|-9628.053 1500.013|-9632.010 1500.002|-9632.786 1498.356|-9633.778 1496.833|-9634.967 1495.454|-9636.337 1494.253|-9637.847 1493.241|-9639.489 1492.452|-9641.216 1491.885|-9643.006 1491.562|-9632.974 1491.573|-9631.311 1491.418|-9629.703 1490.962|-9628.207 1490.206|-9626.879 1489.183|-9625.851 1488.071|-9625.033 1486.803|-9624.579 1485.802|-9624.250 1484.757|-9624.054 1483.689|-9623.985 1482.600|-9623.943 1461.806|-9623.922 1451.788|-9623.859 1419.841|-9623.852 1415.505|-9623.838 1409.133|-9623.838 1407.799
406 8531 8A AV SW,-9623.831 1405.620|-9581.098 1405.764|-9560.686 1405.786|-9560.651 1463.830|-9588.808 1500.080|-9628.053 1500.013|-9632.010 1500.002|-9632.786 1498.356|-9633.778 1496.833|-9634.967 1495.454|-9636.337 1494.253|-9637.847 1493.241|-9639.489 1492.452|-9641.216 1491.885|-9643.006 1491.562|-9632.974 1491.573|-9631.311 1491.418|-9629.703 1490.962|-9628.207 1490.206|-9626.879 1489.183|-9625.851 1488.071|-9625.033 1486.803|-9624.579 1485.802|-9624.250 1484.757|-9624.054 1483.689|-9623.985 1482.600|-9623.943 1461.806|-9623.922 1451.788|-9623.859 1419.841|-9623.852 1415.505|-9623.838 1409.133|-9623.838 1407.799
404 8531 8A AV SW,-9623.831 1405.620|-9581.098 1405.764|-9560.686 1405.786|-9560.651 1463.830|-9588.808 1500.080|-9628.053 1500.013|-9632.010 1500.002|-9632.786 1498.356|-9633.778 1496.833|-9634.967 1495.454|-9636.337 1494.253|-9637.847 1493.241|-9639.489 1492.452|-9641.216 1491.885|-9643.006 1491.562|-9632.974 1491.573|-9631.311 1491.418|-9629.703 1490.962|-9628.207 1490.206|-9626.879 1489.183|-9625.851 1488.071|-9625.033 1486.803|-9624.579 1485.802|-9624.250 1484.757|-9624.054 1483.689|-9623.985 1482.600|-9623.943 1461.806|-9623.922 1451.788|-9623.859 1419.841|-9623.852 1415.505|-9623.838 1409.133|-9623.838 1407.799
402 8531 8A AV SW,-9623.831 1405.620|-9581.098 1405.764|-9560.686 1405.786|-9560.651 1463.830|-9588.808 1500.080|-9628.053 1500.013|-9632.010 1500.002|-9632.786 1498.356|-9633.778 1496.833|-9634.967 1495.454|-9636.337 1494.253|-9637.847 1493.241|-9639.489 1492.452|-9641.216 1491.885|-9643.006 1491.562|-9632.974 1491.573|-9631.311 1491.418|-9629.703 1490.962|-9628.207 1490.206|-9626.879 1489.183|-9625.851 1488.071|-9625.033 1486.803|-9624.579 1485.802|-9624.250 1484.757|-9624.054 1483.689|-9623.985 1482.600|-9623.943 1461.806|-9623.922 1451.788|-9623.859 1419.841|-9623.852 1415.505|-9623.838 1409.133|-9623.838 1407.799
401 8531 8A AV SW,-9623.831 1405.620|-9581.098 1405.764|-9560.686 1405.786|-9560.651 1463.830|-9588.808 1500.080|-9628.053 1500.013|-9632.010 1500.002|-9632.786 1498.356|-9633.778 1496.833|-9634.967 1495.454|-9636.337 1494.253|-9637.847 1493.241|-9639.489 1492.452|-9641.216 1491.885|-9643.006 1491.562|-9632.974 1491.573|-9631.311 1491.418|-9629.703 1490.962|-9628.207 1490.206|-9626.879 1489.183|-9625.851 1488.071|-9625.033 1486.803|-9624.579 1485.802|-9624.250 1484.757|-9624.054 1483.689|-9623.985 1482.600|-9623.943 1461.806|-9623.922 1451.788|-9623.859 1419.841|-9623.852 1415.505|-9623.838 1409.133|-9623.838 1407.799
403 8531 8A AV SW,-9623.831 1405.620|-9581.098 1405.764|-9560.686 1405.786|-9560.651 1463.830|-9588.808 1500.080|-9628.053 1500.013|-9632.010 1500.002|-9632.786 1498.356|-9633.778 1496.833|-9634.967 1495.454|-9636.337 1494.253|-9637.847 1493.241|-9639.489 1492.452|-9641.216 1491.885|-9643.006 1491.562|-9632.974 1491.573|-9631.311 1491.418|-9629.703 1490.962|-9628.207 1490.206|-9626.879 1489.183|-9625.851 1488.071|-9625.033 1486.803|-9624.579 1485.802|-9624.250 1484.757|-9624.054 1483.689|-9623.985 1482.600|-9623.943 1461.806|-9623.922 1451.788|-9623.859 1419.841|-9623.852 1415.505|-9623.838 1409.133|-9623.838 1407.799
405 8531 8A AV SW,-9623.831 1405.620|-9581.098 1405.764|-9560.686 1405.786|-9560.651 1463.830|-9588.808 1500.080|-9628.053 1500.013|-9632.010 1500.002|-9632.786 1498.356|-9633.778 1496.833|-9634.967 1495.454|-9636.337 1494.253|-9637.847 1493.241|-9639.489 1492.452|-9641.216 1491.885|-9643.006 1491.562|-9632.974 1491.573|-9631.311 1491.418|-9629.703 1490.962|-9628.207 1490.206|-9626.879 1489.183|-9625.851 1488.071|-9625.033 1486.803|-9624.579 1485.802|-9624.250 1484.757|-9624.054 1483.689|-9623.985 1482.600|-9623.943 1461.806|-9623.922 1451.788|-9623.859 1419.841|-9623.852 1415.505|-9623.838 1409.133|-9623.838 1407.799
407 8531 8A AV SW,-9623.831 1405.620|-9581.098 1405.764|-9560.686 1405.786|-9560.651 1463.830|-9588.808 1500.080|-9628.053 1500.013|-9632.010 1500.002|-9632.786 1498.356|-9633.778 1496.833|-9634.967 1495.454|-9636.337 1494.253|-9637.847 1493.241|-9639.489 1492.452|-9641.216 1491.885|-9643.006 1491.562|-9632.974 1491.573|-9631.311 1491.418|-9629.703 1490.962|-9628.207 1490.206|-9626.879 1489.183|-9625.851 1488.071|-9625.033 1486.803|-9624.579 1485.802|-9624.250 1484.757|-9624.054 1483.689|-9623.985 1482.600|-9623.943 1461.806|-9623.922 1451.788|-9623.859 1419.841|-9623.852 1415.505|-9623.838 1409.133|-9623.838 1407.799
409 8531 8A AV SW,-9623.831 1405.620|-9581.098 1405.764|-9560.686 1405.786|-9560.651 1463.830|-9588.808 1500.080|-9628.053 1500.013|-9632.010 1500.002|-9632.786 1498.356|-9633.778 1496.833|-9634.967 1495.454|-9636.337 1494.253|-9637.847 1493.241|-9639.489 1492.452|-9641.216 1491.885|-9643.006 1491.562|-9632.974 1491.573|-9631.311 1491.418|-9629.703 1490.962|-9628.207 1490.206|-9626.879 1489.183|-9625.851 1488.071|-9625.033 1486.803|-9624.579 1485.802|-9624.250 1484.757|-9624.054 1483.689|-9623.985 1482.600|-9623.943 1461.806|-9623.922 1451.788|-9623.859 1419.841|-9623.852 1415.505|-9623.838 1409.133|-9623.838 1407.799
411 8531 8A AV SW,-9623.831 1405.620|-9581.098 1405.764|-9560.686 1405.786|-9560.651 1463.830|-9588.808 1500.080|-9628.053 1500.013|-9632.010 1500.002|-9632.786 1498.356|-9633.778 1496.833|-9634.967 1495.454|-9636.337 1494.253|-9637.847 1493.241|-9639.489 1492.452|-9641.216 1491.885|-9643.006 1491.562|-9632.974 1491.573|-9631.311 1491.418|-9629.703 1490.962|-9628.207 1490.206|-9626.879 1489.183|-9625.851 1488.071|-9625.033 1486.803|-9624.579 1485.802|-9624.250 1484.757|-9624.054 1483.689|-9623.985 1482.600|-9623.943 1461.806|-9623.922 1451.788|-9623.859 1419.841|-9623.852 1415.505|-9623.838 1409.133|-9623.838 1407.799
413 8531 8A AV SW,-9623.831 1405.620|-9581.098 1405.764|-9560.686 1405.786|-9560.651 1463.830|-9588.808 1500.080|-9628.053 1500.013|-9632.010 1500.002|-9632.786 1498.356|-9633.778 1496.833|-9634.967 1495.454|-9636.337 1494.253|-9637.847 1493.241|-9639.489 1492.452|-9641.216 1491.885|-9643.006 1491.562|-9632.974 1491.573|-9631.311 1491.418|-9629.703 1490.962|-9628.207 1490.206|-9626.879 1489.183|-9625.851 1488.071|-9625.033 1486.803|-9624.579 1485.802|-9624.250 1484.757|-9624.054 1483.689|-9623.985 1482.600|-9623.943 1461.806|-9623.922 1451.788|-9623.859 1419.841|-9623.852 1415.505|-9623.838 1409.133|-9623.838 1407.799
415 8531 8A AV SW,-9623.831 1405.620|-9581.098 1405.764|-9560.686 1405.786|-9560.651 1463.830|-9588.808 1500.080|-9628.053 1500.013|-9632.010 1500.002|-9632.786 1498.356|-9633.778 1496.833|-9634.967 1495.454|-9636.337 1494.253|-9637.847 1493.241|-9639.489 1492.452|-9641.216 1491.885|-9643.006 1491.562|-9632.974 1491.573|-9631.311 1491.418|-9629.703 1490.962|-9628.207 1490.206|-9626.879 1489.183|-9625.851 1488.071|-9625.033 1486.803|-9624.579 1485.802|-9624.250 1484.757|-9624.054 1483.689|-9623.985 1482.600|-9623.943 1461.806|-9623.922 1451.788|-9623.859 1419.841|-9623.852 1415.505|-9623.838 1409.133|-9623.838 1407.799
8533 8A AV SW,-9623.831 1405.620|-9581.098 1405.764|-9560.686 1405.786|-9560.651 1463.830|-9588.808 1500.080|-9628.053 1500.013|-9632.010 1500.002|-9632.786 1498.356|-9633.778 1496.833|-9634.967 1495.454|-9636.337 1494.253|-9637.847 1493.241|-9639.489 1492.452|-9641.216 1491.885|-9643.006 1491.562|-9632.974 1491.573|-9631.311 1491.418|-9629.703 1490.962|-9628.207 1490.206|-9626.879 1489.183|-9625.851 1488.071|-9625.033 1486.803|-9624.579 1485.802|-9624.250 1484.757|-9624.054 1483.689|-9623.985 1482.600|-9623.943 1461.806|-9623.922 1451.788|-9623.859 1419.841|-9623.852 1415.505|-9623.838 1409.133|-9623.838 1407.799
8535 8A AV SW,-9623.831 1405.620|-9581.098 1405.764|-9560.686 1405.786|-9560.651 1463.830|-9588.808 1500.080|-9628.053 1500.013|-9632.010 1500.002|-9632.786 1498.356|-9633.778 1496.833|-9634.967 1495.454|-9636.337 1494.253|-9637.847 1493.241|-9639.489 1492.452|-9641.216 1491.885|-9643.006 1491.562|-9632.974 1491.573|-9631.311 1491.418|-9629.703 1490.962|-9628.207 1490.206|-9626.879 1489.183|-9625.851 1488.071|-9625.033 1486.803|-9624.579 1485.802|-9624.250 1484.757|-9624.054 1483.689|-9623.985 1482.600|-9623.943 1461.806|-9623.922 1451.788|-9623.859 1419.841|-9623.852 1415.505|-9623.838 1409.133|-9623.838 1407.799
8537 8A AV SW,-9623.831 1405.620|-9581.098 1405.764|-9560.686 1405.786|-9560.651 1463.830|-9588.808 1500.080|-9628.053 1500.013|-9632.010 1500.002|-9632.786 1498.356|-9633.778 1496.833|-9634.967 1495.454|-9636.337 1494.253|-9637.847 1493.241|-9639.489 1492.452|-9641.216 1491.885|-9643.006 1491.562|-9632.974 1491.573|-9631.311 1491.418|-9629.703 1490.962|-9628.207 1490.206|-9626.879 1489.183|-9625.851 1488.071|-9625.033 1486.803|-9624.579 1485.802|-9624.250 1484.757|-9624.054 1483.689|-9623.985 1482.600|-9623.943 1461.806|-9623.922 1451.788|-9623.859 1419.841|-9623.852 1415.505|-9623.838 1409.133|-9623.838 1407.799
8539 8A AV SW,-9623.831 1405.620|-9581.098 1405.764|-9560.686 1405.786|-9560.651 1463.830|-9588.808 1500.080|-9628.053 1500.013|-9632.010 1500.002|-9632.786 1498.356|-9633.778 1496.833|-9634.967 1495.454|-9636.337 1494.253|-9637.847 1493.241|-9639.489 1492.452|-9641.216 1491.885|-9643.006 1491.562|-9632.974 1491.573|-9631.311 1491.418|-9629.703 1490.962|-9628.207 1490.206|-9626.879 1489.183|-9625.851 1488.071|-9625.033 1486.803|-9624.579 1485.802|-9624.250 1484.757|-9624.054 1483.689|-9623.985 1482.600|-9623.943 1461.806|-9623.922 1451.788|-9623.859 1419.841|-9623.852 1415.505|-9623.838 1409.133|-9623.838 1407.799
59V 8531 8A AV SW,-9623.831 1405.620|-9581.098 1405.764|-9560.686 1405.786|-9560.651 1463.830|-9588.808 1500.080|-9628.053 1500.013|-9632.010 1500.002|-9632.786 1498.356|-9633.778 1496.833|-9634.967 1495.454|-9636.337 1494.253|-9637.847 1493.241|-9639.489 1492.452|-9641.216 1491.885|-9643.006 1491.562|-9632.974 1491.573|-9631.311 1491.418|-9629.703 1490.962|-9628.207 1490.206|-9626.879 1489.183|-9625.851 1488.071|-9625.033 1486.803|-9624.579 1485.802|-9624.250 1484.757|-9624.054 1483.689|-9623.985 1482.600|-9623.943 1461.806|-9623.922 1451.788|-9623.859 1419.841|-9623.852 1415.505|-9623.838 1409.133|-9623.838 1407.799
60V 8531 8A AV SW,-9623.831 1405.620|-9581.098 1405.764|-9560.686 1405.786|-9560.651 1463.830|-9588.808 1500.080|-9628.053 1500.013|-9632.010 1500.002|-9632.786 1498.356|-9633.778 1496.833|-9634.967 1495.454|-9636.337 1494.253|-9637.847 1493.241|-9639.489 1492.452|-9641.216 1491.885|-9643.006 1491.562|-9632.974 1491.573|-9631.311 1491.418|-9629.703 1490.962|-9628.207 1490.206|-9626.879 1489.183|-9625.851 1488.071|-9625.033 1486.803|-9624.579 1485.802|-9624.250 1484.757|-9624.054 1483.689|-9623.985 1482.600|-9623.943 1461.806|-9623.922 1451.788|-9623.859 1419.841|-9623.852 1415.505|-9623.838 1409.133|-9623.838 1407.799
61V 8531 8A AV SW,-9623.831 1405.620|-9581.098 1405.764|-9560.686 1405.786|-9560.651 1463.830|-9588.808 1500.080|-9628.053 1500.013|-9632.010 1500.002|-9632.786 1498.356|-9633.778 1496.833|-9634.967 1495.454|-9636.337 1494.253|-9637.847 1493.241|-9639.489 1492.452|-9641.216 1491.885|-9643.006 1491.562|-9632.974 1491.573|-9631.311 1491.418|-9629.703 1490.962|-9628.207 1490.206|-9626.879 1489.183|-9625.851 1488.071|-9625.033 1486.803|-9624.579 1485.802|-9624.250 1484.757|-9624.054 1483.689|-9623.985 1482.600|-9623.943 1461.806|-9623.922 1451.788|-9623.859 1419.841|-9623.852 1415.505|-9623.838 1409.133|-9623.838 1407.799
62V 8531 8A AV SW,-9623.831 1405.620|-9581.098 1405.764|-9560.686 1405.786|-9560.651 1463.830|-9588.808 1500.080|-9628.053 1500.013|-9632.010 1500.002|-9632.786 1498.356|-9633.778 1496.833|-9634.967 1495.454|-9636.337 1494.253|-9637.847 1493.241|-9639.489 1492.452|-9641.216 1491.885|-9643.006 1491.562|-9632.974 1491.573|-9631.311 1491.418|-9629.703 1490.962|-9628.207 1490.206|-9626.879 1489.183|-9625.851 1488.071|-9625.033 1486.803|-9624.579 1485.802|-9624.250 1484.757|-9624.054 1483.689|-9623.985 1482.600|-9623.943 1461.806|-9623.922 1451.788|-9623.859 1419.841|-9623.852 1415.505|-9623.838 1409.133|-9623.838 1407.799
63V 8531 8A AV SW,-9623.831 1405.620|-9581.098 1405.764|-9560.686 1405.786|-9560.651 1463.830|-9588.808 1500.080|-9628.053 1500.013|-9632.010 1500.002|-9632.786 1498.356|-9633.778 1496.833|-9634.967 1495.454|-9636.337 1494.253|-9637.847 1493.241|-9639.489 1492.452|-9641.216 1491.885|-9643.006 1491.562|-9632.974 1491.573|-9631.311 1491.418|-9629.703 1490.962|-9628.207 1490.206|-9626.879 1489.183|-9625.851 1488.071|-9625.033 1486.803|-9624.579 1485.802|-9624.250 1484.757|-9624.054 1483.689|-9623.985 1482.600|-9623.943 1461.806|-9623.922 1451.788|-9623.859 1419.841|-9623.852 1415.505|-9623.838 1409.133|-9623.838 1407.799
64V 8531 8A AV SW,-9623.831 1405.620|-9581.098 1405.764|-9560.686 1405.786|-9560.651 1463.830|-9588.808 1500.080|-9628.053 1500.013|-9632.010 1500.002|-9632.786 1498.356|-9633.778 1496.833|-9634.967 1495.454|-9636.337 1494.253|-9637.847 1493.241|-9639.489 1492.452|-9641.216 1491.885|-9643.006 1491.562|-9632.974 1491.573|-9631.311 1491.418|-9629.703 1490.962|-9628.207 1490.206|-9626.879 1489.183|-9625.851 1488.071|-9625.033 1486.803|-9624.579 1485.802|-9624.250 1484.757|-9624.054 1483.689|-9623.985 1482.600|-9623.943 1461.806|-9623.922 1451.788|-9623.859 1419.841|-9623.852 1415.505|-9623.838 1409.133|-9623.838 1407.799
65V 8531 8A AV SW,-9623.831 1405.620|-9581.098 1405.764|-9560.686 1405.786|-9560.651 1463.830|-9588.808 1500.080|-9628.053 1500.013|-9632.010 1500.002|-9632.786 1498.356|-9633.778 1496.833|-9634.967 1495.454|-9636.337 1494.253|-9637.847 1493.241|-9639.489 1492.452|-9641.216 1491.885|-9643.006 1491.562|-9632.974 1491.573|-9631.311 1491.418|-9629.703 1490.962|-9628.207 1490.206|-9626.879 1489.183|-9625.851 1488.071|-9625.033 1486.803|-9624.579 1485.802|-9624.250 1484.757|-9624.054 1483.689|-9623.985 1482.600|-9623.943 1461.806|-9623.922 1451.788|-9623.859 1419.841|-9623.852 1415.505|-9623.838 1409.133|-9623.838 1407.799
66V 8531 8A AV SW,-9623.831 1405.620|-9581.098 1405.764|-9560.686 1405.786|-9560.651 1463.830|-9588.808 1500.080|-9628.053 1500.013|-9632.010 1500.002|-9632.786 1498.356|-9633.778 1496.833|-9634.967 1495.454|-9636.337 1494.253|-9637.847 1493.241|-9639.489 1492.452|-9641.216 1491.885|-9643.006 1491.562|-9632.974 1491.573|-9631.311 1491.418|-9629.703 1490.962|-9628.207 1490.206|-9626.879 1489.183|-9625.851 1488.071|-9625.033 1486.803|-9624.579 1485.802|-9624.250 1484.757|-9624.054 1483.689|-9623.985 1482.600|-9623.943 1461.806|-9623.922 1451.788|-9623.859 1419.841|-9623.852 1415.505|-9623.838 1409.133|-9623.838 1407.799
67V 8531 8A AV SW,-9623.831 1405.620|-9581.098 1405.764|-9560.686 1405.786|-9560.651 1463.830|-9588.808 1500.080|-9628.053 1500.013|-9632.010 1500.002|-9632.786 1498.356|-9633.778 1496.833|-9634.967 1495.454|-9636.337 1494.253|-9637.847 1493.241|-9639.489 1492.452|-9641.216 1491.885|-9643.006 1491.562|-9632.974 1491.573|-9631.311 1491.418|-9629.703 1490.962|-9628.207 1490.206|-9626.879 1489.183|-9625.851 1488.071|-9625.033 1486.803|-9624.579 1485.802|-9624.250 1484.757|-9624.054 1483.689|-9623.985 1482.600|-9623.943 1461.806|-9623.922 1451.788|-9623.859 1419.841|-9623.852 1415.505|-9623.838 1409.133|-9623.838 1407.799
68V 8531 8A AV SW,-9623.831 1405.620|-9581.098 1405.764|-9560.686 1405.786|-9560.651 1463.830|-9588.808 1500.080|-9628.053 1500.013|-9632.010 1500.002|-9632.786 1498.356|-9633.778 1496.833|-9634.967 1495.454|-9636.337 1494.253|-9637.847 1493.241|-9639.489 1492.452|-9641.216 1491.885|-9643.006 1491.562|-9632.974 1491.573|-9631.311 1491.418|-9629.703 1490.962|-9628.207 1490.206|-9626.879 1489.183|-9625.851 1488.071|-9625.033 1486.803|-9624.579 1485.802|-9624.250 1484.757|-9624.054 1483.689|-9623.985 1482.600|-9623.943 1461.806|-9623.922 1451.788|-9623.859 1419.841|-9623.852 1415.505|-9623.838 1409.133|-9623.838 1407.799
69V 8531 8A AV SW,-9623.831 1405.620|-9581.098 1405.764|-9560.686 1405.786|-9560.651 1463.830|-9588.808 1500.080|-9628.053 1500.013|-9632.010 1500.002|-9632.786 1498.356|-9633.778 1496.833|-9634.967 1495.454|-9636.337 1494.253|-9637.847 1493.241|-9639.489 1492.452|-9641.216 1491.885|-9643.006 1491.562|-9632.974 1491.573|-9631.311 1491.418|-9629.703 1490.962|-9628.207 1490.206|-9626.879 1489.183|-9625.851 1488.071|-9625.033 1486.803|-9624.579 1485.802|-9624.250 1484.757|-9624.054 1483.689|-9623.985 1482.600|-9623.943 1461.806|-9623.922 1451.788|-9623.859 1419.841|-9623.852 1415.505|-9623.838 1409.133|-9623.838 1407.799
70V 8531 8A AV SW,-9623.831 1405.620|-9581.098 1405.764|-9560.686 1405.786|-9560.651 1463.830|-9588.808 1500.080|-9628.053 1500.013|-9632.010 1500.002|-9632.786 1498.356|-9633.778 1496.833|-9634.967 1495.454|-9636.337 1494.253|-9637.847 1493.241|-9639.489 1492.452|-9641.216 1491.885|-9643.006 1491.562|-9632.974 1491.573|-9631.311 1491.418|-9629.703 1490.962|-9628.207 1490.206|-9626.879 1489.183|-9625.851 1488.071|-9625.033 1486.803|-9624.579 1485.802|-9624.250 1484.757|-9624.054 1483.689|-9623.985 1482.600|-9623.943 1461.806|-9623.922 1451.788|-9623.859 1419.841|-9623.852 1415.505|-9623.838 1409.133|-9623.838 1407.799
71V 8531 8A AV SW,-9623.831 1405.620|-9581.098 1405.764|-9560.686 1405.786|-9560.651 1463.830|-9588.808 1500.080|-9628.053 1500.013|-9632.010 1500.002|-9632.786 1498.356|-9633.778 1496.833|-9634.967 1495.454|-9636.337 1494.253|-9637.847 1493.241|-9639.489 1492.452|-9641.216 1491.885|-9643.006 1491.562|-9632.974 1491.573|-9631.311 1491.418|-9629.703 1490.962|-9628.207 1490.206|-9626.879 1489.183|-9625.851 1488.071|-9625.033 1486.803|-9624.579 1485.802|-9624.250 1484.757|-9624.054 1483.689|-9623.985 1482.600|-9623.943 1461.806|-9623.922 1451.788|-9623.859 1419.841|-9623.852 1415.505|-9623.838 1409.133|-9623.838 1407.799
72V 8531 8A AV SW,-9623.831 1405.620|-9581.098 1405.764|-9560.686 1405.786|-9560.651 1463.830|-9588.808 1500.080|-9628.053 1500.013|-9632.010 1500.002|-9632.786 1498.356|-9633.778 1496.833|-9634.967 1495.454|-9636.337 1494.253|-9637.847 1493.241|-9639.489 1492.452|-9641.216 1491.885|-9643.006 1491.562|-9632.974 1491.573|-9631.311 1491.418|-9629.703 1490.962|-9628.207 1490.206|-9626.879 1489.183|-9625.851 1488.071|-9625.033 1486.803|-9624.579 1485.802|-9624.250 1484.757|-9624.054 1483.689|-9623.985 1482.600|-9623.943 1461.806|-9623.922 1451.788|-9623.859 1419.841|-9623.852 1415.505|-9623.838 1409.133|-9623.838 1407.799
73V 8531 8A AV SW,-9623.831 1405.620|-9581.098 1405.764|-9560.686 1405.786|-9560.651 1463.830|-9588.808 1500.080|-9628.053 1500.013|-9632.010 1500.002|-9632.786 1498.356|-9633.778 1496.833|-9634.967 1495.454|-9636.337 1494.253|-9637.847 1493.241|-9639.489 1492.452|-9641.216 1491.885|-9643.006 1491.562|-9632.974 1491.573|-9631.311 1491.418|-9629.703 1490.962|-9628.207 1490.206|-9626.879 1489.183|-9625.851 1488.071|-9625.033 1486.803|-9624.579 1485.802|-9624.250 1484.757|-9624.054 1483.689|-9623.985 1482.600|-9623.943 1461.806|-9623.922 1451.788|-9623.859 1419.841|-9623.852 1415.505|-9623.838 1409.133|-9623.838 1407.799
74V 8531 8A AV SW,-9623.831 1405.620|-9581.098 1405.764|-9560.686 1405.786|-9560.651 1463.830|-9588.808 1500.080|-9628.053 1500.013|-9632.010 1500.002|-9632.786 1498.356|-9633.778 1496.833|-9634.967 1495.454|-9636.337 1494.253|-9637.847 1493.241|-9639.489 1492.452|-9641.216 1491.885|-9643.006 1491.562|-9632.974 1491.573|-9631.311 1491.418|-9629.703 1490.962|-9628.207 1490.206|-9626.879 1489.183|-9625.851 1488.071|-9625.033 1486.803|-9624.579 1485.802|-9624.250 1484.757|-9624.054 1483.689|-9623.985 1482.600|-9623.943 1461.806|-9623.922 1451.788|-9623.859 1419.841|-9623.852 1415.505|-9623.838 1409.133|-9623.838 1407.799
75V 8531 8A AV SW,-9623.831 1405.620|-9581.098 1405.764|-9560.686 1405.786|-9560.651 1463.830|-9588.808 1500.080|-9628.053 1500.013|-9632.010 1500.002|-9632.786 1498.356|-9633.778 1496.833|-9634.967 1495.454|-9636.337 1494.253|-9637.847 1493.241|-9639.489 1492.452|-9641.216 1491.885|-9643.006 1491.562|-9632.974 1491.573|-9631.311 1491.418|-9629.703 1490.962|-9628.207 1490.206|-9626.879 1489.183|-9625.851 1488.071|-9625.033 1486.803|-9624.579 1485.802|-9624.250 1484.757|-9624.054 1483.689|-9623.985 1482.600|-9623.943 1461.806|-9623.922 1451.788|-9623.859 1419.841|-9623.852 1415.505|-9623.838 1409.133|-9623.838 1407.799
76V 8531 8A AV SW,-9623.831 1405.620|-9581.098 1405.764|-9560.686 1405.786|-9560.651 1463.830|-9588.808 1500.080|-9628.053 1500.013|-9632.010 1500.002|-9632.786 1498.356|-9633.778 1496.833|-9634.967 1495.454|-9636.337 1494.253|-9637.847 1493.241|-9639.489 1492.452|-9641.216 1491.885|-9643.006 1491.562|-9632.974 1491.573|-9631.311 1491.418|-9629.703 1490.962|-9628.207 1490.206|-9626.879 1489.183|-9625.851 1488.071|-9625.033 1486.803|-9624.579 1485.802|-9624.250 1484.757|-9624.054 1483.689|-9623.985 1482.600|-9623.943 1461.806|-9623.922 1451.788|-9623.859 1419.841|-9623.852 1415.505|-9623.838 1409.133|-9623.838 1407.799
