ADDRESS,POINTS
305 681 SAVANNA BV NE,8453.550 9541.686|8486.713 9541.652|8486.720 9556.575|8453.564 9556.597
310 681 SAVANNA BV NE,8453.550 9541.686|8486.713 9541.652|8486.720 9556.575|8453.564 9556.597
315 681 SAVANNA BV NE,8453.550 9541.686|8486.713 9541.652|8486.720 9556.575|8453.564 9556.597
