ADDRESS,POINTS
12840 SHAGANAPPI TR NW,-5325.988 13204.180|-5332.803 13204.825|-5339.654 13204.847|-5346.477 13204.235|-5353.216 13203.012|-5359.815 13201.166|-5365.470 13199.554|-5371.230 13198.386|-5377.067 13197.675|-5382.939 13197.430|-5405.532 13197.341|-5419.136 13197.363|-5439.128 13197.274|-5479.589 13151.284|-5466.140 13139.464|-5452.187 13128.245|-5437.758 13117.637|-5422.890 13107.674|-5407.601 13098.344|-5406.560 13097.855|-5405.448 13097.533|-5404.302 13097.388|-5403.148 13097.421|-5402.009 13097.622|-5400.919 13098.011|-5399.898 13098.556|-5398.975 13099.256|-5398.178 13100.090|-5392.131 13107.284|-5383.289 13117.648|-5369.804 13132.804|-5353.719 13149.905|-5337.123 13166.518|-5320.039 13182.619|-5319.375 13183.331|-5318.843 13184.142|-5318.438 13185.032|-5318.186 13185.966|-5318.088 13186.933|-5318.151 13187.901|-5318.368 13188.846|-5318.731 13189.747|-5319.235 13190.569|-5319.871 13191.314|-5320.612 13191.937|-5321.255 13192.393|-5324.610 13196.985|-5327.742 13198.031
512 10 KINCORA GLEN PA NW,-4943.790 13045.994|-4942.854 13023.577|-4938.596 13023.310|-4934.325 13023.232|-4896.304 13023.321|-4895.109 13023.421|-4893.941 13023.710|-4892.844 13024.177|-4891.830 13024.822|-4890.802 13025.745|-4889.971 13026.846|-4889.481 13027.769|-4889.125 13028.747|-4888.908 13029.770|-4888.831 13030.804|-4888.831 13040.100|-4892.354 13124.275|-4910.641 13121.328|-4911.599 13124.408|-4921.351 13121.351|-4921.281 13121.139|-4931.424 13117.959|-4930.732 13115.079|-4930.201 13112.155|-4929.830 13109.219|-4929.621 13106.250|-4927.258 13049.719|-4940.882 13049.152
508 10 KINCORA GLEN PA NW,-4943.790 13045.994|-4942.854 13023.577|-4938.596 13023.310|-4934.325 13023.232|-4896.304 13023.321|-4895.109 13023.421|-4893.941 13023.710|-4892.844 13024.177|-4891.830 13024.822|-4890.802 13025.745|-4889.971 13026.846|-4889.481 13027.769|-4889.125 13028.747|-4888.908 13029.770|-4888.831 13030.804|-4888.831 13040.100|-4892.354 13124.275|-4910.641 13121.328|-4911.599 13124.408|-4921.351 13121.351|-4921.281 13121.139|-4931.424 13117.959|-4930.732 13115.079|-4930.201 13112.155|-4929.830 13109.219|-4929.621 13106.250|-4927.258 13049.719|-4940.882 13049.152
506 10 KINCORA GLEN PA NW,-4943.790 13045.994|-4942.854 13023.577|-4938.596 13023.310|-4934.325 13023.232|-4896.304 13023.321|-4895.109 13023.421|-4893.941 13023.710|-4892.844 13024.177|-4891.830 13024.822|-4890.802 13025.745|-4889.971 13026.846|-4889.481 13027.769|-4889.125 13028.747|-4888.908 13029.770|-4888.831 13030.804|-4888.831 13040.100|-4892.354 13124.275|-4910.641 13121.328|-4911.599 13124.408|-4921.351 13121.351|-4921.281 13121.139|-4931.424 13117.959|-4930.732 13115.079|-4930.201 13112.155|-4929.830 13109.219|-4929.621 13106.250|-4927.258 13049.719|-4940.882 13049.152
504 10 KINCORA GLEN PA NW,-4943.790 13045.994|-4942.854 13023.577|-4938.596 13023.310|-4934.325 13023.232|-4896.304 13023.321|-4895.109 13023.421|-4893.941 13023.710|-4892.844 13024.177|-4891.830 13024.822|-4890.802 13025.745|-4889.971 13026.846|-4889.481 13027.769|-4889.125 13028.747|-4888.908 13029.770|-4888.831 13030.804|-4888.831 13040.100|-4892.354 13124.275|-4910.641 13121.328|-4911.599 13124.408|-4921.351 13121.351|-4921.281 13121.139|-4931.424 13117.959|-4930.732 13115.079|-4930.201 13112.155|-4929.830 13109.219|-4929.621 13106.250|-4927.258 13049.719|-4940.882 13049.152
502 10 KINCORA GLEN PA NW,-4943.790 13045.994|-4942.854 13023.577|-4938.596 13023.310|-4934.325 13023.232|-4896.304 13023.321|-4895.109 13023.421|-4893.941 13023.710|-4892.844 13024.177|-4891.830 13024.822|-4890.802 13025.745|-4889.971 13026.846|-4889.481 13027.769|-4889.125 13028.747|-4888.908 13029.770|-4888.831 13030.804|-4888.831 13040.100|-4892.354 13124.275|-4910.641 13121.328|-4911.599 13124.408|-4921.351 13121.351|-4921.281 13121.139|-4931.424 13117.959|-4930.732 13115.079|-4930.201 13112.155|-4929.830 13109.219|-4929.621 13106.250|-4927.258 13049.719|-4940.882 13049.152
601 10 KINCORA GLEN PA NW,-4943.790 13045.994|-4942.854 13023.577|-4938.596 13023.310|-4934.325 13023.232|-4896.304 13023.321|-4895.109 13023.421|-4893.941 13023.710|-4892.844 13024.177|-4891.830 13024.822|-4890.802 13025.745|-4889.971 13026.846|-4889.481 13027.769|-4889.125 13028.747|-4888.908 13029.770|-4888.831 13030.804|-4888.831 13040.100|-4892.354 13124.275|-4910.641 13121.328|-4911.599 13124.408|-4921.351 13121.351|-4921.281 13121.139|-4931.424 13117.959|-4930.732 13115.079|-4930.201 13112.155|-4929.830 13109.219|-4929.621 13106.250|-4927.258 13049.719|-4940.882 13049.152
603 10 KINCORA GLEN PA NW,-4943.790 13045.994|-4942.854 13023.577|-4938.596 13023.310|-4934.325 13023.232|-4896.304 13023.321|-4895.109 13023.421|-4893.941 13023.710|-4892.844 13024.177|-4891.830 13024.822|-4890.802 13025.745|-4889.971 13026.846|-4889.481 13027.769|-4889.125 13028.747|-4888.908 13029.770|-4888.831 13030.804|-4888.831 13040.100|-4892.354 13124.275|-4910.641 13121.328|-4911.599 13124.408|-4921.351 13121.351|-4921.281 13121.139|-4931.424 13117.959|-4930.732 13115.079|-4930.201 13112.155|-4929.830 13109.219|-4929.621 13106.250|-4927.258 13049.719|-4940.882 13049.152
605 10 KINCORA GLEN PA NW,-4943.790 13045.994|-4942.854 13023.577|-4938.596 13023.310|-4934.325 13023.232|-4896.304 13023.321|-4895.109 13023.421|-4893.941 13023.710|-4892.844 13024.177|-4891.830 13024.822|-4890.802 13025.745|-4889.971 13026.846|-4889.481 13027.769|-4889.125 13028.747|-4888.908 13029.770|-4888.831 13030.804|-4888.831 13040.100|-4892.354 13124.275|-4910.641 13121.328|-4911.599 13124.408|-4921.351 13121.351|-4921.281 13121.139|-4931.424 13117.959|-4930.732 13115.079|-4930.201 13112.155|-4929.830 13109.219|-4929.621 13106.250|-4927.258 13049.719|-4940.882 13049.152
607 10 KINCORA GLEN PA NW,-4943.790 13045.994|-4942.854 13023.577|-4938.596 13023.310|-4934.325 13023.232|-4896.304 13023.321|-4895.109 13023.421|-4893.941 13023.710|-4892.844 13024.177|-4891.830 13024.822|-4890.802 13025.745|-4889.971 13026.846|-4889.481 13027.769|-4889.125 13028.747|-4888.908 13029.770|-4888.831 13030.804|-4888.831 13040.100|-4892.354 13124.275|-4910.641 13121.328|-4911.599 13124.408|-4921.351 13121.351|-4921.281 13121.139|-4931.424 13117.959|-4930.732 13115.079|-4930.201 13112.155|-4929.830 13109.219|-4929.621 13106.250|-4927.258 13049.719|-4940.882 13049.152
609 10 KINCORA GLEN PA NW,-4943.790 13045.994|-4942.854 13023.577|-4938.596 13023.310|-4934.325 13023.232|-4896.304 13023.321|-4895.109 13023.421|-4893.941 13023.710|-4892.844 13024.177|-4891.830 13024.822|-4890.802 13025.745|-4889.971 13026.846|-4889.481 13027.769|-4889.125 13028.747|-4888.908 13029.770|-4888.831 13030.804|-4888.831 13040.100|-4892.354 13124.275|-4910.641 13121.328|-4911.599 13124.408|-4921.351 13121.351|-4921.281 13121.139|-4931.424 13117.959|-4930.732 13115.079|-4930.201 13112.155|-4929.830 13109.219|-4929.621 13106.250|-4927.258 13049.719|-4940.882 13049.152
611 10 KINCORA GLEN PA NW,-4943.790 13045.994|-4942.854 13023.577|-4938.596 13023.310|-4934.325 13023.232|-4896.304 13023.321|-4895.109 13023.421|-4893.941 13023.710|-4892.844 13024.177|-4891.830 13024.822|-4890.802 13025.745|-4889.971 13026.846|-4889.481 13027.769|-4889.125 13028.747|-4888.908 13029.770|-4888.831 13030.804|-4888.831 13040.100|-4892.354 13124.275|-4910.641 13121.328|-4911.599 13124.408|-4921.351 13121.351|-4921.281 13121.139|-4931.424 13117.959|-4930.732 13115.079|-4930.201 13112.155|-4929.830 13109.219|-4929.621 13106.250|-4927.258 13049.719|-4940.882 13049.152
613 10 KINCORA GLEN PA NW,-4943.790 13045.994|-4942.854 13023.577|-4938.596 13023.310|-4934.325 13023.232|-4896.304 13023.321|-4895.109 13023.421|-4893.941 13023.710|-4892.844 13024.177|-4891.830 13024.822|-4890.802 13025.745|-4889.971 13026.846|-4889.481 13027.769|-4889.125 13028.747|-4888.908 13029.770|-4888.831 13030.804|-4888.831 13040.100|-4892.354 13124.275|-4910.641 13121.328|-4911.599 13124.408|-4921.351 13121.351|-4921.281 13121.139|-4931.424 13117.959|-4930.732 13115.079|-4930.201 13112.155|-4929.830 13109.219|-4929.621 13106.250|-4927.258 13049.719|-4940.882 13049.152
615 10 KINCORA GLEN PA NW,-4943.790 13045.994|-4942.854 13023.577|-4938.596 13023.310|-4934.325 13023.232|-4896.304 13023.321|-4895.109 13023.421|-4893.941 13023.710|-4892.844 13024.177|-4891.830 13024.822|-4890.802 13025.745|-4889.971 13026.846|-4889.481 13027.769|-4889.125 13028.747|-4888.908 13029.770|-4888.831 13030.804|-4888.831 13040.100|-4892.354 13124.275|-4910.641 13121.328|-4911.599 13124.408|-4921.351 13121.351|-4921.281 13121.139|-4931.424 13117.959|-4930.732 13115.079|-4930.201 13112.155|-4929.830 13109.219|-4929.621 13106.250|-4927.258 13049.719|-4940.882 13049.152
616 10 KINCORA GLEN PA NW,-4943.790 13045.994|-4942.854 13023.577|-4938.596 13023.310|-4934.325 13023.232|-4896.304 13023.321|-4895.109 13023.421|-4893.941 13023.710|-4892.844 13024.177|-4891.830 13024.822|-4890.802 13025.745|-4889.971 13026.846|-4889.481 13027.769|-4889.125 13028.747|-4888.908 13029.770|-4888.831 13030.804|-4888.831 13040.100|-4892.354 13124.275|-4910.641 13121.328|-4911.599 13124.408|-4921.351 13121.351|-4921.281 13121.139|-4931.424 13117.959|-4930.732 13115.079|-4930.201 13112.155|-4929.830 13109.219|-4929.621 13106.250|-4927.258 13049.719|-4940.882 13049.152
614 10 KINCORA GLEN PA NW,-4943.790 13045.994|-4942.854 13023.577|-4938.596 13023.310|-4934.325 13023.232|-4896.304 13023.321|-4895.109 13023.421|-4893.941 13023.710|-4892.844 13024.177|-4891.830 13024.822|-4890.802 13025.745|-4889.971 13026.846|-4889.481 13027.769|-4889.125 13028.747|-4888.908 13029.770|-4888.831 13030.804|-4888.831 13040.100|-4892.354 13124.275|-4910.641 13121.328|-4911.599 13124.408|-4921.351 13121.351|-4921.281 13121.139|-4931.424 13117.959|-4930.732 13115.079|-4930.201 13112.155|-4929.830 13109.219|-4929.621 13106.250|-4927.258 13049.719|-4940.882 13049.152
612 10 KINCORA GLEN PA NW,-4943.790 13045.994|-4942.854 13023.577|-4938.596 13023.310|-4934.325 13023.232|-4896.304 13023.321|-4895.109 13023.421|-4893.941 13023.710|-4892.844 13024.177|-4891.830 13024.822|-4890.802 13025.745|-4889.971 13026.846|-4889.481 13027.769|-4889.125 13028.747|-4888.908 13029.770|-4888.831 13030.804|-4888.831 13040.100|-4892.354 13124.275|-4910.641 13121.328|-4911.599 13124.408|-4921.351 13121.351|-4921.281 13121.139|-4931.424 13117.959|-4930.732 13115.079|-4930.201 13112.155|-4929.830 13109.219|-4929.621 13106.250|-4927.258 13049.719|-4940.882 13049.152
608 10 KINCORA GLEN PA NW,-4943.790 13045.994|-4942.854 13023.577|-4938.596 13023.310|-4934.325 13023.232|-4896.304 13023.321|-4895.109 13023.421|-4893.941 13023.710|-4892.844 13024.177|-4891.830 13024.822|-4890.802 13025.745|-4889.971 13026.846|-4889.481 13027.769|-4889.125 13028.747|-4888.908 13029.770|-4888.831 13030.804|-4888.831 13040.100|-4892.354 13124.275|-4910.641 13121.328|-4911.599 13124.408|-4921.351 13121.351|-4921.281 13121.139|-4931.424 13117.959|-4930.732 13115.079|-4930.201 13112.155|-4929.830 13109.219|-4929.621 13106.250|-4927.258 13049.719|-4940.882 13049.152
606 10 KINCORA GLEN PA NW,-4943.790 13045.994|-4942.854 13023.577|-4938.596 13023.310|-4934.325 13023.232|-4896.304 13023.321|-4895.109 13023.421|-4893.941 13023.710|-4892.844 13024.177|-4891.830 13024.822|-4890.802 13025.745|-4889.971 13026.846|-4889.481 13027.769|-4889.125 13028.747|-4888.908 13029.770|-4888.831 13030.804|-4888.831 13040.100|-4892.354 13124.275|-4910.641 13121.328|-4911.599 13124.408|-4921.351 13121.351|-4921.281 13121.139|-4931.424 13117.959|-4930.732 13115.079|-4930.201 13112.155|-4929.830 13109.219|-4929.621 13106.250|-4927.258 13049.719|-4940.882 13049.152
604 10 KINCORA GLEN PA NW,-4943.790 13045.994|-4942.854 13023.577|-4938.596 13023.310|-4934.325 13023.232|-4896.304 13023.321|-4895.109 13023.421|-4893.941 13023.710|-4892.844 13024.177|-4891.830 13024.822|-4890.802 13025.745|-4889.971 13026.846|-4889.481 13027.769|-4889.125 13028.747|-4888.908 13029.770|-4888.831 13030.804|-4888.831 13040.100|-4892.354 13124.275|-4910.641 13121.328|-4911.599 13124.408|-4921.351 13121.351|-4921.281 13121.139|-4931.424 13117.959|-4930.732 13115.079|-4930.201 13112.155|-4929.830 13109.219|-4929.621 13106.250|-4927.258 13049.719|-4940.882 13049.152
602 10 KINCORA GLEN PA NW,-4943.790 13045.994|-4942.854 13023.577|-4938.596 13023.310|-4934.325 13023.232|-4896.304 13023.321|-4895.109 13023.421|-4893.941 13023.710|-4892.844 13024.177|-4891.830 13024.822|-4890.802 13025.745|-4889.971 13026.846|-4889.481 13027.769|-4889.125 13028.747|-4888.908 13029.770|-4888.831 13030.804|-4888.831 13040.100|-4892.354 13124.275|-4910.641 13121.328|-4911.599 13124.408|-4921.351 13121.351|-4921.281 13121.139|-4931.424 13117.959|-4930.732 13115.079|-4930.201 13112.155|-4929.830 13109.219|-4929.621 13106.250|-4927.258 13049.719|-4940.882 13049.152
701 10 KINCORA GLEN PA NW,-4943.790 13045.994|-4942.854 13023.577|-4938.596 13023.310|-4934.325 13023.232|-4896.304 13023.321|-4895.109 13023.421|-4893.941 13023.710|-4892.844 13024.177|-4891.830 13024.822|-4890.802 13025.745|-4889.971 13026.846|-4889.481 13027.769|-4889.125 13028.747|-4888.908 13029.770|-4888.831 13030.804|-4888.831 13040.100|-4892.354 13124.275|-4910.641 13121.328|-4911.599 13124.408|-4921.351 13121.351|-4921.281 13121.139|-4931.424 13117.959|-4930.732 13115.079|-4930.201 13112.155|-4929.830 13109.219|-4929.621 13106.250|-4927.258 13049.719|-4940.882 13049.152
702 10 KINCORA GLEN PA NW,-4943.790 13045.994|-4942.854 13023.577|-4938.596 13023.310|-4934.325 13023.232|-4896.304 13023.321|-4895.109 13023.421|-4893.941 13023.710|-4892.844 13024.177|-4891.830 13024.822|-4890.802 13025.745|-4889.971 13026.846|-4889.481 13027.769|-4889.125 13028.747|-4888.908 13029.770|-4888.831 13030.804|-4888.831 13040.100|-4892.354 13124.275|-4910.641 13121.328|-4911.599 13124.408|-4921.351 13121.351|-4921.281 13121.139|-4931.424 13117.959|-4930.732 13115.079|-4930.201 13112.155|-4929.830 13109.219|-4929.621 13106.250|-4927.258 13049.719|-4940.882 13049.152
703 10 KINCORA GLEN PA NW,-4943.790 13045.994|-4942.854 13023.577|-4938.596 13023.310|-4934.325 13023.232|-4896.304 13023.321|-4895.109 13023.421|-4893.941 13023.710|-4892.844 13024.177|-4891.830 13024.822|-4890.802 13025.745|-4889.971 13026.846|-4889.481 13027.769|-4889.125 13028.747|-4888.908 13029.770|-4888.831 13030.804|-4888.831 13040.100|-4892.354 13124.275|-4910.641 13121.328|-4911.599 13124.408|-4921.351 13121.351|-4921.281 13121.139|-4931.424 13117.959|-4930.732 13115.079|-4930.201 13112.155|-4929.830 13109.219|-4929.621 13106.250|-4927.258 13049.719|-4940.882 13049.152
704 10 KINCORA GLEN PA NW,-4943.790 13045.994|-4942.854 13023.577|-4938.596 13023.310|-4934.325 13023.232|-4896.304 13023.321|-4895.109 13023.421|-4893.941 13023.710|-4892.844 13024.177|-4891.830 13024.822|-4890.802 13025.745|-4889.971 13026.846|-4889.481 13027.769|-4889.125 13028.747|-4888.908 13029.770|-4888.831 13030.804|-4888.831 13040.100|-4892.354 13124.275|-4910.641 13121.328|-4911.599 13124.408|-4921.351 13121.351|-4921.281 13121.139|-4931.424 13117.959|-4930.732 13115.079|-4930.201 13112.155|-4929.830 13109.219|-4929.621 13106.250|-4927.258 13049.719|-4940.882 13049.152
705 10 KINCORA GLEN PA NW,-4943.790 13045.994|-4942.854 13023.577|-4938.596 13023.310|-4934.325 13023.232|-4896.304 13023.321|-4895.109 13023.421|-4893.941 13023.710|-4892.844 13024.177|-4891.830 13024.822|-4890.802 13025.745|-4889.971 13026.846|-4889.481 13027.769|-4889.125 13028.747|-4888.908 13029.770|-4888.831 13030.804|-4888.831 13040.100|-4892.354 13124.275|-4910.641 13121.328|-4911.599 13124.408|-4921.351 13121.351|-4921.281 13121.139|-4931.424 13117.959|-4930.732 13115.079|-4930.201 13112.155|-4929.830 13109.219|-4929.621 13106.250|-4927.258 13049.719|-4940.882 13049.152
706 10 KINCORA GLEN PA NW,-4943.790 13045.994|-4942.854 13023.577|-4938.596 13023.310|-4934.325 13023.232|-4896.304 13023.321|-4895.109 13023.421|-4893.941 13023.710|-4892.844 13024.177|-4891.830 13024.822|-4890.802 13025.745|-4889.971 13026.846|-4889.481 13027.769|-4889.125 13028.747|-4888.908 13029.770|-4888.831 13030.804|-4888.831 13040.100|-4892.354 13124.275|-4910.641 13121.328|-4911.599 13124.408|-4921.351 13121.351|-4921.281 13121.139|-4931.424 13117.959|-4930.732 13115.079|-4930.201 13112.155|-4929.830 13109.219|-4929.621 13106.250|-4927.258 13049.719|-4940.882 13049.152
707 10 KINCORA GLEN PA NW,-4943.790 13045.994|-4942.854 13023.577|-4938.596 13023.310|-4934.325 13023.232|-4896.304 13023.321|-4895.109 13023.421|-4893.941 13023.710|-4892.844 13024.177|-4891.830 13024.822|-4890.802 13025.745|-4889.971 13026.846|-4889.481 13027.769|-4889.125 13028.747|-4888.908 13029.770|-4888.831 13030.804|-4888.831 13040.100|-4892.354 13124.275|-4910.641 13121.328|-4911.599 13124.408|-4921.351 13121.351|-4921.281 13121.139|-4931.424 13117.959|-4930.732 13115.079|-4930.201 13112.155|-4929.830 13109.219|-4929.621 13106.250|-4927.258 13049.719|-4940.882 13049.152
801 10 KINCORA GLEN PA NW,-4943.790 13045.994|-4942.854 13023.577|-4938.596 13023.310|-4934.325 13023.232|-4896.304 13023.321|-4895.109 13023.421|-4893.941 13023.710|-4892.844 13024.177|-4891.830 13024.822|-4890.802 13025.745|-4889.971 13026.846|-4889.481 13027.769|-4889.125 13028.747|-4888.908 13029.770|-4888.831 13030.804|-4888.831 13040.100|-4892.354 13124.275|-4910.641 13121.328|-4911.599 13124.408|-4921.351 13121.351|-4921.281 13121.139|-4931.424 13117.959|-4930.732 13115.079|-4930.201 13112.155|-4929.830 13109.219|-4929.621 13106.250|-4927.258 13049.719|-4940.882 13049.152
802 10 KINCORA GLEN PA NW,-4943.790 13045.994|-4942.854 13023.577|-4938.596 13023.310|-4934.325 13023.232|-4896.304 13023.321|-4895.109 13023.421|-4893.941 13023.710|-4892.844 13024.177|-4891.830 13024.822|-4890.802 13025.745|-4889.971 13026.846|-4889.481 13027.769|-4889.125 13028.747|-4888.908 13029.770|-4888.831 13030.804|-4888.831 13040.100|-4892.354 13124.275|-4910.641 13121.328|-4911.599 13124.408|-4921.351 13121.351|-4921.281 13121.139|-4931.424 13117.959|-4930.732 13115.079|-4930.201 13112.155|-4929.830 13109.219|-4929.621 13106.250|-4927.258 13049.719|-4940.882 13049.152
803 10 KINCORA GLEN PA NW,-4943.790 13045.994|-4942.854 13023.577|-4938.596 13023.310|-4934.325 13023.232|-4896.304 13023.321|-4895.109 13023.421|-4893.941 13023.710|-4892.844 13024.177|-4891.830 13024.822|-4890.802 13025.745|-4889.971 13026.846|-4889.481 13027.769|-4889.125 13028.747|-4888.908 13029.770|-4888.831 13030.804|-4888.831 13040.100|-4892.354 13124.275|-4910.641 13121.328|-4911.599 13124.408|-4921.351 13121.351|-4921.281 13121.139|-4931.424 13117.959|-4930.732 13115.079|-4930.201 13112.155|-4929.830 13109.219|-4929.621 13106.250|-4927.258 13049.719|-4940.882 13049.152
804 10 KINCORA GLEN PA NW,-4943.790 13045.994|-4942.854 13023.577|-4938.596 13023.310|-4934.325 13023.232|-4896.304 13023.321|-4895.109 13023.421|-4893.941 13023.710|-4892.844 13024.177|-4891.830 13024.822|-4890.802 13025.745|-4889.971 13026.846|-4889.481 13027.769|-4889.125 13028.747|-4888.908 13029.770|-4888.831 13030.804|-4888.831 13040.100|-4892.354 13124.275|-4910.641 13121.328|-4911.599 13124.408|-4921.351 13121.351|-4921.281 13121.139|-4931.424 13117.959|-4930.732 13115.079|-4930.201 13112.155|-4929.830 13109.219|-4929.621 13106.250|-4927.258 13049.719|-4940.882 13049.152
805 10 KINCORA GLEN PA NW,-4943.790 13045.994|-4942.854 13023.577|-4938.596 13023.310|-4934.325 13023.232|-4896.304 13023.321|-4895.109 13023.421|-4893.941 13023.710|-4892.844 13024.177|-4891.830 13024.822|-4890.802 13025.745|-4889.971 13026.846|-4889.481 13027.769|-4889.125 13028.747|-4888.908 13029.770|-4888.831 13030.804|-4888.831 13040.100|-4892.354 13124.275|-4910.641 13121.328|-4911.599 13124.408|-4921.351 13121.351|-4921.281 13121.139|-4931.424 13117.959|-4930.732 13115.079|-4930.201 13112.155|-4929.830 13109.219|-4929.621 13106.250|-4927.258 13049.719|-4940.882 13049.152
231 KINCORA GLEN RD NW,-4943.790 13045.994|-4942.854 13023.577|-4938.596 13023.310|-4934.325 13023.232|-4896.304 13023.321|-4895.109 13023.421|-4893.941 13023.710|-4892.844 13024.177|-4891.830 13024.822|-4890.802 13025.745|-4889.971 13026.846|-4889.481 13027.769|-4889.125 13028.747|-4888.908 13029.770|-4888.831 13030.804|-4888.831 13040.100|-4892.354 13124.275|-4910.641 13121.328|-4911.599 13124.408|-4921.351 13121.351|-4921.281 13121.139|-4931.424 13117.959|-4930.732 13115.079|-4930.201 13112.155|-4929.830 13109.219|-4929.621 13106.250|-4927.258 13049.719|-4940.882 13049.152
233 KINCORA GLEN RD NW,-4943.790 13045.994|-4942.854 13023.577|-4938.596 13023.310|-4934.325 13023.232|-4896.304 13023.321|-4895.109 13023.421|-4893.941 13023.710|-4892.844 13024.177|-4891.830 13024.822|-4890.802 13025.745|-4889.971 13026.846|-4889.481 13027.769|-4889.125 13028.747|-4888.908 13029.770|-4888.831 13030.804|-4888.831 13040.100|-4892.354 13124.275|-4910.641 13121.328|-4911.599 13124.408|-4921.351 13121.351|-4921.281 13121.139|-4931.424 13117.959|-4930.732 13115.079|-4930.201 13112.155|-4929.830 13109.219|-4929.621 13106.250|-4927.258 13049.719|-4940.882 13049.152
235 KINCORA GLEN RD NW,-4943.790 13045.994|-4942.854 13023.577|-4938.596 13023.310|-4934.325 13023.232|-4896.304 13023.321|-4895.109 13023.421|-4893.941 13023.710|-4892.844 13024.177|-4891.830 13024.822|-4890.802 13025.745|-4889.971 13026.846|-4889.481 13027.769|-4889.125 13028.747|-4888.908 13029.770|-4888.831 13030.804|-4888.831 13040.100|-4892.354 13124.275|-4910.641 13121.328|-4911.599 13124.408|-4921.351 13121.351|-4921.281 13121.139|-4931.424 13117.959|-4930.732 13115.079|-4930.201 13112.155|-4929.830 13109.219|-4929.621 13106.250|-4927.258 13049.719|-4940.882 13049.152
237 KINCORA GLEN RD NW,-4943.790 13045.994|-4942.854 13023.577|-4938.596 13023.310|-4934.325 13023.232|-4896.304 13023.321|-4895.109 13023.421|-4893.941 13023.710|-4892.844 13024.177|-4891.830 13024.822|-4890.802 13025.745|-4889.971 13026.846|-4889.481 13027.769|-4889.125 13028.747|-4888.908 13029.770|-4888.831 13030.804|-4888.831 13040.100|-4892.354 13124.275|-4910.641 13121.328|-4911.599 13124.408|-4921.351 13121.351|-4921.281 13121.139|-4931.424 13117.959|-4930.732 13115.079|-4930.201 13112.155|-4929.830 13109.219|-4929.621 13106.250|-4927.258 13049.719|-4940.882 13049.152
239 KINCORA GLEN RD NW,-4943.790 13045.994|-4942.854 13023.577|-4938.596 13023.310|-4934.325 13023.232|-4896.304 13023.321|-4895.109 13023.421|-4893.941 13023.710|-4892.844 13024.177|-4891.830 13024.822|-4890.802 13025.745|-4889.971 13026.846|-4889.481 13027.769|-4889.125 13028.747|-4888.908 13029.770|-4888.831 13030.804|-4888.831 13040.100|-4892.354 13124.275|-4910.641 13121.328|-4911.599 13124.408|-4921.351 13121.351|-4921.281 13121.139|-4931.424 13117.959|-4930.732 13115.079|-4930.201 13112.155|-4929.830 13109.219|-4929.621 13106.250|-4927.258 13049.719|-4940.882 13049.152
241 KINCORA GLEN RD NW,-4943.790 13045.994|-4942.854 13023.577|-4938.596 13023.310|-4934.325 13023.232|-4896.304 13023.321|-4895.109 13023.421|-4893.941 13023.710|-4892.844 13024.177|-4891.830 13024.822|-4890.802 13025.745|-4889.971 13026.846|-4889.481 13027.769|-4889.125 13028.747|-4888.908 13029.770|-4888.831 13030.804|-4888.831 13040.100|-4892.354 13124.275|-4910.641 13121.328|-4911.599 13124.408|-4921.351 13121.351|-4921.281 13121.139|-4931.424 13117.959|-4930.732 13115.079|-4930.201 13112.155|-4929.830 13109.219|-4929.621 13106.250|-4927.258 13049.719|-4940.882 13049.152
243 KINCORA GLEN RD NW,-4943.790 13045.994|-4942.854 13023.577|-4938.596 13023.310|-4934.325 13023.232|-4896.304 13023.321|-4895.109 13023.421|-4893.941 13023.710|-4892.844 13024.177|-4891.830 13024.822|-4890.802 13025.745|-4889.971 13026.846|-4889.481 13027.769|-4889.125 13028.747|-4888.908 13029.770|-4888.831 13030.804|-4888.831 13040.100|-4892.354 13124.275|-4910.641 13121.328|-4911.599 13124.408|-4921.351 13121.351|-4921.281 13121.139|-4931.424 13117.959|-4930.732 13115.079|-4930.201 13112.155|-4929.830 13109.219|-4929.621 13106.250|-4927.258 13049.719|-4940.882 13049.152
245 KINCORA GLEN RD NW,-4943.790 13045.994|-4942.854 13023.577|-4938.596 13023.310|-4934.325 13023.232|-4896.304 13023.321|-4895.109 13023.421|-4893.941 13023.710|-4892.844 13024.177|-4891.830 13024.822|-4890.802 13025.745|-4889.971 13026.846|-4889.481 13027.769|-4889.125 13028.747|-4888.908 13029.770|-4888.831 13030.804|-4888.831 13040.100|-4892.354 13124.275|-4910.641 13121.328|-4911.599 13124.408|-4921.351 13121.351|-4921.281 13121.139|-4931.424 13117.959|-4930.732 13115.079|-4930.201 13112.155|-4929.830 13109.219|-4929.621 13106.250|-4927.258 13049.719|-4940.882 13049.152
297V 10 KINCORA GLEN PA NW,-4943.790 13045.994|-4942.854 13023.577|-4938.596 13023.310|-4934.325 13023.232|-4896.304 13023.321|-4895.109 13023.421|-4893.941 13023.710|-4892.844 13024.177|-4891.830 13024.822|-4890.802 13025.745|-4889.971 13026.846|-4889.481 13027.769|-4889.125 13028.747|-4888.908 13029.770|-4888.831 13030.804|-4888.831 13040.100|-4892.354 13124.275|-4910.641 13121.328|-4911.599 13124.408|-4921.351 13121.351|-4921.281 13121.139|-4931.424 13117.959|-4930.732 13115.079|-4930.201 13112.155|-4929.830 13109.219|-4929.621 13106.250|-4927.258 13049.719|-4940.882 13049.152
