ADDRESS,POINTS
12631 SYMONS VALLEY RD NW,-4835.962 13313.195|-4838.591 13312.984|-4841.149 13312.328|-4843.547 13311.227|-4845.714 13309.737|-4847.587 13307.880|-4849.111 13305.723|-4850.223 13303.332|-4850.901 13300.797|-4854.179 13282.161|-4854.151 13218.546|-4854.151 13213.553|-4756.397 13213.854|-4752.915 13213.865|-4648.995 13214.187|-4645.535 13214.198|-4616.860 13214.287|-4615.021 13214.287|-4614.476 13214.287|-4584.675 13214.376|-4581.047 13214.387|-4484.117 13214.688|-4480.678 13214.699|-4450.640 13214.788|-4283.218 13215.288|-4231.754 13215.444|-4224.351 13215.466|-4283.218 13317.343|-4349.642 13317.209|-4442.021 13313.362|-4463.565 13313.128|-4493.359 13313.462|-4594.315 13311.994|-4634.371 13311.839|-4652.525 13312.217|-4724.331 13312.105|-4774.306 13312.461
