ADDRESS,POINTS
55 SKYVIEW RANCH RD NE,7638.719 12921.878|7637.202 12929.050|7634.014 12944.250|7632.938 12949.710|7632.162 12955.214|7631.701 12960.763|7631.547 12966.323|7631.540 13003.473|7631.316 13006.075|7630.638 13008.599|7629.533 13010.956|7628.038 13013.102|7626.192 13014.948|7624.053 13016.449|7621.683 13017.561|7619.160 13018.239|7598.076 13021.964|7562.495 13021.976|7561.978 13012.302|7561.684 13002.617|7561.600 12992.920|7561.733 12983.224|7562.208 12970.915|7563.033 12958.617|7564.207 12946.341|7565.724 12934.109|7567.234 12924.091|7568.968 12914.105|7570.939 12904.165|7573.141 12894.279|7634.406 12914.250|7635.510 12914.728|7636.503 12915.406|7637.356 12916.251|7638.041 12917.230|7638.537 12918.331|7638.817 12919.498|7638.880 12920.688
